Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
521,-0.00033,-0.00018,0.00074,-0.01723,-0.00778,0.04039,-0.01557,-0.25849,0.09965,-0.00611,-0.00246,-0.00234,-0.00385,-0.00258,-0.00076,-0.00107,-0.00063,-0.00044,-0.01238,-0.00395,0.00464,-0.00798,-0.00451,0.00272,-0.00143,-0.00101,-0.0007,-0.00251,-0.00674,0.00385,-0.01946,0.10344,0.00716,0.01808,-0.00805,-0.00142,0.00046,-0.00038,0.0,0.00046,-0.00038,0.0,1e-05,0.0,-0.0,0.05734,-0.00059,0.01558,0.0103,0.00412,0.00092,-0.00069,0.00067,0.00101,-0.00069,0.00067,0.00101,0.0,0.0,0.0,1.90273,-0.7934,0.29985
522,-0.00023,-0.00017,0.00078,-0.01191,-0.00787,0.0429,0.0253,-0.26778,0.11199,-0.00608,-0.00202,-0.00227,-0.00277,-0.00285,-0.00072,-0.00106,-0.00063,-0.0008,-0.01161,-0.0032,0.00536,-0.00737,-0.00444,0.00339,-0.00107,-0.00051,-0.00055,-0.0032,-0.00729,0.00251,-0.0184,0.09814,0.00108,0.01867,-0.00809,-0.00241,0.00031,-0.00018,4e-05,0.00031,-0.00018,4e-05,1e-05,-0.0,-0.0,0.06055,-0.0006,0.00818,0.01008,0.00511,-3e-05,-0.0009,0.00064,0.00113,-0.0009,0.00064,0.00113,1e-05,0.0,0.0,1.9997,-0.8039,0.28328
523,-0.00011,-0.00019,0.00074,-0.00561,-0.00935,0.04086,0.06378,-0.26065,0.12354,-0.00597,-0.00205,-0.00246,-0.00211,-0.00282,-0.00057,-0.00104,-0.00051,-0.00096,-0.01022,-0.0019,0.00587,-0.00621,-0.00394,0.00396,-0.00078,-3e-05,-0.00015,-0.00368,-0.00783,0.00086,-0.01285,0.09313,-0.00429,0.01927,-0.00819,-0.00326,0.00025,-0.0003,-0.0001,0.00025,-0.0003,-0.0001,0.0,-1e-05,-0.0,0.06962,0.00111,0.00234,0.00924,0.00534,-0.00084,-0.00096,0.0006,0.00117,-0.00096,0.0006,0.00117,0.0,-0.0,0.0,2.16203,-0.80447,0.2445
524,-1e-05,-0.00024,0.00063,0.00011,-0.01169,0.03448,0.09282,-0.23985,0.1298,-0.00576,-0.00231,-0.00287,-0.00179,-0.00243,-0.00038,-0.00103,-0.00039,-0.00087,-0.00852,-0.00042,0.00602,-0.00484,-0.00322,0.00414,-0.0008,0.00032,0.00034,-0.00378,-0.00818,-0.0005,-0.00574,0.09044,-0.00694,0.01956,-0.00847,-0.00362,0.00039,-0.00073,-0.00041,0.00039,-0.00073,-0.00041,1e-05,-1e-05,-0.0,0.08222,0.00253,-0.002,0.00807,0.00507,-0.00146,-0.00088,0.00054,0.00111,-0.00088,0.00054,0.00111,0.0,0.0,0.0,2.3678,-0.78782,0.18742
525,7e-05,-0.00029,0.00046,0.00426,-0.01385,0.0253,0.11211,-0.21156,0.12716,-0.00538,-0.00245,-0.00333,-0.00158,-0.00168,-0.00021,-0.00102,-0.0003,-0.00057,-0.00685,0.00079,0.0058,-0.00353,-0.00256,0.00386,-0.00118,0.00047,0.00082,-0.00354,-0.00829,-0.00125,0.00094,0.08939,-0.00647,0.0192,-0.00893,-0.00338,0.0007,-0.00128,-0.00077,0.0007,-0.00128,-0.00077,1e-05,-0.0,-0.0,0.09375,0.00278,-0.00522,0.00714,0.00457,-0.00191,-0.00072,0.00044,0.00094,-0.00072,0.00044,0.00094,-0.0,0.0,0.0,2.57871,-0.74882,0.12646
526,0.0001,-0.00032,0.00029,0.00649,-0.01479,0.01564,0.12471,-0.18181,0.11419,-0.00476,-0.00224,-0.00361,-0.00139,-0.00072,-0.00015,-0.00098,-0.00023,-0.00018,-0.0054,0.0014,0.00526,-0.00244,-0.00212,0.00331,-0.00175,0.00043,0.00123,-0.0032,-0.00811,-0.00152,0.0067,0.08703,-0.00459,0.01814,-0.00938,-0.0028,0.00106,-0.0017,-0.00102,0.00106,-0.0017,-0.00102,1e-05,1e-05,-0.0,0.10034,0.00148,-0.0072,0.00697,0.00404,-0.00217,-0.0005,0.00031,0.00071,-0.0005,0.00031,0.00071,-1e-05,0.0,0.0,2.76354,-0.68227,0.07445
527,0.00011,-0.00031,0.00014,0.00695,-0.014,0.00762,0.13353,-0.15449,0.09249,-0.00395,-0.00177,-0.00363,-0.00124,0.00018,-0.00028,-0.00088,-0.00018,0.00014,-0.00421,0.00138,0.00452,-0.0017,-0.00182,0.00278,-0.00222,0.00021,0.00155,-0.00302,-0.00767,-0.00159,0.01127,0.08119,-0.0044,0.01675,-0.00963,-0.00244,0.00127,-0.00178,-0.00101,0.00127,-0.00178,-0.00101,1e-05,1e-05,-0.0,0.1009,-0.00203,-0.00691,0.00767,0.00367,-0.00207,-0.00034,0.00022,0.00047,-0.00034,0.00022,0.00047,-1e-05,1e-05,0.0,2.91067,-0.58701,0.03546
528,0.0001,-0.00026,4e-05,0.0061,-0.01158,0.00234,0.13965,-0.13142,0.06616,-0.00307,-0.0014,-0.00347,-0.00124,0.00076,-0.00067,-0.0007,-0.00018,0.00029,-0.00328,0.00099,0.00372,-0.00145,-0.0015,0.0024,-0.00239,-0.00013,0.00174,-0.003,-0.00712,-0.00156,0.01385,0.07255,-0.00741,0.01561,-0.00955,-0.00264,0.00123,-0.00154,-0.00072,0.00123,-0.00154,-0.00072,1e-05,1e-05,-0.0,0.09694,-0.00749,-0.00378,0.00883,0.00358,-0.00154,-0.00033,0.00022,0.00028,-0.00033,0.00022,0.00028,-1e-05,1e-05,0.0,3.0258,-0.47174,0.00599
529,8e-05,-0.00018,-0.0,0.00472,-0.0081,-0.00013,0.14213,-0.11352,0.03982,-0.00227,-0.00154,-0.00332,-0.00146,0.00086,-0.00123,-0.00045,-0.00025,0.00028,-0.0026,0.00056,0.00303,-0.00173,-0.00108,0.00214,-0.00221,-0.0005,0.0017,-0.00282,-0.00678,-0.0015,0.01402,0.06387,-0.01196,0.01511,-0.00908,-0.00327,0.00096,-0.00117,-0.00025,0.00096,-0.00117,-0.00025,1e-05,1e-05,-0.0,0.09109,-0.01229,0.00099,0.00971,0.00372,-0.00077,-0.00048,0.00028,0.0002,-0.00048,0.00028,0.0002,-1e-05,1e-05,0.0,3.12249,-0.3566,-0.02002
