Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2156,0.23451,0.30364,1.41586,0.0906,0.51703,0.07652,0.15434,0.05298,0.07001,0.10136,0.42574,0.45111,0.23467,0.13889,0.43945,0.08617,0.2676,0.81287,0.22431,0.14509,0.82994,0.05993,0.38061,1.33395,0.33372,0.16102,1.33439,-0.02372,0.37507,1.05695,0.38941,0.02408,1.08638,0.1049,0.4459,0.84838,0.48947,0.07211,0.86433
2157,0.23464,0.30309,1.41589,0.09087,0.51701,0.07656,0.15437,0.05286,0.06996,0.10118,0.42583,0.45119,0.23473,0.13921,0.4393,0.08613,0.26708,0.81268,0.22477,0.14513,0.8298,0.05999,0.37972,1.33426,0.33388,0.16099,1.33459,-0.02524,0.37644,1.0577,0.39017,0.02435,1.08654,0.10299,0.44914,0.84954,0.49031,0.0726,0.86458
2158,0.23466,0.30281,1.41587,0.09106,0.51702,0.07654,0.15432,0.05287,0.06982,0.10113,0.42604,0.45122,0.23468,0.13965,0.43906,0.08601,0.26675,0.81248,0.22498,0.14519,0.82957,0.05998,0.37918,1.33478,0.33406,0.1612,1.33467,-0.02656,0.37791,1.05862,0.39099,0.02467,1.08671,0.10107,0.45255,0.85077,0.49118,0.073,0.86479
2159,0.23463,0.30275,1.41582,0.09107,0.51706,0.07647,0.15419,0.05304,0.06964,0.10119,0.42631,0.45121,0.23461,0.14001,0.43882,0.08585,0.2667,0.81232,0.225,0.14532,0.82934,0.05988,0.37894,1.33533,0.3343,0.16173,1.33458,-0.02761,0.37919,1.05946,0.39172,0.02515,1.08676,0.09953,0.45604,0.85212,0.49204,0.07349,0.86491
2160,0.2347,0.3028,1.41576,0.09086,0.51705,0.07637,0.15404,0.05329,0.06948,0.10121,0.42648,0.45115,0.23456,0.14024,0.43864,0.08577,0.26674,0.81219,0.22508,0.14555,0.82917,0.05971,0.3787,1.3356,0.33468,0.1624,1.33447,-0.02844,0.38012,1.05995,0.39231,0.02586,1.08668,0.09854,0.45962,0.85352,0.49286,0.07434,0.86496
2161,0.23493,0.30292,1.41569,0.09051,0.51703,0.07618,0.15391,0.05351,0.06939,0.10103,0.42654,0.45097,0.23459,0.14038,0.43853,0.08591,0.2668,0.81203,0.22542,0.14584,0.82906,0.05956,0.37825,1.33551,0.3351,0.16297,1.33445,-0.0292,0.38087,1.06006,0.39284,0.02662,1.08658,0.09788,0.46336,0.85486,0.49363,0.07564,0.86509
2162,0.23517,0.30313,1.41556,0.09022,0.51709,0.07586,0.15385,0.05369,0.06935,0.10065,0.42653,0.45064,0.23478,0.14049,0.43845,0.08632,0.26695,0.8118,0.22596,0.14616,0.82899,0.05946,0.3776,1.33521,0.33546,0.16333,1.33445,-0.03007,0.38178,1.06003,0.39343,0.02716,1.08654,0.09715,0.46726,0.85615,0.49441,0.0772,0.86536
2163,0.23524,0.30343,1.41537,0.09012,0.51729,0.07552,0.15382,0.05387,0.06936,0.10027,0.42659,0.45027,0.23515,0.14058,0.4384,0.08679,0.26718,0.81154,0.22651,0.14653,0.82894,0.05941,0.37702,1.33494,0.33578,0.16353,1.33436,-0.03106,0.38307,1.0601,0.39409,0.02743,1.08648,0.09624,0.47135,0.85746,0.49523,0.07878,0.86568
2164,0.2351,0.3037,1.41516,0.09018,0.51753,0.07529,0.15378,0.05407,0.06943,0.10009,0.42684,0.45005,0.23569,0.14071,0.43835,0.08702,0.2674,0.81132,0.2269,0.14695,0.82888,0.0594,0.37681,1.3348,0.33609,0.16366,1.33415,-0.03195,0.38474,1.0603,0.39477,0.02751,1.08639,0.09529,0.47574,0.85883,0.49607,0.08026,0.86599
