Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
964,0.19806,0.3521,1.3923,0.08573,0.52385,0.0716,0.14184,0.07063,0.06706,0.07165,0.45252,0.45039,0.23617,0.18285,0.42599,0.04074,0.27024,0.79957,0.18743,0.15759,0.81279,0.02509,0.42128,1.31913,0.31251,0.22137,1.31308,-0.05462,0.46294,1.04405,0.37479,0.10497,1.0563,0.0792,0.60895,0.88333,0.43799,0.2026,0.83699
965,0.19851,0.35198,1.39245,0.08579,0.52401,0.0718,0.14197,0.07056,0.06705,0.07168,0.4523,0.45052,0.23669,0.18312,0.42577,0.04088,0.26999,0.79969,0.18795,0.15778,0.81257,0.0254,0.42084,1.31928,0.31331,0.22186,1.31339,-0.05438,0.46278,1.04426,0.376,0.10627,1.05634,0.07979,0.60905,0.88408,0.43812,0.20449,0.83699
966,0.19874,0.35208,1.39251,0.08559,0.52417,0.07198,0.14209,0.07047,0.06705,0.07158,0.45227,0.45066,0.23708,0.1833,0.42561,0.04119,0.26959,0.79968,0.18863,0.15787,0.81243,0.02549,0.42049,1.31943,0.31408,0.22221,1.31354,-0.05434,0.46221,1.04439,0.37703,0.1072,1.0563,0.08016,0.60897,0.88492,0.43818,0.20623,0.83704
967,0.19876,0.35235,1.39248,0.08528,0.52425,0.07208,0.14216,0.07051,0.06712,0.07147,0.45243,0.45079,0.23734,0.18345,0.42559,0.04163,0.26923,0.79958,0.18939,0.15794,0.81248,0.02547,0.42027,1.3197,0.31483,0.22262,1.31342,-0.05431,0.46142,1.04457,0.37789,0.10787,1.05609,0.08024,0.60892,0.88583,0.43832,0.20798,0.83712
968,0.19872,0.35267,1.39238,0.0851,0.52422,0.07214,0.14208,0.07074,0.06723,0.0714,0.45265,0.4509,0.23753,0.18358,0.42567,0.04201,0.2691,0.79954,0.19,0.15815,0.81261,0.02552,0.42002,1.32005,0.3155,0.22325,1.31314,-0.05411,0.46075,1.04481,0.37865,0.1085,1.05583,0.08022,0.60918,0.88674,0.43861,0.20971,0.83723
969,0.1988,0.35294,1.39224,0.08521,0.52408,0.07222,0.14189,0.07101,0.06733,0.07147,0.45288,0.45105,0.23773,0.18365,0.42573,0.04221,0.26921,0.79964,0.19037,0.15848,0.8127,0.02568,0.41967,1.32029,0.31601,0.22396,1.31289,-0.05371,0.46035,1.04497,0.37956,0.10928,1.05564,0.08035,0.60973,0.88758,0.43905,0.21136,0.83732
970,0.19903,0.35314,1.39214,0.08552,0.52394,0.07231,0.14181,0.07111,0.06737,0.07172,0.45315,0.45121,0.23798,0.18367,0.42571,0.04233,0.26939,0.79975,0.19057,0.15875,0.8127,0.02584,0.41935,1.32035,0.31644,0.22447,1.31276,-0.05324,0.46018,1.04497,0.38079,0.1102,1.05553,0.08069,0.61029,0.88816,0.43956,0.21288,0.8373
971,0.19932,0.35337,1.39211,0.08582,0.52387,0.07234,0.142,0.07098,0.06737,0.07205,0.4535,0.45132,0.2383,0.18374,0.4256,0.04252,0.26948,0.7997,0.19077,0.15886,0.81258,0.02598,0.4192,1.32029,0.31695,0.22476,1.31266,-0.05285,0.46008,1.04485,0.38221,0.11108,1.0554,0.08108,0.61057,0.8884,0.44002,0.21424,0.83715
972,0.19962,0.35375,1.39207,0.08605,0.52389,0.07225,0.14241,0.07072,0.06733,0.0724,0.45391,0.45131,0.23865,0.18398,0.42543,0.04283,0.26949,0.79948,0.19107,0.15885,0.81238,0.02618,0.41917,1.32021,0.31762,0.22506,1.3125,-0.05263,0.45995,1.04474,0.38358,0.11182,1.05522,0.08151,0.61039,0.88842,0.44036,0.21555,0.83696
973,0.19998,0.3542,1.39197,0.08626,0.52395,0.0721,0.14281,0.07059,0.06729,0.07282,0.45428,0.45122,0.23894,0.18431,0.42526,0.04323,0.26952,0.79921,0.19145,0.15887,0.81221,0.02645,0.4192,1.32008,0.31834,0.22552,1.31234,-0.05252,0.45968,1.04461,0.38481,0.11258,1.05506,0.08228,0.60974,0.88851,0.44064,0.21688,0.83683
974,0.20044,0.35454,1.39184,0.08644,0.52396,0.07198,0.14299,0.0707,0.06728,0.07335,0.4545,0.45116,0.23915,0.18455,0.42522,0.04364,0.26958,0.79905,0.19191,0.159,0.81218,0.02667,0.41921,1.31989,0.3189,0.22606,1.31226,-0.05237,0.45922,1.04437,0.38591,0.1135,1.05497,0.08364,0.60882,0.88887,0.44097,0.21818,0.83672
975,0.20095,0.35469,1.39169,0.08647,0.52389,0.07196,0.14297,0.07091,0.06734,0.07389,0.45461,0.45118,0.23946,0.18453,0.42525,0.044,0.26961,0.79901,0.19247,0.15932,0.81227,0.02677,0.41913,1.31964,0.31928,0.22659,1.31224,-0.05202,0.45865,1.04398,0.38694,0.11453,1.0549,0.0855,0.60787,0.88945,0.44138,0.21937,0.83657
976,0.20142,0.3547,1.39154,0.08634,0.52379,0.07198,0.14287,0.07102,0.06741,0.07428,0.45476,0.45127,0.24006,0.18436,0.42522,0.0443,0.26965,0.79903,0.1931,0.15981,0.81229,0.02683,0.41895,1.31944,0.31965,0.22709,1.31212,-0.05141,0.45807,1.04356,0.38788,0.11543,1.05475,0.0874,0.60716,0.89006,0.44179,0.22061,0.83646
977,0.20175,0.35468,1.39138,0.08615,0.52375,0.07197,0.14282,0.07095,0.06745,0.07451,0.4551,0.45134,0.24089,0.18422,0.42505,0.04458,0.26978,0.799,0.19372,0.16037,0.81213,0.02695,0.41879,1.31936,0.32022,0.22758,1.31185,-0.05068,0.45754,1.04326,0.38869,0.11612,1.05445,0.08875,0.60684,0.89053,0.44216,0.2222,0.83649
978,0.20192,0.35477,1.39119,0.08605,0.52381,0.0719,0.14285,0.07077,0.06754,0.07474,0.45561,0.45136,0.24174,0.18426,0.42483,0.04491,0.26994,0.79884,0.1943,0.16088,0.81191,0.02715,0.4187,1.31936,0.32103,0.22803,1.31153,-0.05006,0.45701,1.04308,0.3894,0.1167,1.05405,0.08932,0.60683,0.89081,0.44242,0.22418,0.83666
979,0.20203,0.35506,1.39105,0.08617,0.52389,0.07181,0.14297,0.07051,0.06771,0.07507,0.45609,0.45135,0.24249,0.18446,0.42469,0.0453,0.27,0.79861,0.19492,0.16127,0.81176,0.02735,0.4186,1.31935,0.32195,0.22843,1.31127,-0.04972,0.45633,1.04296,0.39016,0.11736,1.05363,0.08928,0.60679,0.89097,0.44252,0.22626,0.83679
980,0.20227,0.35552,1.39099,0.08658,0.52386,0.07169,0.14319,0.07028,0.06792,0.07543,0.45646,0.4513,0.24309,0.1847,0.42464,0.04575,0.26996,0.79835,0.19558,0.16154,0.81172,0.02756,0.41846,1.31927,0.32278,0.22879,1.31109,-0.0496,0.45549,1.04281,0.39106,0.11821,1.05326,0.08906,0.60653,0.89109,0.44255,0.22826,0.83679
981,0.20276,0.35593,1.39107,0.08722,0.52369,0.07154,0.14347,0.07023,0.06804,0.07568,0.45683,0.45123,0.24355,0.18493,0.42462,0.04621,0.26991,0.79808,0.19618,0.16171,0.81172,0.02783,0.41842,1.31912,0.32347,0.22908,1.31099,-0.04939,0.45463,1.04257,0.39202,0.11931,1.05289,0.0891,0.60623,0.89125,0.44265,0.23034,0.83672
982,0.20346,0.35607,1.39126,0.08786,0.52354,0.07143,0.14366,0.07037,0.06807,0.07577,0.45727,0.45121,0.24397,0.1851,0.42458,0.04661,0.26994,0.79785,0.19665,0.16186,0.81168,0.02818,0.4186,1.31898,0.32403,0.22928,1.31097,-0.04888,0.45392,1.04226,0.39293,0.12066,1.05248,0.08955,0.60618,0.89155,0.44291,0.23272,0.83669
983,0.20416,0.35595,1.39151,0.08828,0.52355,0.07142,0.14368,0.07058,0.0681,0.07588,0.45773,0.45127,0.2445,0.18516,0.42451,0.04694,0.27007,0.79775,0.19705,0.16211,0.81161,0.02847,0.41894,1.31894,0.32457,0.22963,1.31098,-0.04816,0.4534,1.042,0.3938,0.12221,1.05207,0.09027,0.6065,0.89214,0.44337,0.23534,0.83675
984,0.20463,0.35587,1.39165,0.08854,0.52379,0.07153,0.14363,0.07072,0.06813,0.07614,0.45808,0.45139,0.24513,0.18513,0.42441,0.04723,0.27029,0.79781,0.19749,0.1625,0.81151,0.02863,0.41932,1.31911,0.32513,0.23035,1.31098,-0.04736,0.45304,1.0419,0.39467,0.12379,1.0518,0.09107,0.60704,0.89298,0.44395,0.23798,0.83697
985,0.20485,0.35617,1.39157,0.08886,0.52413,0.07168,0.14363,0.07081,0.06812,0.07651,0.45835,0.45154,0.24571,0.18515,0.42425,0.04754,0.27053,0.79794,0.19801,0.16301,0.81137,0.02874,0.41971,1.31936,0.32573,0.23142,1.31098,-0.04659,0.4528,1.04189,0.39555,0.12523,1.05172,0.09189,0.60762,0.89386,0.44451,0.24049,0.83739
986,0.20501,0.3569,1.39127,0.08929,0.52434,0.07183,0.14367,0.0709,0.06813,0.07677,0.45864,0.4517,0.24616,0.18539,0.42409,0.04784,0.27073,0.79805,0.19855,0.16351,0.81124,0.02884,0.42008,1.31941,0.32638,0.23261,1.31096,-0.04599,0.45268,1.04176,0.39647,0.12653,1.05173,0.09271,0.60809,0.89455,0.44495,0.24297,0.83792
987,0.2053,0.35785,1.39091,0.08962,0.52429,0.072,0.14368,0.07103,0.0683,0.07682,0.45909,0.45193,0.24653,0.1858,0.42406,0.0481,0.27083,0.79811,0.19907,0.16398,0.81123,0.02882,0.42034,1.31914,0.32704,0.23372,1.31087,-0.04574,0.45264,1.04138,0.39755,0.1279,1.05165,0.09348,0.60836,0.89499,0.44523,0.24563,0.83837
988,0.20574,0.3588,1.39057,0.08967,0.52406,0.07223,0.14359,0.07122,0.0686,0.0767,0.45975,0.45231,0.24687,0.18611,0.42421,0.04829,0.27079,0.79814,0.19958,0.16441,0.81141,0.0286,0.42046,1.31869,0.32763,0.23468,1.31075,-0.04575,0.45256,1.04085,0.39878,0.12961,1.0514,0.09415,0.60847,0.89531,0.44544,0.24868,0.83865
989,0.20617,0.35965,1.3903,0.08959,0.52384,0.07251,0.14346,0.07147,0.06886,0.07644,0.46059,0.45276,0.24718,0.18609,0.42443,0.0484,0.27069,0.7981,0.20003,0.16482,0.81166,0.02836,0.42054,1.31835,0.3281,0.23549,1.31064,-0.04564,0.45238,1.04038,0.39998,0.13182,1.05093,0.09477,0.60866,0.89574,0.44576,0.2523,0.83878
990,0.20637,0.36033,1.39009,0.08963,0.52374,0.07272,0.14338,0.0717,0.06891,0.07607,0.46146,0.45313,0.24755,0.18574,0.42453,0.04842,0.27065,0.79799,0.20035,0.16524,0.8118,0.02829,0.42065,1.31825,0.32859,0.23621,1.31059,-0.04512,0.45228,1.0401,0.40104,0.13449,1.05026,0.09561,0.60923,0.89649,0.44627,0.2565,0.83887
991,0.20633,0.36087,1.38996,0.08989,0.52374,0.07281,0.14334,0.07185,0.06878,0.07569,0.46228,0.45332,0.248,0.18528,0.42445,0.04838,0.27082,0.79785,0.20054,0.16577,0.81174,0.02839,0.42077,1.31833,0.32931,0.23695,1.31053,-0.0443,0.45252,1.04,0.40205,0.13738,1.04945,0.09689,0.6102,0.89765,0.44684,0.26118,0.83901
992,0.20629,0.36145,1.38984,0.09015,0.52383,0.07278,0.14322,0.07193,0.06863,0.07532,0.46316,0.4534,0.24849,0.18497,0.42425,0.04839,0.27124,0.79771,0.20071,0.16641,0.81155,0.02853,0.42097,1.31839,0.3303,0.23789,1.31042,-0.04363,0.45321,1.03998,0.40316,0.14034,1.04861,0.09847,0.61144,0.89915,0.44729,0.26623,0.83927
993,0.20644,0.36227,1.38961,0.09022,0.52401,0.0727,0.14295,0.07198,0.06863,0.07493,0.46426,0.45345,0.24898,0.18491,0.42406,0.04856,0.27176,0.79747,0.20099,0.16708,0.81136,0.02861,0.42143,1.31827,0.33138,0.23914,1.31029,-0.04339,0.45425,1.03989,0.40438,0.14356,1.0478,0.09998,0.61288,0.90083,0.44764,0.27177,0.83968
994,0.20669,0.36332,1.38928,0.09012,0.5242,0.07258,0.14265,0.07208,0.06876,0.07453,0.46553,0.45348,0.24939,0.18502,0.42397,0.04889,0.27222,0.7971,0.20142,0.16774,0.81131,0.02865,0.42219,1.31801,0.33228,0.24072,1.3102,-0.04347,0.45553,1.03973,0.40574,0.1474,1.04703,0.10129,0.61462,0.90264,0.448,0.27812,0.84028
