Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2446,0.18782,0.27856,1.42214,0.09376,0.52037,0.07434,0.12839,0.04231,0.06947,0.08674,0.43738,0.45095,0.20613,0.13441,0.43797,0.06758,0.26795,0.80737,0.21093,0.15219,0.82821,0.01861,0.35603,1.34137,0.30029,0.15988,1.33569,-0.0775,0.42138,1.07632,0.35641,0.04477,1.07692,0.05162,0.5842,0.92841,0.4607,0.08988,0.85621
2447,0.18792,0.27809,1.42214,0.09368,0.5204,0.07447,0.12833,0.04235,0.06937,0.0866,0.43764,0.45112,0.20607,0.13461,0.43784,0.06735,0.26788,0.80738,0.21068,0.15208,0.8281,0.01832,0.35646,1.34116,0.30039,0.16017,1.33543,-0.07775,0.42065,1.07582,0.35644,0.04484,1.07673,0.05073,0.58403,0.92796,0.46069,0.09013,0.85605
2448,0.18789,0.27773,1.42221,0.09351,0.52043,0.07447,0.12808,0.04249,0.06922,0.08649,0.43772,0.45114,0.20589,0.13457,0.43772,0.06736,0.268,0.80742,0.2106,0.15206,0.82798,0.01825,0.35665,1.34098,0.3008,0.16039,1.33515,-0.07785,0.41983,1.07541,0.35628,0.04476,1.07647,0.05006,0.58358,0.92747,0.46042,0.09016,0.85575
2449,0.1876,0.27755,1.42221,0.0934,0.52052,0.0744,0.12779,0.04268,0.06907,0.08642,0.43767,0.45103,0.20568,0.13443,0.43762,0.06752,0.26812,0.80741,0.21074,0.15213,0.82787,0.01808,0.3563,1.34073,0.30124,0.16044,1.33496,-0.07776,0.41888,1.07492,0.35609,0.04465,1.07621,0.0496,0.58282,0.92673,0.45992,0.09004,0.85535
2450,0.18716,0.27759,1.42204,0.0935,0.52064,0.07432,0.12763,0.04274,0.06896,0.08637,0.43767,0.45092,0.20556,0.13428,0.43756,0.06772,0.26805,0.80728,0.21105,0.15221,0.82779,0.01757,0.35561,1.34042,0.30142,0.16036,1.33488,-0.07756,0.41781,1.07427,0.35613,0.04473,1.07604,0.04921,0.58191,0.92574,0.45938,0.08998,0.85488
2451,0.18681,0.27785,1.42174,0.09377,0.52076,0.07422,0.12768,0.0426,0.06891,0.08627,0.43788,0.45085,0.20555,0.13409,0.43754,0.06784,0.26779,0.80699,0.21142,0.1523,0.82774,0.0169,0.35502,1.34021,0.30132,0.16031,1.33492,-0.07735,0.41665,1.07361,0.35653,0.04513,1.07598,0.04858,0.581,0.92465,0.45896,0.09006,0.85437
2452,0.18659,0.27815,1.42149,0.09399,0.52086,0.07412,0.12785,0.04238,0.06885,0.08607,0.43825,0.45079,0.20555,0.13387,0.43751,0.06783,0.26754,0.80665,0.21167,0.15243,0.8277,0.01637,0.35464,1.34011,0.30111,0.16045,1.33498,-0.07732,0.41553,1.07314,0.35715,0.04577,1.076,0.04759,0.58016,0.92363,0.4587,0.09007,0.85386
2453,0.18633,0.2783,1.42141,0.09407,0.52093,0.07407,0.12798,0.04234,0.0687,0.08576,0.43857,0.45078,0.20549,0.13364,0.43746,0.06764,0.26741,0.80643,0.21172,0.15264,0.82762,0.01602,0.3543,1.33997,0.30105,0.16084,1.33496,-0.07753,0.41453,1.07281,0.35781,0.04635,1.07605,0.0464,0.57934,0.92268,0.45856,0.08976,0.85337
2454,0.18591,0.27825,1.42145,0.09403,0.5209,0.0741,0.12798,0.04254,0.0685,0.0854,0.43866,0.45084,0.20537,0.13347,0.43737,0.06729,0.26733,0.8064,0.21164,0.15287,0.82752,0.0157,0.35394,1.33965,0.3012,0.16128,1.33474,-0.07787,0.41352,1.07235,0.35843,0.04659,1.07602,0.04525,0.57848,0.92171,0.45845,0.08922,0.85286
