Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
341,0.17213,0.39097,1.41127,0.06776,0.52161,0.07187,0.17416,0.06861,0.07116,0.07377,0.46329,0.4531,0.23577,0.19432,0.43272,0.06293,0.29734,0.8115,0.22703,0.21176,0.82291,0.00167,0.42775,1.31816,0.32045,0.2869,1.32988,-0.04998,0.43775,1.03358,0.39049,0.24522,1.0529,0.04459,0.5329,0.81664,0.42043,0.34158,0.8261
342,0.17221,0.3909,1.41107,0.06811,0.52176,0.07197,0.17407,0.06873,0.07119,0.07371,0.4631,0.45315,0.23537,0.19372,0.43305,0.06329,0.29731,0.81163,0.22736,0.2117,0.82323,0.00169,0.42735,1.3181,0.32093,0.28694,1.32987,-0.04995,0.43737,1.03351,0.39058,0.24482,1.05285,0.04513,0.53262,0.81684,0.42038,0.34109,0.82599
343,0.17244,0.3909,1.41095,0.06854,0.52177,0.07207,0.17394,0.06887,0.07123,0.07358,0.46317,0.45326,0.23446,0.19312,0.43347,0.06371,0.29727,0.81171,0.22776,0.21167,0.82365,0.00165,0.42722,1.31807,0.32165,0.28693,1.32993,-0.04967,0.43742,1.03343,0.39063,0.24443,1.0528,0.04605,0.5324,0.81692,0.42029,0.34087,0.826
344,0.17287,0.39089,1.41098,0.06893,0.52169,0.07209,0.17383,0.06897,0.07127,0.07348,0.46347,0.45335,0.23356,0.1928,0.43379,0.0642,0.29729,0.81168,0.22822,0.21167,0.82397,0.00148,0.42745,1.31804,0.32236,0.28685,1.33002,-0.04934,0.43793,1.03333,0.39066,0.24416,1.05275,0.04723,0.53246,0.817,0.42026,0.3408,0.82602
345,0.17328,0.39085,1.41102,0.06911,0.52165,0.07205,0.17385,0.06893,0.07134,0.07345,0.46373,0.45335,0.23315,0.19286,0.43389,0.06457,0.29735,0.81161,0.22856,0.21172,0.82409,0.00117,0.42782,1.31803,0.3228,0.28675,1.33009,-0.04921,0.43857,1.03324,0.39076,0.24406,1.05274,0.04835,0.53279,0.81722,0.42024,0.34072,0.82601
346,0.17342,0.39088,1.41094,0.06906,0.52175,0.07202,0.17404,0.06871,0.07147,0.07349,0.46379,0.45332,0.23323,0.19317,0.43386,0.06466,0.29736,0.81155,0.2287,0.21181,0.82406,0.00089,0.42795,1.31805,0.3229,0.28672,1.33015,-0.04929,0.43904,1.03324,0.39093,0.244,1.05283,0.0492,0.53318,0.81761,0.42015,0.34048,0.82598
347,0.17335,0.39097,1.41079,0.06892,0.52193,0.07196,0.17429,0.06844,0.07154,0.07354,0.46374,0.45323,0.23348,0.19343,0.43374,0.06456,0.29725,0.81142,0.22871,0.21192,0.82395,0.00084,0.42774,1.31817,0.32276,0.28682,1.33018,-0.04946,0.43918,1.0334,0.39108,0.24379,1.05297,0.04973,0.53352,0.81817,0.42004,0.33998,0.82597
348,0.17333,0.39108,1.4107,0.06886,0.52208,0.07178,0.17441,0.06827,0.07145,0.07357,0.46379,0.45303,0.23358,0.19354,0.43357,0.06445,0.29707,0.81111,0.22871,0.21198,0.82378,0.00106,0.4274,1.31841,0.32252,0.28697,1.3301,-0.04959,0.43892,1.03371,0.39109,0.24331,1.05305,0.05002,0.53381,0.81892,0.41998,0.33929,0.82596
349,0.1735,0.39114,1.41074,0.06898,0.52218,0.07148,0.17437,0.06829,0.0713,0.07358,0.46394,0.45273,0.23357,0.19355,0.43341,0.06445,0.29696,0.8107,0.22875,0.21198,0.82362,0.00139,0.42725,1.31873,0.32233,0.28711,1.32999,-0.04965,0.43837,1.03407,0.39099,0.24269,1.05309,0.05032,0.53416,0.81986,0.4199,0.33862,0.82597
