Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2863,-0.0324,0.06157,-0.13248,-0.17924,0.36651,-0.33932,0.2868,-0.02415,-0.47805,-0.22304,0.2884,-0.27311,0.15831,-0.22264,-0.48263,-0.31353,0.21593,-0.1717,0.07556,-0.20639,-0.43822,-0.26609,0.10475,-0.16788,-0.23345,0.1233,-0.18959,-0.04116,-0.03467,-0.14084,0.05721,-0.0109,-0.11822,0.04596,0.09017,-0.07503,-0.01058,0.17708,-0.11146,-0.00969,0.13627,-0.01525,-0.11641,0.3661,-0.02059,-0.02306,0.01324,-0.02263,-0.12323,0.16305,0.10112,-0.02039,0.01968,-0.02549,-0.11886,0.14755,0.09819
2864,-0.03384,0.05111,-0.13739,-0.13706,0.38134,-0.28913,0.16875,-0.13057,-0.39866,-0.19473,0.35767,-0.28228,0.13951,-0.20413,-0.40565,-0.28705,0.24408,-0.18437,0.0631,-0.14299,-0.39018,-0.24461,0.1116,-0.17801,-0.21773,0.12789,-0.2036,-0.04337,-0.03036,-0.14626,0.04518,-0.04662,-0.1293,0.03347,0.07379,-0.07955,-0.00288,0.12732,-0.1258,-0.0065,0.13774,-0.01557,-0.11584,0.32268,-0.03469,-0.00839,0.01006,-0.03861,-0.14012,0.14093,0.08021,-0.00581,0.01603,-0.04229,-0.13413,0.12495,0.08108
2865,-0.03763,0.04589,-0.14152,-0.09945,0.32638,-0.18747,0.08573,-0.18962,-0.33087,-0.19852,0.41247,-0.269,0.13227,-0.18719,-0.33113,-0.29388,0.3066,-0.24277,0.05477,-0.11336,-0.31682,-0.2211,0.10331,-0.2057,-0.19578,0.11792,-0.22699,-0.05225,-0.01964,-0.1624,0.02476,-0.06126,-0.12728,0.02384,0.06544,-0.08012,0.00152,0.08697,-0.1234,0.0116,0.13832,-0.01529,-0.10465,0.27379,-0.04282,0.00684,0.01869,-0.03634,-0.14246,0.10844,0.05611,0.0087,0.02329,-0.03709,-0.13539,0.09156,0.05928
2866,-0.03491,0.04675,-0.14678,-0.11502,0.23485,-0.0873,0.04533,-0.20301,-0.28107,-0.20236,0.40984,-0.23759,0.13669,-0.17404,-0.26523,-0.30528,0.3386,-0.29581,0.07661,-0.11281,-0.23149,-0.19278,0.08613,-0.23572,-0.16261,0.10193,-0.25262,-0.04931,4e-05,-0.18595,0.00072,-0.05895,-0.12255,0.01835,0.07489,-0.08571,0.00704,0.05708,-0.11191,0.0383,0.14377,-0.02045,-0.08496,0.22731,-0.04674,0.01606,0.02638,-0.02837,-0.13816,0.07315,0.03299,0.01692,0.0295,-0.02336,-0.13065,0.05487,0.0367
2867,-0.02213,0.05079,-0.15178,-0.15779,0.18005,-0.05761,0.03136,-0.20744,-0.24652,-0.17926,0.36152,-0.20875,0.14963,-0.16812,-0.21446,-0.28276,0.31489,-0.31066,0.12434,-0.12248,-0.16109,-0.15988,0.07708,-0.24686,-0.12281,0.09532,-0.26213,-0.03178,0.02573,-0.20119,-0.01216,-0.05799,-0.12901,0.01948,0.09465,-0.09424,0.01753,0.03419,-0.11304,0.05931,0.15837,-0.02298,-0.06277,0.18972,-0.05381,0.0181,0.02465,-0.02187,-0.13038,0.03713,0.01834,0.01813,0.02621,-0.01369,-0.12319,0.01861,0.02174
2868,-0.00958,0.05219,-0.15428,-0.14666,0.19103,-0.11083,0.01219,-0.22141,-0.21508,-0.13525,0.31019,-0.19897,0.15341,-0.15656,-0.1753,-0.22037,0.26792,-0.30042,0.15903,-0.11937,-0.12043,-0.12994,0.08381,-0.23173,-0.08984,0.10305,-0.24745,-0.01937,0.04733,-0.20044,-0.01555,-0.07144,-0.14789,0.02349,0.10866,-0.09406,0.02536,0.01019,-0.1378,0.06766,0.17606,-0.01078,-0.03892,0.15458,-0.0706,0.01846,0.01532,-0.01085,-0.11547,0.00347,0.00664,0.01806,0.01499,-0.00703,-0.10919,-0.01389,0.0093
2869,-0.00883,0.04629,-0.15429,-0.04933,0.21753,-0.18309,-0.02999,-0.21653,-0.17953,-0.09494,0.27598,-0.20368,0.1261,-0.11819,-0.14187,-0.14696,0.2318,-0.2872,0.14431,-0.08698,-0.10724,-0.11244,0.09558,-0.20034,-0.07492,0.11384,-0.21933,-0.02645,0.05309,-0.19161,-0.02416,-0.09314,-0.16786,0.02156,0.10838,-0.08349,0.02175,-0.01884,-0.17217,0.06596,0.18343,0.01053,-0.00897,0.10968,-0.09411,0.02185,0.0052,0.00609,-0.09091,-0.02021,-0.01533,0.02141,0.00303,0.00021,-0.08578,-0.03677,-0.01433
2870,-0.01767,0.03425,-0.15238,0.06081,0.20021,-0.20171,-0.09178,-0.16638,-0.14598,-0.07001,0.25076,-0.20793,0.06561,-0.05454,-0.11412,-0.09424,0.20734,-0.27409,0.08453,-0.02695,-0.10782,-0.10454,0.09685,-0.17312,-0.07152,0.11349,-0.19616,-0.04387,0.03712,-0.18284,-0.0417,-0.10183,-0.17684,0.01013,0.09878,-0.07669,0.01307,-0.04348,-0.1901,0.05912,0.17396,0.01795,0.02836,0.05705,-0.11282,0.02434,0.00628,0.01856,-0.05575,-0.03125,-0.04759,0.02428,0.00408,0.00763,-0.05221,-0.04622,-0.04899
2871,-0.02524,0.02269,-0.14706,0.08627,0.14939,-0.16502,-0.15965,-0.09897,-0.12351,-0.0551,0.22601,-0.20451,-0.00193,0.0076,-0.09466,-0.0662,0.18314,-0.25821,0.01655,0.04168,-0.10716,-0.09379,0.08483,-0.16598,-0.06198,0.10051,-0.18798,-0.0545,0.00898,-0.17335,-0.05746,-0.08284,-0.16847,-0.00595,0.0876,-0.08023,0.01064,-0.05158,-0.18036,0.05143,0.15076,0.0008,0.06344,0.01063,-0.11804,0.02121,0.02601,0.01902,-0.00977,-0.04079,-0.07342,0.0218,0.02661,0.01449,-0.00861,-0.0495,-0.07625
