Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1796,-24.29132,3.21001,-12.3027,2.42735,10.24576,-72.46744,-18.67282,1.97188,-12.5569,4.87709,2.46794,-72.73934,-18.67281,1.97188,-12.5569,4.87709,2.46794,-72.73934,7.58902,1.28181,-22.08714,-4.26186,8.45331,-60.35439,31.41867,-2.55549,-23.00955,-2.76393,4.10164,-60.4846,-5.75598,3.78073,-45.42346,-2.71278,4.47283,-39.49328,-16.7313,1.14166,-28.26379,-36.72501,11.45247,-26.03957,32.09667,5.56378,-31.5372,25.69813,-26.07687,3.54316,167.51082,-26.66634,-90.57931,145.87665,16.99343,129.49469,141.25008,-14.00348,-97.44138,151.37088,-6.51495,126.97658
1797,-24.96882,3.57664,-12.27617,2.44114,11.11984,-72.491,-18.63754,2.18083,-12.59448,5.15122,2.49575,-72.81322,-18.63754,2.18083,-12.59448,5.15122,2.49575,-72.81322,7.47321,1.29316,-22.12849,-4.27352,8.3975,-60.29931,31.50817,-2.57313,-23.0736,-2.8046,4.07857,-60.42511,-5.80577,3.81223,-45.50797,-2.78501,4.49052,-39.49678,-16.72542,1.24397,-28.53189,-36.68039,11.64018,-26.26101,32.19899,5.51536,-31.29313,25.88337,-26.23818,3.63257,167.68344,-26.42638,-90.95274,145.95808,17.13137,130.27286,141.302,-14.69614,-98.21588,151.47874,-6.06434,127.74141
1798,-25.48261,3.88447,-12.30237,2.23896,11.40157,-72.46893,-18.67031,2.37607,-12.67484,5.05394,2.45217,-72.80953,-18.6703,2.37607,-12.67484,5.05394,2.45217,-72.80953,7.37221,1.31452,-22.14797,-4.26336,8.38921,-60.53722,31.56832,-2.57824,-23.11401,-2.84433,4.01934,-60.65463,-5.79397,3.88977,-45.66237,-2.81075,4.49209,-39.57697,-16.69493,1.3035,-28.61023,-36.64061,11.72287,-26.31545,32.29788,5.55488,-31.07215,26.04904,-26.3626,3.66757,167.75311,-26.28698,-91.12363,146.04694,17.20824,130.73779,141.49867,-15.3869,-98.68922,151.4389,-5.36945,128.26335
1799,-25.78836,3.99078,-12.42864,2.02738,11.1976,-72.4134,-18.90234,2.44929,-12.81593,4.79404,2.43307,-72.74274,-18.90234,2.44929,-12.81593,4.79404,2.43307,-72.74274,7.31613,1.35448,-22.17631,-4.23545,8.39039,-60.80914,31.61359,-2.60793,-23.14726,-2.91665,3.94255,-60.91064,-5.70934,4.02879,-45.78619,-2.81173,4.48057,-39.65549,-16.66146,1.24999,-28.53082,-36.61703,11.64548,-26.2579,32.40393,5.58621,-30.99391,26.19295,-26.45404,3.68658,167.69421,-26.29134,-90.5743,146.06978,17.23587,130.77736,141.84818,-15.70385,-98.10545,151.49626,-4.85309,128.36624
1800,-25.98438,3.88906,-12.59696,1.9653,10.90969,-72.34283,-19.32921,2.38011,-12.96131,4.64685,2.45381,-72.65575,-19.32921,2.38011,-12.96131,4.64685,2.45381,-72.65575,7.28535,1.41343,-22.23458,-4.20973,8.36639,-60.8973,31.68288,-2.67962,-23.19673,-3.02549,3.87873,-60.97869,-5.58752,4.20479,-45.80357,-2.8293,4.47276,-39.65938,-16.67685,1.13687,-28.37967,-36.65044,11.48756,-26.15234,32.51137,5.52076,-31.10885,26.31068,-26.54394,3.79817,167.60112,-26.39926,-89.60951,145.97015,17.31174,131.00928,142.13028,-15.54063,-96.85759,151.80885,-4.73549,128.57457
1801,-26.39007,3.7617,-12.68265,1.98755,11.05838,-72.2867,-19.75618,2.24796,-13.03081,4.75039,2.37298,-72.61079,-19.75617,2.24796,-13.03081,4.75039,2.37298,-72.61079,7.21552,1.4727,-22.32693,-4.21037,8.32914,-60.78066,31.82374,-2.77233,-23.2894,-3.12929,3.83553,-60.84673,-5.50205,4.37679,-45.74138,-2.8731,4.46299,-39.62132,-16.77227,1.037,-28.21792,-36.76658,11.33843,-26.03211,32.63253,5.36848,-31.3376,26.3841,-26.66094,4.03448,167.60486,-26.52215,-88.80619,145.77054,17.49382,131.97289,142.11966,-15.05589,-95.76594,152.19769,-4.84878,129.41418
1802,-27.09295,3.81971,-12.66288,1.98675,11.5891,-72.27444,-20.0339,2.20975,-13.03464,4.98231,2.17011,-72.63456,-20.03389,2.20975,-13.03464,4.98231,2.17011,-72.63456,7.06725,1.50912,-22.36331,-4.23801,8.2997,-60.60527,32.0554,-2.85053,-23.34842,-3.19263,3.80202,-60.66528,-5.51197,4.50097,-45.6679,-2.91317,4.41846,-39.61335,-16.88294,0.90639,-28.09516,-36.88923,11.17371,-25.96005,32.81699,5.21625,-31.51586,26.41838,-26.80334,4.3138,167.7598,-26.57999,-88.17348,145.56808,17.7395,133.33063,141.91911,-14.56337,-94.96334,152.3246,-4.94755,130.61899
1803,-27.88675,4.03643,-12.63079,1.95303,11.92736,-72.31524,-20.23589,2.29226,-13.0538,5.09553,2.01541,-72.69818,-20.23588,2.29226,-13.0538,5.09553,2.0154,-72.69818,6.87328,1.52436,-22.25484,-4.26757,8.28176,-60.48973,32.3356,-2.89092,-23.27619,-3.2241,3.76772,-60.54816,-5.58953,4.55961,-45.6325,-2.91918,4.32747,-39.63074,-16.89708,0.67411,-28.01352,-36.90171,10.92752,-25.96287,33.08415,5.14636,-31.51066,26.46241,-26.92544,4.55214,168.02547,-26.53577,-87.28868,145.45934,17.96686,134.10516,141.87422,-14.41465,-94.03336,152.23813,-5.00203,131.29175
1804,-28.51292,4.11677,-12.67289,1.92785,11.70635,-72.3996,-20.57248,2.29869,-13.11797,4.97967,2.03428,-72.76606,-20.57248,2.29869,-13.11797,4.97967,2.03428,-72.76606,6.69473,1.54565,-22.02111,-4.28104,8.27381,-60.43304,32.59044,-2.89229,-23.07758,-3.25636,3.73702,-60.4878,-5.63233,4.57514,-45.65495,-2.90235,4.23589,-39.60566,-16.79127,0.4246,-27.92512,-36.79461,10.66284,-25.9652,33.35025,5.16228,-31.33844,26.55198,-26.96815,4.72698,168.31995,-26.40363,-86.10849,145.46808,18.11853,133.64128,142.25546,-14.74885,-92.89009,152.37277,-5.01952,130.81277
