Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
101,-7.11963,-0.0,0.0,-4.9987,0.0,-0.0,-1.80677,-5.40135,11.36326,10.31233,4.60554,-16.44414,-0.3943,0.03565,2e-05,-10.20056,-1.3686,-0.0003,11.48675,4.0363,8.8798,6.54026,-2.43061,-10.83335,15.76868,25.20557,9.85709,7.38245,-11.51771,30.97519,131.69522,-0.00085,-109.70493,51.77202,-0.08211,117.79333,-1.42196,-15.43083,-0.00094,1.04836,6.8919,-0.00453,2.26782,-8.76577,6.72469,-20.8471,-10.68347,2.76746,6.45887,-1.26989,3.49915
102,-7.70597,-0.0,0.0,-5.38637,0.0,0.0,-1.61511,-5.20778,11.32324,10.35643,4.64958,-16.43363,-0.5966,0.05121,-0.00023,-10.06249,-1.37847,-0.00027,11.74373,4.0771,8.9331,6.63032,-2.37664,-10.83722,15.75281,25.28731,9.79045,7.44851,-11.46293,30.65762,131.65448,-0.00045,-110.13857,49.16886,-0.10172,117.00239,-1.39428,-15.4767,-0.00083,0.71473,7.19631,-0.00563,2.30634,-8.70771,6.73245,-20.80414,-10.63309,2.79784,6.57937,-1.19674,3.48983
103,-8.1523,0.0,-0.0,-5.74496,0.0,0.0,-1.4631,-5.13477,11.27794,10.4119,4.70294,-16.47593,-0.82755,0.09742,-0.00048,-9.9153,-1.36794,-0.00011,11.9863,4.09527,8.98527,6.67762,-2.34857,-10.81352,15.73118,25.35006,9.709,7.56987,-11.43519,30.40879,131.62854,-0.00023,-110.30185,46.51415,-0.09996,115.91904,-1.46765,-15.48724,-0.00082,0.28082,7.39925,-0.00428,2.38211,-8.65244,6.7189,-20.72457,-10.57699,2.80737,6.65388,-1.11753,3.49003
104,-8.46036,-0.0,-0.0,-6.08159,0.0,-0.0,-1.35993,-5.18231,11.23229,10.47002,4.7116,-16.55134,-1.06394,0.16603,-0.00056,-9.7513,-1.32355,0.00018,12.20475,4.10329,9.02603,6.67703,-2.33599,-10.77372,15.709,25.389,9.61228,7.717,-11.41787,30.12848,131.60873,-0.00035,-110.24537,43.85152,-0.08142,114.74905,-1.58903,-15.43734,-0.00078,-0.13914,7.45974,-0.00185,2.49214,-8.61597,6.70615,-20.61212,-10.5385,2.81014,6.6867,-1.02642,3.49568
105,-8.66472,-0.0,0.0,-6.40443,-0.0,0.0,-1.30057,-5.31572,11.20213,10.5183,4.6398,-16.62589,-1.27687,0.2385,-0.00041,-9.5623,-1.2381,0.0005,12.3798,4.11725,9.0445,6.62228,-2.32561,-10.72534,15.69814,25.40709,9.49668,7.84975,-11.40356,29.74548,131.58148,-0.00081,-110.16438,41.24512,-0.05401,113.64926,-1.68635,-15.32673,-0.00039,-0.47911,7.36873,3e-05,2.61489,-8.60806,6.70963,-20.48873,-10.53258,2.81651,6.68555,-0.92381,3.5073
106,-8.7211,0.0,-0.0,-6.6415,0.0,-0.0,-1.29839,-5.47659,11.17719,10.52865,4.48914,-16.64487,-1.44521,0.29859,-0.00016,-9.34529,-1.12188,0.00069,12.4927,4.1491,9.05211,6.5087,-2.3048,-10.69038,15.71479,25.40961,9.36417,7.93349,-11.38972,29.23484,131.53485,-0.0014,-110.2375,38.75268,-0.02582,112.71333,-1.69994,-15.17452,0.00039,-0.7301,7.17514,0.0006,2.72022,-8.63009,6.73253,-20.38456,-10.56173,2.8289,6.65427,-0.81621,3.5253
107,-8.52022,0.0,0.0,-6.6705,0.0,0.0,-1.38438,-5.60071,11.12293,10.46971,4.2979,-16.5527,-1.56388,0.34213,6e-05,-9.10596,-0.99956,0.00063,12.54465,4.20039,9.07776,6.34739,-2.26683,-10.70347,15.76882,25.39964,9.22816,7.95327,-11.37301,28.61173,131.46872,-0.00174,-110.46737,36.40263,-0.00198,111.98012,-1.61519,-15.00521,0.00114,-0.91879,6.96995,0.00018,2.78241,-8.67791,6.77248,-20.3251,-10.6212,2.84677,6.60057,-0.71133,3.5466
108,-8.00978,0.0,0.0,-6.43257,0.0,0.0,-1.57175,-5.64652,11.02433,10.33335,4.12265,-16.33561,-1.64194,0.37701,0.00016,-8.85654,-0.8952,0.00034,12.55874,4.26155,9.1377,6.1667,-2.21445,-10.78309,15.85463,25.379,9.10777,7.91489,-11.34835,27.90692,131.39882,-0.00157,-110.66626,34.19046,0.01699,111.4641,-1.47997,-14.84628,0.00137,-1.07778,6.81888,-0.00042,2.78805,-8.7456,6.82762,-20.32338,-10.70486,2.87074,6.54042,-0.61358,3.56759
109,-7.28804,0.0,-0.0,-6.00511,0.0,-0.0,-1.82412,-5.62181,10.91592,10.14946,4.01257,-16.04012,-1.69585,0.41659,0.00015,-8.61098,-0.81884,-1e-05,12.56544,4.31738,9.21592,5.99966,-2.15905,-10.91081,15.95333,25.35252,9.01459,7.8348,-11.31236,27.14214,131.34892,-0.00127,-110.59017,32.0944,0.0321,111.18592,-1.38338,-14.72794,0.00105,-1.22694,6.7061,-0.00055,2.73759,-8.82713,6.89129,-20.37864,-10.80454,2.89707,6.49292,-0.52403,3.58996
110,-6.55543,-0.0,0.0,-5.54678,0.0,0.0,-2.06746,-5.58,10.85469,9.96926,3.99123,-15.73966,-1.74267,0.47191,7e-05,-8.38075,-0.76448,-0.00027,12.58857,4.35494,9.27881,5.86987,-2.1154,-11.04838,16.04441,25.33003,8.94381,7.72912,-11.26608,26.32188,131.33656,-0.00132,-110.11917,30.09646,0.04151,111.15136,-1.39748,-14.66726,0.00053,-1.37464,6.54948,-2e-05,2.64303,-8.91447,6.94114,-20.47878,-10.90421,2.90827,6.47223,-0.44354,3.62092
111,-5.98819,0.0,0.0,-5.18598,-0.0,0.0,-2.2336,-5.58366,10.87345,9.8322,4.05299,-15.48652,-1.79415,0.54517,-2e-05,-8.17233,-0.7185,-0.00036,12.63872,4.37047,9.30238,5.78458,-2.09343,-11.16957,16.11772,25.32406,8.88012,7.6075,-11.21652,25.44663,131.36372,-0.00155,-109.35191,28.19817,0.04066,111.2923,-1.51356,-14.65307,3e-05,-1.527,6.28251,0.0008,2.52357,-8.99418,6.93901,-20.60433,-10.97669,2.87442,6.48196,-0.37446,3.6671
