Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
501,-3.7995,0.0,0.0,-1.81615,0.0,-0.0,0.89594,-4.47683,7.55175,14.2079,3.28083,-17.90187,-20.44788,-2.28047,6e-05,-21.59023,-3.30366,-0.00016,25.90491,7.04492,9.81077,13.32047,-2.51679,-12.84841,37.94026,26.15176,-14.40574,49.5806,-6.53333,35.47094,130.39445,-0.00189,-105.11185,117.98081,-0.00099,107.07622,-8.16726,-14.93852,0.00175,-11.00673,7.37827,-0.00033,-5.32805,-7.56387,5.58018,-28.38016,-9.13364,2.18784,-1.37842,-5.12968,7.1556
502,-3.45807,0.0,-0.0,-1.67772,0.0,-0.0,0.86532,-4.44914,7.5832,14.28203,3.31633,-17.72343,-20.45332,-2.24475,0.00014,-21.52221,-3.31621,-0.00034,26.00133,7.08265,9.69712,13.30993,-2.46385,-13.22823,37.47638,26.05795,-14.0868,49.54935,-6.53859,35.56968,130.47621,-0.0021,-104.5136,117.90155,-0.0019,106.13477,-7.84921,-14.95724,0.00149,-10.70161,7.35918,-0.00031,-5.47702,-7.65003,5.53434,-28.53526,-9.19512,2.11131,-1.26923,-5.25572,7.21031
503,-3.03462,0.0,-0.0,-1.49774,0.0,-0.0,0.79845,-4.44233,7.59716,14.32817,3.40904,-17.49272,-20.41421,-2.17364,0.00028,-21.44207,-3.36032,-0.00052,26.08333,7.105,9.63359,13.3117,-2.41621,-13.62324,36.98583,25.9304,-13.65413,49.5166,-6.55928,35.72445,130.55118,-0.00149,-104.0308,117.77887,-0.00229,105.3403,-7.24739,-14.97085,0.00047,-10.597,7.29586,0.00033,-5.65228,-7.75532,5.5649,-28.71679,-9.30386,2.09775,-1.1299,-5.38954,7.2839
504,-2.63973,-0.0,0.0,-1.34905,-0.0,-0.0,0.73556,-4.48835,7.59293,14.36811,3.56024,-17.26377,-20.33692,-2.06623,0.0004,-21.35608,-3.41145,-0.00057,26.12912,7.1146,9.6182,13.3009,-2.37306,-13.96268,36.4682,25.7403,-13.13372,49.47956,-6.58778,35.93231,130.63217,0.00019,-103.85841,117.63347,-0.00198,104.70354,-6.43105,-15.00706,-0.00101,-10.68494,7.18372,0.00124,-5.81713,-7.87761,5.66665,-28.88807,-9.45587,2.14319,-0.9961,-5.52568,7.36867
505,-2.41789,0.0,0.0,-1.31483,0.0,-0.0,0.73003,-4.60257,7.61214,14.42811,3.70816,-17.14431,-20.23392,-1.94349,0.00041,-21.2688,-3.41782,-0.00042,26.11321,7.11976,9.60536,13.24182,-2.32898,-14.14225,35.92267,25.47321,-12.56927,49.43345,-6.62389,36.16299,130.72986,0.00291,-104.17084,117.49953,-0.00116,104.19279,-5.53425,-15.06339,-0.00212,-10.91651,7.049,0.00181,-5.95451,-8.00372,5.80401,-29.0317,-9.62521,2.21999,-0.90915,-5.65066,7.45869
506,-2.46149,0.0,0.0,-1.4389,-0.0,0.0,0.81275,-4.76622,7.69671,14.52309,3.77892,-17.21265,-20.12063,-1.83345,0.00029,-21.18107,-3.33688,-0.00012,26.02944,7.12946,9.54615,13.11606,-2.2801,-14.10171,35.3511,25.13602,-12.00638,49.37622,-6.6663,36.37595,130.84456,0.00571,-105.06942,117.4101,-0.00019,103.7901,-4.7127,-15.10785,-0.00258,-11.22293,6.93373,0.00167,-6.07034,-8.11157,5.93248,-29.15276,-9.77429,2.29582,-0.88799,-5.75216,7.55132
507,-2.75492,0.0,0.0,-1.69962,0.0,0.0,0.97212,-4.93396,7.85295,14.64494,3.74241,-17.45981,-20.01186,-1.75266,0.0001,-21.08955,-3.16693,0.00023,25.90137,7.1501,9.42777,12.93842,-2.22524,-13.87187,34.76016,24.75681,-11.48307,49.30883,-6.70946,36.53975,130.96346,0.00685,-106.49268,117.38374,0.00057,103.50072,-4.11924,-15.09991,-0.00304,-11.52063,6.87072,0.00102,-6.18225,-8.18081,6.02269,-29.26793,-9.873,2.35163,-0.91673,-5.82685,7.64749
508,-3.19455,-0.0,-0.0,-2.02263,0.0,-0.0,1.16517,-5.06784,8.04783,14.7642,3.62581,-17.80746,-19.92019,-1.69865,-6e-05,-20.98688,-2.94405,0.00052,25.77107,7.18593,9.27437,12.74532,-2.16143,-13.54925,34.16471,24.37673,-11.0294,49.22894,-6.7486,36.64075,131.06393,0.00529,-108.18726,117.42023,0.00095,103.31266,-3.89427,-15.02004,-0.00412,-11.70489,6.86663,0.00041,-6.30445,-8.20443,6.07412,-29.3909,-9.91469,2.38976,-0.95737,-5.88001,7.74841
509,-3.63948,0.0,-0.0,-2.31217,-0.0,0.0,1.33954,-5.15549,8.22176,14.84313,3.49497,-18.15086,-19.85531,-1.6549,-0.00014,-20.86187,-2.72235,0.00066,25.6789,7.23903,9.12381,12.56991,-2.08162,-13.25501,33.58942,24.03643,-10.66663,49.12591,-6.78668,36.68132,131.12401,0.002,-109.83458,117.50497,0.00096,103.19072,-4.1182,-14.89807,-0.00477,-11.66655,6.89476,7e-05,-6.43926,-8.19287,6.11426,-29.52425,-9.91963,2.43147,-0.97325,-5.92021,7.8494
