Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1088,0.22539,0.28644,0.00988,0.07866,0.77559,0.00681,0.17779,0.27437,0.01484,0.06243,0.73139,0.0216,0.18955,0.2558,0.02226,0.05896,0.74047,0.02927,0.00873,0.2107,0.02253,-0.00813,0.55968,0.06597
1089,0.22532,0.28641,0.0097,0.07844,0.77564,0.00645,0.17773,0.27434,0.01467,0.06227,0.73154,0.02159,0.18949,0.25576,0.02207,0.05883,0.74062,0.02929,0.00868,0.21065,0.0225,-0.00837,0.55985,0.0659
1090,0.22527,0.28636,0.00957,0.07835,0.77562,0.00614,0.17767,0.27429,0.01449,0.06216,0.7316,0.0215,0.18944,0.25571,0.02185,0.05877,0.74069,0.0292,0.00862,0.21062,0.02248,-0.00865,0.56008,0.06619
1091,0.22525,0.28629,0.00951,0.07841,0.77555,0.00589,0.17764,0.27424,0.01426,0.06215,0.73158,0.02131,0.18942,0.25564,0.02158,0.0588,0.74071,0.02898,0.00858,0.2106,0.02248,-0.00887,0.5604,0.06694
1092,0.22527,0.28622,0.00949,0.07862,0.77547,0.00565,0.17762,0.27418,0.01398,0.06226,0.73153,0.02104,0.18941,0.25557,0.02126,0.05895,0.74072,0.02866,0.00856,0.21058,0.02248,-0.00896,0.56083,0.06819
1093,0.2253,0.28611,0.00949,0.07895,0.77541,0.00538,0.17762,0.27409,0.01369,0.0625,0.73151,0.0208,0.18942,0.25548,0.02096,0.05923,0.74078,0.02833,0.00856,0.21054,0.0225,-0.00881,0.56143,0.06999
1094,0.22534,0.28595,0.00946,0.07933,0.7754,0.00502,0.17764,0.27396,0.0135,0.06286,0.73161,0.02071,0.18943,0.25536,0.02077,0.05962,0.74098,0.02813,0.00856,0.21049,0.02252,-0.00835,0.56222,0.07236
1095,0.22538,0.28573,0.00938,0.07967,0.77546,0.00451,0.17767,0.27378,0.01347,0.0633,0.73187,0.02087,0.18946,0.25517,0.02076,0.06008,0.74136,0.02816,0.00855,0.21043,0.02252,-0.00756,0.56323,0.07537
1096,0.22541,0.28544,0.00926,0.0799,0.77551,0.00388,0.17772,0.27352,0.01359,0.06374,0.73226,0.02132,0.18947,0.25491,0.02091,0.06055,0.74187,0.02846,0.00853,0.21034,0.0225,-0.0065,0.56448,0.07918
1097,0.22544,0.28509,0.0091,0.07997,0.77541,0.0032,0.17777,0.27322,0.01379,0.06412,0.73266,0.0221,0.18949,0.25461,0.02115,0.06096,0.7424,0.02906,0.0085,0.21021,0.02242,-0.00526,0.56594,0.08392
1098,0.22548,0.28474,0.00894,0.07987,0.775,0.00269,0.17784,0.27291,0.014,0.06441,0.73291,0.0233,0.18953,0.25429,0.02142,0.0613,0.7428,0.03007,0.0085,0.21004,0.02227,-0.00399,0.56756,0.08973
1099,0.22555,0.28443,0.00881,0.07969,0.77412,0.0027,0.17793,0.27262,0.01414,0.06463,0.73282,0.02514,0.18959,0.25401,0.02162,0.06158,0.74289,0.03168,0.00854,0.20984,0.02206,-0.00284,0.56921,0.09663
1100,0.22565,0.28419,0.00872,0.07952,0.77272,0.00371,0.17804,0.2724,0.01414,0.06481,0.73229,0.02788,0.18968,0.25382,0.02171,0.06184,0.74253,0.03418,0.00864,0.20964,0.02187,-0.00188,0.57074,0.10461
1101,0.22579,0.28404,0.00868,0.07945,0.77091,0.00623,0.17816,0.27226,0.014,0.06502,0.73131,0.03191,0.1898,0.25371,0.02167,0.06216,0.74172,0.03798,0.00877,0.20947,0.02175,-0.00106,0.57194,0.11356
1102,0.22597,0.28397,0.00872,0.07958,0.76891,0.01074,0.17832,0.27219,0.01381,0.06538,0.73006,0.03765,0.18996,0.25368,0.02157,0.0626,0.74061,0.04352,0.00894,0.20939,0.02172,-0.00029,0.57266,0.12335
1103,0.22621,0.28396,0.00882,0.07995,0.7671,0.01756,0.17852,0.27219,0.01365,0.06595,0.72884,0.04541,0.19016,0.25372,0.02149,0.06323,0.73948,0.05115,0.00915,0.2094,0.0218,0.00055,0.57286,0.13388
1104,0.2265,0.28398,0.00899,0.08057,0.76584,0.02686,0.17879,0.27225,0.01357,0.06671,0.72795,0.05528,0.19043,0.25379,0.02146,0.06402,0.73863,0.06095,0.0094,0.20953,0.02196,0.00155,0.57265,0.1451
1105,0.22683,0.28403,0.00923,0.08139,0.76553,0.03858,0.17908,0.27233,0.01354,0.06761,0.72766,0.06707,0.19071,0.25389,0.02146,0.06489,0.73834,0.07273,0.00965,0.20977,0.02219,0.00275,0.57229,0.15698
1106,0.22713,0.28408,0.0095,0.08234,0.76645,0.05254,0.17934,0.27245,0.01348,0.06857,0.72816,0.08046,0.19096,0.25399,0.0214,0.06578,0.7388,0.08616,0.00984,0.2101,0.0225,0.00422,0.57209,0.16952
1107,0.22731,0.28414,0.00976,0.08339,0.76877,0.06843,0.17946,0.27258,0.01332,0.06956,0.72963,0.09512,0.19108,0.25412,0.02123,0.06668,0.7402,0.1009,0.00991,0.21047,0.02289,0.00607,0.57235,0.18266
1108,0.22728,0.28426,0.00994,0.08454,0.77253,0.086,0.17939,0.27275,0.01304,0.07067,0.73219,0.11081,0.19102,0.25429,0.02094,0.06767,0.74267,0.1167,0.00981,0.21083,0.02334,0.00839,0.57332,0.19632
1109,0.22701,0.2845,0.00999,0.08586,0.77768,0.10501,0.1791,0.273,0.01269,0.07198,0.73595,0.1274,0.19075,0.25456,0.02058,0.06886,0.74631,0.13344,0.00955,0.21113,0.02383,0.01126,0.57518,0.21046
1110,0.22655,0.2849,0.00989,0.08739,0.78422,0.12528,0.17863,0.27335,0.01235,0.0736,0.74107,0.14486,0.19033,0.25494,0.02023,0.07033,0.75128,0.15107,0.00919,0.21135,0.02429,0.01479,0.57811,0.22496
1111,0.22598,0.28543,0.00965,0.08912,0.79224,0.14663,0.17808,0.2738,0.01207,0.07558,0.74776,0.16315,0.18985,0.25543,0.01996,0.07214,0.75778,0.16956,0.0088,0.21151,0.0247,0.01902,0.58229,0.23967
1112,0.22545,0.28604,0.00934,0.09096,0.80198,0.16888,0.17758,0.2743,0.01185,0.07789,0.75632,0.18227,0.18941,0.25598,0.01978,0.07426,0.76612,0.18892,0.00848,0.21164,0.02502,0.02405,0.58798,0.25435
1113,0.22509,0.28662,0.00905,0.09274,0.81372,0.19184,0.17725,0.27478,0.01167,0.08041,0.76709,0.20229,0.18913,0.25652,0.01967,0.07657,0.77659,0.20924,0.0083,0.21179,0.02526,0.02991,0.59546,0.26879
1114,0.22496,0.2871,0.00885,0.09422,0.82769,0.21539,0.17714,0.2752,0.01152,0.08295,0.78031,0.22336,0.18905,0.25699,0.01958,0.07888,0.78943,0.23069,0.00829,0.21201,0.02542,0.0366,0.60497,0.28285
1115,0.22507,0.28745,0.00879,0.09525,0.8439,0.23951,0.17724,0.27554,0.01137,0.08537,0.79594,0.24563,0.18916,0.25736,0.01949,0.08105,0.80457,0.25339,0.00841,0.21235,0.02548,0.04398,0.61671,0.29658
1116,0.22531,0.28765,0.00888,0.09586,0.86207,0.26434,0.17746,0.27581,0.01124,0.08759,0.81364,0.26903,0.18935,0.25763,0.0194,0.08301,0.82171,0.27724,0.00856,0.21284,0.02545,0.0518,0.63073,0.31022
1117,0.2256,0.28775,0.00909,0.09639,0.88177,0.29009,0.17771,0.27601,0.01115,0.08979,0.83297,0.29327,0.18954,0.25783,0.01936,0.08496,0.84041,0.3019,0.00864,0.21347,0.02532,0.0598,0.647,0.32404
1118,0.22584,0.28778,0.00937,0.09741,0.90264,0.31692,0.1779,0.27618,0.01111,0.09233,0.85357,0.31801,0.18967,0.25798,0.01938,0.08724,0.86037,0.32702,0.00863,0.21416,0.02511,0.06778,0.66537,0.33825
1119,0.22602,0.28778,0.00967,0.09951,0.92445,0.34493,0.17803,0.27633,0.01112,0.09563,0.87529,0.34304,0.18973,0.25811,0.01948,0.09031,0.88148,0.35236,0.00853,0.21486,0.02483,0.07569,0.68572,0.35294
