Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
915,-3.90744,0.0,0.0,-7.4686,0.0,0.0,-19.06264,-9.11139,23.55217,11.33988,3.12053,-20.05237,-17.62531,-5.83148,0.00011,-6.11502,-0.21972,-6e-05,29.79478,18.11642,22.18702,1.48545,4.62733,-14.02607,22.09348,18.70308,11.09362,45.00185,-4.64025,40.68821,130.41354,-0.00071,-110.54971,124.00858,-0.0026,121.32011,-16.22123,-16.772,0.00041,-25.33718,10.75909,0.0039,-1.64514,-10.32727,7.10258,-23.63398,-12.20996,2.75374,1.30757,5.87373,6.83039
916,-4.02854,0.0,0.0,-7.58632,0.0,-0.0,-19.12797,-9.0439,23.61311,11.49321,3.19683,-20.29897,-17.48286,-5.86275,-8e-05,-6.15976,-0.07042,-0.0001,29.80207,18.08409,22.04607,1.58082,4.51897,-13.88596,21.89805,18.71497,11.24697,44.95985,-4.62174,40.77799,130.5585,-0.00177,-109.74209,124.04105,-0.00175,121.72807,-16.69335,-16.717,-0.00422,-24.72592,10.90555,-0.00151,-1.89462,-10.34275,6.84283,-23.8892,-12.12863,2.50542,1.47457,5.86444,6.81967
917,-4.12665,0.0,0.0,-7.79962,0.0,0.0,-19.11862,-8.87936,23.77705,11.65655,3.42834,-20.41593,-17.44687,-5.924,-0.00012,-6.22566,0.00249,-4e-05,29.94719,18.09725,21.87758,1.77594,4.46288,-13.81039,21.67249,18.74727,11.41694,44.86227,-4.58114,40.84957,130.61502,-0.00051,-108.44877,124.0997,-0.00056,121.70426,-17.21189,-16.16759,-0.00684,-24.10094,10.87432,-0.00477,-2.15037,-10.40029,6.76592,-24.15083,-12.15364,2.41162,1.73932,5.88656,6.8173
918,-4.27223,0.0,-0.0,-7.76478,-0.0,-0.0,-19.07615,-8.62664,23.81483,11.65528,3.6047,-20.26245,-17.54775,-5.92654,-0.0002,-6.25236,-0.01655,-1e-05,30.10953,18.14161,21.90031,1.91578,4.47264,-13.88787,21.57652,18.77302,11.52413,44.78832,-4.54773,40.87394,130.52534,-0.00011,-107.60159,124.21558,0.00062,121.43003,-17.5679,-15.58308,-0.00354,-23.38871,10.79459,-0.00546,-2.22677,-10.52917,6.87742,-24.23591,-12.31422,2.46623,1.91897,5.93018,6.82418
919,-4.4788,-0.0,0.0,-7.47704,0.0,0.0,-19.0623,-8.33003,23.69701,11.47331,3.56967,-19.98777,-17.71952,-5.8802,-0.0002,-6.21421,-0.05358,-0.0,30.18194,18.21544,22.03811,1.89699,4.53239,-14.02961,21.63147,18.78938,11.53677,44.79593,-4.5291,40.85353,130.37495,-0.00083,-107.78011,124.36003,0.00109,120.86549,-17.69328,-15.5262,-0.00074,-22.69676,10.66092,-0.00283,-2.13256,-10.66562,7.03908,-24.15028,-12.50028,2.56471,1.91123,5.98844,6.80571
920,-4.64072,0.0,0.0,-7.27797,-0.0,0.0,-19.06579,-8.20234,23.65014,11.25451,3.35848,-19.87528,-17.86946,-5.86378,-5e-05,-6.14218,-0.03378,4e-05,30.14173,18.30662,22.04562,1.73718,4.60425,-14.04979,21.72664,18.80221,11.4409,44.87774,-4.54344,40.81796,130.30307,0.00041,-108.77013,124.46938,0.0005,119.99897,-17.68264,-16.11459,-0.00049,-22.5274,10.48296,0.00276,-2.00454,-10.69008,7.1283,-24.02276,-12.55582,2.63857,1.76433,6.03463,6.76122
921,-4.63676,0.0,0.0,-7.35987,0.0,-0.0,-19.05902,-8.38988,23.82168,11.12883,3.10912,-20.04388,-17.95332,-5.92106,2e-05,-6.08095,0.04804,5e-05,30.0579,18.36669,21.85021,1.55167,4.63205,-13.89755,21.77237,18.82359,11.25903,44.96975,-4.60224,40.79868,130.34813,0.00158,-109.85403,124.52242,-0.00041,119.10648,-17.7187,-16.91108,-0.00053,-23.05663,10.3612,0.00612,-1.92751,-10.54875,7.16045,-23.93342,-12.43664,2.72283,1.61549,6.02357,6.72412
922,-4.44432,-0.0,-0.0,-7.52605,0.0,0.0,-19.07729,-8.73583,24.05999,11.11234,2.92252,-20.35652,-17.98976,-6.02655,1e-05,-6.04015,0.13414,1e-05,30.0108,18.37045,21.62051,1.44092,4.59779,-13.71042,21.78009,18.86625,11.0859,45.00551,-4.66434,40.80803,130.41547,0.00102,-110.33414,124.55384,-0.00122,118.87488,-17.86317,-17.28783,-0.00116,-23.64104,10.51417,0.00721,-1.9079,-10.30333,7.2215,-23.89259,-12.23157,2.87391,1.55452,5.94766,6.71383
923,-4.1735,0.0,0.0,-7.51547,-0.0,0.0,-19.13187,-8.98659,24.1467,11.14854,2.8508,-20.5487,-18.02065,-6.13521,1e-05,-6.0092,0.15393,-2e-05,30.01079,18.37239,21.54234,1.42045,4.55406,-13.65014,21.79896,18.9307,11.02093,44.99007,-4.67527,40.83241,130.39867,0.00081,-110.05988,124.58926,-0.00168,119.54122,-17.94982,-17.04582,-0.0005,-23.55687,10.95273,0.00871,-1.97028,-10.08355,7.31141,-23.93552,-12.06087,3.04198,1.56849,5.85729,6.73971
