Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1171,9.52781,0.0,-0.0,-14.18934,0.0,-0.0,-5.87943,-3.76886,17.91661,-8.07654,7.73399,-21.92143,-24.70554,-1.45316,0.00062,-22.01815,0.12883,-0.00435,26.62288,3.50114,9.40509,8.63592,-8.85025,-11.9163,16.55021,34.18825,3.33493,47.79962,-19.35148,32.23042,118.66425,-0.00583,-95.06418,105.89047,-0.00275,102.03583,-11.97972,-3.74354,0.00213,-13.23472,-5.11805,-0.00105,-9.00279,-3.59087,3.37611,-30.67688,-4.58237,1.81287,3.2114,-1.70378,10.83877
1172,7.31391,0.0,0.0,-13.44801,-0.0,0.0,-5.64759,-3.78089,18.28621,-9.30196,8.581,-21.28386,-25.12891,-1.72028,0.00157,-20.78289,-0.32713,-0.00482,26.97601,3.7749,9.46646,8.16061,-8.58102,-11.98934,17.93571,34.27904,2.88428,49.01339,-18.0441,33.13404,119.31856,0.00646,-95.25161,106.66598,-0.00778,102.49369,-11.32876,-3.88786,-0.00715,-13.35784,-4.15794,0.0008,-9.05864,-3.87827,4.10308,-30.73188,-5.11736,2.38291,2.78848,-1.60013,10.89544
1173,5.22243,0.0,-0.0,-12.75563,0.0,0.0,-5.44655,-3.88526,18.93062,-10.46477,9.24589,-20.36815,-25.5451,-2.09279,0.00118,-19.61066,-0.71868,-0.00147,27.38258,4.10911,9.53415,7.82127,-8.32251,-11.92311,19.07385,34.41487,2.81144,50.28602,-16.51789,34.01673,120.08566,0.02193,-96.61797,107.51846,-0.00239,102.9496,-10.53626,-4.84721,-0.01427,-13.32619,-3.01695,0.00108,-9.00835,-4.19229,4.87451,-30.67918,-5.69336,2.98475,2.42383,-1.4824,10.80406
1174,4.38305,0.0,-0.0,-12.69238,0.0,-0.0,-5.58076,-3.96304,19.69945,-11.14126,9.47842,-19.40922,-25.8023,-2.46076,-2e-05,-18.52328,-0.88905,0.00275,27.88686,4.38746,9.81862,7.67548,-8.21049,-11.7761,20.23293,34.59519,2.62039,51.52866,-14.8223,34.78466,120.61665,0.01958,-98.52345,108.26562,0.00724,102.97919,-10.25037,-5.66541,-0.01783,-13.19966,-2.11834,-0.0,-8.85777,-4.63115,5.67865,-30.52871,-6.39727,3.57103,2.24836,-1.43658,10.63254
1175,4.55142,-0.0,0.0,-13.31946,-0.0,0.0,-5.92811,-4.00859,20.46639,-11.01959,9.4163,-18.70816,-25.88651,-2.73466,-0.00064,-17.48569,-0.86306,0.00375,28.45964,4.57544,10.35985,7.65361,-8.22975,-11.66148,21.73878,34.77337,1.8015,52.51534,-13.16006,35.34416,120.65447,0.01139,-99.43478,108.89141,0.00803,102.75845,-10.95829,-5.21765,-0.03727,-12.92204,-1.56505,0.00246,-8.67627,-5.2349,6.42978,-30.35534,-7.23473,4.04684,2.26674,-1.46549,10.53126
1176,4.72309,0.0,0.0,-14.04082,0.0,-0.0,-6.14352,-4.1577,21.10723,-10.2217,9.45269,-18.36366,-25.88176,-2.87355,-0.00046,-16.44772,-0.82453,0.00089,29.00511,4.71109,11.0599,7.61503,-8.24861,-11.67071,23.64696,34.85866,0.29135,53.09248,-11.73415,35.70011,120.35515,0.007,-99.04524,109.54732,-0.00427,103.10095,-12.32883,-3.74626,-0.03979,-12.47691,-0.91631,0.00659,-8.51938,-5.90201,7.06878,-30.21411,-8.08963,4.39439,2.35669,-1.49405,10.57141
1177,4.39743,0.0,-0.0,-14.25627,-0.0,-0.0,-6.05461,-4.49944,21.48571,-9.15955,9.77649,-18.29437,-25.89602,-2.8861,-4e-05,-15.37429,-0.89524,-0.0021,29.47928,4.83759,11.79653,7.48709,-8.17569,-11.79504,25.73476,34.76226,-1.46813,53.35975,-10.61479,35.95833,120.15823,0.00237,-98.71764,110.28634,-0.01544,104.56362,-13.43583,-2.76142,-0.01192,-12.23438,0.1965,0.00082,-8.39284,-6.45727,7.64844,-30.1009,-8.81864,4.72816,2.37976,-1.46236,10.69353
1178,4.16396,0.0,0.0,-14.14787,0.0,0.0,-5.8685,-4.8904,21.52293,-8.16112,10.13486,-18.36164,-25.95856,-2.8448,0.00024,-14.23733,-1.01276,-0.00202,29.93423,4.97761,12.47057,7.32296,-8.0345,-11.96391,27.73238,34.47681,-2.91136,53.545,-9.72309,36.2089,120.34337,0.00535,-99.49303,110.97667,-0.00995,106.63917,-13.60705,-3.24919,-0.00378,-12.5969,1.49542,-0.00927,-8.29496,-6.82185,8.27624,-30.00439,-9.38802,5.17833,2.3166,-1.37852,10.79446
1179,4.78489,0.0,-0.0,-14.12809,-0.0,0.0,-5.90849,-5.04876,21.31346,-7.40877,10.18613,-18.37637,-25.9663,-2.86757,3e-05,-12.99929,-1.06011,0.00033,30.40888,5.14244,13.02315,7.19682,-7.89481,-12.15526,29.46906,34.09463,-3.72143,53.75728,-8.91216,36.46698,120.8371,0.00991,-101.16788,111.51765,0.0013,108.39405,-12.83343,-4.73444,-0.01305,-13.39437,2.40557,-0.00707,-8.23507,-7.07252,8.96314,-29.93581,-9.87308,5.72687,2.25047,-1.2834,10.79822
1180,6.00334,-0.0,0.0,-14.1319,0.0,0.0,-6.2028,-4.82893,21.15909,-7.01909,9.92404,-18.19588,-25.78402,-3.03148,-0.00082,-11.64273,-1.01114,0.00213,30.83918,5.32637,13.44302,7.08733,-7.78589,-12.36112,30.89798,33.74918,-3.94717,53.96263,-8.06847,36.75702,121.3973,0.00597,-103.01939,111.98725,0.00196,109.62691,-11.62391,-6.01647,-0.00521,-14.17371,2.7354,0.0002,-8.16476,-7.32714,9.61979,-29.85664,-10.35051,6.24612,2.21513,-1.19938,10.65708
1181,6.81649,-0.0,-0.0,-13.94024,-0.0,-0.0,-6.4903,-4.37737,21.32132,-6.98143,9.59969,-17.81858,-25.40238,-3.29057,-0.00124,-10.2264,-0.92994,0.00161,31.10291,5.49008,13.81122,6.90401,-7.71634,-12.55558,32.02825,33.54197,-3.85445,54.16343,-7.15748,37.17238,121.8868,-0.00295,-104.36512,112.49671,-0.00484,110.7692,-10.77456,-6.21698,0.00398,-14.8401,2.75381,0.00231,-7.97348,-7.61479,10.21709,-29.65997,-10.83666,6.69782,2.11997,-1.13721,10.36059
1182,6.86072,0.0,-0.0,-13.70707,0.0,0.0,-6.61745,-3.98475,21.72987,-7.0955,9.40958,-17.39604,-24.96722,-3.54164,-0.00053,-8.87036,-0.8942,-0.00039,31.1666,5.60508,14.26509,6.6205,-7.70011,-12.72915,32.85838,33.49704,-3.69149,54.45879,-6.22109,37.77019,122.36444,-0.00779,-104.89069,113.00407,-0.00583,111.73764,-11.03719,-5.30285,-0.01099,-15.58425,2.74463,0.00167,-7.61899,-7.87006,10.7614,-29.29933,-11.27315,7.11238,1.87065,-1.10478,9.96109
1183,6.71387,0.0,0.0,-13.74966,0.0,-0.0,-6.69524,-3.80253,22.09669,-7.11887,9.38777,-17.17329,-24.65085,-3.75875,0.00036,-7.67805,-0.92109,-0.00154,31.16503,5.72449,14.83418,6.35,-7.71211,-12.85353,33.46457,33.53876,-3.64359,54.88945,-5.36363,38.46363,122.91029,-0.00366,-105.07047,113.38441,-0.00187,111.86887,-12.63174,-4.07174,-0.01778,-16.4274,2.77447,0.00172,-7.20799,-8.03112,11.11034,-28.88378,-11.55047,7.3793,1.52296,-1.06839,9.57176
1184,6.63912,0.0,0.0,-13.95768,-0.0,-0.0,-6.79673,-3.76279,22.26006,-6.99811,9.47279,-17.23747,-24.49703,-3.97628,0.00065,-6.70921,-0.94655,-0.00088,31.24447,5.94239,15.43788,6.25124,-7.71066,-12.87965,34.08593,33.50519,-3.88656,55.36216,-4.70794,39.1129,123.42715,0.00246,-105.75893,113.62135,-0.00171,111.2543,-14.86828,-3.50538,0.00531,-17.16172,2.92994,0.00125,-6.88277,-8.11135,11.1261,-28.56388,-11.63079,7.36385,1.22048,-0.96232,9.32026
