Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2266,0.08339,-0.11385,0.06884,0.02613,-0.3078,0.26169,-0.45216,0.40513,1.51233,0.14297,-0.28113,0.07779,-0.11945,0.55024,0.78913,0.07419,-0.27243,0.00424,0.05301,0.28181,0.26772,-0.22064,-0.32887,0.14706,-0.24164,-0.33011,0.17251,0.05386,-0.2077,0.04712,0.22071,-0.10095,0.01166,0.17251,-0.06905,0.00766,0.19077,-0.05342,0.03579,0.06687,-0.01149,0.02849,0.05608,0.00404,0.01142,0.00234,-0.02627,0.01515,0.00654,0.01634,0.00154,-0.00036,-0.02638,0.01377,0.00667,0.01851,0.00878
2267,0.07942,-0.11259,0.06541,-0.00438,-0.30836,0.26874,-0.42844,0.28782,1.47802,0.1186,-0.26187,0.0762,-0.09867,0.47096,0.7295,0.07645,-0.28201,0.00702,0.04022,0.26213,0.24347,-0.20744,-0.34496,0.15187,-0.24041,-0.33894,0.161,0.0452,-0.19277,0.05054,0.21807,-0.10227,0.00923,0.16886,-0.07519,0.01172,0.19175,-0.04978,0.02379,0.05778,-0.00986,0.03039,0.06829,0.00342,0.00326,-0.01665,-0.0182,0.00565,0.00112,0.00735,-0.01269,-0.01885,-0.01826,0.00274,0.00159,0.01008,-0.00956
2268,0.06838,-0.11882,0.06198,-0.06723,-0.33122,0.26595,-0.39704,0.2165,1.45533,0.05581,-0.27169,0.07476,-0.08018,0.43535,0.69027,0.04201,-0.30983,0.00294,0.02139,0.25052,0.22638,-0.19336,-0.35796,0.14441,-0.2301,-0.35015,0.14967,0.02731,-0.18979,0.05475,0.20798,-0.10474,0.00693,0.15783,-0.0906,0.01379,0.18356,-0.05168,0.01047,0.04709,-0.02512,0.02623,0.08343,-0.01061,-0.00505,-0.02274,-0.01341,0.00152,0.0091,-0.00051,-0.02456,-0.02356,-0.01341,-0.00156,0.00972,0.00114,-0.02881
2269,0.05429,-0.12171,0.05842,-0.12577,-0.34843,0.27659,-0.37282,0.17954,1.44783,0.00212,-0.28808,0.08197,-0.07184,0.43,0.68692,0.00539,-0.31836,-0.00209,0.01058,0.25019,0.23108,-0.18765,-0.34128,0.12428,-0.22011,-0.3387,0.14412,0.01001,-0.18965,0.05372,0.1897,-0.1041,0.00368,0.13975,-0.10123,0.01059,0.16702,-0.05246,0.0005,0.0377,-0.04387,0.01708,0.08819,-0.02095,-0.01102,-0.01443,-0.01414,0.00215,0.01372,0.00012,-0.02808,-0.01403,-0.01409,0.00015,0.01426,0.00021,-0.03835
2270,0.04251,-0.11716,0.05277,-0.14463,-0.34272,0.31737,-0.37448,0.13684,1.43899,-0.00194,-0.28457,0.10421,-0.07464,0.41931,0.69182,-0.00329,-0.29292,-0.00448,0.01348,0.25086,0.24262,-0.18777,-0.29829,0.10163,-0.21277,-0.30316,0.14106,-0.00137,-0.19008,0.04256,0.16901,-0.0989,-0.00062,0.12265,-0.09709,0.00636,0.14707,-0.0482,-0.00721,0.03271,-0.04921,0.01008,0.07552,-0.01574,-0.01742,0.00248,-0.0136,0.00422,0.00418,0.00615,-0.02754,0.00282,-0.01356,0.00321,0.00476,0.00668,-0.0376
2271,0.03595,-0.11045,0.04464,-0.13977,-0.31358,0.3452,-0.38779,0.08012,1.39639,0.01508,-0.25372,0.11794,-0.08925,0.39177,0.67028,-0.00184,-0.26285,-0.01373,0.02008,0.24353,0.23535,-0.1839,-0.26579,0.09003,-0.20383,-0.27273,0.13144,-0.00465,-0.19444,0.02523,0.15506,-0.09007,-0.00396,0.11402,-0.0823,0.00497,0.13022,-0.03985,-0.01071,0.0332,-0.03835,0.00963,0.04902,-0.00182,-0.02223,0.01558,-0.00455,0.00874,-0.01169,0.00967,-0.02519,0.01483,-0.00459,0.00824,-0.01083,0.01282,-0.02857
2272,0.03731,-0.10594,0.03728,-0.13919,-0.27965,0.31962,-0.36328,0.03308,1.29566,0.01472,-0.21624,0.10155,-0.09569,0.35314,0.61845,-0.01938,-0.26084,-0.0335,0.02441,0.22496,0.20933,-0.1744,-0.26831,0.0913,-0.19312,-0.27027,0.11345,0.00651,-0.19766,0.01231,0.15125,-0.07894,-0.00418,0.11225,-0.06802,0.00331,0.12242,-0.02955,-0.00383,0.03841,-0.02229,0.01117,0.02553,0.00704,-0.01703,0.01369,0.00853,0.01257,-0.0169,0.00566,-0.01685,0.01241,0.00845,0.01246,-0.01585,0.01105,-0.01258
2273,0.04574,-0.10097,0.0351,-0.12946,-0.25887,0.26932,-0.27461,0.00933,1.14663,0.01536,-0.19856,0.07745,-0.06603,0.30338,0.56113,-0.04325,-0.2771,-0.04246,0.03216,0.19368,0.19124,-0.16619,-0.28639,0.09287,-0.18462,-0.28252,0.09419,0.03201,-0.18543,0.01062,0.1479,-0.06789,-0.00031,0.10812,-0.06116,-0.00142,0.12086,-0.02114,0.01308,0.04465,-0.01361,0.00863,0.02223,0.00586,0.00039,0.00132,0.01452,0.00928,-0.00415,-0.00251,-0.00107,0.00098,0.0145,0.00943,-0.00337,0.00222,0.00532
2274,0.05279,-0.09267,0.03851,-0.08817,-0.2459,0.24138,-0.17503,0.00362,0.99353,0.04184,-0.20587,0.0835,-0.01528,0.25134,0.52139,-0.0422,-0.28023,-0.0197,0.04239,0.15845,0.19717,-0.16425,-0.28576,0.08572,-0.18055,-0.28072,0.08114,0.05567,-0.15365,0.01704,0.13394,-0.06187,0.00592,0.09508,-0.06307,-0.00447,0.11589,-0.02053,0.02764,0.04493,-0.01648,0.00534,0.0364,-0.0034,0.01792,-0.00476,0.01228,0.0053,0.01615,-0.00639,0.01555,-0.00374,0.01235,0.00558,0.01632,-0.00511,0.01806
