Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
848,-0.02859,-0.00045,0.00485,-0.06889,0.01788,-0.09305,0.06093,0.00183,-0.07641,-0.0971,-0.00546,-0.03639,-0.00019,-0.02852,-0.06343,-0.05999,-0.01037,0.00556,-0.02805,-0.03703,-0.0277,0.01178,0.01811,0.00078,0.01882,0.01818,-0.00245,-0.01897,-0.00448,0.00378,-0.05857,0.00732,0.02037,-0.03371,-0.00175,0.02183,-0.04977,0.00967,0.00669,-0.01318,-0.02437,0.00745,-0.01531,0.01623,0.00445,-0.01379,-0.00417,0.00941,0.0017,-0.00579,0.00714,-0.01313,-0.00398,0.00934,0.00122,-0.00755,0.00693
849,-0.02843,-0.00312,0.00412,-0.03211,0.04926,-0.07673,0.05118,-0.00465,-0.08406,-0.04647,0.02143,-0.03001,-0.01677,-0.04076,-0.06584,-0.03192,0.0094,-0.00911,-0.03162,-0.03343,-0.02222,0.0104,0.02549,0.00765,0.02267,0.02679,-0.00185,-0.02236,0.00149,0.01134,-0.05617,-0.00803,0.01308,-0.03369,-0.02271,0.01766,-0.0547,0.00429,0.00022,-0.00931,-0.03958,0.00312,-0.02446,0.01412,-0.00409,-0.00403,-0.00558,0.00755,0.01151,-0.00627,-0.00619,-0.00271,-0.00521,0.0076,0.01109,-0.00812,-0.0049
850,-0.03278,-0.00046,-0.00161,-0.0283,0.08229,-0.07538,0.03028,-0.01458,-0.08931,-0.0348,0.04925,-0.03507,-0.0262,-0.05071,-0.06474,-0.01853,0.0235,-0.01876,-0.03337,-0.03655,-0.01985,0.00022,0.02744,0.00682,0.01877,0.02876,-0.00569,-0.03132,0.01256,0.0073,-0.05458,-0.00946,0.00396,-0.03616,-0.0229,0.00934,-0.0603,-0.00361,-0.00537,-0.01263,-0.03963,-0.00352,-0.03406,0.00391,-0.01108,0.00019,-0.0126,-0.00114,0.01325,-0.00112,-0.01863,0.00148,-0.01225,-0.00128,0.01281,-0.00303,-0.01728
851,-0.03787,0.00489,-0.01122,-0.05494,0.0926,-0.08718,0.00919,-0.01092,-0.09413,-0.06747,0.06057,-0.04403,-0.02997,-0.04861,-0.05861,-0.02861,0.02253,-0.01536,-0.03642,-0.04039,-0.02096,-0.00256,0.02024,0.00028,0.01519,0.02086,-0.00978,-0.03927,0.01932,-0.00721,-0.0524,-0.00137,-0.00686,-0.0389,-0.00464,0.00063,-0.06186,-0.00677,-0.01459,-0.01718,-0.02433,-0.00776,-0.04113,-0.00101,-0.02045,-0.00062,-0.02151,-0.00736,0.00198,0.01137,-0.02906,-0.00062,-0.02151,-0.00737,0.00192,0.01089,-0.02773
852,-0.03744,0.01059,-0.01892,-0.07711,0.07859,-0.10034,-0.00395,-6e-05,-0.10054,-0.10172,0.05012,-0.04681,-0.02941,-0.04121,-0.05388,-0.04381,0.01715,-0.00603,-0.03678,-0.04098,-0.02656,0.00976,0.00813,-0.00834,0.0186,0.00809,-0.01231,-0.03726,0.01916,-0.02079,-0.04922,0.01054,-0.01523,-0.03866,0.01887,-0.00375,-0.05794,0.00028,-0.02287,-0.01729,-0.00383,-0.00827,-0.04217,0.00341,-0.02742,0.00245,-0.02164,-0.00832,-0.01306,0.02087,-0.0357,0.00045,-0.0222,-0.0081,-0.01251,0.02266,-0.03437
853,-0.03079,0.0153,-0.02143,-0.06287,0.06256,-0.09866,-0.01258,-0.00388,-0.10112,-0.09531,0.03916,-0.03916,-0.02515,-0.03989,-0.05562,-0.0444,0.02811,-0.00551,-0.03083,-0.03938,-0.03337,0.02388,0.00368,-0.0183,0.0242,0.00306,-0.0164,-0.02207,0.01595,-0.02507,-0.04797,0.02167,-0.01916,-0.03809,0.03685,-0.00596,-0.05317,0.01008,-0.02353,-0.01647,0.01357,-0.00904,-0.04015,0.00417,-0.02532,0.0112,-0.00967,-0.00881,-0.0226,0.01406,-0.03368,0.00791,-0.01059,-0.00854,-0.02182,0.01678,-0.03268
854,-0.02528,0.01636,-0.02162,-0.01725,0.06772,-0.08366,-0.01801,-0.0251,-0.08838,-0.05532,0.05052,-0.02499,-0.02118,-0.04524,-0.05963,-0.0325,0.06076,-0.01669,-0.02465,-0.04116,-0.03542,0.02169,0.01519,-0.02859,0.02163,0.01376,-0.02391,-0.0042,0.01332,-0.02365,-0.05226,0.02446,-0.0205,-0.04315,0.04221,-0.01254,-0.05406,0.00649,-0.01827,-0.02137,0.02382,-0.01385,-0.04049,-0.0093,-0.01761,0.01417,0.0046,-0.01134,-0.02436,-0.00668,-0.02334,0.01145,0.00383,-0.01081,-0.024,-0.00542,-0.02291
855,-0.02723,0.01393,-0.0229,0.02086,0.09448,-0.07739,-0.01346,-0.0399,-0.06989,-0.02637,0.07723,-0.01369,-0.01754,-0.04675,-0.05875,-0.02492,0.09461,-0.02707,-0.02464,-0.04352,-0.03181,0.00144,0.03503,-0.03306,0.00908,0.03295,-0.02988,0.00117,0.01473,-0.0242,-0.0607,0.01703,-0.02047,-0.05258,0.03448,-0.0218,-0.06144,-0.01301,-0.01481,-0.03007,0.02713,-0.01922,-0.04164,-0.02983,-0.01437,0.00381,0.01187,-0.01456,-0.01856,-0.02275,-0.01583,0.00308,0.01166,-0.01369,-0.01889,-0.02393,-0.01627
856,-0.03394,0.0129,-0.02311,0.02074,0.11579,-0.08562,0.00378,-0.02906,-0.06251,-0.032,0.09047,-0.0122,-0.00708,-0.03554,-0.05524,-0.02829,0.10471,-0.02548,-0.02647,-0.03217,-0.03034,-0.01972,0.04872,-0.02817,-0.00381,0.04653,-0.02858,-0.00904,0.02256,-0.0259,-0.06727,0.00896,-0.01683,-0.0582,0.02208,-0.02315,-0.06868,-0.03118,-0.01507,-0.03346,0.02632,-0.01776,-0.03813,-0.04141,-0.01728,-0.00857,0.01549,-0.01495,-0.00676,-0.01929,-0.01776,-0.00764,0.01575,-0.01432,-0.00739,-0.0214,-0.01897
857,-0.03942,0.01588,-0.01855,-0.01274,0.10134,-0.08833,0.02373,-0.00287,-0.07118,-0.05484,0.07495,-0.02226,0.01134,-0.01692,-0.05642,-0.03456,0.08454,-0.01639,-0.02254,-0.00411,-0.03716,-0.02237,0.05363,-0.02289,-0.00777,0.05162,-0.02335,-0.02465,0.03303,-0.02156,-0.06937,0.00852,-0.00842,-0.05893,0.0122,-0.01364,-0.07032,-0.03124,-0.01338,-0.02749,0.02163,-0.0093,-0.03275,-0.03587,-0.01772,-0.01113,0.02148,-0.00666,0.00542,-0.00179,-0.0174,-0.01004,0.02178,-0.00623,0.00511,-0.0029,-0.01754
858,-0.04369,0.02013,-0.01069,-0.05366,0.05505,-0.07946,0.03062,0.01314,-0.08142,-0.0756,0.04914,-0.04342,0.02419,-0.00564,-0.05941,-0.04107,0.04835,-0.01531,-0.01389,0.02084,-0.04374,-0.00638,0.05806,-0.02868,-0.00542,0.05612,-0.02284,-0.03688,0.03888,-0.00976,-0.07185,0.01325,0.00061,-0.06216,0.00626,-0.00244,-0.0696,-0.01344,-0.00706,-0.01696,0.01306,-0.00081,-0.03496,-0.01814,-0.01064,-0.00952,0.02319,0.00921,0.00856,0.00924,-0.00381,-0.00898,0.02332,0.01052,0.00866,0.00906,-0.00066
859,-0.05059,0.02309,-0.00472,-0.0793,0.01874,-0.07895,0.01813,0.01366,-0.07532,-0.09214,0.04312,-0.06854,0.01572,-0.00453,-0.05198,-0.05346,0.02178,-0.02872,-0.0089,0.02634,-0.03545,0.0069,0.06401,-0.04342,-0.00768,0.06171,-0.02904,-0.04643,0.03689,0.00197,-0.08024,0.01732,0.00442,-0.06943,0.00745,0.00339,-0.07302,0.00863,-0.00118,-0.01033,0.00769,0.00393,-0.04562,0.00028,-0.00209,-0.01282,0.01264,0.01928,-0.00273,0.00278,0.01073,-0.0121,0.0128,0.02146,-0.0027,0.00192,0.01623
860,-0.05892,0.02403,-0.00401,-0.07568,0.0236,-0.09519,0.00135,0.02179,-0.05066,-0.09759,0.05762,-0.08032,-0.01183,0.00154,-0.0283,-0.06672,0.02333,-0.04297,-0.01325,0.02246,-0.01274,0.00025,0.06444,-0.05537,-0.01781,0.06102,-0.03603,-0.05551,0.02864,0.00504,-0.09127,0.01774,0.00091,-0.07379,0.01809,0.00359,-0.07952,0.01891,-0.00087,-0.01494,0.0144,0.0059,-0.0533,0.0086,-0.00035,-0.0183,-0.00091,0.01339,-0.01892,-0.00971,0.0084,-0.01692,-0.00055,0.01478,-0.01935,-0.01198,0.01261
861,-0.06259,0.02261,-0.00822,-0.04516,0.0451,-0.11041,0.00486,0.05257,-0.02207,-0.08486,0.06625,-0.07099,-0.03534,0.02211,0.0019,-0.06897,0.04485,-0.04207,-0.02254,0.02783,0.0075,-0.01892,0.05604,-0.05706,-0.02676,0.05151,-0.03912,-0.0609,0.01895,-0.0031,-0.09591,0.01454,-0.00691,-0.07141,0.03337,0.00037,-0.08202,0.00975,-0.00551,-0.02929,0.03114,0.00649,-0.04893,0.00181,-0.0064,-0.01786,-0.00531,-0.00202,-0.02345,-0.01184,-0.00844,-0.01671,-0.00499,-0.00258,-0.02412,-0.01448,-0.00745
862,-0.06033,0.02109,-0.01448,-0.01934,0.03387,-0.11209,0.02497,0.08297,-0.00649,-0.07478,0.06009,-0.06121,-0.03401,0.04509,0.01851,-0.06572,0.05908,-0.03214,-0.02534,0.04389,0.01053,-0.03362,0.04372,-0.0481,-0.02894,0.03987,-0.03807,-0.06025,0.01638,-0.0176,-0.0928,0.01135,-0.01334,-0.06637,0.04614,-0.00155,-0.07911,-0.00889,-0.01122,-0.04059,0.0458,0.00739,-0.03699,-0.01358,-0.01469,-0.0097,-0.00451,-0.01394,-0.01537,-0.00369,-0.02573,-0.00972,-0.00447,-0.01618,-0.01583,-0.00517,-0.02698
