Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2037,0.00533,-0.1002,0.0504,0.186,0.01696,0.08118,-0.17478,-0.1544,0.91084,0.1536,-0.00908,0.12351,0.01208,0.06006,0.5975,0.08603,-0.08009,0.07291,0.01891,0.0239,0.28899,-0.16935,-0.20163,0.05117,-0.16449,-0.20179,0.04937,-0.01135,-0.15227,0.04033,0.01823,-0.09512,0.011,0.03824,-0.07586,-0.00764,0.03463,-0.08025,0.035,0.01682,-0.0359,0.00192,0.03672,-0.02496,0.02375,0.00402,-0.00269,0.01021,0.00654,-0.00654,0.00459,0.00419,-0.00271,0.01119,0.00686,-0.00638,0.0013
2038,0.00549,-0.09158,0.04771,0.10022,0.0367,0.13475,-0.20293,-0.18693,0.86602,0.1026,-0.01417,0.14537,-0.02385,0.03025,0.56831,0.0664,-0.07954,0.07439,0.01963,0.01368,0.29377,-0.18636,-0.18426,0.05759,-0.17201,-0.18444,0.05131,-0.00156,-0.13547,0.0378,0.02266,-0.08492,0.00764,0.02966,-0.06731,-0.00379,0.04066,-0.07657,0.02075,0.00693,-0.03076,0.00528,0.04541,-0.03034,0.01302,0.00504,0.00299,0.01871,0.0089,-0.00925,0.00025,0.00562,0.00298,0.02031,0.00896,-0.00966,-0.00317
2039,0.0053,-0.07962,0.0505,0.04597,0.03114,0.20671,-0.23544,-0.2076,0.81331,0.0984,-0.03087,0.17021,-0.06898,0.0133,0.52328,0.06122,-0.07734,0.08598,-0.00107,0.01241,0.28112,-0.18771,-0.16378,0.0663,-0.17185,-0.16379,0.05861,-0.00681,-0.11066,0.03882,0.03875,-0.07065,0.01254,0.03029,-0.06001,0.00813,0.05338,-0.07119,0.01772,0.00071,-0.02874,0.01179,0.04915,-0.03969,0.01258,0.00091,0.00885,0.02291,0.00911,-0.00628,0.00423,0.00196,0.00888,0.02417,0.00908,-0.00672,0.00173
2040,0.00297,-0.0693,0.0531,0.05962,-0.01149,0.27316,-0.24853,-0.20183,0.74271,0.12983,-0.03671,0.18823,-0.08858,0.01226,0.47406,0.07421,-0.07339,0.09629,-0.02531,0.0161,0.25645,-0.16366,-0.1508,0.0659,-0.15629,-0.14981,0.05915,-0.02061,-0.08915,0.04199,0.04798,-0.05561,0.01964,0.03449,-0.05376,0.02117,0.05435,-0.06749,0.01708,-0.00319,-0.03404,0.01362,0.04112,-0.04703,0.01236,-0.00089,0.00604,0.01221,0.00439,-0.00386,0.00343,0.00023,0.00611,0.01173,0.00492,-0.00276,0.00322
2041,-0.0034,-0.06409,0.05062,0.13571,-0.08421,0.30965,-0.21305,-0.16553,0.67479,0.17516,-0.01957,0.18629,-0.06792,0.02851,0.43636,0.09264,-0.06056,0.09537,-0.03799,0.02285,0.23278,-0.1238,-0.14959,0.05862,-0.13247,-0.1468,0.05404,-0.03015,-0.07795,0.04359,0.0377,-0.04749,0.0203,0.02822,-0.05267,0.02666,0.03263,-0.06542,0.00989,-0.01409,-0.04459,0.00889,0.01643,-0.04981,0.00404,-0.00586,-0.00706,-0.00832,-0.0048,-0.00852,-0.00608,-0.00489,-0.00693,-0.01103,-0.00338,-0.00501,-0.00329
2042,-0.01064,-0.06361,0.04386,0.21171,-0.13946,0.31722,-0.13492,-0.11692,0.63343,0.21333,0.01799,0.16837,-0.02561,0.05475,0.41369,0.10157,-0.02853,0.08195,-0.03723,0.03152,0.21522,-0.09492,-0.15607,0.05751,-0.11752,-0.15122,0.05312,-0.02939,-0.07719,0.04092,0.0179,-0.05235,0.01285,0.01159,-0.06151,0.02093,0.00291,-0.06068,0.00019,-0.02747,-0.05386,0.00217,-0.01546,-0.04432,-0.00739,-0.01808,-0.02079,-0.02284,-0.01435,-0.01455,-0.01515,-0.01713,-0.02064,-0.02665,-0.0128,-0.01044,-0.01065
2043,-0.01123,-0.06494,0.03818,0.24893,-0.13829,0.3073,-0.05143,-0.07183,0.61529,0.23329,0.06262,0.15539,0.01022,0.08437,0.39734,0.10333,0.0209,0.06467,-0.02403,0.04111,0.19967,-0.09545,-0.16137,0.06632,-0.12005,-0.15541,0.05906,-0.02016,-0.08437,0.03516,0.00786,-0.06551,0.00555,0.00096,-0.07475,0.01075,-0.00993,-0.0527,-0.00117,-0.02806,-0.05751,-0.0011,-0.03352,-0.02999,-0.01027,-0.02616,-0.02554,-0.02237,-0.0201,-0.01364,-0.01428,-0.02555,-0.02544,-0.02563,-0.01957,-0.01191,-0.01073
2044,-0.0024,-0.06488,0.03679,0.25751,-0.10134,0.29319,0.00279,-0.03449,0.59873,0.23152,0.09346,0.16157,0.02406,0.1123,0.37869,0.10803,0.06469,0.05615,-0.00094,0.05163,0.18329,-0.11597,-0.15704,0.07237,-0.13053,-0.15237,0.06424,-0.00528,-0.09304,0.02889,0.01244,-0.07469,0.00617,0.00645,-0.07935,0.00476,-0.00142,-0.04848,0.00861,-0.01272,-0.05464,-0.00017,-0.02837,-0.01682,-0.00108,-0.02284,-0.02068,-0.0116,-0.01988,-0.00726,-0.00314,-0.02306,-0.02065,-0.01344,-0.02072,-0.00899,-0.0025
2045,0.00868,-0.06146,0.03706,0.2309,-0.07892,0.28688,0.00671,-0.01308,0.57087,0.20153,0.08999,0.17457,0.01122,0.12816,0.35761,0.10573,0.07377,0.05942,0.01749,0.06322,0.17092,-0.12931,-0.13966,0.06577,-0.13124,-0.13852,0.06301,0.00991,-0.09169,0.02373,0.02172,-0.07317,0.0115,0.02091,-0.07173,0.00165,0.01139,-0.05386,0.02014,0.00654,-0.04774,-0.00022,-0.01212,-0.01667,0.01053,-0.01774,-0.0119,-0.00119,-0.01165,-0.00135,0.00946,-0.01858,-0.01194,-0.00148,-0.01316,-0.005,0.0074
