Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1171,-3.24301,-0.0,0.0,-0.92612,0.0,-0.0,-0.18692,-8.98645,8.80334,14.37612,8.7043,-7.64204,-19.90583,1.93131,0.00055,-13.56148,-1.5732,0.00103,28.18194,8.66932,3.47261,2.71625,-3.59822,-13.77843,30.94993,8.18095,-17.32198,27.84183,-13.79793,20.47784,124.86849,0.00242,-77.04991,134.09628,-0.00182,83.33694,1.52276,6.34281,-0.0057,-3.93947,1.21692,-0.00157,-12.13568,1.17714,0.47696,-33.87009,0.91687,0.87894,2.2859,-2.1798,7.57997
1172,-1.92509,0.0,0.0,-0.34527,0.0,0.0,-0.62756,-8.76352,8.01854,14.22694,8.60497,-7.35164,-19.77046,2.1522,0.00017,-14.13576,-1.90301,0.00013,28.1798,8.37165,4.00322,3.01116,-3.71916,-14.33001,31.11109,8.04373,-17.52175,28.20944,-13.98539,20.46822,125.08624,0.00408,-77.95073,134.23233,-0.00052,84.46519,2.06291,5.77113,-0.00051,-4.22392,1.34171,-0.00077,-11.4442,1.42906,0.07357,-33.18235,1.30023,0.59757,2.33751,-2.37483,7.43228
1173,-1.45802,0.0,-0.0,-0.08802,0.0,-0.0,-0.80068,-8.73182,7.6164,14.15956,8.45707,-7.44469,-19.69075,2.226,-0.00015,-14.76306,-2.16835,-0.001,28.12175,8.12025,4.25031,3.25989,-3.83375,-14.42535,31.22747,7.87635,-17.88695,28.48569,-14.13686,20.47483,125.27431,0.00223,-79.23585,134.35889,0.00095,84.87512,2.04226,5.44564,0.00079,-4.58481,1.08029,0.00073,-10.79629,1.73532,-0.2804,-32.53854,1.71576,0.38226,2.29849,-2.54957,7.34993
1174,-1.69801,0.0,0.0,-0.09057,-0.0,0.0,-0.75747,-8.91281,7.55244,14.12698,8.3029,-7.8867,-19.61736,2.1552,-0.00016,-15.50029,-2.37895,-0.00049,28.04456,7.9215,4.17492,3.56358,-3.93167,-14.08791,31.35794,7.73264,-18.40469,28.73745,-14.22482,20.56428,125.37285,9e-05,-80.11015,134.52287,0.00127,84.54457,1.31869,5.71661,-0.00888,-4.92714,0.64862,0.00054,-10.14514,1.95758,-0.51009,-31.89053,2.00726,0.2513,2.23543,-2.68797,7.26678
1175,-2.03208,-0.0,-0.0,-0.20186,0.0,-0.0,-0.66627,-8.99038,7.51549,14.07218,8.23416,-8.3076,-19.47791,2.05035,0.00021,-16.40255,-2.61885,0.00185,27.98524,7.75238,4.07555,4.02575,-4.02039,-13.63101,31.51279,7.63749,-18.95396,29.04924,-14.24823,20.76722,125.4158,0.0007,-80.67143,134.72974,0.00033,83.95667,0.43069,6.32238,-0.01541,-5.24843,0.35471,-0.00032,-9.45106,1.99898,-0.5907,-31.19712,2.07556,0.19177,2.21089,-2.8125,7.15172
1176,-2.18865,0.0,-0.0,-0.33521,0.0,-0.0,-0.59642,-8.73203,7.33439,13.99934,8.19253,-8.42996,-19.20702,2.00969,0.0007,-17.45631,-2.9023,0.00276,27.89575,7.56211,4.23894,4.62366,-4.15138,-13.30303,31.70733,7.57337,-19.36568,29.44264,-14.1769,21.03007,125.46992,0.00261,-81.57994,134.94633,7e-05,83.31042,0.0639,6.58973,-0.01443,-5.48023,0.27944,4e-05,-8.69428,1.92916,-0.57552,-30.4394,2.00509,0.17998,2.19279,-2.99456,7.01385
1177,-2.52677,0.0,-0.0,-0.52971,-0.0,0.0,-0.477,-8.30497,7.16886,13.96639,7.96525,-8.45434,-18.79677,2.00281,0.00049,-18.58156,-3.1002,6e-05,27.70688,7.28595,4.55182,5.21996,-4.3886,-13.03059,31.98429,7.48012,-19.54835,29.85923,-13.9859,21.28898,125.49877,0.00233,-82.95633,135.14171,0.001,82.39622,0.53833,6.55356,-0.00634,-5.47254,0.26012,0.00092,-7.87319,1.87063,-0.54245,-29.61753,1.93848,0.189,2.10439,-3.28163,6.80616
1178,-3.30763,0.0,-0.0,-0.7744,-0.0,0.0,-0.30083,-7.97448,7.20444,13.97233,7.53058,-8.73841,-18.31783,1.92235,-0.00043,-19.70021,-3.12675,-0.00247,27.45099,6.90327,4.68918,5.7269,-4.72998,-12.66111,32.34943,7.32146,-19.55352,30.2281,-13.73246,21.54893,125.3743,0.0012,-84.1153,135.28711,0.00137,81.30389,1.53933,7.20759,0.01098,-5.20204,0.07963,-0.00044,-7.03189,1.84161,-0.52624,-28.77584,1.90552,0.19331,1.95093,-3.62762,6.44615
1179,-4.10688,0.0,-0.0,-0.90569,0.0,0.0,-0.23418,-7.79302,7.35005,13.93338,7.17269,-9.25705,-17.8519,1.75226,-0.00083,-20.79488,-3.08774,-0.00158,27.23046,6.47847,4.57378,6.19129,-5.09036,-12.24736,32.70662,7.13963,-19.48676,30.53479,-13.53114,21.84953,125.09302,0.00207,-84.44122,135.32596,0.00167,80.62727,2.38029,9.05497,0.01181,-4.81028,-0.39686,-0.00419,-6.24808,1.78474,-0.50852,-27.99132,1.84614,0.18869,1.82871,-3.91496,5.95721
