Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
445,-7.80782,0.0,0.0,-1.55733,-0.0,-0.0,-2.12148,-7.38989,3.78846,3.81345,7.27661,-8.1385,-10.25221,0.01657,-2e-05,-43.66025,-0.02148,0.00031,22.06671,3.07477,7.88224,17.94029,-10.21427,-6.29207,35.92781,4.57207,-19.93877,34.78045,-12.02802,20.14847,124.86569,-0.00279,-94.69839,135.09547,-0.00073,81.34521,0.67856,8.18109,-0.00608,-1.48349,3.48161,-0.00069,3.35299,2.28327,-3.57437,-18.37611,3.44407,-2.47557,3.03493,-4.23193,3.18336
446,-7.27326,0.0,0.0,-1.01211,0.0,-0.0,-2.14314,-6.81016,3.76029,4.13972,7.70784,-8.61456,-10.27426,-0.10315,-9e-05,-43.33971,-0.16883,0.0001,22.09475,3.2123,7.76063,17.72259,-10.05243,-6.23035,35.90341,4.62528,-19.76928,34.90041,-11.93804,20.09285,125.06238,0.00025,-93.94421,134.97884,0.0004,80.58796,1.74198,7.52073,-0.00846,-1.66705,3.58866,-0.00068,3.40344,2.37797,-3.91796,-18.32201,3.65913,-2.75997,2.99832,-4.16201,3.04835
447,-6.34393,0.0,0.0,-0.58,0.0,-0.0,-2.19597,-6.11381,3.73497,4.41083,7.98067,-9.07749,-10.26282,-0.20258,-9e-05,-42.90237,-0.43173,-0.00017,22.05654,3.32671,7.75904,17.39185,-9.85309,-6.24588,35.9305,4.65832,-19.75437,34.97301,-11.81858,20.02191,125.00314,-0.00244,-94.24186,135.00331,0.00272,79.40176,2.78727,7.21039,-0.00148,-1.84979,3.64576,-0.00038,3.48969,2.37288,-4.10778,-18.23214,3.7246,-2.93842,2.90376,-4.07734,2.97869
448,-5.44259,0.0,-0.0,-0.4414,0.0,0.0,-2.25387,-5.64073,3.69301,4.65861,7.96827,-9.46755,-10.284,-0.23302,-5e-05,-42.3948,-0.78415,-0.00077,22.03612,3.32768,7.92327,17.03569,-9.72648,-6.33622,36.01972,4.62697,-19.87672,34.9013,-11.76253,19.92682,124.78072,-0.00606,-95.65932,135.13171,0.0019,78.66986,3.29248,7.27894,0.0023,-1.79154,3.63927,-0.00033,3.53907,2.28391,-4.09918,-18.18081,3.63877,-2.96341,2.85014,-4.03376,3.02145
449,-4.79084,0.0,0.0,-0.53441,-0.0,0.0,-2.33634,-5.55262,3.65606,4.89919,7.74412,-9.74634,-10.33076,-0.21547,-3e-05,-41.82078,-1.19803,-0.00159,22.05119,3.24122,8.1608,16.6808,-9.67789,-6.47859,36.11497,4.55375,-19.97632,34.73943,-11.81209,19.82672,124.56824,-0.00358,-97.2613,135.24721,-0.00029,79.06684,3.31681,7.56613,0.00157,-1.41627,3.51214,-0.001,3.55953,2.18124,-4.0026,-18.15981,3.50767,-2.91164,2.8621,-4.03295,3.17883
450,-4.60234,0.0,0.0,-0.68083,-0.0,0.0,-2.42029,-5.80109,3.71316,5.11501,7.49722,-9.94982,-10.32758,-0.19842,-3e-05,-41.1982,-1.60239,-0.00151,22.04792,3.16849,8.32171,16.32528,-9.63084,-6.56686,36.12467,4.48993,-19.89447,34.63925,-11.93693,19.74558,124.46251,0.00039,-97.90308,135.26945,-0.00104,80.08109,3.19403,7.9793,0.00052,-0.90904,3.29161,-0.001,3.5746,2.12161,-3.89302,-18.14544,3.41176,-2.83184,2.90935,-4.03854,3.40509
451,-5.17229,0.0,0.0,-0.82579,0.0,-0.0,-2.42132,-6.24589,3.94247,5.28714,7.44217,-10.20258,-10.22659,-0.20536,-5e-05,-40.58313,-1.89059,-0.00019,21.97568,3.15577,8.33775,15.96897,-9.54912,-6.45224,36.02856,4.42877,-19.6614,34.70792,-12.07088,19.6636,124.42733,0.00174,-97.23537,135.20782,-0.00202,80.6031,3.05312,8.43648,8e-05,-0.52707,3.1237,8e-05,3.55683,2.1389,-3.76774,-18.16583,3.38148,-2.70892,2.94738,-4.04257,3.64558
452,-6.37362,0.0,-0.0,-1.03558,-0.0,0.0,-2.33415,-6.689,4.27487,5.40922,7.57439,-10.57493,-10.06809,-0.22442,-4e-05,-39.98556,-1.99856,0.00127,21.87108,3.13577,8.21814,15.58996,-9.48611,-6.16078,35.91339,4.30396,-19.4626,34.89356,-12.15998,19.56382,124.40004,0.00141,-95.83041,135.15767,-0.00279,80.50166,2.85043,8.69162,0.00031,-0.4642,3.15391,0.00014,3.4835,2.22909,-3.65509,-18.24308,3.4236,-2.57073,2.95882,-4.06731,3.82271
453,-7.59333,0.0,0.0,-1.25845,0.0,-0.0,-2.24748,-6.95903,4.55575,5.47111,7.64015,-10.97984,-9.94733,-0.23852,1e-05,-39.33973,-1.96929,0.00174,21.84373,3.03164,7.9667,15.17093,-9.49378,-5.91618,35.849,4.0967,-19.40558,35.0124,-12.18622,19.50045,124.3867,0.00051,-94.56382,135.21207,-0.00306,80.65702,2.69425,8.54273,-1e-05,-0.76758,3.38761,-0.00105,3.38098,2.32585,-3.61376,-18.34844,3.49819,-2.4964,2.99321,-4.11141,3.86541
