Unnamed: 0_level_0,L_MTP_ANGLE,L_MTP_ANGLE,L_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,R_MTP_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,L_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,R_ANKLE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,L_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,R_KNEE_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,L_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,R_HIP_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,L_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,R_SHOULDER_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,L_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,R_ELBOW_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,L_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,R_WRIST_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,NECK_ANGLE_SHADOW,Trunk_Joint_Angle,Trunk_Joint_Angle,Trunk_Joint_Angle
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
915,-7.81651,-0.0,0.0,-3.02535,0.0,-0.0,-16.29984,-10.06885,8.30808,15.27789,8.18824,-3.76156,-40.14433,-0.42847,0.00329,-14.38929,-1.77894,0.00051,42.05356,16.74803,4.81569,4.51117,-4.88584,-7.45276,35.57859,6.16369,-12.61147,31.43037,-12.12461,21.78599,124.76218,0.02191,-95.23167,132.61578,0.00631,81.36591,-3.97603,-0.47917,-0.00683,-3.17137,0.94174,0.00015,0.334,-0.30802,4.43386,-21.34282,-1.92655,4.00602,2.05887,1.7597,5.16897
916,-7.62936,0.0,0.0,-2.67523,-0.0,0.0,-16.24244,-9.77639,8.25906,15.29852,8.75377,-3.55576,-38.55917,-0.21496,0.00141,-14.48026,-1.98643,0.00051,41.38397,16.79128,5.0462,4.59277,-4.76897,-7.51647,36.21475,6.01804,-12.1072,31.60032,-12.12479,21.90866,122.62737,0.029,-95.19186,132.06279,0.00358,81.9985,-4.02805,0.1636,0.00916,-3.27688,1.10516,0.00211,0.23679,-0.76515,4.73191,-21.43869,-2.46144,4.11422,2.16251,2.02251,5.25149
917,-7.84931,0.0,-0.0,-2.99673,0.0,-0.0,-16.21513,-9.44285,8.17912,15.37723,9.23098,-3.43945,-36.9565,-0.08158,-0.00125,-14.57273,-2.17468,0.00018,40.79642,16.90165,5.17708,4.75839,-4.57298,-7.48482,36.67602,5.85817,-11.68862,31.79901,-12.05896,21.84248,120.64566,0.00504,-95.38857,131.52402,-0.0031,81.88525,-3.31019,0.75138,0.01177,-3.21437,0.91277,0.00341,0.06211,-1.0031,4.87529,-21.61352,-2.73552,4.1596,2.35552,2.34149,5.34771
918,-7.60832,0.0,0.0,-3.34644,0.0,-0.0,-16.0774,-9.05984,7.98089,15.4506,9.33784,-3.21671,-35.35723,-0.0129,-0.00114,-14.68486,-2.2399,-8e-05,40.25158,17.0446,5.25543,4.99501,-4.40319,-7.47285,36.96897,5.8056,-11.53388,31.94469,-11.96001,21.63522,118.88402,-0.01089,-96.08349,131.20334,-0.00304,80.80227,-2.64797,1.1276,0.00669,-3.11058,0.35428,0.00283,-0.1432,-0.94013,4.8541,-21.8183,-2.66918,4.16318,2.60848,2.63751,5.40958
919,-6.54485,0.0,0.0,-3.37054,0.0,-0.0,-15.81958,-8.74992,7.65172,15.51624,9.11647,-2.77584,-33.79064,0.06773,0.00119,-14.87137,-2.21976,-0.00013,39.67259,17.14801,5.37641,5.27486,-4.33974,-7.58093,37.07196,5.9484,-11.54374,32.02114,-11.85582,21.46078,117.48819,-0.01185,-97.14658,131.17302,0.00151,79.15008,-2.37915,1.04148,0.00327,-2.83308,-0.23806,0.00082,-0.26855,-0.71362,4.84012,-21.94028,-2.45351,4.23392,2.86094,2.84994,5.37093
920,-5.36908,0.0,-0.0,-3.45679,-0.0,-0.0,-15.4516,-8.78204,7.36857,15.69014,8.81059,-2.36052,-32.32391,0.15731,0.00162,-15.13948,-2.18088,-1e-05,38.94814,17.18969,5.46469,5.46943,-4.35249,-7.64689,36.9585,6.2693,-11.51218,32.08281,-11.76393,21.45456,116.65292,-0.00169,-98.4449,131.29945,0.00253,77.32462,-2.20456,0.47909,-0.0004,-2.26554,-0.61947,-0.00017,-0.23543,-0.51233,5.00521,-21.89943,-2.3274,4.46186,2.99524,3.00044,5.22401
921,-5.12025,-0.0,-0.0,-4.05049,-0.0,-0.0,-14.96464,-9.35551,7.27196,16.06942,8.59268,-2.30019,-31.00036,0.17669,0.0001,-15.44159,-2.14861,9e-05,38.04557,17.23808,5.40735,5.47688,-4.33743,-7.44002,36.6742,6.65896,-11.35422,32.0993,-11.69588,21.5605,116.4502,0.00887,-99.64998,131.42528,0.00036,75.63805,-1.61969,-0.30693,-0.00638,-1.55588,-0.85007,-0.00046,-0.10776,-0.4441,5.35832,-21.76013,-2.3943,4.81551,2.95338,3.16158,5.05232
922,-5.52948,-0.0,0.0,-4.73425,-0.0,-0.0,-14.4568,-10.30733,7.21645,16.54777,8.41444,-2.59505,-29.80325,0.11299,-0.00057,-15.72993,-2.11531,-2e-05,37.04989,17.37511,5.31351,5.32514,-4.23444,-6.97876,36.36308,6.98742,-11.13133,31.94069,-11.64176,21.62444,116.72574,0.00861,-100.2817,131.51735,-0.00165,74.62737,-0.56219,-1.02955,-0.00664,-0.99459,-1.10986,-0.00024,-0.09401,-0.51312,5.77597,-21.73402,-2.61251,5.17857,2.79113,3.37886,4.93236
923,-5.38721,0.0,0.0,-4.77094,0.0,-0.0,-13.99954,-11.11568,7.02675,16.91537,8.19149,-2.9935,-28.7291,0.00287,-0.0004,-15.98513,-2.06332,-0.00037,36.10289,17.60625,5.35806,5.13515,-4.07549,-6.45646,36.14111,7.20022,-10.92481,31.5927,-11.57138,21.6318,117.2545,-0.00016,-100.05411,131.58287,-0.00276,74.55188,0.39606,-1.52352,-4e-05,-0.77243,-1.4547,0.0011,-0.32003,-0.65417,6.15632,-21.94943,-2.88384,5.48046,2.61929,3.64325,4.83247
