Unnamed: 0_level_0,FP1,FP1,FP1,FP2,FP2,FP2
ITEM,X,Y,Z,X,Y,Z
2874,0.09325,0.7428,0.0,0.04559,0.23362,0.0
2875,0.0943,0.74359,0.0,0.04999,0.23488,0.0
2876,0.09556,0.7446,0.0,0.05528,0.23646,0.0
2877,0.097,0.74586,0.0,0.06112,0.23825,0.0
2878,0.09858,0.74739,0.0,0.06702,0.24008,0.0
2879,0.10027,0.74925,0.0,0.07252,0.24179,0.0
2880,0.10206,0.7515,0.0,0.07727,0.24326,0.0
2881,0.10392,0.75426,0.0,0.08108,0.24444,0.0
2882,0.10587,0.75759,0.0,0.08395,0.24533,0.0
2883,0.10796,0.76159,0.0,0.086,0.24599,0.0
2884,0.11029,0.76642,0.0,0.08744,0.24649,0.0
2885,0.11312,0.77263,0.0,0.0885,0.24694,0.0
2886,0.11722,0.78268,0.0,0.0894,0.2474,0.0
2887,0.13228,0.83691,0.0,0.09031,0.24795,0.0
2888,0.11959,0.76318,0.0,0.09133,0.24861,0.0
2889,0.13128,0.7843,0.0,0.09247,0.2494,0.0
2890,0.14754,0.8031,0.0,0.0937,0.25031,0.0
2891,0.18175,0.83881,0.0,0.09497,0.25132,0.0
2892,0.30542,0.96613,0.0,0.09625,0.2524,0.0
2893,-1.30388,-0.70067,0.0,0.09755,0.25353,0.0
2894,-0.13571,0.51111,0.0,0.09893,0.25473,0.0
2895,-0.06906,0.58139,0.0,0.10051,0.25601,0.0
2896,-0.05856,0.58978,0.0,0.10242,0.25738,0.0
2897,-0.06157,0.57796,0.0,0.10476,0.25887,0.0
2898,-0.06361,0.55749,0.0,0.10759,0.26046,0.0
2899,-0.06079,0.53598,0.0,0.11083,0.26211,0.0
2900,-0.05037,0.52042,0.0,0.11432,0.26374,0.0
2901,-0.0342,0.51168,0.0,0.11783,0.26526,0.0
2902,-0.01664,0.507,0.0,0.12122,0.26664,0.0
2903,0.00205,0.5067,0.0,0.12447,0.26789,0.0
2904,0.02181,0.50884,0.0,0.12769,0.26907,0.0
2905,0.04152,0.51045,0.0,0.13102,0.27025,0.0
2906,0.05574,0.50956,0.0,0.13453,0.27148,0.0
2907,0.05926,0.50797,0.0,0.13818,0.27272,0.0
2908,0.05023,0.5079,0.0,0.14178,0.2739,0.0
2909,0.03339,0.5132,0.0,0.14512,0.27494,0.0
2910,0.01864,0.52457,0.0,0.14802,0.27578,0.0
2911,0.01341,0.53675,0.0,0.15044,0.27641,0.0
2912,0.01499,0.54461,0.0,0.15244,0.27685,0.0
2913,0.01817,0.54949,0.0,0.15412,0.27717,0.0
2914,0.01889,0.55861,0.0,0.15558,0.27744,0.0
2915,0.02071,0.57476,0.0,0.15687,0.27768,0.0
2916,0.03058,0.5943,0.0,0.15799,0.27793,0.0
2917,0.05191,0.61602,0.0,0.15894,0.2782,0.0
2918,0.07876,0.63801,0.0,0.15975,0.27848,0.0
2919,0.10859,0.65742,0.0,0.16046,0.27879,0.0
2920,0.14358,0.67164,0.0,0.16109,0.27912,0.0
2921,0.17611,0.68195,0.0,0.16161,0.27946,0.0
2922,0.1989,0.68833,0.0,0.162,0.27976,0.0
2923,0.20728,0.69061,0.0,0.16226,0.28002,0.0
2924,0.19694,0.68756,0.0,0.16238,0.28021,0.0
2925,0.17804,0.67737,0.0,0.16238,0.28035,0.0
2926,0.16914,0.65891,0.0,0.1623,0.28044,0.0
2927,0.17035,0.63858,0.0,0.16217,0.28049,0.0
2928,0.17423,0.62292,0.0,0.16206,0.28052,0.0
2929,0.17434,0.61608,0.0,0.16212,0.28057,0.0
2930,0.17088,0.61533,0.0,0.16245,0.28073,0.0
2931,0.16441,0.61289,0.0,0.16317,0.28102,0.0
2932,0.1487,0.60112,0.0,0.16427,0.28149,0.0
2933,0.10801,0.55686,0.0,0.1656,0.28207,0.0
2934,-0.53417,-0.32935,0.0,0.16686,0.2827,0.0
2935,0.28903,0.82799,0.0,0.1677,0.28326,0.0
2936,0.23737,0.77087,0.0,0.16776,0.28361,0.0
2937,0.21774,0.76786,0.0,0.16689,0.28368,0.0
2938,0.20982,0.78396,0.0,0.16513,0.28347,0.0
2939,0.22026,0.81029,0.0,0.16274,0.28302,0.0
2940,0.24752,0.83323,0.0,0.16004,0.28243,0.0
2941,0.27175,0.84321,0.0,0.15739,0.28179,0.0
2942,0.27085,0.84016,0.0,0.15501,0.28119,0.0
2943,0.24381,0.83065,0.0,0.15303,0.28066,0.0
2944,0.1989,0.81654,0.0,0.15141,0.28019,0.0
2945,0.15,0.7889,0.0,0.14995,0.2797,0.0
2946,0.11531,0.73924,0.0,0.1484,0.27906,0.0
2947,0.09832,0.68474,0.0,0.1465,0.27815,0.0
