	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E3_finishedFinal\CutUpperE3.c3d
	L_TO_ANGLE	L_TO_ANGLE	L_TO_ANGLE	R_TO_ANGLE	R_TO_ANGLE	R_TO_ANGLE	L_FT_ANGLE	L_FT_ANGLE	L_FT_ANGLE	R_FT_ANGLE	R_FT_ANGLE	R_FT_ANGLE	L_FT_SHADOW_ANGLE	L_FT_SHADOW_ANGLE	L_FT_SHADOW_ANGLE	R_FT_SHADOW_ANGLE	R_FT_SHADOW_ANGLE	R_FT_SHADOW_ANGLE	L_SK_ANGLE	L_SK_ANGLE	L_SK_ANGLE	R_SK_ANGLE	R_SK_ANGLE	R_SK_ANGLE	L_TH_ANGLE	L_TH_ANGLE	L_TH_ANGLE	R_TH_ANGLE	R_TH_ANGLE	R_TH_ANGLE	PELVIS_ANGLE	PELVIS_ANGLE	PELVIS_ANGLE	TRUNK_ANGLE	TRUNK_ANGLE	TRUNK_ANGLE	HEAD_ANGLE	HEAD_ANGLE	HEAD_ANGLE	HEAD_SHADOW_ANGLE	HEAD_SHADOW_ANGLE	HEAD_SHADOW_ANGLE	L_AR_ANGLE	L_AR_ANGLE	L_AR_ANGLE	R_AR_ANGLE	R_AR_ANGLE	R_AR_ANGLE	L_FA_ANGLE	L_FA_ANGLE	L_FA_ANGLE	R_FA_ANGLE	R_FA_ANGLE	R_FA_ANGLE	L_HA_ANGLE	L_HA_ANGLE	L_HA_ANGLE	R_HA_ANGLE	R_HA_ANGLE	R_HA_ANGLE
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-5.50177	-2.13815	7.60131	-10.72184	4.18804	-33.25222	-0.19515	-1.42202	7.76627	-8.46079	2.70411	-33.38816	-0.19515	-1.42202	7.76627	-8.46079	2.70412	-33.38816	2.03653	4.93511	-3.58525	-23.05815	1.73599	-20.95609	14.68469	4.10038	-4.59325	-2.33608	-3.00271	-21.30689	-8.72222	0.72739	-9.67012	-2.63237	-1.35607	-4.61558	-1.48721	0.18841	-3.12805	-23.19164	1.33278	-2.83642	30.45511	2.64945	-19.42488	30.64952	-12.42295	19.92229	159.52275	-16.86825	-82.69508	158.99184	23.16002	77.04877	166.16588	-18.11723	-80.57837	160.42087	22.40952	76.50282
2	-5.26486	-2.09661	7.43464	-11.01819	4.63798	-32.97238	-0.22454	-1.43182	7.58992	-9.01701	3.33930	-33.11160	-0.22453	-1.43182	7.58992	-9.01701	3.33931	-33.11160	1.95973	4.82283	-3.26297	-23.58416	1.56224	-20.61783	14.69516	4.00827	-4.24976	-1.98513	-3.20254	-20.94282	-8.67653	0.63625	-9.23877	-2.72990	-1.43692	-4.47052	-1.51803	0.07000	-2.79625	-23.22733	1.10005	-2.57189	30.45011	2.65354	-19.31878	30.52487	-12.28834	20.22722	159.41061	-16.80374	-82.27139	158.90889	23.30765	77.98225	166.82962	-17.89084	-79.92844	160.22375	22.09357	77.48459
3	-4.90442	-2.25313	7.19765	-11.14712	4.99778	-32.73228	-0.31145	-1.66672	7.35482	-9.63742	4.02811	-32.85109	-0.31145	-1.66672	7.35482	-9.63742	4.02811	-32.85109	1.90905	4.74515	-2.77659	-24.06433	1.35188	-20.18558	14.70912	3.90106	-3.73239	-1.63868	-3.39338	-20.47074	-8.68320	0.48498	-8.80285	-2.80812	-1.51959	-4.21874	-1.63337	-0.10291	-2.37232	-23.34821	0.78257	-2.24195	30.52967	2.63643	-19.32133	30.41304	-12.12094	20.41568	159.29152	-16.83195	-81.86460	159.00560	23.33842	78.83239	167.49625	-17.28515	-79.34602	159.79745	21.80510	78.53844
4	-4.68609	-2.58573	6.97445	-11.43347	5.18024	-32.49229	-0.32894	-2.04609	7.15061	-10.31453	4.46882	-32.58640	-0.32894	-2.04609	7.15061	-10.31453	4.46882	-32.58640	1.90053	4.67954	-2.36751	-24.55011	1.15486	-19.74238	14.64299	3.79297	-3.28411	-1.27066	-3.58238	-19.98367	-8.68238	0.32933	-8.43156	-2.86098	-1.62342	-3.90477	-1.83048	-0.27905	-2.07204	-23.54873	0.50783	-2.02815	30.72083	2.57283	-19.46473	30.34867	-11.95657	20.55207	159.20023	-16.95991	-81.81879	159.14961	23.33242	79.26516	167.87859	-16.71635	-79.23096	159.49136	21.36671	79.14566
5	-4.82352	-2.96870	6.80720	-12.02918	5.27178	-32.26762	-0.25093	-2.41449	7.02205	-10.97383	4.60673	-32.35849	-0.25093	-2.41449	7.02205	-10.97383	4.60674	-32.35849	1.92514	4.60076	-2.13404	-25.07845	1.01094	-19.34326	14.48580	3.67868	-3.00531	-0.87089	-3.78883	-19.53760	-8.64786	0.25646	-8.14428	-2.90169	-1.76071	-3.59676	-2.04708	-0.44241	-2.01030	-23.76569	0.33322	-2.03125	30.99723	2.48401	-19.64831	30.30229	-11.79614	20.67239	159.11340	-17.11589	-81.78213	159.21213	23.32162	79.13785	167.76105	-16.73056	-79.20565	159.38992	21.00935	79.08277
6	-5.22777	-3.34075	6.73027	-12.83754	5.41511	-32.10069	-0.13756	-2.72837	6.99992	-11.61990	4.65261	-32.20753	-0.13756	-2.72837	6.99992	-11.61991	4.65261	-32.20753	1.95027	4.49561	-1.94830	-25.64005	0.91933	-19.01286	14.29745	3.55708	-2.77245	-0.44101	-4.02529	-19.15272	-8.63642	0.29289	-7.94308	-2.95121	-1.90829	-3.34280	-2.18672	-0.56294	-2.10190	-23.90387	0.25514	-2.16094	31.23972	2.39325	-19.73971	30.20703	-11.60606	20.77018	158.96342	-17.20425	-81.61390	159.17972	23.27684	78.92287	167.29800	-17.44614	-79.03721	159.24451	21.22139	78.91050
7	-5.74494	-3.69376	6.78007	-13.74359	5.70799	-31.97606	0.02169	-2.99158	7.11660	-12.36435	4.84843	-32.10295	0.02169	-2.99158	7.11660	-12.36435	4.84843	-32.10295	1.94420	4.35785	-1.69109	-26.20585	0.85368	-18.71807	14.14528	3.44301	-2.47402	0.02153	-4.29007	-18.78968	-8.70199	0.37735	-7.81197	-3.00922	-2.02991	-3.15684	-2.19700	-0.60100	-2.17145	-23.91309	0.24551	-2.23964	31.33360	2.28739	-19.71399	30.02837	-11.39419	20.83131	158.69527	-17.18919	-81.97025	159.15965	23.18217	79.23806	167.08586	-18.27815	-79.25756	158.84613	22.12746	79.36975
8	-6.22033	-3.97490	6.95318	-14.68012	6.08997	-31.80223	0.24175	-3.16446	7.35596	-13.31654	5.24632	-31.93692	0.24175	-3.16446	7.35596	-13.31655	5.24633	-31.93692	1.91022	4.18829	-1.35592	-26.75106	0.78507	-18.42181	14.04763	3.35496	-2.10785	0.51116	-4.56927	-18.40958	-8.81542	0.43431	-7.69478	-3.06870	-2.12123	-3.02653	-2.11466	-0.57733	-2.10674	-23.83172	0.24356	-2.17076	31.28899	2.17332	-19.63538	29.81228	-11.25466	20.86241	158.38490	-17.10690	-83.04790	159.23508	23.09884	79.83253	167.48822	-18.59745	-80.05340	158.28441	23.20021	80.21689
9	-6.47590	-4.11354	7.20193	-15.57041	6.37777	-31.50297	0.40719	-3.21761	7.64253	-14.45893	5.69878	-31.61989	0.40719	-3.21761	7.64253	-14.45894	5.69878	-31.61989	1.88854	3.99710	-0.96383	-27.26660	0.70700	-18.14624	13.96857	3.30253	-1.69184	1.00972	-4.84700	-18.04164	-8.92534	0.45588	-7.52421	-3.14422	-2.20890	-2.91625	-2.02159	-0.59094	-1.90690	-23.74131	0.15697	-1.99015	31.20111	2.11392	-19.54272	29.61112	-11.29783	20.93377	158.24240	-17.00331	-84.11427	159.27089	23.16259	80.06190	168.08542	-18.44094	-80.90223	157.92348	23.70637	80.60882
10	-6.51736	-4.13521	7.44445	-16.38989	6.47056	-31.11343	0.42636	-3.20123	7.88926	-15.63490	6.01684	-31.19554	0.42636	-3.20123	7.88926	-15.63490	6.01684	-31.19554	1.91811	3.80268	-0.53644	-27.76665	0.64590	-17.91251	13.86009	3.27668	-1.24068	1.50424	-5.11851	-17.71231	-9.04973	0.47655	-7.27873	-3.24570	-2.30777	-2.77522	-1.98921	-0.72290	-1.65910	-23.71193	-0.05732	-1.80881	31.13761	2.14486	-19.43488	29.39794	-11.55405	21.12960	158.37047	-16.89824	-84.62469	159.00829	23.47240	79.98926	168.12027	-18.30648	-81.47272	157.94632	23.44783	80.42416
11	-6.47639	-4.13512	7.58623	-17.20535	6.41617	-30.75246	0.39703	-3.19362	8.02607	-16.68578	6.10852	-30.80914	0.39703	-3.19362	8.02607	-16.68578	6.10852	-30.80914	1.99992	3.62573	-0.12216	-28.26704	0.63391	-17.68793	13.71212	3.24709	-0.79744	1.98734	-5.39204	-17.38125	-9.23154	0.49900	-6.98649	-3.34407	-2.40320	-2.57538	-2.09088	-0.93777	-1.45503	-23.81619	-0.33246	-1.69877	31.12313	2.20228	-19.34125	29.14684	-11.93120	21.39588	158.61172	-16.81121	-84.69466	158.44972	23.92925	80.12408	167.45392	-18.55912	-81.81547	158.08951	23.00663	80.28316
12	-6.31776	-4.14926	7.59791	-18.06095	6.30647	-30.51711	0.45104	-3.22099	8.03349	-17.58822	6.02915	-30.56790	0.45104	-3.22099	8.03349	-17.58822	6.02915	-30.56790	2.09568	3.47731	0.22149	-28.75385	0.67032	-17.45947	13.55322	3.18395	-0.41910	2.44583	-5.67369	-17.02909	-9.42965	0.49827	-6.69985	-3.40806	-2.47687	-2.34325	-2.37616	-1.12727	-1.29243	-24.10376	-0.56868	-1.61790	31.17411	2.20371	-19.31445	28.92280	-12.25129	21.54573	158.72455	-16.77962	-84.60503	157.93851	24.25925	80.54060	166.64519	-19.10853	-81.96426	158.06038	23.16289	80.51063
13	-5.90288	-4.14127	7.55822	-18.88066	6.18902	-30.42308	0.55552	-3.26127	7.97559	-18.44446	5.93406	-30.46915	0.55553	-3.26127	7.97559	-18.44446	5.93406	-30.46915	2.15613	3.35400	0.48807	-29.19524	0.71954	-17.29529	13.40945	3.08597	-0.11627	2.87264	-5.95465	-16.73880	-9.53183	0.47031	-6.48810	-3.45284	-2.52992	-2.15030	-2.76254	-1.24252	-1.11787	-24.49239	-0.74034	-1.49844	31.27510	2.18086	-19.35507	28.79116	-12.38458	21.49305	158.59583	-16.83812	-84.52029	157.72150	24.30507	80.88046	166.19267	-19.63939	-81.92126	157.95811	23.97034	80.80120
14	-5.31136	-4.09218	7.55338	-19.53564	6.02010	-30.40829	0.58457	-3.29142	7.93336	-19.36319	5.91941	-30.42622	0.58457	-3.29142	7.93336	-19.36320	5.91941	-30.42622	2.14981	3.24827	0.73745	-29.57591	0.75103	-17.25060	13.29503	2.97589	0.16554	3.28073	-6.22514	-16.58236	-9.48999	0.43760	-6.38726	-3.51148	-2.57809	-2.05916	-3.05311	-1.32667	-0.95908	-24.78488	-0.87730	-1.38211	31.35414	2.25398	-19.41607	28.73598	-12.34718	21.37831	158.26956	-16.99646	-84.48496	157.69772	24.19161	80.84511	166.09959	-19.98427	-81.75888	158.12277	24.66124	80.68067
15	-4.80914	-4.04367	7.57500	-19.98271	5.69960	-30.38187	0.49382	-3.32336	7.91594	-20.37775	5.92983	-30.34184	0.49383	-3.32336	7.91594	-20.37775	5.92983	-30.34184	2.07836	3.16096	1.04564	-29.90532	0.77178	-17.26580	13.22746	2.87106	0.50028	3.68585	-6.49282	-16.48702	-9.38198	0.42302	-6.32429	-3.58489	-2.63808	-2.06074	-3.12418	-1.42042	-0.90493	-24.85699	-0.98442	-1.36653	31.34336	2.46305	-19.46538	28.74466	-12.21839	21.37334	157.88782	-17.21426	-84.41797	157.74683	24.10628	80.29407	166.08600	-20.20309	-81.53159	158.52649	24.62051	79.97717
16	-4.52318	-4.05807	7.58054	-20.31216	5.24109	-30.30684	0.36282	-3.39503	7.89830	-21.45269	5.90315	-30.19609	0.36282	-3.39503	7.89830	-21.45270	5.90315	-30.19609	1.98262	3.09201	1.43090	-30.21114	0.80694	-17.22805	13.19949	2.77197	0.90941	4.09101	-6.77149	-16.31131	-9.29426	0.44006	-6.17638	-3.65127	-2.71654	-2.08091	-3.03497	-1.50358	-0.96148	-24.76781	-1.04074	-1.44985	31.25786	2.68933	-19.48295	28.84506	-12.04260	21.46937	157.61125	-17.38500	-84.25374	157.94829	24.06602	79.42802	165.96581	-20.41858	-81.28262	158.72760	24.04480	79.11082
17	-4.44764	-4.18088	7.58088	-20.69742	4.86428	-30.23342	0.32961	-3.53253	7.90240	-22.52162	5.91918	-30.06199	0.32961	-3.53253	7.90240	-22.52163	5.91918	-30.06199	1.92007	3.01971	1.79238	-30.53665	0.86091	-17.09168	13.15745	2.67400	1.29630	4.50536	-7.06147	-16.00238	-9.22157	0.50301	-5.93293	-3.70204	-2.80013	-2.05351	-2.94615	-1.55317	-1.02622	-24.67870	-1.06285	-1.52835	31.15708	2.78477	-19.45267	28.99017	-11.88853	21.56145	157.52534	-17.41011	-84.07980	158.28848	24.02799	78.88922	165.79054	-20.58080	-81.12125	158.59474	23.48001	78.76485
18	-4.60538	-4.43986	7.60829	-21.32476	4.82234	-30.21712	0.46569	-3.74748	7.97054	-23.52652	6.09369	-30.00766	0.46570	-3.74748	7.97054	-23.52652	6.09369	-30.00766	1.91486	2.91714	1.99041	-30.91225	0.91842	-16.91554	13.05916	2.57331	1.52180	4.94899	-7.35688	-15.63710	-9.13938	0.61456	-5.71042	-3.75089	-2.86710	-1.96558	-2.96592	-1.59753	-1.00015	-24.69904	-1.11370	-1.52056	31.03154	2.73548	-19.41670	29.03152	-11.89747	21.62813	157.58693	-17.32264	-84.03616	158.49438	24.07134	79.08894	165.64267	-20.50248	-81.16514	158.44836	23.20899	79.10772
19	-4.95200	-4.81353	7.64731	-22.27971	5.18501	-30.22103	0.68394	-4.03669	8.08252	-24.42823	6.42487	-30.00368	0.68395	-4.03669	8.08252	-24.42824	6.42487	-30.00368	1.94465	2.78923	2.01972	-31.32363	0.97611	-16.80124	12.92772	2.46851	1.57838	5.42038	-7.66413	-15.33325	-9.08480	0.74255	-5.59054	-3.82132	-2.91314	-1.84407	-3.07478	-1.65693	-0.86898	-24.80959	-1.21743	-1.42075	30.82878	2.64228	-19.44363	28.86193	-12.15068	21.70953	157.66821	-17.24766	-84.15019	158.33792	24.28722	79.67719	165.39815	-20.22935	-81.43127	158.48633	23.27602	79.62112
20	-5.29487	-5.18266	7.65125	-23.42439	5.78857	-30.15752	0.81493	-4.33643	8.15870	-25.20040	6.81032	-29.96263	0.81493	-4.33643	8.15870	-25.20040	6.81032	-29.96263	1.97932	2.66291	2.00731	-31.73190	1.05155	-16.79971	12.81358	2.36431	1.59123	5.88256	-7.99900	-15.13821	-9.11151	0.85871	-5.51970	-3.92900	-2.94623	-1.72786	-3.19545	-1.67642	-0.69110	-24.93196	-1.30138	-1.26275	30.58732	2.58355	-19.51398	28.52572	-12.53081	21.78985	157.65594	-17.23765	-84.46468	157.89772	24.58773	79.99206	164.91541	-20.01251	-81.94105	158.57556	23.63545	79.72140
21	-5.41066	-5.38810	7.62511	-24.50816	6.34949	-30.00183	0.75952	-4.53515	8.15929	-25.86796	7.12674	-29.84228	0.75952	-4.53515	8.15929	-25.86797	7.12674	-29.84228	2.00047	2.55273	2.02220	-32.10525	1.15743	-16.87658	12.73091	2.26872	1.62820	6.28876	-8.35921	-15.00754	-9.20827	0.99064	-5.40608	-4.06718	-2.97321	-1.65298	-3.30380	-1.59595	-0.54757	-25.04074	-1.27977	-1.09965	30.41287	2.56552	-19.55081	28.18466	-12.81677	21.82612	157.50662	-17.25662	-85.14088	157.43602	24.79712	79.79522	164.41643	-19.82747	-82.76631	158.56375	24.11178	79.33378
22	-5.24170	-5.39310	7.62479	-25.46124	6.70954	-29.79201	0.55585	-4.59331	8.12984	-26.51248	7.30537	-29.66375	0.55585	-4.59331	8.12984	-26.51248	7.30537	-29.66375	1.99020	2.46537	1.97805	-32.42287	1.27748	-16.95640	12.65714	2.18562	1.60113	6.61551	-8.71059	-14.87083	-9.29395	1.16912	-5.26052	-4.20688	-3.01296	-1.64136	-3.43910	-1.46258	-0.48781	-25.17539	-1.17800	-0.99474	30.33076	2.56862	-19.52461	28.00308	-12.90985	21.85371	157.24802	-17.26546	-85.93762	157.14020	24.88213	79.40468	164.40805	-19.45333	-83.52428	158.53976	24.45113	78.82389
23	-4.97530	-5.31767	7.65429	-26.41837	6.92439	-29.55244	0.32642	-4.58578	8.11225	-27.18274	7.35360	-29.45745	0.32643	-4.58578	8.11225	-27.18275	7.35360	-29.45745	1.94445	2.40614	1.79194	-32.68134	1.37921	-17.00520	12.57643	2.11467	1.42630	6.87964	-9.01360	-14.71872	-9.29539	1.33974	-5.16542	-4.31858	-3.08488	-1.68495	-3.63428	-1.39047	-0.49406	-25.36999	-1.10871	-0.97383	30.27442	2.57493	-19.43308	28.04634	-12.87808	21.93861	156.96721	-17.22672	-86.09190	157.04214	24.93839	79.34332	165.07874	-18.95884	-83.41205	158.71059	24.56000	78.64742
24	-4.92716	-5.30480	7.64789	-27.44053	7.04289	-29.29145	0.18568	-4.60034	8.08959	-27.84908	7.27006	-29.24055	0.18569	-4.60034	8.08959	-27.84909	7.27006	-29.24055	1.88927	2.35394	1.55352	-32.89879	1.44579	-17.03840	12.50092	2.05862	1.19492	7.12431	-9.25203	-14.59039	-9.22083	1.41016	-5.13761	-4.40619	-3.17504	-1.73548	-3.85988	-1.42763	-0.49147	-25.59588	-1.14418	-0.98519	30.20241	2.57562	-19.28184	28.25420	-12.80907	22.04218	156.77473	-17.12095	-85.25951	157.09880	24.98722	79.85145	165.91849	-18.59227	-82.26888	159.06360	24.61598	79.02928
25	-5.29911	-5.42532	7.56130	-28.39592	7.02148	-29.04019	0.19660	-4.67452	8.04543	-28.44930	7.05090	-29.03365	0.19660	-4.67452	8.04543	-28.44931	7.05090	-29.03365	1.84705	2.27204	1.47085	-33.09830	1.47420	-17.03362	12.45497	2.01964	1.11821	7.37599	-9.42947	-14.45761	-9.15746	1.37032	-5.08578	-4.50644	-3.24708	-1.71868	-4.04172	-1.54350	-0.38938	-25.77926	-1.28961	-0.93329	30.13817	2.58451	-19.12809	28.49521	-12.75523	22.05986	156.73225	-16.99688	-83.97363	157.24275	24.97417	80.57133	166.13681	-18.45299	-80.90214	159.25967	24.81122	79.72179
26	-5.83067	-5.62563	7.42230	-29.14022	6.91507	-28.82829	0.31948	-4.79652	7.98144	-28.93215	6.80131	-28.85313	0.31948	-4.79652	7.98144	-28.93216	6.80131	-28.85313	1.81414	2.15814	1.71924	-33.29277	1.45438	-16.95469	12.44309	1.99003	1.37577	7.61946	-9.56004	-14.26120	-9.19214	1.29058	-4.90718	-4.62638	-3.27449	-1.59831	-4.14498	-1.70842	-0.14652	-25.88537	-1.53272	-0.76883	30.09891	2.61238	-19.02194	28.66055	-12.78655	21.98480	156.78870	-16.90966	-83.07419	157.38068	24.93646	80.96893	165.38747	-18.49007	-80.26215	159.00749	25.09388	80.27728
