Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2446,-0.02776,-0.00842,-0.01099,-0.13441,-0.00435,-0.06621,-0.01819,0.06786,-0.04775,-0.07206,-0.04711,-0.06167,0.0138,0.02878,-0.01585,-0.04079,-0.0295,-0.04924,0.00394,0.02024,-0.02135,-0.02673,-0.02004,-0.00667,-0.03898,-0.01221,-0.02064,-0.03089,-0.02683,-0.01084,-0.03862,-0.02279,-0.01263,-0.03169,0.00499,0.00819,-0.01947,0.00833,-0.01507,-0.01305,0.02361,0.02102,0.00114,0.02169,-0.01322,-0.0073,-0.00942,0.00109,-0.00246,0.00604,-0.01167,-0.00705,-0.00933,-0.00067,-0.00358,0.00393,-0.01501
2447,-0.0179,-0.00791,-0.01125,-0.14682,-0.02001,-0.07341,-0.0255,0.0156,-0.03612,-0.05448,-0.06742,-0.05545,-0.01203,0.00736,-0.02714,-0.02131,-0.03782,-0.04109,0.00831,0.01259,-0.02921,-0.00661,-0.01258,0.0033,-0.02208,-0.00277,-0.01438,-0.01675,-0.02125,-0.01055,-0.02136,-0.01287,-0.01152,-0.01417,0.0098,0.00631,-0.01739,-0.0006,-0.01462,-0.01521,0.01296,0.00963,-0.0163,0.01036,-0.01487,-0.00841,-0.0136,-0.00826,-0.01074,0.00972,-0.00924,-0.00761,-0.01315,-0.01108,-0.01111,0.00879,-0.00767
2448,-0.01066,-0.00551,-0.01437,-0.14934,-0.04059,-0.09121,-0.03952,-0.01475,-0.03368,-0.03152,-0.09072,-0.06292,-0.03269,-0.00872,-0.03594,-0.00664,-0.06533,-0.0417,0.00925,0.00047,-0.0298,-0.00913,-0.00533,0.00335,-0.02115,0.00248,-0.01101,-0.0136,-0.01014,-0.01473,0.00203,-0.00041,-0.01148,0.00167,0.00941,-0.00106,-0.00769,-0.00244,-0.01345,-0.01346,0.00413,-0.00491,-0.02757,0.00263,-0.01534,-0.00499,-0.00632,-0.01604,-0.0151,0.01141,-0.00861,-0.0036,-0.00537,-0.01838,-0.01498,0.01123,-0.00306
2449,-0.00527,-0.00517,-0.01826,-0.14197,-0.06113,-0.11579,-0.05724,-0.01158,-0.04728,-0.01394,-0.11155,-0.08454,-0.03325,-0.00614,-0.03786,-0.00712,-0.09632,-0.05367,0.01053,-0.00212,-0.02159,-0.02625,0.00093,-0.01068,-0.03126,0.00424,-0.01687,-0.01554,-0.002,-0.02009,0.0231,0.00184,-0.01192,0.00993,0.00059,-0.01012,0.00798,-0.00201,-0.01054,-0.00407,0.00394,-0.01112,-0.02281,-0.0035,-0.01234,0.00035,0.00616,-0.01525,-0.01113,0.00656,-0.00742,0.00162,0.00718,-0.01513,-0.0107,0.00706,-0.0018
2450,-7e-05,-0.00567,-0.02092,-0.1369,-0.07754,-0.13394,-0.06669,-0.00496,-0.06711,-0.0147,-0.1228,-0.09974,-0.01198,0.01599,-0.03436,-0.01553,-0.11003,-0.05877,0.01727,0.01288,-0.00903,-0.03489,0.01304,-0.02805,-0.03697,0.01281,-0.02666,-0.01069,-0.0009,-0.02327,0.03207,-0.00286,-0.01471,0.00778,-0.00668,-0.01959,0.02081,-0.0023,-0.00659,0.00482,0.01336,-0.01083,-0.00721,-0.01339,-0.00724,0.00311,0.01808,-0.00869,1e-05,-0.0044,-0.00502,0.00346,0.01856,-0.00535,0.00068,-0.00314,-0.00253
2451,0.00141,-0.00488,-0.02122,-0.134,-0.09674,-0.14137,-0.06228,-0.02675,-0.07857,-0.0364,-0.1222,-0.09455,0.01446,0.03628,-0.0291,-0.02222,-0.1034,-0.04689,0.0273,0.03849,0.00122,-0.02624,0.02796,-0.03232,-0.03045,0.02768,-0.02999,-0.0022,-0.00554,-0.02294,0.02332,-0.00518,-0.01966,-0.00357,-0.00351,-0.0255,0.02148,-0.0021,-0.00438,0.00269,0.02531,-0.00958,0.00544,-0.02323,-0.00463,0.00043,0.02565,-0.00265,0.01119,-0.01269,-0.00503,-0.00045,0.02525,0.00223,0.01188,-0.01119,-0.00567
2452,-0.00516,-0.00287,-0.01862,-0.12328,-0.12243,-0.1465,-0.04918,-0.06759,-0.07874,-0.06546,-0.11429,-0.08037,0.03054,0.03139,-0.02545,-0.02844,-0.09134,-0.03402,0.03747,0.05587,0.00321,-0.01563,0.03326,-0.01993,-0.02015,0.03566,-0.0241,-0.00367,-0.00858,-0.01868,0.00267,-0.00244,-0.02109,-0.02006,0.00363,-0.02131,0.00951,0.00092,-0.00633,-0.00944,0.02786,-0.00628,0.00593,-0.02208,-0.00801,-0.00425,0.02613,0.00321,0.01463,-0.00672,-0.01105,-0.00633,0.02468,0.00662,0.0149,-0.00605,-0.01244
2453,-0.01621,-0.00077,-0.01375,-0.11058,-0.14809,-0.16088,-0.03423,-0.08798,-0.07407,-0.08234,-0.11173,-0.07842,0.03494,0.00371,-0.02697,-0.03593,-0.08763,-0.03915,0.04679,0.04962,-0.00561,-0.01846,0.02618,-0.00371,-0.0179,0.03096,-0.01571,-0.01554,-0.00181,-0.01096,-0.01615,0.00077,-0.01465,-0.03551,0.00233,-0.00783,-0.0056,0.00574,-0.00986,-0.02133,0.01469,0.00082,-0.00289,-0.00913,-0.01365,-0.00338,0.01784,0.01297,0.00887,0.0128,-0.01809,-0.00656,0.01531,0.01315,0.00841,0.01187,-0.01876
2454,-0.02301,0.00067,-0.00937,-0.10988,-0.17292,-0.19077,-0.0238,-0.07016,-0.07026,-0.07731,-0.12664,-0.09499,0.03209,-0.02293,-0.03442,-0.04004,-0.09088,-0.05922,0.05235,0.02575,-0.02099,-0.0305,0.01675,0.00237,-0.02434,0.02174,-0.0124,-0.02353,0.0137,-0.00325,-0.02459,7e-05,-0.00457,-0.0439,-0.00828,0.00428,-0.01429,0.00918,-0.0105,-0.02512,-0.00718,0.00715,-0.0113,0.00376,-0.01442,0.00516,0.00169,0.02385,-0.00111,0.02893,-0.01583,0.00135,-0.00149,0.02165,-0.00216,0.02674,-0.01651
