Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
341,0.01578,-0.02307,0.00746,0.09588,-0.02099,0.03567,0.00854,-0.06141,-0.01418,0.01769,-0.04013,0.0076,0.00938,-0.05821,-0.01229,-0.00469,-0.0494,-0.0104,0.02464,-0.02024,-0.00629,0.01134,-0.0029,-0.01925,0.00845,-0.00126,-0.02376,0.0119,-0.03419,0.00813,0.0323,-0.0125,0.01311,0.02466,-0.00864,0.00815,0.01724,-0.02646,0.02688,0.01361,-0.00468,0.00311,-0.01198,-0.02817,0.01616,0.01527,-0.00281,-0.01814,-0.00608,-0.00952,-0.00958,0.01459,-0.00342,-0.02026,-0.00638,-0.01208,-0.00974
342,0.01238,-0.01184,0.00944,0.08806,0.00696,0.03118,-0.01932,-0.04877,-0.01143,0.05032,-0.02434,0.00286,0.00044,-0.04522,-0.00576,0.01023,-0.0247,-0.00755,0.03524,-0.02675,-0.00204,0.0215,0.00658,-0.02077,0.00963,0.0095,-0.02654,0.01416,-0.00497,-0.00196,0.03446,-0.01242,0.02298,0.02312,-0.00513,0.0118,-0.00614,-0.03239,0.04494,0.01448,0.0006,0.01079,-0.04947,-0.03331,0.02726,0.00819,-0.00018,-0.00618,-0.01334,0.00011,-0.00466,0.00735,-0.00055,-0.00411,-0.0136,-0.00184,-0.0054
343,0.01762,0.00564,0.00849,0.09201,0.03029,0.02089,-0.01939,-0.04119,-0.01047,0.07719,0.01361,-0.00163,-0.00079,-0.02954,-0.00236,0.01553,0.02195,-0.00776,0.0388,-0.02521,0.00039,0.03281,0.01691,-0.0077,0.01596,0.02127,-0.01679,0.02869,0.02349,-0.0042,0.04305,-0.00364,0.02036,0.02668,0.00845,0.00669,-0.01407,-0.02371,0.0447,0.01367,0.01055,0.00976,-0.067,-0.02459,0.02714,0.00168,0.00342,0.004,-0.01602,0.00865,0.00065,0.00103,0.00348,0.01017,-0.01612,0.00801,-8e-05
344,0.02124,0.014,0.00473,0.11125,0.04161,0.02164,-0.00655,-0.02916,-0.00778,0.07828,0.0481,0.00198,0.0029,-0.01647,-0.00182,0.00398,0.05511,-0.00758,0.03368,-0.01764,0.00187,0.03446,0.01373,0.00255,0.02075,0.01744,-0.00551,0.03268,0.02587,-0.00052,0.04306,0.00544,0.0087,0.027,0.01659,-0.00162,-0.00416,-0.00471,0.02573,0.01039,0.01568,0.00242,-0.04686,-0.00728,0.01702,-0.00244,0.00569,0.00316,-0.01196,0.00744,0.00553,-0.00291,0.00582,0.00904,-0.01197,0.00792,0.00392
345,0.01488,0.00845,0.00143,0.12775,0.04868,0.04025,-0.00112,-0.0177,-0.00015,0.05602,0.05621,0.01428,0.00567,-0.01391,0.00135,-0.01312,0.05143,-0.00258,0.02317,-0.00889,0.00611,0.022,0.00295,-0.00232,0.01837,0.00368,-0.0036,0.01614,0.00322,0.00307,0.02649,0.00814,-0.00098,0.01643,0.00997,-0.00554,0.00884,0.01409,0.00495,0.00396,0.01214,-0.00291,-0.00575,0.00554,0.00759,-0.00311,0.00685,-0.00358,-0.00463,-0.00323,0.00959,-0.00372,0.00655,-0.00231,-0.00472,-0.00218,0.00503
346,0.0044,-0.00231,-0.00254,0.12651,0.05613,0.06791,-0.00275,-0.02488,0.00734,0.02932,0.03986,0.03134,0.0049,-0.0289,0.0062,-0.01738,0.0189,0.00901,0.00993,-0.00742,0.00998,0.00728,0.0005,-0.01323,0.0141,-0.00114,-0.00986,-0.00477,-0.02041,0.00105,0.00668,0.00477,-0.00831,0.00199,-0.0033,-0.00958,0.01347,0.02134,-0.00853,-0.00204,0.00757,-0.00656,0.02259,0.00631,5e-05,0.00144,0.01131,-0.00737,0.0006,-0.01163,0.00752,0.00066,0.01059,-0.01035,0.00038,-0.01045,0.00029
347,-0.00132,-0.00733,-0.01065,0.11318,0.05982,0.09602,-0.00178,-0.05441,0.00728,0.01268,0.01317,0.05091,0.00055,-0.05547,0.0067,-0.00614,-0.01852,0.02514,-0.00406,-0.01779,0.0066,0.00478,0.012,-0.01478,0.01616,0.011,-0.01514,-0.0133,-0.02444,-0.00928,-0.00246,0.00086,-0.019,-0.00537,-0.00998,-0.02244,0.00923,0.01523,-0.0173,-0.00249,0.00892,-0.01595,0.02166,0.00099,-0.01013,0.00798,0.0204,-0.00948,0.00208,-0.00832,-0.00149,0.00751,0.01991,-0.01205,0.00193,-0.007,-0.00718
348,-0.00048,-0.00404,-0.01847,0.11042,0.06059,0.12082,-0.0005,-0.0839,0.00203,0.01015,-0.00876,0.06827,-0.00661,-0.07326,0.00413,0.00727,-0.04036,0.03767,-0.01382,-0.03081,-0.00045,0.01507,0.02566,-0.00467,0.02356,0.0273,-0.01314,-0.00982,-0.0107,-0.02096,-0.00138,0.00042,-0.0285,-0.00289,-0.00562,-0.03768,0.00372,0.0049,-0.01989,0.00318,0.01304,-0.02933,0.0055,0.00017,-0.01748,0.01132,0.02632,-0.01693,0.00121,0.00338,-0.00953,0.01157,0.02657,-0.01572,0.00139,0.0052,-0.00996
349,0.00511,0.00135,-0.01643,0.13358,0.06774,0.13283,-0.00924,-0.0874,-0.00104,0.02236,-0.00745,0.0728,-0.0143,-0.06717,0.00465,0.01285,-0.03564,0.0351,-0.01406,-0.03209,-0.00069,0.02719,0.02511,0.00562,0.02823,0.02868,-0.00697,-3e-05,0.00298,-0.01993,0.00461,0.00067,-0.02631,0.00445,0.00219,-0.03735,0.00524,-0.00052,-0.01236,0.00878,0.01258,-0.03248,-0.00257,0.00501,-0.014,0.01093,0.02136,-0.02567,2e-05,0.01416,-0.01177,0.01152,0.02198,-0.02236,0.00045,0.01648,-0.0086
