Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2156,0.01227,0.00328,0.00194,-0.24629,0.55676,0.21435,0.1022,0.14526,0.03151,-0.20616,0.25808,0.10815,0.09288,0.04763,0.02249,-0.10438,0.03751,0.05749,0.05752,0.01468,0.01698,-0.01121,-0.03678,0.00481,-0.02949,-0.02761,-0.00995,0.02693,-0.00304,0.00255,0.04026,-0.02428,-0.01135,-0.00512,-0.02909,-0.0052,0.03923,0.0137,-0.0136,0.00024,0.00227,0.00838,0.00867,0.00487,-0.01004,-0.01019,0.00641,0.01306,0.00193,0.00179,-0.00041,-0.01155,0.00543,0.01769,0.00218,0.00257,-0.00344
2157,0.00642,0.00259,-0.00333,-0.2501,0.56729,0.22253,0.09573,0.1483,0.01713,-0.19758,0.27483,0.11967,0.09839,0.04345,0.02363,-0.09729,0.06207,0.0785,0.06313,0.02503,0.01868,-0.01766,-0.02715,0.00135,-0.03328,-0.0211,-0.00649,0.02499,-0.01957,-0.0039,0.02095,-0.02612,-0.02178,-0.01118,-0.02249,-0.01111,0.02406,0.02207,-0.02293,0.00447,0.00985,0.00409,-7e-05,0.02253,-0.01836,-0.00912,0.00225,0.00021,-0.00697,0.00274,-0.01202,-0.00899,0.00231,0.00491,-0.0075,0.00184,-0.01536
2158,0.00026,0.00876,-0.00698,-0.22314,0.53102,0.21236,0.10101,0.13406,0.01513,-0.17238,0.27904,0.12805,0.09817,0.05062,0.01604,-0.08505,0.07542,0.08802,0.06438,0.04666,0.0074,-0.02232,-0.01219,-0.00279,-0.0347,-0.00914,-0.00422,0.01895,-0.02347,-0.00842,0.00065,-0.01197,-0.02592,-0.00964,-0.00196,-0.01243,0.00552,0.02649,-0.02795,0.00564,0.01729,-0.00142,-0.00856,0.032,-0.02441,-0.00745,-0.00681,-0.01633,-0.01445,0.00672,-0.02356,-0.00586,-0.00569,-0.01446,-0.01548,0.00463,-0.02551
2159,-0.00195,0.01776,-0.00901,-0.16586,0.48841,0.19491,0.1085,0.13751,0.01992,-0.13074,0.26611,0.11903,0.08888,0.07561,0.00342,-0.07186,0.06414,0.06724,0.0615,0.07172,-0.00607,-0.01942,0.00294,-0.00528,-0.03109,0.00492,-0.00421,0.01109,-0.01091,-0.0127,-0.00379,0.00434,-0.02254,-0.00645,0.01041,-0.012,0.00046,0.02742,-0.02447,-0.0024,0.0155,-0.00688,-0.01158,0.03111,-0.02287,-2e-05,-0.0103,-0.02044,-0.01385,0.01345,-0.02294,0.0016,-0.00914,-0.02243,-0.01492,0.01106,-0.02242
2160,0.00192,0.02598,-0.01161,-0.11083,0.49139,0.18966,0.10485,0.16122,0.02338,-0.09683,0.25548,0.09496,0.0797,0.1066,-0.00079,-0.06305,0.04068,0.02574,0.05868,0.08228,-0.00938,-0.01038,0.01319,-0.00636,-0.02416,0.01521,-0.00428,0.00607,0.01075,-0.01827,0.01363,0.01333,-0.01908,-0.00193,0.00945,-0.01625,0.01421,0.02751,-0.0171,-0.02002,0.00704,-0.01597,-0.00804,0.0247,-0.01653,0.01141,-0.00411,-0.01582,-0.00991,0.01706,-0.01464,0.01208,-0.00362,-0.02073,-0.01068,0.01523,-0.01282
2161,0.00935,0.03262,-0.01408,-0.08833,0.54169,0.20541,0.09558,0.17548,0.02714,-0.09116,0.26392,0.07469,0.07916,0.12068,0.0064,-0.06286,0.02978,-0.0073,0.05859,0.06853,-0.00549,-0.00172,0.01652,-0.00972,-0.0184,0.01795,-0.00453,0.00569,0.02923,-0.02033,0.03967,0.01999,-0.01972,0.00551,0.0085,-0.02632,0.03647,0.0279,-0.01101,-0.03614,0.00283,-0.03038,0.00253,0.01898,-0.00984,0.01724,0.01007,-0.01761,-0.00759,0.01475,-0.00837,0.01731,0.01013,-0.02273,-0.008,0.01374,-0.00692
2162,0.01534,0.03817,-0.01277,-0.09888,0.59723,0.22869,0.09932,0.17048,0.0391,-0.1056,0.29106,0.07246,0.0846,0.1125,0.01297,-0.06813,0.04532,-0.01337,0.06056,0.04205,-0.00582,0.00165,0.01448,-0.017,-0.0153,0.01399,-0.00644,0.00754,0.03885,-0.01303,0.05422,0.02915,-0.02098,0.01248,0.01495,-0.03429,0.05233,0.02903,-0.00735,-0.03576,0.00899,-0.04061,0.01623,0.01633,-0.00476,0.01237,0.02621,-0.02559,-0.00339,0.00914,-0.00425,0.01219,0.02608,-0.02817,-0.00368,0.00837,-0.00257
2163,0.0169,0.04358,-0.00704,-0.11744,0.62655,0.23399,0.11734,0.16843,0.05956,-0.11242,0.32881,0.08218,0.08908,0.09524,0.01275,-0.06652,0.08233,-0.00127,0.06226,0.02035,-0.0126,-0.00204,0.00978,-0.02289,-0.01377,0.00742,-0.01009,0.01027,0.04433,0.00033,0.04614,0.03614,-0.01918,0.01096,0.02338,-0.03163,0.0556,0.03319,-0.00625,-0.01986,0.02185,-0.03507,0.02866,0.01731,-0.00132,0.00101,0.03379,-0.02681,0.00481,0.00311,0.00378,8e-05,0.03313,-0.02673,0.00441,0.00198,0.00775
2164,0.01437,0.05039,-0.00186,-0.11678,0.63108,0.21482,0.12807,0.19062,0.07203,-0.09475,0.3644,0.08689,0.09086,0.08384,0.01174,-0.052,0.12159,0.006,0.06234,0.01382,-0.01819,-0.00932,0.00557,-0.0209,-0.01312,0.00407,-0.01476,0.01516,0.05096,0.00855,0.01958,0.03908,-0.01537,-0.00209,0.03035,-0.01938,0.04797,0.04372,-0.00939,-0.00536,0.03358,-0.01725,0.03827,0.02458,-7e-05,-0.01127,0.0265,-0.02005,0.01021,-0.00196,0.0145,-0.01298,0.0253,-0.01951,0.00982,-0.0032,0.02079
