Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
680,-0.00023,0.06484,-0.00639,-0.05181,0.36209,0.16708,0.19674,0.39524,0.14888,-0.03266,0.22135,0.0544,0.18003,0.24894,0.06453,-0.0288,0.13939,0.01345,0.09993,0.127,0.01762,-0.00704,0.18756,-0.04426,0.00438,0.19461,-0.06716,-0.00256,0.09038,-0.01695,-0.01555,-0.00149,-0.00035,-0.02238,-0.01011,-0.00479,-0.00385,0.02268,-0.00042,-0.0046,-0.01244,-0.00684,0.01543,0.03574,0.00439,-0.00263,-0.01182,-0.01237,0.00827,0.01729,0.00748,-0.00398,-0.01267,-0.01063,0.00823,0.01777,0.00416
681,-0.00327,0.06057,-0.00039,-0.02942,0.41834,0.16243,0.20867,0.42341,0.17401,-0.00361,0.28693,0.06003,0.16429,0.27221,0.06893,-0.00961,0.18026,0.02475,0.09169,0.12164,0.01096,-0.0118,0.18632,-0.02784,-0.00348,0.19633,-0.05864,-0.00153,0.07276,-0.00893,-0.024,-0.00541,0.00574,-0.02896,-0.01428,-0.00182,-0.01124,0.01861,0.00509,-0.01901,-0.01518,-0.00609,0.01489,0.03769,0.01187,0.00782,-0.00211,-0.00458,-0.00062,0.00882,0.01148,0.00709,-0.00269,-0.00567,-0.00092,0.00867,0.00553
682,-0.00436,0.05035,0.00104,-0.0026,0.43596,0.14685,0.19714,0.45006,0.18605,0.00785,0.32475,0.05288,0.13755,0.28909,0.06896,-0.00657,0.18763,0.01677,0.0735,0.13402,0.00725,-0.01167,0.17479,-0.00493,-0.01109,0.19003,-0.04925,-0.00412,0.04799,-0.00772,-0.02348,-0.01558,0.00537,-0.02713,-0.02073,-0.00444,-0.00714,0.00844,0.01001,-0.02265,-0.00858,-0.00278,0.01732,0.02973,0.01729,0.01347,0.01183,0.00651,-0.00699,-0.00023,0.0139,0.01331,0.01159,0.00448,-0.00719,0.00021,0.00791
683,-0.00445,0.0395,-0.00262,0.022,0.41413,0.13812,0.17222,0.43794,0.17028,0.00306,0.32032,0.04389,0.11246,0.28977,0.05777,-0.01337,0.16765,-0.00027,0.05616,0.14872,-0.00321,-0.00486,0.15831,0.00595,-0.01083,0.17644,-0.04615,-0.01042,0.0288,-0.01204,-0.01618,-0.02446,-0.00078,-0.01921,-0.02309,-0.01028,-7e-05,-0.00387,0.011,-0.01455,0.00123,-0.00068,0.01337,0.01385,0.01616,0.01056,0.01899,0.01102,-0.00793,-0.00435,0.01435,0.01037,0.01884,0.01063,-0.00765,-0.00241,0.01191
684,-0.00433,0.03618,-0.00807,0.04003,0.37872,0.14829,0.1523,0.39726,0.14578,-0.00946,0.28896,0.04234,0.09317,0.27904,0.04564,-0.01549,0.14703,-0.01387,0.04357,0.1501,-0.01213,-0.00261,0.14238,-0.0041,-0.00576,0.15762,-0.04963,-0.01968,0.02594,-0.0141,-0.00815,-0.02238,-0.01076,-0.00734,-0.01335,-0.01533,0.00569,-0.00869,0.00372,0.00056,0.00842,-0.00407,0.0067,0.00091,0.00667,0.00231,0.01294,0.00071,-0.00499,-0.00597,0.01004,0.00147,0.01243,0.00229,-0.00425,-0.00306,0.0128
685,-0.00227,0.04244,-0.01095,0.05311,0.36239,0.16787,0.14752,0.36692,0.13518,-0.01557,0.26882,0.04558,0.08353,0.26693,0.045,-0.00477,0.14952,-0.01929,0.03488,0.13561,-0.00775,-0.0068,0.13553,-0.02528,-0.00079,0.1444,-0.05487,-0.02445,0.03749,-0.0096,-0.003,-0.00835,-0.01945,0.00458,0.00482,-0.01679,0.0105,-0.00369,-0.00911,0.01509,0.01282,-0.00944,0.00419,-0.0058,-0.00616,-0.00361,0.00333,-0.01173,-0.0033,-0.00832,0.00372,-0.00539,0.00218,-0.00975,-0.0023,-0.00507,0.01054
686,0.00346,0.05009,-0.00915,0.06427,0.37514,0.18293,0.15379,0.36856,0.13812,-0.00559,0.27604,0.04661,0.0868,0.2613,0.05445,0.01416,0.17078,-0.02232,0.02802,0.11969,0.00721,-0.0072,0.14545,-0.04057,0.00247,0.14956,-0.05672,-0.01447,0.04799,-0.00279,0.0008,0.00731,-0.01921,0.00902,0.01388,-0.01316,0.0137,0.00314,-0.01719,0.02009,0.01211,-0.00892,0.00375,-0.01207,-0.01342,-0.00556,0.00156,-0.00736,-0.00662,-0.01071,0.00063,-0.00782,5e-05,-0.00568,-0.00549,-0.00693,0.00877
687,0.01191,0.05052,-0.00388,0.07227,0.39501,0.18918,0.16018,0.3876,0.14022,0.01587,0.28871,0.04425,0.09891,0.2598,0.06247,0.03043,0.18674,-0.02828,0.0226,0.1174,0.02041,0.00173,0.16765,-0.04341,0.00445,0.17079,-0.05432,0.00965,0.04653,-0.0009,0.00582,0.01141,-0.0078,0.00384,0.00349,-0.0045,0.0149,0.00469,-0.01175,0.01255,0.00435,0.00027,0.00349,-0.01861,-0.00875,-0.00565,0.00561,0.01212,-0.01098,-0.01137,0.00175,-0.00723,0.00458,0.01402,-0.00992,-0.00724,0.00725
688,0.01915,0.04442,0.00181,0.0711,0.39509,0.18613,0.1611,0.40022,0.13438,0.03465,0.28227,0.04228,0.11255,0.25314,0.06113,0.03799,0.18042,-0.03247,0.02292,0.12902,0.02251,0.01541,0.18497,-0.03852,0.0063,0.18972,-0.05084,0.03277,0.0396,-0.00631,0.00837,-0.00148,0.00775,-0.00424,-0.01721,0.00767,0.01418,0.00185,0.00454,0.00196,-0.00531,0.0152,0.008,-0.01861,0.00597,0.00101,0.00602,0.0305,-0.00811,-0.01114,0.00626,0.00108,0.00617,0.03221,-0.00756,-0.00819,0.00531
689,0.01962,0.03936,0.0048,0.05602,0.37616,0.17216,0.16272,0.40669,0.12794,0.04031,0.26118,0.04164,0.12359,0.24305,0.05165,0.0379,0.15612,-0.02891,0.03178,0.14614,0.01228,0.02446,0.185,-0.03046,0.00836,0.19208,-0.04823,0.03713,0.04074,-0.015,0.00188,-0.02316,0.01759,-0.00954,-0.03252,0.01904,0.00993,-0.00111,0.01844,-0.00112,-0.00977,0.02953,0.0168,-0.00822,0.01997,0.016,0.00035,0.03778,0.00088,-0.01006,0.01246,0.01771,0.00158,0.03788,0.0006,-0.00985,0.00481
690,0.01039,0.0408,0.00329,0.0333,0.36241,0.14899,0.17457,0.42098,0.13186,0.03577,0.24945,0.03739,0.12976,0.24297,0.0401,0.03351,0.13558,-0.02232,0.04152,0.16126,-0.00411,0.02069,0.17178,-0.02144,0.00976,0.18055,-0.04681,0.01661,0.05267,-0.02012,-0.01308,-0.03634,0.01708,-0.01243,-0.03392,0.02334,0.00092,-0.00318,0.01824,0.00144,-0.00935,0.0335,0.02169,0.00697,0.02116,0.02777,-0.00521,0.03247,0.00507,-0.00362,0.01289,0.0303,-0.00351,0.03046,0.00419,-0.00567,0.00268
691,-0.00492,0.04617,-0.00186,0.0186,0.36983,0.12342,0.19009,0.44144,0.14377,0.0319,0.26175,0.02624,0.12957,0.25456,0.02994,0.02733,0.13862,-0.02149,0.04155,0.16807,-0.01938,0.00568,0.15551,-0.01727,0.01013,0.16448,-0.04884,-0.01773,0.06523,-0.01724,-0.02862,-0.03187,0.009,-0.01534,-0.02465,0.01813,-0.0109,-0.00765,0.00411,0.00131,-0.01113,0.02185,0.01902,0.01473,0.00697,0.02641,-0.00546,0.01866,0.00141,0.00871,0.00088,0.02892,-0.00384,0.01582,0.00058,0.00661,-0.00719
692,-0.01862,0.04775,-0.00787,0.02092,0.38807,0.10176,0.18685,0.45184,0.14602,0.03155,0.29103,0.01396,0.12491,0.2611,0.01951,0.0207,0.16383,-0.02577,0.03218,0.16264,-0.03206,-0.00919,0.14074,-0.02461,0.00893,0.14812,-0.056,-0.04514,0.06804,-0.00939,-0.03829,-0.0205,-0.00079,-0.02027,-0.01789,0.0061,-0.02233,-0.01665,-0.01193,-0.00476,-0.01816,0.00215,0.01033,0.00779,-0.0115,0.0142,-0.00129,0.0063,-0.00214,0.01718,-0.01543,0.01605,-8e-05,0.00452,-0.00247,0.01656,-0.01933
