Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1818,-0.02215,-0.02288,-0.02322,-0.02597,0.2708,0.12345,-0.04348,0.1877,-0.08075,-0.04116,0.09926,0.02853,-0.04122,0.09056,-0.0853,-0.05546,-0.01109,-0.01124,-0.02417,-0.00576,-0.08019,-0.05087,-0.06769,0.00213,-0.04858,-0.06755,0.00034,-0.0096,-0.01447,-0.02818,0.01715,-0.04849,-0.0151,0.0011,-0.05284,-0.01884,-0.05458,-0.03344,-0.02009,-0.00454,-0.0364,-0.01452,-0.12767,0.00077,-0.05645,-0.00395,-0.01334,-0.00301,-0.02421,0.03058,-0.05077,-0.00415,-0.01339,-0.00078,-0.02401,0.02998,-0.03785
1819,-0.01694,-0.03218,-0.01496,-0.03965,0.24118,0.09879,-0.04867,0.15927,-0.09711,-0.04253,0.11006,0.02953,-0.04407,0.06513,-0.09548,-0.04755,-0.00592,-0.00074,-0.02034,-0.00056,-0.0821,-0.04181,-0.06523,-0.0074,-0.04617,-0.06679,-0.00054,-0.00951,-0.03348,-0.01978,0.00944,-0.05846,-0.00755,-0.00601,-0.06641,-0.00556,-0.02761,-0.03207,-0.01271,0.00105,-0.0362,0.00436,-0.07409,-0.00149,-0.03776,0.00544,-0.00997,0.00888,-0.00679,0.02943,-0.03468,0.00522,-0.0102,0.00825,-0.00573,0.0314,-0.02544
1820,-0.01779,-0.03417,-0.01009,-0.04923,0.21613,0.09097,-0.08243,0.11707,-0.10273,-0.0556,0.11465,0.03888,-0.05049,0.04814,-0.08743,-0.05406,-0.01581,0.00768,-0.01344,0.01501,-0.07078,-0.02861,-0.06238,-0.01515,-0.03948,-0.06488,-0.00187,-0.01284,-0.04638,-0.01214,-0.01009,-0.05396,-0.008,-0.01545,-0.06129,-0.00177,-0.01642,-0.02502,-0.01145,0.00692,-0.0214,0.0138,-0.03193,-0.00718,-0.02419,0.01236,-0.00209,0.00751,-0.00045,0.01251,-0.02656,0.01241,-0.00225,0.00399,0.00023,0.01403,-0.0238
1821,-0.02172,-0.0299,-0.01169,-0.04406,0.1995,0.10375,-0.11968,0.07817,-0.09774,-0.07186,0.10336,0.04686,-0.05701,0.03818,-0.06874,-0.07092,-0.0391,0.00483,-0.00325,0.03598,-0.05341,-0.01674,-0.05916,-0.01359,-0.03042,-0.0607,-0.00132,-0.01715,-0.04763,-0.01209,-0.02793,-0.04186,-0.01562,-0.02761,-0.04822,-0.01015,-0.01574,-0.01246,-0.01499,0.00764,-0.00658,0.009,-0.00446,-0.01202,-0.01755,0.00806,0.00107,-0.00341,0.00302,-0.01094,-0.0249,0.00864,0.00142,-0.00609,0.00293,-0.01083,-0.03004
1822,-0.02308,-0.02513,-0.01292,-0.03105,0.18773,0.12189,-0.13788,0.05877,-0.0834,-0.07797,0.08348,0.04961,-0.05944,0.01813,-0.04655,-0.0792,-0.05199,-0.00125,0.00831,0.04259,-0.03622,-0.01209,-0.0563,-0.00742,-0.02616,-0.05623,0.00069,-0.01967,-0.04076,-0.01245,-0.03128,-0.03445,-0.02125,-0.03798,-0.04096,-0.02041,-0.01129,-0.00121,-0.01432,6e-05,-0.00252,-0.00101,0.01407,-0.01492,-0.0109,-0.00203,5e-05,-0.01014,0.01111,-0.02814,-0.01984,-0.00142,0.00065,-0.00932,0.01057,-0.02862,-0.03117
1823,-0.0199,-0.02552,-0.00927,-0.02522,0.18249,0.12956,-0.13095,0.06098,-0.07048,-0.06389,0.06304,0.05009,-0.05261,-0.01562,-0.03381,-0.06764,-0.04784,0.00084,0.02032,0.02137,-0.02961,-0.01444,-0.05494,-0.00674,-0.02978,-0.05375,-0.00097,-0.02091,-0.03397,-0.00695,-0.01932,-0.03753,-0.0192,-0.03974,-0.04424,-0.02529,0.00123,-0.00206,-0.00368,-0.01475,-0.00796,-0.00819,0.02445,-0.01973,-0.00029,-0.00695,0.0024,-0.00664,0.02361,-0.03252,-0.00704,-0.00684,0.00267,-0.0038,0.02332,-0.03217,-0.01894
1824,-0.0162,-0.0304,-0.00444,-0.02763,0.18785,0.13229,-0.10479,0.06876,-0.075,-0.03358,0.04061,0.05196,-0.03494,-0.03842,-0.04634,-0.04593,-0.04396,0.01239,0.03132,-0.01399,-0.04356,-0.01784,-0.053,-0.01398,-0.03639,-0.05084,-0.00906,-0.02322,-0.03282,-0.00028,-0.00492,-0.04257,-0.01149,-0.03549,-0.0506,-0.02251,0.01155,-0.0148,0.0085,-0.03068,-0.01722,-0.00978,0.02378,-0.03024,0.0065,-0.0059,0.00751,0.00321,0.03344,-0.02488,0.00319,-0.0062,0.00735,0.00515,0.03409,-0.02256,-0.00386
1825,-0.01739,-0.03353,-0.00246,-0.02476,0.19579,0.14634,-0.07931,0.06475,-0.09946,-0.00413,0.0149,0.05662,-0.01218,-0.02376,-0.07866,-0.03036,-0.05223,0.02737,0.03922,-0.03359,-0.06879,-0.02111,-0.04576,-0.02129,-0.04123,-0.04255,-0.0184,-0.02753,-0.03549,0.00107,-0.00328,-0.03964,-0.0033,-0.03548,-0.04958,-0.01155,0.00891,-0.02733,0.01063,-0.04145,-0.02362,-0.00372,0.01387,-0.0426,0.00255,-0.0079,0.00749,0.01392,0.03279,-0.01087,0.00191,-0.00837,0.00706,0.01383,0.03454,-0.00636,0.00051
1826,-0.02371,-0.03086,-0.00155,-0.00912,0.19014,0.16934,-0.07874,0.04904,-0.12337,0.00759,-0.00274,0.06433,0.00773,0.02139,-0.09832,-0.02676,-0.06417,0.0402,0.04596,-0.02277,-0.07622,-0.03021,-0.03355,-0.01938,-0.04533,-0.02958,-0.02138,-0.0319,-0.03701,-0.00206,-0.01644,-0.03054,0.0027,-0.04213,-0.0386,0.0044,-0.00546,-0.03132,0.00383,-0.04558,-0.02231,0.00926,0.0002,-0.04686,-0.00621,-0.01576,0.00048,0.02285,0.01916,0.00278,-0.00499,-0.01668,-0.00047,0.02078,0.02153,0.00852,-0.00321
