Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1171,-0.00083,0.00083,-0.00074,-0.03616,0.03049,-0.0323,-0.44421,0.73017,-1.06384,0.01359,0.01776,0.01483,0.01857,0.0062,0.00762,0.0021,0.00165,1e-05,0.03754,0.00411,-0.03394,0.02225,0.00626,-0.0276,0.00532,0.00192,-0.00619,0.00266,0.01193,-0.07113,-0.24123,0.3492,-0.22428,0.03618,-0.00229,-0.0177,-0.00511,0.00689,-0.01045,-0.00511,0.00689,-0.01045,2e-05,2e-05,-5e-05,0.14801,-0.01498,-0.10924,0.00055,0.02013,-0.01809,0.0006,-0.00157,-0.00881,0.0006,-0.00157,-0.00881,-5e-05,1e-05,-3e-05,-5.87736,13.21639,-8.09026
1172,-0.00071,0.00082,-0.00094,-0.03115,0.03055,-0.04081,-0.43593,0.74011,-1.1986,0.01548,0.01811,0.01471,0.02128,0.00691,0.00773,0.00196,0.00153,-0.00028,0.03496,0.00295,-0.03072,0.0251,0.00664,-0.02469,0.00391,0.00274,-0.00455,0.00212,0.0088,-0.07452,-0.19554,0.34303,-0.21366,0.03797,-0.00658,-0.0156,-0.00404,0.00836,-0.00721,-0.00404,0.00836,-0.00721,2e-05,2e-05,-3e-05,0.17882,-0.01111,-0.11721,-0.0034,0.017,-0.01884,0.00147,-0.00132,-0.00659,0.00147,-0.00132,-0.00659,-7e-05,0.0,-3e-05,-5.02558,13.60978,-8.25377
1173,-0.00054,0.00064,-0.00099,-0.02339,0.02413,-0.04298,-0.39201,0.71423,-1.29192,0.01849,0.01928,0.01568,0.0226,0.00858,0.00762,0.00199,0.00172,-5e-05,0.03448,0.00182,-0.03097,0.02541,0.00832,-0.02275,0.00371,0.00308,-0.00313,-0.00148,0.01214,-0.07554,-0.17272,0.31294,-0.19619,0.041,-0.00318,-0.01649,-0.00178,0.00663,-0.0034,-0.00178,0.00663,-0.0034,2e-05,2e-05,-2e-05,0.17175,-0.00806,-0.10711,1e-05,0.01027,-0.01624,-0.00016,-0.00059,-0.00348,-0.00016,-0.00059,-0.00348,-5e-05,0.0,-2e-05,-4.27483,13.64403,-8.26129
1174,-0.00046,0.00029,-0.00084,-0.01944,0.01193,-0.03607,-0.33302,0.66497,-1.2511,0.01855,0.02112,0.0161,0.02129,0.01012,0.00656,0.00204,0.00181,0.00049,0.03746,0.00047,-0.03558,0.02193,0.00948,-0.02325,0.00548,0.00201,-0.00344,-0.00599,0.01834,-0.07404,-0.17701,0.27736,-0.18468,0.0448,0.00334,-0.01937,0.00136,0.00094,-0.00124,0.00136,0.00094,-0.00124,2e-05,2e-05,-2e-05,0.13866,-0.01297,-0.08482,0.00668,0.00302,-0.0117,-0.00194,0.0003,-0.00045,-0.00194,0.0003,-0.00045,-2e-05,1e-05,-0.0,-3.71041,13.10074,-8.05222
1175,-0.00046,-1e-05,-0.00057,-0.01919,0.00133,-0.02451,-0.26585,0.61615,-1.07971,0.01343,0.0232,0.01476,0.01895,0.01009,0.0045,0.00169,0.00143,0.00044,0.04195,-0.00159,-0.04186,0.01739,0.00913,-0.02574,0.00766,0.00013,-0.00512,-0.00857,0.02126,-0.06904,-0.18596,0.26171,-0.1811,0.04584,0.00553,-0.02052,0.00425,-0.00598,-0.00157,0.00425,-0.00598,-0.00157,3e-05,1e-05,-3e-05,0.10248,-0.02414,-0.06056,0.01164,-0.00107,-0.00743,-0.0018,0.00065,0.00154,-0.0018,0.00065,0.00154,-0.0,0.0,0.0,-3.33935,12.35263,-7.65191
1176,-0.00046,-1e-05,-0.00035,-0.01908,0.00097,-0.01502,-0.22223,0.60521,-0.87933,0.00569,0.02419,0.01199,0.01716,0.00814,0.00177,0.00106,0.00096,-0.00081,0.04391,-0.00478,-0.04537,0.01653,0.00802,-0.02746,0.00786,-0.00081,-0.0058,-0.00842,0.01931,-0.0611,-0.17949,0.27034,-0.17943,0.04338,0.00092,-0.01815,0.00583,-0.01057,-0.00332,0.00583,-0.01057,-0.00332,5e-05,-1e-05,-3e-05,0.08127,-0.03529,-0.03988,0.01273,-0.00047,-0.00466,-5e-05,0.00012,0.00177,-5e-05,0.00012,0.00177,-0.0,-1e-05,1e-05,-3.07682,11.91498,-7.17927
1177,-0.00044,0.00031,-0.00024,-0.01888,0.01157,-0.01038,-0.23804,0.64443,-0.75266,-0.00019,0.02315,0.00887,0.01532,0.00576,-0.00091,0.00081,0.00114,-0.00251,0.04153,-0.00905,-0.0439,0.02039,0.00606,-0.02617,0.00573,-4e-05,-0.00451,-0.00774,0.01633,-0.05307,-0.16258,0.28584,-0.17413,0.042,-0.00615,-0.01424,0.00602,-0.01214,-0.00473,0.00602,-0.01214,-0.00473,6e-05,-3e-05,-4e-05,0.07819,-0.03838,-0.02634,0.01133,0.00294,-0.0036,0.00137,-0.00088,-7e-05,0.00137,-0.00088,-7e-05,-0.0,-1e-05,0.0,-2.86816,11.94484,-6.79482
1178,-0.00046,0.00068,-0.00025,-0.02074,0.02405,-0.01076,-0.29419,0.69276,-0.73443,-0.0027,0.021,0.00609,0.01256,0.00494,-0.00283,0.00125,0.00183,-0.00324,0.03639,-0.0135,-0.03884,0.02501,0.00286,-0.02228,0.00324,0.00149,-0.00264,-0.00892,0.01591,-0.04795,-0.15478,0.29238,-0.16851,0.04596,-0.01142,-0.01166,0.00541,-0.01211,-0.00485,0.00541,-0.01211,-0.00485,5e-05,-3e-05,-3e-05,0.07675,-0.02488,-0.02262,0.01127,0.00445,-0.00369,0.00124,-0.0015,-0.00311,0.00124,-0.0015,-0.00311,1e-05,-1e-05,-1e-05,-2.73596,12.23711,-6.60047
1179,-0.00051,0.0008,-0.00038,-0.02309,0.02848,-0.01659,-0.34218,0.69895,-0.80018,-0.00373,0.01921,0.00379,0.00984,0.00567,-0.00375,0.00201,0.00211,-0.00267,0.03096,-0.01666,-0.0331,0.02648,-0.0004,-0.01786,0.00239,0.00244,-0.00172,-0.01115,0.01713,-0.04597,-0.16442,0.29036,-0.16674,0.05312,-0.0155,-0.01054,0.00445,-0.01107,-0.00392,0.00445,-0.01107,-0.00392,4e-05,-3e-05,-2e-05,0.05656,0.00401,-0.02746,0.01497,0.00041,-0.00392,0.00062,-0.00122,-0.00508,0.00062,-0.00122,-0.00508,4e-05,0.0,-2e-05,-2.62379,12.44097,-6.54144
