Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
3568,0.00062,-0.00157,-0.00016,0.03081,-0.05775,-0.00424,0.12911,-0.07384,-0.03344,-0.00051,-0.00963,-0.00696,-0.00066,-0.00046,0.0038,0.0003,-0.00078,0.00195,-0.00012,0.00486,0.00443,-0.00575,0.0019,0.00216,-0.00131,-0.0007,0.00069,0.00462,-0.0005,0.00395,-0.02041,-0.00508,0.01275,-0.0039,-0.00034,0.00218,0.0005,-0.00042,-0.00116,0.0005,-0.00042,-0.00116,1e-05,1e-05,-0.0,0.10269,-0.01287,0.01356,-0.01724,-0.00678,0.00104,-0.0027,0.00088,0.00465,-0.0027,0.00088,0.00465,-2e-05,-1e-05,2e-05,0.61245,-0.19347,0.02646
3569,0.00057,-0.00117,-0.00025,0.02781,-0.04286,-0.0087,0.16161,-0.02903,-0.03754,0.00215,-0.00956,-0.00532,-0.00051,-0.00019,0.00453,0.00052,-0.00092,0.00237,5e-05,0.00405,0.00483,-0.00678,0.00079,0.00148,-0.00154,-0.00071,5e-05,0.00316,-0.00055,0.00187,-0.01456,-0.01046,0.00165,-0.00185,-0.00222,0.00052,-0.00028,0.0008,-0.00064,-0.00028,0.0008,-0.00064,0.0,-1e-05,-0.0,0.10892,-0.01634,0.03956,-0.01843,-0.01158,0.00329,-0.00275,0.00119,0.00599,-0.00275,0.00119,0.00599,-3e-05,-1e-05,2e-05,0.50033,-0.34033,-0.01265
3570,0.00059,-0.00089,-0.00025,0.02743,-0.03283,-0.00905,0.10659,0.03722,-0.0111,0.00428,-0.0099,-0.0038,0.00064,-0.00205,0.00233,0.00114,-0.00066,0.0008,0.0001,0.00265,0.00475,-0.00749,0.00032,0.00267,-0.00111,-0.00038,0.00014,0.00037,0.00125,0.00022,-0.01747,-0.00715,-0.00615,-0.00059,-0.00361,-0.00067,-0.0006,0.00119,-0.00024,-0.0006,0.00119,-0.00024,-0.0,-1e-05,-0.0,0.10737,-0.02248,0.0613,-0.01796,-0.0151,0.00542,-0.00291,0.00156,0.00601,-0.00291,0.00156,0.00601,-3e-05,-0.0,2e-05,0.45687,-0.40657,-0.03101
3571,0.0006,-0.00084,-0.0002,0.02758,-0.03127,-0.00734,0.02069,0.06459,0.01055,0.00481,-0.01024,-0.00305,0.00163,-0.00421,-0.00035,0.00126,-0.00013,-0.00116,0.00039,-0.00015,0.003,-0.00781,-0.00034,0.00294,-0.00089,-0.00056,0.00013,-0.00153,0.00421,0.00152,-0.02832,-0.00596,-0.00355,-0.0005,-0.00269,-0.00057,-0.00031,0.00012,-0.00019,-0.00031,0.00012,-0.00019,-0.0,-0.0,-0.0,0.10806,-0.03161,0.07105,-0.01785,-0.01663,0.00673,-0.00293,0.00168,0.00531,-0.00293,0.00168,0.00531,-4e-05,0.0,2e-05,0.59883,-0.33263,-0.01783
3572,0.00056,-0.00086,-0.00016,0.02605,-0.03203,-0.00535,-0.01244,0.02981,-0.01984,0.00346,-0.00963,-0.00316,0.00142,-0.0046,-0.00123,0.00031,0.00016,-0.00176,0.00043,-0.00331,0.00067,-0.00723,-0.00145,0.00182,-0.00169,-0.00115,-3e-05,-0.00134,0.00641,0.00357,-0.03979,-0.01614,0.00448,-0.00087,0.00018,0.0001,0.00011,-0.00147,-0.00045,0.00011,-0.00147,-0.00045,-1e-05,1e-05,0.0,0.11066,-0.0288,0.06565,-0.01915,-0.01734,0.00588,-0.0026,0.00136,0.00476,-0.0026,0.00136,0.00476,-4e-05,0.0,2e-05,0.78862,-0.07617,-0.02333
3573,0.00054,-0.00079,-8e-05,0.02501,-0.0299,-0.00198,0.04495,-0.03842,-0.10006,0.00166,-0.00863,-0.004,6e-05,-0.00304,-0.00014,-0.00103,-0.00027,-0.00069,-0.00015,-0.00508,0.00032,-0.00595,-0.00287,0.00148,-0.0029,-0.0011,-2e-05,0.00088,0.00676,0.00358,-0.05029,-0.02669,0.00592,-0.00124,0.00186,-1e-05,0.00015,-0.00163,-0.00051,0.00015,-0.00163,-0.00051,-1e-05,1e-05,0.0,0.10237,-0.00961,0.05675,-0.01902,-0.01789,0.00379,-0.00259,0.00092,0.00451,-0.00259,0.00092,0.00451,-3e-05,-1e-05,2e-05,0.79773,0.23391,-0.07953
3574,0.00057,-0.00064,2e-05,0.02551,-0.02491,0.00168,0.1498,-0.098,-0.1699,0.00143,-0.00875,-0.00511,-0.00115,-0.00115,0.00163,-0.00172,-0.00138,0.00102,-0.00068,-0.00502,0.00248,-0.00487,-0.00413,0.00315,-0.00322,2e-05,0.00019,0.00307,0.00626,0.00287,-0.06227,-0.02102,0.00053,-0.00127,0.00044,-0.00073,-0.00025,9e-05,0.0,-0.00025,9e-05,0.0,-0.0,-0.0,-0.0,0.0851,0.00736,0.05819,-0.01546,-0.01716,0.00315,-0.00341,0.00083,0.00407,-0.00341,0.00083,0.00407,-0.0,-2e-05,2e-05,0.56669,0.37935,-0.13658
3575,0.00052,-0.00043,4e-05,0.02255,-0.01739,0.00225,0.21824,-0.12927,-0.17121,0.00317,-0.01024,-0.00593,-0.00095,-0.00035,0.00298,-0.00154,-0.00245,0.00218,-0.00029,-0.00402,0.00462,-0.00438,-0.0045,0.00504,-0.00249,0.00123,0.00033,0.00325,0.00652,0.00315,-0.07145,-0.00238,0.00036,-0.00047,-0.00206,-0.00067,-0.00069,0.00176,0.00059,-0.00069,0.00176,0.00059,0.0,-2e-05,0.0,0.0787,0.00825,0.0682,-0.01164,-0.01402,0.00468,-0.00441,0.00106,0.00334,-0.00441,0.00106,0.00334,1e-05,-2e-05,2e-05,0.27858,0.29968,-0.12399
3576,0.00032,-0.00018,2e-05,0.01378,-0.00769,0.00101,0.21152,-0.13334,-0.10688,0.00523,-0.01154,-0.00617,0.00047,-0.00053,0.00346,-0.00103,-0.00274,0.00233,0.00107,-0.00306,0.00421,-0.00406,-0.00362,0.00481,-0.00149,0.00127,0.00028,0.00293,0.00723,0.00322,-0.07251,0.01047,0.00855,0.00081,-0.00259,0.00033,-0.00084,0.00182,0.00051,-0.00084,0.00182,0.00051,0.0,-2e-05,-0.0,0.09127,0.00193,0.07882,-0.0119,-0.0093,0.00691,-0.00496,0.00115,0.00271,-0.00496,0.00115,0.00271,0.0,-2e-05,1e-05,0.18208,0.14988,-0.036
3577,0.00018,-1e-05,8e-05,0.00741,-0.0011,0.0031,0.15977,-0.11807,-0.03246,0.00606,-0.01145,-0.00603,0.00186,-0.00083,0.00313,-0.00072,-0.0021,0.00169,0.00264,-0.00262,0.00165,-0.00353,-0.00201,0.0029,-0.00067,0.00021,0.00025,0.00426,0.00718,0.00226,-0.06736,0.00667,0.01564,0.00112,-0.00076,0.0011,-0.00061,0.00079,-0.00016,-0.00061,0.00079,-0.00016,-0.0,-1e-05,-0.0,0.11335,0.00344,0.08472,-0.01639,-0.00517,0.00813,-0.00513,0.0008,0.00196,-0.00513,0.0008,0.00196,-2e-05,-1e-05,1e-05,0.36239,0.13904,0.07536
3578,0.0003,-8e-05,0.00022,0.01229,-0.00478,0.00893,0.10187,-0.09029,0.00066,0.0057,-0.01064,-0.00605,0.00217,-0.00065,0.00272,-0.00071,-0.00099,0.00104,0.00346,-0.00255,-0.00053,-0.00298,-0.00068,0.00156,0.00011,-0.00076,0.0004,0.00625,0.00674,0.0015,-0.05775,-0.0092,0.01499,-0.00113,0.00125,0.00125,-0.00011,-0.00012,-0.00061,-0.00011,-0.00012,-0.00061,-0.0,-0.0,-0.0,0.13664,0.01587,0.0817,-0.02191,-0.00334,0.00741,-0.0051,0.00024,0.00067,-0.0051,0.00024,0.00067,-3e-05,-1e-05,1e-05,0.68125,0.33722,0.16094
3579,0.00061,-0.0004,0.00032,0.02561,-0.01765,0.01364,0.05333,-0.05532,-0.01327,0.00508,-0.0108,-0.0066,0.00131,-0.00022,0.00313,-0.00053,1e-05,0.00105,0.0032,-0.00214,-0.00075,-0.00289,-0.00012,0.00159,0.00086,-0.00101,0.00056,0.00668,0.00682,0.00204,-0.04304,-0.0248,0.00756,-0.00609,0.00146,0.00122,0.0004,-0.00048,-0.00027,0.0004,-0.00048,-0.00027,0.0,1e-05,-0.0,0.15911,0.0315,0.07492,-0.0258,-0.00428,0.00567,-0.00496,-1e-05,-0.00047,-0.00496,-1e-05,-0.00047,-3e-05,-1e-05,0.0,0.9189,0.6234,0.21726
3580,0.00087,-0.00071,0.00032,0.03748,-0.02942,0.01407,0.02724,-0.02643,-0.04348,0.00447,-0.01263,-0.00758,0.00036,-0.0007,0.00371,0.00023,0.00047,0.00127,0.00271,-0.00116,0.00034,-0.00311,-5e-05,0.00208,0.00121,-0.00097,0.00069,0.0053,0.00673,0.00344,-0.03099,-0.02873,-0.00287,-0.01126,-0.00012,0.00106,0.00064,-0.00037,0.00061,0.00064,-0.00037,0.00061,0.0,1e-05,0.0,0.17722,0.04271,0.08037,-0.02764,-0.00754,0.00516,-0.00494,0.00024,-0.00023,-0.00494,0.00024,-0.00023,-2e-05,-1e-05,0.0,0.94449,0.82626,0.26643
3581,0.00097,-0.00075,0.00025,0.042,-0.03077,0.01098,0.0297,-0.01734,-0.05881,0.00371,-0.01488,-0.00873,0.00071,-0.00248,0.00308,0.00122,7e-05,0.00086,0.00261,-0.00052,0.00119,-0.00286,-0.00022,0.00232,0.0008,-0.00117,0.00098,0.00366,0.00519,0.00361,-0.03457,-0.01822,-0.01048,-0.01265,-0.00222,0.00053,0.00046,9e-05,0.00125,0.00046,9e-05,0.00125,0.0,1e-05,0.0,0.18529,0.05082,0.10306,-0.02847,-0.01199,0.00657,-0.00513,0.00069,0.00125,-0.00513,0.00069,0.00125,-1e-05,-1e-05,1e-05,0.7741,0.89234,0.2983
3582,0.0009,-0.00051,0.00016,0.03857,-0.02158,0.00675,0.04328,-0.02113,-0.04198,0.00364,-0.01565,-0.00947,0.00228,-0.0037,0.00203,0.00161,-0.00093,0.00035,0.00282,-0.00119,0.00093,-0.0017,-0.0007,0.0023,2e-05,-0.00159,0.00141,0.00285,0.00241,0.00139,-0.05396,-0.00086,-0.00978,-0.0086,-0.00385,-7e-05,0.0,0.00071,0.00131,0.0,0.00071,0.00131,0.0,0.0,0.0,0.18582,0.06167,0.1239,-0.02974,-0.01621,0.00773,-0.00513,0.00094,0.00242,-0.00513,0.00094,0.00242,-0.0,-2e-05,2e-05,0.55103,0.8726,0.28854
3583,0.00068,-0.00021,9e-05,0.02872,-0.00991,0.00322,0.04883,-0.0313,0.0063,0.00562,-0.01481,-0.00868,0.00356,-0.00291,0.00265,0.00128,-0.00151,0.00078,0.00388,-0.00275,-0.00015,-2e-05,-0.00141,0.00194,-0.00025,-0.00184,0.00156,0.00239,-0.00011,-0.00061,-0.07381,0.01229,-0.00223,-0.00214,-0.00456,-0.00032,-0.0005,0.00114,0.00106,-0.0005,0.00114,0.00106,-0.0,-1e-05,0.0,0.19009,0.07152,0.12369,-0.03184,-0.01938,0.00685,-0.00461,0.00101,0.00244,-0.00461,0.00101,0.00244,-0.0,-2e-05,1e-05,0.44919,0.7923,0.26798
3584,0.00041,-7e-05,1e-05,0.01715,-0.00372,-5e-05,0.03866,-0.06964,0.05136,0.0093,-0.01418,-0.00584,0.00354,-0.00179,0.00444,0.00102,-0.00107,0.0016,0.00645,-0.00379,-0.001,0.0015,-0.00213,0.00128,0.00032,-0.00148,0.00114,0.00148,-0.00113,0.00117,-0.07942,0.01501,0.00413,0.0013,-0.00428,-0.00016,-0.00077,0.00117,0.00079,-0.00077,0.00117,0.00079,-0.0,-1e-05,0.0,0.20019,0.06668,0.10897,-0.03297,-0.02091,0.00542,-0.00376,0.00118,0.00227,-0.00376,0.00118,0.00227,0.0,-1e-05,1e-05,0.47508,0.63606,0.28678
3585,0.00025,-7e-05,-0.00011,0.01065,-0.00281,-0.00465,0.00411,-0.14276,0.04895,0.01224,-0.01473,-0.00215,0.00268,-0.00282,0.0046,0.00142,-0.00027,0.00133,0.00956,-0.00358,-0.00087,0.00255,-0.00259,0.00083,0.00109,-0.00038,0.00039,0.00027,-0.00042,0.00603,-0.06924,0.00867,0.00559,-0.0009,-0.003,0.00038,-0.0006,0.00071,0.00033,-0.0006,0.00071,0.00033,-0.0,-1e-05,0.0,0.2057,0.04446,0.0976,-0.03119,-0.01984,0.00559,-0.00313,0.00157,0.0035,-0.00313,0.00157,0.0035,0.0,-1e-05,2e-05,0.44416,0.45344,0.32913
3586,0.00024,-2e-05,-0.00021,0.01061,-0.00062,-0.00873,-0.05106,-0.1985,0.00382,0.01222,-0.01494,0.00017,0.00214,-0.00535,0.00203,0.0021,-0.00012,-0.00019,0.01187,-0.00276,-0.00029,0.00318,-0.00252,0.00103,0.00133,0.00089,-8e-05,-0.00033,0.0012,0.00949,-0.0539,-4e-05,0.0073,-0.00602,-0.00072,0.00142,-0.00013,-0.00025,-0.00053,-0.00013,-0.00025,-0.00053,-0.0,-0.0,-0.0,0.20114,0.02524,0.09565,-0.02745,-0.01648,0.00683,-0.00291,0.00211,0.00665,-0.00291,0.00211,0.00665,0.0,-1e-05,3e-05,0.25369,0.36156,0.33906
3587,0.00029,0.00011,-0.00015,0.01195,0.00385,-0.00681,-0.0924,-0.18198,-0.0388,0.00934,-0.01332,-0.00038,0.00236,-0.00655,-0.00141,0.00249,-0.00079,-0.00166,0.01341,-0.00194,-0.00033,0.00356,-0.00166,0.00146,0.00108,0.00151,5e-05,-0.00012,0.00237,0.00848,-0.04704,-0.0023,0.01302,-0.00897,0.00141,0.00257,0.00023,-0.00131,-0.00151,0.00023,-0.00131,-0.00151,-0.0,0.0,-0.0,0.18874,0.02979,0.10229,-0.02451,-0.01386,0.00756,-0.00265,0.00275,0.01069,-0.00265,0.00275,0.01069,-0.0,-2e-05,5e-05,-0.03092,0.41436,0.29909
3588,0.00029,0.0001,9e-05,0.01167,0.0024,0.00301,-0.07863,-0.11239,-0.05615,0.00588,-0.01103,-0.0035,0.00293,-0.00524,-0.00289,0.00255,-0.00149,-0.00186,0.01515,-0.00091,-0.00127,0.00347,-0.00017,0.00119,0.00105,0.00121,0.00037,-0.00062,0.00308,0.00457,-0.05405,0.00604,0.02018,-0.00764,0.00111,0.00333,0.0002,-0.0018,-0.00182,0.0002,-0.0018,-0.00182,-1e-05,1e-05,-0.0,0.16943,0.05014,0.11704,-0.02322,-0.0149,0.00786,-0.00179,0.00344,0.01393,-0.00179,0.00344,0.01393,-1e-05,-2e-05,6e-05,-0.37198,0.57046,0.24423
