Unnamed: 0_level_0,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Head_Shadow_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,Trunk_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_UA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_FA_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,R_Hand_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_UA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_FA_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,L_Hand_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,Pelvis_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Thigh_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Shank_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Foot_Shadow_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,R_Toes_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Thigh_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Shank_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Foot_Shadow_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,L_Toes_AngMom_wrt_LAB,FullBody_AngMom,FullBody_AngMom,FullBody_AngMom
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1998,0.00039,0.00025,0.0001,0.01566,0.00748,0.00324,0.05119,0.01162,0.05041,0.0053,-0.00282,-0.00064,-0.00184,0.00222,0.00622,-0.00176,0.00072,0.00288,0.00136,0.00205,0.00145,-0.0008,-0.00079,-0.00165,-0.00077,-0.00089,-0.00038,0.00107,0.00241,-0.00587,0.02324,-0.0406,-0.00766,-0.00666,0.00111,-0.00042,0.00045,-0.0006,-0.0001,0.00045,-0.0006,-0.0001,0.0,1e-05,0.0,0.09522,0.01047,-0.01769,-0.00928,-0.00285,-0.00229,-0.00455,0.00037,0.00055,-0.00455,0.00037,0.00055,-1e-05,-0.0,0.0,0.76229,-0.16959,-0.10158
1999,0.0004,0.00014,0.00019,0.01637,0.00347,0.00749,0.04213,-0.02346,0.03805,0.00604,-0.00309,-0.00086,-0.0016,0.00178,0.00421,-0.00162,-0.00103,0.00242,0.00383,0.00141,0.0011,5e-05,-0.0005,-0.0001,-0.00111,-0.0004,0.00035,0.00047,0.00144,-0.00839,0.02313,-0.04835,-0.01551,-0.00714,0.00192,-0.00156,0.00016,-0.00063,-0.0001,0.00016,-0.00063,-0.0001,0.0,-0.0,-0.0,0.10706,0.00951,-0.01092,-0.01073,-0.0021,-0.00133,-0.0046,0.0002,-0.00065,-0.0046,0.0002,-0.00065,-1e-05,-0.0,-0.0,1.00054,-0.26141,-0.12907
2000,0.00016,0.0,0.00027,0.00658,-0.0012,0.01133,0.02581,-0.03699,0.02509,0.00513,-0.0019,-0.00037,-0.00075,0.00103,0.00105,-0.00119,-0.00202,0.00113,0.00569,0.00097,-0.00025,0.0007,0.0011,0.00172,-0.00116,0.00022,0.00133,0.00081,0.00078,-0.0067,0.01538,-0.05138,-0.00938,-0.00753,0.00399,-0.00096,-0.00022,-0.00035,0.00016,-0.00022,-0.00035,0.00016,-0.0,-1e-05,0.0,0.11964,-0.00089,-0.00106,-0.01229,-0.0009,0.00052,-0.00478,3e-05,-0.00179,-0.00478,3e-05,-0.00179,-1e-05,-0.0,-1e-05,1.17235,-0.28275,-0.10656
2001,-6e-05,-0.0001,0.00026,-0.00262,-0.00436,0.01118,0.02473,-0.00077,0.00797,0.00357,-0.00175,-0.00067,0.00026,-6e-05,-0.00106,-0.0008,-0.00164,-0.00021,0.00508,0.00044,-0.0014,0.00044,0.00218,0.0024,-0.00069,0.00056,0.00153,0.003,0.00124,-0.00348,0.00268,-0.05635,0.00542,-0.00651,0.0066,0.00051,-0.00028,-0.00018,-9e-05,-0.00028,-0.00018,-9e-05,-0.0,-1e-05,-0.0,0.12466,-0.01405,-0.00074,-0.01221,-0.00011,0.00134,-0.00551,0.00016,-0.00217,-0.00551,0.00016,-0.00217,-1e-05,0.0,-1e-05,1.20607,-0.17202,-0.09716
2002,-8e-05,-0.00014,0.00017,-0.00306,-0.00552,0.00761,0.02892,0.05236,-0.02799,0.00265,-0.00366,-0.00231,0.00103,-0.00129,-0.00151,-0.00033,-0.00047,-0.00102,0.00235,-0.00022,-0.00144,-0.00089,0.00124,0.00079,2e-05,0.00026,0.00031,0.00584,0.00162,-0.00173,-0.0087,-0.06062,0.01204,-0.00448,0.008,0.00087,-8e-05,-0.00025,-0.00077,-8e-05,-0.00025,-0.00077,-0.0,0.0,-0.0,0.1272,-0.02238,-0.00406,-0.01111,-0.00045,0.00136,-0.00659,0.0007,-0.00174,-0.00659,0.0007,-0.00174,-1e-05,0.0,-1e-05,1.15253,-0.05151,-0.15017
2003,3e-05,-9e-05,6e-05,0.00156,-0.00327,0.00269,0.0194,0.0605,-0.07874,0.00242,-0.00583,-0.00425,0.00089,-0.00172,-0.00063,0.00035,0.00046,-0.0008,-1e-05,-0.00101,-0.00082,-0.00189,-0.00058,-0.00117,0.00064,-0.00026,-0.00105,0.00681,0.0011,-0.0015,-0.0145,-0.05681,0.00514,-0.00307,0.00685,-0.00017,9e-05,-0.00052,-0.0011,9e-05,-0.00052,-0.0011,-0.0,1e-05,-0.0,0.13365,-0.02069,-0.00089,-0.01064,-0.00175,0.00149,-0.00727,0.00119,-0.00101,-0.00727,0.00119,-0.00101,-1e-05,1e-05,-0.0,1.05557,-0.00751,-0.22957
2004,0.00011,5e-05,-6e-05,0.00467,0.00184,-0.00288,-0.00023,0.01948,-0.10608,0.00232,-0.00587,-0.0048,-0.00033,-0.00068,0.00108,0.00095,0.0007,0.00043,0.00013,-0.00136,-0.00042,-0.00146,-0.00104,-0.00083,0.00102,-0.00034,-0.00096,0.00471,0.00012,-0.00145,-0.01237,-0.04577,-0.00638,-0.00371,0.00358,-0.00123,0.00012,-0.00075,-0.00064,0.00012,-0.00075,-0.00064,-1e-05,1e-05,-0.0,0.14482,-0.01198,0.00762,-0.01086,-0.00312,0.00185,-0.00732,0.00103,-0.00059,-0.00732,0.00103,-0.00059,-2e-05,1e-05,-0.0,0.96848,0.03159,-0.26386
2005,0.00014,0.0001,-0.00019,0.00568,0.00407,-0.00839,-0.01965,-0.00985,-0.07047,0.00241,-0.00396,-0.00332,-0.00159,0.00082,0.00272,0.00106,0.00058,0.00171,0.00238,-0.00045,-0.00016,-0.00079,6e-05,0.00102,0.00093,-9e-05,0.00016,0.00147,-0.00011,-0.00092,-0.00644,-0.03599,-0.01389,-0.00593,0.00022,-0.0015,-6e-05,-0.00032,0.00037,-6e-05,-0.00032,0.00037,-1e-05,1e-05,0.0,0.16155,-0.00923,0.0162,-0.01077,-0.00407,0.00257,-0.00771,0.00045,-0.00067,-0.00771,0.00045,-0.00067,-3e-05,-0.0,-0.0,1.01081,0.12094,-0.2315
2006,0.00014,-5e-05,-0.00027,0.0062,-0.0009,-0.01155,-0.04109,0.01169,0.01533,0.0032,-0.00268,-0.00101,-0.00162,0.00078,0.00291,0.00083,0.00063,0.00172,0.00439,0.00131,0.00033,-0.00167,0.00087,0.00144,0.0002,-0.00026,0.00064,0.00054,0.00105,0.00016,-0.00883,-0.03148,-0.0138,-0.00722,-0.00118,-0.00117,-0.00036,0.00081,0.00123,-0.00036,0.00081,0.00123,-0.0,-1e-05,0.0,0.1858,-0.0217,0.02387,-0.0106,-0.00436,0.00407,-0.00916,0.00016,-0.00079,-0.00916,0.00016,-0.00079,-2e-05,-1e-05,0.0,1.2146,0.15553,-0.17606
