Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
360,0.15242,0.34795,1.50701,-0.01999,0.54796,0.13125,0.23788,0.0884,0.07658,0.04256,0.54673,0.54399,0.25699,0.20528,0.47682,0.07987,0.30639,0.9045,0.24573,0.27067,0.90645,-0.01674,0.32417,1.41385,0.31868,0.31023,1.42049,-0.03644,0.42949,1.14432,0.396,0.39017,1.15461,0.01756,0.5669,1.36176,0.31099,0.50226,1.36876
361,0.15428,0.34676,1.50677,-0.01977,0.54647,0.13182,0.23776,0.08852,0.07664,0.04312,0.54528,0.54451,0.25726,0.20449,0.47713,0.08061,0.3049,0.90497,0.24653,0.26944,0.90684,-0.01494,0.3228,1.4145,0.32029,0.30838,1.42116,-0.03551,0.42664,1.14446,0.39721,0.38815,1.15512,0.01838,0.56489,1.3614,0.31219,0.50044,1.36915
362,0.15588,0.34573,1.50651,-0.01968,0.54464,0.13226,0.23746,0.08867,0.07675,0.04368,0.54387,0.54489,0.25758,0.20388,0.47743,0.08133,0.30345,0.90531,0.24726,0.26804,0.90726,-0.01339,0.32157,1.41514,0.3219,0.30638,1.42184,-0.03448,0.42451,1.14479,0.39851,0.38634,1.15576,0.02042,0.56376,1.36083,0.31329,0.49848,1.3698
363,0.15738,0.34454,1.50655,-0.01967,0.54253,0.13273,0.23722,0.08874,0.07693,0.04426,0.54247,0.54526,0.25816,0.20356,0.47768,0.08193,0.30205,0.90569,0.24782,0.26644,0.9077,-0.01198,0.32027,1.41571,0.32334,0.30438,1.42233,-0.03318,0.42337,1.14543,0.39984,0.38507,1.15645,0.02308,0.56329,1.36069,0.31433,0.49648,1.37075
364,0.15874,0.34304,1.50698,-0.01969,0.5401,0.13312,0.23718,0.0887,0.07715,0.04483,0.54107,0.54556,0.2588,0.20349,0.47787,0.0825,0.3008,0.90608,0.24831,0.26488,0.90811,-0.01066,0.31884,1.41624,0.32468,0.30264,1.4226,-0.0317,0.42286,1.14631,0.40118,0.38428,1.15701,0.02528,0.56258,1.36151,0.31545,0.49444,1.37187
365,0.15976,0.34156,1.50747,-0.01956,0.53731,0.13325,0.23722,0.08869,0.07729,0.04539,0.5398,0.54562,0.25915,0.20343,0.478,0.08315,0.29985,0.90635,0.24891,0.26368,0.9084,-0.00953,0.31731,1.41695,0.32597,0.30116,1.42274,-0.03044,0.42206,1.14729,0.40249,0.38346,1.15735,0.02649,0.56086,1.36309,0.31667,0.4924,1.37279
366,0.16036,0.34062,1.50759,-0.01908,0.53422,0.13307,0.23722,0.08881,0.07724,0.04602,0.53872,0.5454,0.25906,0.20328,0.47804,0.08384,0.29921,0.90641,0.24958,0.26293,0.90855,-0.0087,0.31569,1.41789,0.32709,0.29975,1.42287,-0.0296,0.42043,1.14822,0.40375,0.3823,1.1576,0.02703,0.5582,1.36476,0.31778,0.49056,1.37332
367,0.16074,0.34029,1.50727,-0.01819,0.53095,0.13272,0.23715,0.08903,0.0771,0.04679,0.53777,0.54503,0.25875,0.20318,0.478,0.08445,0.29876,0.90639,0.25017,0.2624,0.90858,-0.00806,0.31405,1.41884,0.32784,0.29835,1.42305,-0.02896,0.41844,1.14903,0.40491,0.38118,1.15798,0.02766,0.55545,1.36606,0.31862,0.48908,1.37376
368,0.16132,0.34008,1.5069,-0.01718,0.52764,0.13236,0.23709,0.08925,0.077,0.04758,0.53679,0.54466,0.25857,0.20328,0.47794,0.08493,0.2984,0.90647,0.25061,0.26184,0.90862,-0.00732,0.31262,1.41954,0.3283,0.29707,1.42322,-0.0282,0.4169,1.14969,0.40587,0.38075,1.15857,0.02877,0.55329,1.36701,0.31931,0.48802,1.37455
