Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1056,0.20167,0.48262,1.37181,0.08703,0.53657,0.06679,0.05246,0.07976,0.09874,0.14417,0.53561,0.43193,0.10875,0.18519,0.44763,0.09555,0.47277,0.80058,0.09986,0.3026,0.81142,0.15302,0.61899,1.26503,0.15888,0.31412,1.33219,0.1319,0.63636,0.98881,0.04123,0.18459,1.11262,0.34869,0.7092,1.07205,0.19313,0.13906,0.93922
1057,0.2011,0.4781,1.37033,0.08698,0.53615,0.06658,0.05058,0.078,0.09629,0.14607,0.53463,0.4314,0.10596,0.18156,0.44589,0.09518,0.46843,0.79916,0.09907,0.29825,0.80995,0.15172,0.6142,1.26304,0.15805,0.30952,1.33134,0.13422,0.6335,0.98669,0.03992,0.17884,1.11271,0.34821,0.70726,1.07616,0.19308,0.13393,0.94026
1058,0.20059,0.47334,1.36888,0.08677,0.53596,0.06649,0.04863,0.07665,0.09386,0.14799,0.53352,0.43096,0.10334,0.1785,0.44406,0.09487,0.4641,0.7978,0.09849,0.29391,0.80857,0.15077,0.60941,1.26094,0.15697,0.3051,1.33034,0.13649,0.63104,0.98458,0.03864,0.1728,1.11281,0.34765,0.70504,1.08033,0.19323,0.12851,0.94148
1059,0.20011,0.46877,1.36743,0.08659,0.53589,0.06646,0.04686,0.0759,0.09138,0.14969,0.53217,0.43059,0.10081,0.17604,0.4422,0.09439,0.45973,0.79653,0.09786,0.28954,0.80732,0.15035,0.60458,1.25879,0.15587,0.30074,1.32935,0.13847,0.62879,0.98254,0.03742,0.16665,1.11297,0.34674,0.70275,1.08446,0.19333,0.12257,0.94278
1060,0.19975,0.46458,1.36604,0.08657,0.53582,0.06631,0.04539,0.07585,0.08888,0.15095,0.53062,0.43021,0.09835,0.17417,0.44036,0.09373,0.45535,0.79528,0.09708,0.28517,0.80626,0.1501,0.59965,1.25664,0.15492,0.29625,1.32846,0.14023,0.62643,0.98054,0.0362,0.16063,1.11319,0.34524,0.70079,1.08857,0.1931,0.1162,0.94401
1061,0.19965,0.46059,1.36474,0.08672,0.53569,0.06603,0.04418,0.07634,0.08647,0.15177,0.52896,0.42978,0.09598,0.17284,0.43862,0.09308,0.45097,0.79404,0.09628,0.28081,0.80543,0.14966,0.59458,1.25458,0.15424,0.29154,1.32772,0.14192,0.62383,0.97866,0.0349,0.15487,1.11346,0.34322,0.69933,1.09273,0.19245,0.10969,0.94508
1062,0.19977,0.45649,1.36356,0.08687,0.53542,0.06575,0.04318,0.0771,0.08426,0.15233,0.52717,0.4294,0.09387,0.17189,0.43704,0.09261,0.44654,0.79292,0.09559,0.27642,0.80484,0.1492,0.58947,1.25279,0.15386,0.2866,1.3271,0.14351,0.62115,0.97709,0.03353,0.14921,1.11386,0.34099,0.69803,1.09677,0.19145,0.10327,0.94603
1063,0.19985,0.45219,1.36255,0.0869,0.53504,0.06562,0.04236,0.07796,0.08227,0.15276,0.5251,0.42915,0.0923,0.17108,0.43561,0.09236,0.44207,0.79202,0.09495,0.27197,0.80442,0.14915,0.58457,1.25138,0.1537,0.28164,1.32646,0.14487,0.61861,0.97594,0.03212,0.14341,1.11448,0.33907,0.69635,1.10035,0.19026,0.09703,0.94698
1064,0.19966,0.44778,1.3618,0.0868,0.53466,0.06564,0.04157,0.07894,0.08045,0.15308,0.52271,0.42903,0.09133,0.17034,0.43426,0.0923,0.4377,0.79138,0.09421,0.26761,0.80404,0.14948,0.57996,1.25036,0.15355,0.27686,1.32577,0.146,0.61628,0.9752,0.03073,0.13734,1.11535,0.33787,0.69401,1.10318,0.18912,0.09107,0.94805
