Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
797,0.21451,0.28083,1.36555,0.11357,0.52767,0.07298,0.06088,0.04219,0.06691,0.1353,0.46303,0.43621,0.1077,0.10555,0.4272,0.09802,0.31897,0.78273,0.14871,0.15747,0.8038,0.11747,0.40882,1.27791,0.22547,0.11253,1.30117,0.06014,0.4644,1.01207,0.16435,-0.05581,1.08495,0.21206,0.6176,1.1247,0.27233,-0.13911,0.8936
798,0.21393,0.27948,1.36541,0.11406,0.52895,0.07178,0.06089,0.04224,0.06692,0.13394,0.46078,0.43447,0.10758,0.10566,0.42721,0.09786,0.31851,0.78185,0.14869,0.15718,0.80386,0.11711,0.4083,1.27754,0.22429,0.11144,1.30065,0.05883,0.46543,1.01224,0.16359,-0.05759,1.08484,0.21034,0.61694,1.12767,0.27329,-0.1414,0.8947
799,0.2132,0.27829,1.36533,0.11467,0.53018,0.07075,0.06094,0.04236,0.06687,0.13259,0.4586,0.43289,0.10739,0.10592,0.42716,0.09754,0.31828,0.78117,0.14847,0.15708,0.80386,0.11676,0.40779,1.27754,0.2229,0.11046,1.30011,0.05823,0.46618,1.01256,0.16283,-0.05917,1.0846,0.20878,0.61652,1.13075,0.2745,-0.14324,0.89572
800,0.2124,0.27732,1.36522,0.11506,0.53087,0.06994,0.06097,0.04239,0.06672,0.13131,0.45677,0.43164,0.10726,0.10623,0.42698,0.09706,0.31832,0.78075,0.14813,0.1572,0.80373,0.11642,0.40724,1.27783,0.2218,0.10964,1.29965,0.05777,0.46667,1.01311,0.1621,-0.06044,1.08439,0.20711,0.6163,1.1337,0.27568,-0.14476,0.89676
801,0.21156,0.27664,1.36504,0.11499,0.53098,0.0694,0.06094,0.04217,0.06655,0.13022,0.45539,0.43085,0.10735,0.10648,0.42672,0.09649,0.31851,0.78062,0.14776,0.15744,0.80352,0.11594,0.40663,1.278,0.22125,0.10901,1.29937,0.05661,0.46737,1.01373,0.16154,-0.06131,1.0843,0.20508,0.61622,1.13636,0.27666,-0.1462,0.89788
802,0.21071,0.27616,1.36481,0.11447,0.53079,0.06914,0.06083,0.04175,0.06653,0.1294,0.45436,0.43043,0.1077,0.10669,0.42653,0.09607,0.31871,0.78072,0.14743,0.15765,0.8034,0.11517,0.40596,1.27788,0.22106,0.10862,1.29923,0.05465,0.46866,1.01434,0.1612,-0.06188,1.08435,0.20275,0.61631,1.13884,0.27738,-0.14767,0.89899
803,0.20993,0.27571,1.36463,0.11374,0.53063,0.06903,0.0607,0.04143,0.06672,0.12881,0.45356,0.43017,0.1082,0.10689,0.42654,0.09596,0.31884,0.78087,0.14719,0.15773,0.80351,0.11415,0.40532,1.27772,0.22081,0.1085,1.29906,0.05261,0.47039,1.015,0.16089,-0.0624,1.08452,0.20052,0.61659,1.14142,0.27784,-0.14906,0.90005
804,0.20929,0.27517,1.36458,0.11314,0.53063,0.06893,0.06068,0.04143,0.06701,0.12821,0.45291,0.42993,0.10872,0.1071,0.42672,0.09606,0.31894,0.78098,0.14698,0.15775,0.80378,0.11314,0.4048,1.27786,0.22017,0.10861,1.29877,0.05117,0.47207,1.01579,0.16047,-0.06304,1.08476,0.19873,0.61687,1.14421,0.27826,-0.15013,0.90104
805,0.20871,0.2745,1.36467,0.11289,0.53075,0.06881,0.06083,0.04175,0.06719,0.12742,0.45234,0.42969,0.10923,0.10733,0.42687,0.09601,0.31906,0.78106,0.14665,0.15781,0.80404,0.11234,0.40435,1.27835,0.21918,0.10882,1.29846,0.05046,0.47332,1.01671,0.16007,-0.06372,1.085,0.19748,0.61695,1.14706,0.279,-0.15071,0.90197
