Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
467,0.15151,0.4073,1.38263,0.08141,0.54602,0.06644,0.04869,0.14727,0.0772,0.06744,0.47699,0.42925,0.08079,0.19769,0.44112,0.04606,0.41225,0.80015,0.0735,0.24513,0.82047,0.07921,0.54959,1.28351,0.13367,0.24025,1.32483,0.03764,0.61664,1.01738,0.04038,0.10962,1.09448,0.2345,0.67849,1.14645,0.12445,0.04997,0.88332
468,0.15189,0.40733,1.38262,0.08168,0.546,0.06658,0.04839,0.14531,0.07742,0.06658,0.47573,0.42911,0.08044,0.19644,0.44125,0.04611,0.41169,0.80018,0.07316,0.24451,0.82051,0.08064,0.54952,1.28374,0.1331,0.2398,1.32532,0.03982,0.61926,1.01819,0.03851,0.10929,1.09543,0.23527,0.67916,1.15027,0.12503,0.05009,0.88514
469,0.15236,0.40714,1.38259,0.08186,0.54585,0.0667,0.04819,0.14366,0.07744,0.06592,0.47429,0.42894,0.08022,0.19527,0.4412,0.04599,0.41103,0.80018,0.07282,0.2438,0.8204,0.08208,0.54893,1.28394,0.13262,0.23922,1.32583,0.04138,0.62194,1.01925,0.03647,0.10885,1.09652,0.23582,0.67929,1.15393,0.12538,0.05015,0.88708
470,0.15282,0.40686,1.38254,0.08183,0.54546,0.06674,0.04796,0.14241,0.07736,0.06532,0.47282,0.42873,0.07994,0.19423,0.4411,0.04584,0.41024,0.80011,0.07242,0.24297,0.82027,0.08335,0.54796,1.28396,0.13221,0.23852,1.32646,0.04302,0.6241,1.0201,0.03438,0.10829,1.09778,0.23607,0.67929,1.15764,0.12554,0.04996,0.88921
471,0.1533,0.40662,1.3825,0.08165,0.54501,0.06671,0.04749,0.14154,0.07725,0.06472,0.47146,0.42851,0.07934,0.19326,0.44101,0.04585,0.40938,0.8,0.07206,0.24205,0.82019,0.08449,0.54697,1.28378,0.13192,0.2377,1.32713,0.04504,0.62574,1.02055,0.03238,0.10744,1.0992,0.23607,0.67929,1.16153,0.12574,0.04951,0.89149
472,0.15387,0.40648,1.3824,0.08146,0.54478,0.0667,0.04676,0.14102,0.07703,0.06417,0.47039,0.4283,0.0784,0.19229,0.44087,0.04603,0.40848,0.79985,0.07193,0.2411,0.82006,0.0854,0.54614,1.28352,0.13181,0.23677,1.32777,0.04706,0.62734,1.02088,0.0307,0.10616,1.10074,0.23602,0.67904,1.16528,0.12606,0.04899,0.89372
473,0.15454,0.40638,1.38213,0.08131,0.54487,0.06669,0.04592,0.14085,0.07658,0.06371,0.46972,0.42812,0.07732,0.19143,0.44054,0.04615,0.40761,0.79967,0.07198,0.2402,0.81974,0.08594,0.54536,1.2833,0.13183,0.23581,1.32844,0.04842,0.62932,1.02141,0.02956,0.10447,1.10235,0.23602,0.67843,1.16848,0.12639,0.04856,0.89567
474,0.1552,0.4061,1.38163,0.08122,0.54505,0.06657,0.04519,0.141,0.07582,0.06337,0.46947,0.4279,0.07621,0.19086,0.43992,0.04607,0.40684,0.79938,0.07198,0.23942,0.81917,0.08623,0.54457,1.283,0.13191,0.23483,1.3291,0.04899,0.63161,1.02207,0.0289,0.10249,1.10393,0.23585,0.67774,1.17103,0.12662,0.04822,0.89724
475,0.15569,0.40545,1.38099,0.08109,0.54502,0.06629,0.04464,0.14139,0.07486,0.06323,0.46953,0.42764,0.07501,0.19063,0.43909,0.0458,0.40624,0.799,0.07166,0.23876,0.8184,0.08652,0.54386,1.2824,0.13203,0.23372,1.32955,0.04929,0.63377,1.02245,0.02835,0.10033,1.10531,0.23528,0.67731,1.17326,0.12684,0.04778,0.89854
