Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1677,0.17392,0.28662,1.38087,0.09692,0.55718,0.06677,0.07452,0.09048,0.06845,0.10796,0.46561,0.42465,0.10459,0.15083,0.43103,0.11628,0.3732,0.79018,0.1366,0.20481,0.80821,0.11237,0.44544,1.29155,0.16332,0.1282,1.29997,0.08484,0.49827,1.02045,0.1061,0.04731,1.03728,0.30599,0.57729,1.08432,0.25422,0.0314,0.85555
1678,0.17402,0.28715,1.38087,0.09685,0.55718,0.06684,0.07434,0.09033,0.06843,0.10793,0.46571,0.42475,0.10463,0.15131,0.43088,0.11658,0.37384,0.7904,0.13656,0.20537,0.80806,0.11313,0.44605,1.2915,0.16237,0.12888,1.29993,0.08553,0.49946,1.02052,0.10485,0.04715,1.03756,0.30612,0.57827,1.08656,0.2529,0.03048,0.85585
1679,0.17407,0.28748,1.38088,0.09665,0.55732,0.06691,0.07437,0.09035,0.06835,0.10788,0.46582,0.4248,0.10465,0.15173,0.43074,0.11667,0.37423,0.79052,0.13647,0.20571,0.80794,0.114,0.44647,1.29132,0.16156,0.1295,1.29995,0.08617,0.50058,1.0205,0.10354,0.04681,1.03799,0.30607,0.57911,1.08915,0.25156,0.02949,0.85632
1680,0.17407,0.28765,1.38092,0.0965,0.55741,0.06688,0.07462,0.09055,0.0683,0.10779,0.46599,0.4248,0.10448,0.15204,0.43071,0.11667,0.3745,0.79054,0.13633,0.20596,0.80792,0.11495,0.44677,1.29112,0.1609,0.12998,1.30005,0.08696,0.50168,1.02048,0.10228,0.04639,1.03851,0.30597,0.57997,1.09218,0.25008,0.02845,0.85672
1681,0.17403,0.2878,1.38098,0.09639,0.5573,0.06676,0.07496,0.09089,0.06833,0.1077,0.46621,0.42476,0.10419,0.1523,0.4308,0.11681,0.37487,0.79054,0.13613,0.2063,0.80799,0.11603,0.44692,1.291,0.16034,0.13047,1.30013,0.08794,0.50295,1.02059,0.10117,0.04589,1.03903,0.30602,0.58097,1.09536,0.24846,0.02744,0.85688
1682,0.17391,0.28802,1.38106,0.09623,0.55715,0.06661,0.07523,0.09123,0.06843,0.1077,0.46644,0.4247,0.10399,0.15258,0.43095,0.11714,0.37533,0.79053,0.13584,0.2067,0.80813,0.11725,0.44694,1.29102,0.15972,0.13109,1.30016,0.08892,0.50433,1.02092,0.10014,0.04536,1.03954,0.30625,0.58202,1.09818,0.24677,0.02644,0.8569
1683,0.17379,0.2882,1.38112,0.09606,0.55713,0.06649,0.07534,0.09145,0.06857,0.10782,0.46667,0.42463,0.10401,0.1528,0.43109,0.11745,0.37568,0.79048,0.13543,0.207,0.8083,0.11842,0.44694,1.29117,0.15893,0.13173,1.30025,0.08966,0.5055,1.02137,0.09908,0.04487,1.04006,0.30639,0.58301,1.10047,0.24507,0.02533,0.85698
1684,0.17382,0.28816,1.38121,0.09599,0.55724,0.06642,0.07537,0.09152,0.06866,0.10803,0.46684,0.42457,0.10422,0.15291,0.43116,0.11737,0.37579,0.79041,0.13489,0.20708,0.80843,0.11909,0.44707,1.29134,0.15802,0.13224,1.30043,0.09007,0.50622,1.0217,0.09802,0.04445,1.04058,0.30604,0.58403,1.10256,0.24351,0.024,0.8572
1685,0.17402,0.2879,1.38135,0.096,0.55737,0.06638,0.07539,0.09153,0.06863,0.10827,0.4668,0.42448,0.10444,0.15291,0.43112,0.11671,0.37571,0.79033,0.13419,0.20701,0.80847,0.11889,0.4473,1.29136,0.15722,0.13257,1.3006,0.09027,0.50665,1.02172,0.09703,0.04397,1.04107,0.30507,0.58521,1.10491,0.24212,0.02238,0.8575
1686,0.17429,0.28773,1.38149,0.09606,0.55755,0.06638,0.07547,0.09158,0.06852,0.10845,0.46656,0.42437,0.10442,0.15283,0.43104,0.11578,0.3756,0.79028,0.13345,0.20692,0.80845,0.11797,0.44752,1.29112,0.15685,0.13281,1.3007,0.09058,0.50733,1.02146,0.09611,0.04328,1.04162,0.30386,0.5866,1.10786,0.24069,0.0205,0.8578
1687,0.17458,0.28788,1.38158,0.09618,0.55788,0.0665,0.07564,0.09169,0.06848,0.10859,0.46635,0.42435,0.10409,0.15273,0.43108,0.11517,0.37564,0.79034,0.1328,0.20696,0.80849,0.11711,0.44769,1.2907,0.15705,0.13291,1.30085,0.09133,0.50854,1.02112,0.09517,0.04238,1.04239,0.30284,0.58807,1.11151,0.23889,0.01845,0.85804
