Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1171,0.14431,0.54464,1.04869,-0.09447,0.91263,1.44011,0.28499,0.90909,1.50879,-0.16459,0.7461,1.31533,0.37414,0.76138,1.3784,-0.15192,0.62376,1.35861,0.36242,0.61142,1.4065,0.10482,0.66869,1.68587,0.09687,0.61469,1.67342,0.11061,0.55221,1.31285,0.14204,0.48503,1.00778,0.08988,0.5853,0.78864,0.2684,0.43924,0.80173,0.1235,0.61164,0.35023,0.30145,0.32274,0.37961,0.13029,0.60671,0.04021,0.31224,0.21168,0.09431,0.12629,0.61554,0.03718,0.32892,0.20874,0.09086
1172,0.14532,0.54246,1.04869,-0.07717,0.91657,1.44844,0.28558,0.90273,1.51474,-0.1539,0.75546,1.32031,0.37414,0.75815,1.38044,-0.14491,0.63316,1.36077,0.36393,0.60903,1.40606,0.11252,0.6694,1.68493,0.10395,0.61538,1.67298,0.11369,0.5508,1.3125,0.14108,0.48134,1.00772,0.09046,0.58429,0.78904,0.26445,0.43176,0.80127,0.12354,0.61186,0.35103,0.29402,0.31439,0.37822,0.12956,0.60692,0.04114,0.30334,0.20477,0.09159,0.12568,0.61581,0.03814,0.31989,0.2015,0.08783
1173,0.14649,0.54024,1.04873,-0.06027,0.92044,1.45652,0.28673,0.89545,1.52073,-0.14287,0.76459,1.32545,0.37447,0.75436,1.38213,-0.13736,0.64272,1.36306,0.3657,0.60621,1.40484,0.12052,0.66991,1.68392,0.11123,0.61592,1.67236,0.11709,0.54918,1.31212,0.14005,0.47764,1.00779,0.09101,0.58331,0.78955,0.26049,0.42448,0.80096,0.12371,0.61223,0.35197,0.28679,0.3067,0.377,0.12914,0.6072,0.04217,0.29474,0.19893,0.08903,0.12533,0.61614,0.03919,0.31117,0.19545,0.08494
1174,0.14772,0.53794,1.04864,-0.04359,0.92429,1.46421,0.28843,0.88748,1.52645,-0.13156,0.77379,1.33045,0.37503,0.75006,1.38343,-0.12971,0.65215,1.36559,0.36755,0.60275,1.40308,0.1283,0.67002,1.68281,0.11835,0.61609,1.67153,0.12052,0.54737,1.31163,0.13903,0.47405,1.00777,0.09149,0.58219,0.78997,0.25667,0.41733,0.80047,0.12413,0.61251,0.35272,0.27978,0.29942,0.37566,0.12909,0.60745,0.04279,0.28655,0.19409,0.08646,0.1253,0.61639,0.0398,0.30291,0.19053,0.08218
1175,0.1488,0.53554,1.04834,-0.0268,0.92767,1.4718,0.29044,0.87933,1.53132,-0.12002,0.78316,1.33513,0.37572,0.74531,1.38424,-0.12231,0.66106,1.36834,0.36932,0.59875,1.40119,0.13552,0.66971,1.68166,0.12509,0.61582,1.67061,0.12358,0.54543,1.31103,0.13799,0.47061,1.0075,0.09186,0.58083,0.7901,0.25292,0.41033,0.79968,0.12476,0.61252,0.35307,0.27285,0.29231,0.37409,0.12937,0.60765,0.04286,0.279,0.19009,0.08387,0.12558,0.61657,0.03985,0.29535,0.18649,0.07956
1176,0.14963,0.53311,1.04786,-0.00984,0.92992,1.47926,0.29256,0.87157,1.53493,-0.10827,0.79217,1.33953,0.37644,0.74029,1.38447,-0.11519,0.66921,1.37108,0.37096,0.59466,1.39938,0.14228,0.66909,1.68048,0.13157,0.61521,1.66966,0.1261,0.5435,1.31034,0.13683,0.46728,1.00698,0.09204,0.57921,0.78992,0.24907,0.40363,0.79867,0.12537,0.61213,0.35301,0.2659,0.28545,0.37239,0.12985,0.6078,0.0426,0.27218,0.18673,0.08138,0.12602,0.61671,0.03957,0.28855,0.18306,0.07718
1177,0.15035,0.53069,1.04727,0.00697,0.93092,1.48622,0.29509,0.86445,1.53746,-0.09629,0.80004,1.34366,0.37722,0.73523,1.38421,-0.10801,0.67659,1.37337,0.3725,0.59077,1.39772,0.14902,0.66822,1.67922,0.13813,0.61433,1.66864,0.1284,0.54164,1.30959,0.1356,0.46396,1.00631,0.09207,0.57737,0.78952,0.24512,0.39736,0.79762,0.12575,0.61142,0.35275,0.25902,0.27905,0.37069,0.13036,0.60787,0.0423,0.26613,0.18385,0.07904,0.12651,0.61677,0.03927,0.2825,0.18006,0.07499
1178,0.15128,0.52825,1.0466,0.02329,0.93116,1.49242,0.29856,0.85768,1.53953,-0.08413,0.80661,1.34737,0.37821,0.73009,1.38374,-0.10024,0.6835,1.37481,0.37403,0.58679,1.3963,0.15609,0.66714,1.67783,0.14504,0.61323,1.66754,0.13102,0.53982,1.30876,0.13454,0.46059,1.00562,0.09212,0.57535,0.78908,0.24132,0.39139,0.7966,0.12596,0.6105,0.35246,0.25249,0.27317,0.36899,0.13083,0.60772,0.04204,0.26091,0.18141,0.07677,0.12701,0.61662,0.03901,0.27729,0.17749,0.07288
1179,0.1526,0.52575,1.04591,0.03876,0.93115,1.49785,0.30303,0.85064,1.54146,-0.07194,0.81222,1.35046,0.3797,0.72459,1.38319,-0.09167,0.69008,1.37532,0.37573,0.58222,1.39506,0.16348,0.66597,1.67632,0.15222,0.61204,1.66638,0.13428,0.53795,1.30786,0.1338,0.45724,1.00504,0.09227,0.5732,0.78869,0.23784,0.3855,0.79572,0.1261,0.60945,0.35216,0.24646,0.26764,0.36738,0.13127,0.60737,0.04169,0.25647,0.17939,0.07453,0.12752,0.61631,0.03865,0.27287,0.17535,0.07082
