Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
467,-0.00298,0.14527,0.02003,0.04196,0.51798,0.00492
468,-0.00321,0.14309,0.02019,0.04222,0.51803,0.00504
469,-0.00322,0.1414,0.02005,0.04259,0.51794,0.00501
470,-0.00332,0.14007,0.01985,0.04283,0.51768,0.00482
471,-0.00375,0.13906,0.01972,0.04279,0.51743,0.00462
472,-0.00447,0.13842,0.01949,0.04261,0.51734,0.00453
473,-0.00514,0.13815,0.01889,0.04256,0.5174,0.00447
474,-0.00545,0.13824,0.01776,0.04279,0.51747,0.00421
475,-0.00541,0.13862,0.0163,0.04315,0.51746,0.00362
476,-0.00535,0.13917,0.01485,0.04334,0.51744,0.00299
477,-0.00555,0.13973,0.01372,0.0432,0.51755,0.00275
478,-0.00595,0.14021,0.01292,0.04287,0.51779,0.003
479,-0.00629,0.14063,0.01231,0.04256,0.51798,0.00339
480,-0.00643,0.14101,0.01178,0.04227,0.51803,0.00361
481,-0.00641,0.14129,0.01135,0.0419,0.51801,0.00363
482,-0.00633,0.14134,0.01107,0.04144,0.51799,0.00373
483,-0.00624,0.14113,0.01098,0.04101,0.51788,0.00413
484,-0.00617,0.14075,0.01105,0.0408,0.51759,0.00476
485,-0.00611,0.14038,0.01116,0.04093,0.51725,0.00533
486,-0.00605,0.14011,0.01121,0.04126,0.51705,0.00562
487,-0.00596,0.13988,0.01122,0.0415,0.51707,0.00566
488,-0.00585,0.13962,0.01122,0.04157,0.51717,0.0056
489,-0.00574,0.1395,0.01113,0.04153,0.51713,0.00557
490,-0.00568,0.1397,0.01087,0.0414,0.51672,0.0057
491,-0.00564,0.14012,0.01048,0.0411,0.51586,0.0061
492,-0.00553,0.14052,0.01005,0.04075,0.51469,0.00671
493,-0.00533,0.14077,0.00965,0.0406,0.51356,0.00732
494,-0.00512,0.1408,0.00937,0.04072,0.51275,0.00781
495,-0.00496,0.14072,0.00931,0.04101,0.51226,0.00821
