Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
797,0.012,0.03724,0.00751,0.07899,0.49078,0.01322
798,0.01199,0.03753,0.00751,0.08021,0.49203,0.01162
799,0.01205,0.03771,0.00745,0.08168,0.49319,0.01016
800,0.01212,0.03762,0.00728,0.08266,0.49389,0.00903
801,0.01215,0.03744,0.00706,0.08289,0.49408,0.00829
802,0.01212,0.03739,0.00694,0.08262,0.49394,0.00787
803,0.01209,0.03758,0.00702,0.08225,0.49373,0.0076
804,0.01215,0.03796,0.00722,0.08199,0.49362,0.00739
805,0.01232,0.03838,0.00738,0.08182,0.49365,0.00729
806,0.01253,0.03876,0.00744,0.0817,0.49375,0.00736
807,0.01266,0.03903,0.00753,0.08167,0.49378,0.00759
808,0.01264,0.03919,0.00783,0.08166,0.49374,0.00788
809,0.01256,0.0392,0.00827,0.08166,0.49371,0.00813
810,0.01249,0.03905,0.00863,0.08179,0.49362,0.00828
811,0.01249,0.03886,0.00873,0.08201,0.49344,0.00839
812,0.01252,0.03875,0.00862,0.08211,0.49322,0.00854
813,0.01252,0.03877,0.00842,0.08196,0.49307,0.00867
814,0.01249,0.03883,0.0082,0.08168,0.49298,0.00865
815,0.01244,0.03885,0.00796,0.08149,0.4929,0.0084
816,0.01244,0.03874,0.00778,0.08143,0.49286,0.00809
817,0.01248,0.03855,0.00776,0.08145,0.4929,0.00792
818,0.01256,0.03845,0.0079,0.08152,0.49297,0.00793
819,0.01261,0.03858,0.00803,0.08152,0.493,0.00805
820,0.01257,0.03885,0.00799,0.08139,0.49294,0.00818
821,0.01248,0.03908,0.00778,0.08127,0.4928,0.00831
822,0.01243,0.03914,0.00757,0.08126,0.49259,0.00845
823,0.01242,0.0391,0.00748,0.08134,0.49245,0.00858
824,0.01238,0.03905,0.00749,0.08138,0.49255,0.00862
825,0.01232,0.03899,0.00753,0.08128,0.49285,0.00856
826,0.01228,0.03896,0.00756,0.08113,0.49318,0.00845
827,0.0123,0.039,0.00751,0.08117,0.49331,0.00838
828,0.01232,0.03912,0.00734,0.08143,0.49318,0.00843
829,0.01227,0.03924,0.00717,0.08168,0.49289,0.00864
830,0.01211,0.03931,0.00714,0.08168,0.49264,0.00893
831,0.01191,0.03939,0.00718,0.08153,0.49255,0.0092
832,0.0118,0.03951,0.0071,0.0815,0.49256,0.00936
833,0.01182,0.03951,0.00683,0.08165,0.49251,0.0095
834,0.01184,0.03923,0.00651,0.08183,0.49228,0.00981
