Unnamed: 0_level_0,FullBody_CoG_pos,FullBody_CoG_pos,FullBody_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,L_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,R_Hand_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,L_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,R_Forearm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,L_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,R_UpperArm_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_Shadow_CoG_pos,Head_CoG_pos,Head_CoG_pos,Head_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Trunk_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,Pelvis_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,L_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,R_Thigh_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,L_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,R_Shank_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,L_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,R_Foot_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,L_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos,R_Foot_Shadow_CoG_pos
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1445,0.16558,0.58083,1.02106,0.12456,0.86198,1.17045,0.18189,-0.15337,1.09245,-0.06283,0.81319,1.1875,0.18246,0.02277,1.16972,-0.1324,0.68677,1.22975,0.17381,0.22198,1.27638,0.05041,0.49006,1.48108,0.03667,0.45518,1.45528,0.09719,0.46941,1.1385,0.20925,0.56219,0.91614,0.15487,0.62622,0.70025,0.31534,0.72213,1.04228,0.1708,0.62733,0.32238,0.42318,1.05701,1.17645,0.19219,0.60472,0.05203,0.54501,1.30021,1.17222,0.18594,0.61343,0.04626,0.55916,1.30582,1.17967
1446,0.16652,0.58255,1.02208,0.13579,0.85515,1.17135,0.16461,-0.1576,1.10752,-0.05278,0.81577,1.19092,0.17238,0.01997,1.18072,-0.12442,0.69286,1.23239,0.17093,0.22175,1.2828,0.05544,0.49334,1.48235,0.04209,0.4581,1.45683,0.10157,0.47255,1.14004,0.20982,0.56367,0.91518,0.15398,0.62707,0.6995,0.31278,0.7229,1.04237,0.16931,0.62728,0.32175,0.41598,1.05652,1.17797,0.19209,0.60434,0.05178,0.5359,1.30245,1.17355,0.18586,0.61306,0.04601,0.54935,1.30889,1.1816
1447,0.16694,0.58338,1.02246,0.14595,0.84823,1.17155,0.14823,-0.15986,1.12081,-0.0432,0.81849,1.19314,0.16237,0.01841,1.191,-0.1167,0.69927,1.23383,0.1677,0.22216,1.28901,0.06017,0.49654,1.48382,0.04724,0.46097,1.45855,0.10505,0.4754,1.14139,0.2092,0.56418,0.91358,0.1524,0.62734,0.69821,0.30918,0.72135,1.0421,0.16745,0.62631,0.3205,0.41151,1.0514,1.17611,0.19159,0.60349,0.051,0.53382,1.29764,1.16601,0.18539,0.61227,0.04529,0.54662,1.30493,1.1744
1448,0.16705,0.58362,1.02267,0.15688,0.8389,1.17154,0.13393,-0.16048,1.13247,-0.03284,0.81925,1.19388,0.15294,0.01813,1.20025,-0.1085,0.70548,1.2342,0.16465,0.22318,1.29499,0.06448,0.49971,1.48567,0.05191,0.46397,1.46047,0.10831,0.47774,1.14294,0.20778,0.56453,0.91203,0.15037,0.62701,0.69672,0.30426,0.71931,1.04248,0.16532,0.62447,0.31888,0.40793,1.04343,1.17161,0.19049,0.6025,0.0498,0.53606,1.28707,1.15082,0.18429,0.61135,0.0442,0.54829,1.29505,1.15941
1449,0.16719,0.58387,1.02308,0.16935,0.82563,1.17211,0.12263,-0.16002,1.14322,-0.02122,0.81643,1.1931,0.14539,0.01888,1.20872,-0.0996,0.71071,1.23386,0.16284,0.22474,1.3008,0.06851,0.50294,1.48802,0.05615,0.46722,1.46268,0.11189,0.48005,1.14503,0.20604,0.56546,0.91104,0.14831,0.62619,0.69523,0.29847,0.71855,1.04404,0.16326,0.62185,0.31707,0.40348,1.03522,1.16504,0.18906,0.60144,0.04836,0.53915,1.27346,1.12955,0.1828,0.61034,0.04291,0.55093,1.28181,1.13842
1450,0.16782,0.58439,1.0235,0.18181,0.80984,1.17359,0.11419,-0.15878,1.15272,-0.00946,0.81031,1.19102,0.14047,0.02028,1.21631,-0.09067,0.71422,1.23304,0.16277,0.22673,1.30595,0.07238,0.50621,1.49077,0.06015,0.47059,1.46522,0.11585,0.48268,1.14753,0.20482,0.56683,0.91052,0.14688,0.62499,0.6938,0.29342,0.7194,1.04579,0.16173,0.61873,0.31525,0.39891,1.02842,1.15618,0.18796,0.60025,0.04693,0.54226,1.25921,1.10391,0.18162,0.60918,0.04162,0.55379,1.26754,1.11311
1451,0.16928,0.58496,1.02356,0.19174,0.79561,1.17532,0.10835,-0.15694,1.16,0.00057,0.80303,1.18814,0.13809,0.02214,1.2225,-0.08278,0.71581,1.23181,0.16436,0.22907,1.30993,0.07615,0.50943,1.4937,0.064,0.47385,1.46807,0.11985,0.48552,1.15008,0.20498,0.56782,0.90996,0.14658,0.62346,0.69246,0.29097,0.72062,1.04625,0.16101,0.61568,0.31359,0.39594,1.02284,1.14476,0.18756,0.59907,0.04569,0.54545,1.2454,1.07567,0.1812,0.60807,0.04053,0.55714,1.2533,1.08506
1452,0.17135,0.58542,1.02323,0.19803,0.78632,1.17623,0.10503,-0.15444,1.16519,0.00775,0.79682,1.18505,0.1376,0.02461,1.22729,-0.07654,0.71622,1.23032,0.16706,0.23188,1.31289,0.07993,0.51251,1.49667,0.06783,0.47685,1.47112,0.12344,0.48843,1.15258,0.20643,0.56789,0.90924,0.14732,0.62171,0.69141,0.29132,0.721,1.04502,0.16104,0.61307,0.31229,0.39433,1.01815,1.13157,0.18771,0.59809,0.04472,0.54723,1.233,1.04681,0.18138,0.60719,0.03968,0.55952,1.24007,1.05608
1453,0.17331,0.58588,1.02291,0.20144,0.78172,1.17603,0.10426,-0.1511,1.16904,0.01216,0.7927,1.1819,0.13823,0.02799,1.231,-0.07191,0.7165,1.22877,0.16993,0.23539,1.3155,0.08384,0.51548,1.49965,0.07174,0.47973,1.47422,0.12623,0.49145,1.15519,0.20807,0.56726,0.90868,0.14839,0.61995,0.69084,0.29271,0.7206,1.04294,0.16156,0.61097,0.31145,0.39271,1.01427,1.11837,0.18801,0.5974,0.04394,0.54692,1.22194,1.0193,0.18173,0.60658,0.03899,0.56013,1.22794,1.02805
