Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1849,-17.08318,1.17881,2.74246,-2.9576,5.26971,-56.23423,-14.2992,1.31068,2.68197,-0.67244,1.84823,-56.37617,-14.29921,1.31068,2.68197,-0.67245,1.84824,-56.37617,-1.9528,9.13127,-11.90185,-13.97169,4.82955,-40.78798,29.12176,2.50132,-15.43198,-1.71456,-3.2682,-41.20776,-7.92242,4.85637,-27.65291,-8.77801,5.88433,-24.75506,-23.54545,6.2453,-11.52119,-45.36492,10.08239,-8.38376,13.26323,10.12687,-21.99954,13.58383,-20.0858,-5.60909,142.24985,-23.34033,-70.60915,146.88795,9.90729,99.29357,146.29175,-22.26043,-69.03677,142.80161,11.5776,100.12826
1850,-16.25267,1.55893,1.92108,-2.90812,5.06181,-56.1374,-13.8651,1.63761,1.85448,-0.74552,1.83609,-56.26756,-13.8651,1.63761,1.85448,-0.74552,1.8361,-56.26756,-2.17724,9.03393,-11.58293,-13.88524,4.84722,-40.60004,28.88299,2.71544,-15.18157,-1.81504,-3.0744,-41.03031,-7.87564,4.7977,-27.30021,-8.69105,5.74584,-24.37263,-23.70333,6.21179,-10.73447,-45.56224,9.76035,-7.65944,13.2057,10.1997,-21.20525,13.65976,-20.27347,-4.99065,142.8343,-22.71041,-69.83762,147.14265,10.56867,100.93968,146.59587,-22.22211,-68.37482,143.04826,11.44003,101.77642
1851,-15.27915,1.92171,1.29477,-2.79522,4.74279,-56.10447,-13.349,1.96422,1.22932,-0.81296,1.79028,-56.21747,-13.34901,1.96422,1.22932,-0.81296,1.79028,-56.21747,-2.44263,8.95843,-11.2165,-13.80976,4.85577,-40.4374,28.65841,2.89821,-14.8685,-1.9119,-2.87271,-40.88145,-7.93954,4.76312,-26.88276,-8.57818,5.56622,-24.02438,-23.76714,6.14592,-10.10631,-45.65245,9.46657,-7.09652,13.0684,10.30995,-20.49937,13.79349,-20.40249,-4.13713,143.5493,-22.15342,-69.33305,147.37703,11.33767,102.51144,146.64737,-21.45717,-68.16653,143.80977,11.23731,103.2332
1852,-14.50023,2.13154,0.97427,-2.72082,4.53003,-56.12282,-12.75651,2.16019,0.90898,-0.81815,1.69422,-56.22616,-12.75652,2.16019,0.90898,-0.81815,1.69423,-56.22616,-2.77041,8.90506,-11.00473,-13.72316,4.85321,-40.29593,28.43078,3.04613,-14.72876,-2.00996,-2.67827,-40.75127,-8.11811,4.76801,-26.49105,-8.49152,5.35738,-23.69549,-23.71471,5.98868,-9.60147,-45.61334,9.13349,-6.68392,12.82279,10.42737,-19.78264,13.98076,-20.33521,-3.3877,144.42047,-21.57767,-69.42826,147.74445,11.90358,103.34602,146.62442,-20.33373,-68.64371,144.73248,11.24911,103.95049
1853,-14.16888,2.13569,0.92911,-2.75293,4.48152,-56.13983,-12.20877,2.1662,0.85553,-0.78316,1.5435,-56.24339,-12.20877,2.1662,0.85553,-0.78316,1.5435,-56.24339,-3.14249,8.85062,-10.9704,-13.5996,4.84754,-40.10425,28.17361,3.19168,-14.79886,-2.13891,-2.49452,-40.55973,-8.3458,4.77002,-26.1613,-8.45722,5.15993,-23.32054,-23.61982,5.76434,-9.16352,-45.52408,8.76284,-6.35944,12.49908,10.49392,-18.97094,14.15373,-20.09326,-2.95073,145.47394,-20.90015,-69.8881,148.26385,12.14942,103.50894,146.87502,-19.30236,-69.42056,145.4864,11.80577,104.08808
1854,-14.22544,1.99781,0.99842,-2.91583,4.60229,-56.0978,-11.82403,2.03787,0.91386,-0.74105,1.36281,-56.21102,-11.82404,2.03787,0.91386,-0.74106,1.36281,-56.21102,-3.49557,8.77023,-11.01109,-13.44847,4.84529,-39.83286,27.85086,3.37592,-14.9613,-2.3188,-2.31143,-40.2774,-8.51533,4.69464,-25.8676,-8.48974,5.00937,-22.8254,-23.52513,5.50843,-8.80267,-45.4298,8.39144,-6.11904,12.18636,10.48589,-18.02707,14.2852,-19.80808,-2.77211,146.65675,-20.09479,-70.25572,148.89793,12.2088,103.46418,147.79713,-18.47834,-69.89131,145.83453,13.07094,104.17327
1855,-14.44002,1.86885,1.0354,-3.13158,4.84582,-55.98838,-11.56667,1.91838,0.94044,-0.68856,1.22058,-56.11773,-11.56668,1.91838,0.94044,-0.68856,1.22058,-56.11773,-3.77178,8.66013,-11.04544,-13.3113,4.84628,-39.52931,27.41385,3.59523,-15.09411,-2.5482,-2.13749,-39.95674,-8.54712,4.54901,-25.56926,-8.585,4.90852,-22.23928,-23.36325,5.21394,-8.60281,-45.26004,8.04398,-6.04349,11.95465,10.45301,-16.96885,14.494,-19.59488,-2.58758,147.84251,-19.21622,-70.45344,149.67136,12.3342,103.47194,149.68761,-17.60355,-69.88161,145.80421,14.77932,104.47727
1856,-14.61507,1.87215,1.02872,-3.25489,5.07158,-55.84735,-11.31057,1.92831,0.91911,-0.61279,1.17073,-55.99131,-11.31058,1.92831,0.91911,-0.61279,1.17073,-55.99131,-3.95583,8.54618,-11.08128,-13.22767,4.85393,-39.2449,26.84309,3.78959,-15.16262,-2.79501,-2.01057,-39.65189,-8.46448,4.45522,-25.2441,-8.70232,4.82055,-21.6954,-23.02315,4.86065,-8.61163,-44.90136,7.71943,-6.18467,11.80074,10.45933,-15.90324,14.92148,-19.45848,-2.12815,148.94795,-18.38749,-70.7607,150.59615,12.68626,103.56934,152.28036,-16.35347,-69.79282,145.7484,16.34558,104.94292
1857,-14.62153,1.96645,1.03572,-3.2378,5.23199,-55.71364,-11.03527,2.02735,0.91072,-0.49566,1.20322,-55.86768,-11.03528,2.02735,0.91072,-0.49566,1.20323,-55.86768,-4.0782,8.48104,-11.18135,-13.20953,4.87105,-38.99744,26.20277,3.90247,-15.22865,-2.99996,-1.95125,-39.38535,-8.40367,4.50151,-24.88852,-8.78427,4.69729,-21.28741,-22.51607,4.49412,-8.71701,-44.37178,7.41839,-6.42072,11.70101,10.49794,-14.98099,15.52653,-19.30286,-1.36412,150.01434,-17.70976,-71.25807,151.58826,13.20332,103.47749,154.7213,-14.73194,-70.0104,146.05621,17.32039,105.12717
