Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2547,-5.89693,-4.21746,5.43376,-38.63198,1.38159,-12.99855,-0.77802,-3.71543,5.78809,-51.66731,4.3221,-12.34697,-0.77802,-3.71543,5.78809,-51.66732,4.3221,-12.34697,-1.88592,3.05574,5.45136,-42.94926,-4.60542,-8.99104,21.99092,1.0954,5.46177,3.21319,-10.63177,-1.92255,-14.35785,-1.49681,7.8938,-16.88825,-4.71105,18.40967,-28.09603,-6.04267,5.75285,-49.9223,-7.74102,3.10184,16.43971,13.26438,-4.84807,19.42431,-7.52454,25.46505,136.85913,-11.00829,-98.62782,151.60699,23.9722,68.50976,145.08057,-7.87767,-97.72858,153.19749,20.33454,67.97483
2548,-6.21525,-4.62913,5.51863,-40.15057,1.67005,-13.23655,-0.84343,-4.09193,5.92737,-52.03021,4.4016,-12.60496,-0.84342,-4.09193,5.92737,-52.03022,4.4016,-12.60496,-1.78978,3.14043,5.32764,-42.94386,-4.55389,-9.09507,21.78331,1.08366,5.32527,3.41174,-10.58247,-2.0941,-14.39125,-1.63657,7.58827,-16.89088,-4.65486,18.04803,-28.15427,-5.76621,5.62786,-49.96937,-7.43816,3.08906,16.69103,13.12926,-4.52201,19.10742,-7.31833,25.5862,137.77782,-10.74816,-98.87869,151.55099,23.89003,69.32164,143.22975,-9.84253,-98.02033,152.65031,20.41393,68.96097
2549,-6.65748,-5.01645,5.58967,-41.32876,1.81868,-13.39904,-0.87724,-4.42798,6.06594,-52.63196,4.45154,-12.77869,-0.87724,-4.42798,6.06594,-52.63197,4.45154,-12.77869,-1.69372,3.18251,5.2321,-42.90502,-4.5071,-9.1083,21.57621,1.09318,5.21122,3.67051,-10.53759,-2.1275,-14.43802,-1.76851,7.20695,-16.88977,-4.59837,17.62901,-28.32977,-5.44292,5.37761,-50.13455,-7.04549,2.97706,16.83156,13.02828,-4.51332,18.78658,-7.06147,25.6398,138.49454,-10.7688,-99.5625,151.23087,23.7792,70.85331,142.93967,-10.55884,-98.74104,152.36371,20.63139,70.46991
2550,-7.00657,-5.13548,5.57224,-42.4854,2.0284,-13.47542,-0.89815,-4.51347,6.08647,-53.24134,4.54791,-12.85652,-0.89815,-4.51347,6.08647,-53.24134,4.54791,-12.85652,-1.61751,3.16883,5.18774,-42.90654,-4.48217,-9.15964,21.3539,1.1042,5.15298,3.98982,-10.52425,-2.17149,-14.427,-1.82712,6.7743,-16.87769,-4.53352,17.07997,-28.55094,-5.19968,5.07653,-50.35047,-6.7083,2.7877,16.84277,12.94813,-4.44639,18.49356,-6.82234,25.46471,139.09744,-10.76778,-99.76796,150.60823,23.56023,72.21716,143.20905,-10.52902,-99.0165,152.23993,21.01894,71.63406
2551,-7.11478,-4.97352,5.46731,-43.96417,2.53371,-13.52797,-0.89587,-4.35201,5.97335,-53.63002,4.80488,-12.90779,-0.89586,-4.35201,5.97335,-53.63002,4.80489,-12.90779,-1.56233,3.11092,5.17208,-43.00977,-4.50929,-9.32691,21.11278,1.0964,5.13425,4.36182,-10.53743,-2.33848,-14.34997,-1.80535,6.35336,-16.86452,-4.46059,16.4522,-28.75902,-5.21865,4.77124,-50.56462,-6.613,2.49641,16.7279,12.9552,-3.9817,18.31522,-6.63439,25.03657,139.64319,-10.49899,-98.49062,149.87007,23.21161,72.61362,142.95332,-10.5058,-97.90952,152.00739,21.46617,71.82494
2552,-6.89749,-4.6892,5.35959,-45.67831,3.30483,-13.65981,-0.86491,-4.09985,5.82226,-53.74034,5.21745,-13.05971,-0.86491,-4.09985,5.82226,-53.74035,5.21745,-13.05971,-1.5128,3.03666,5.12145,-43.19715,-4.56607,-9.56582,20.86623,1.06592,5.08739,4.75394,-10.55849,-2.59098,-14.27019,-1.76282,5.97821,-16.85487,-4.39798,15.8276,-28.94821,-5.52853,4.48261,-50.77167,-6.7939,2.11184,16.6682,13.09225,-3.30975,18.28462,-6.47247,24.56118,140.12628,-10.0994,-95.94254,149.22067,22.8584,72.30788,142.22324,-10.47861,-95.58197,151.6241,21.70142,71.40949
2553,-6.44998,-4.43892,5.3054,-47.07417,3.99909,-13.93043,-0.8409,-3.89889,5.7135,-53.7198,5.60938,-13.37317,-0.84089,-3.89889,5.7135,-53.7198,5.60939,-13.37317,-1.45053,2.97964,4.97082,-43.36691,-4.57304,-9.80893,20.63052,1.03152,4.93464,5.11427,-10.59025,-2.84761,-14.22851,-1.75891,5.6395,-16.84418,-4.35213,15.22834,-29.06151,-5.88076,4.22418,-50.90409,-7.02523,1.73943,16.94594,13.24506,-2.94819,18.33642,-6.28532,24.31944,140.54152,-9.89689,-93.81393,148.67928,22.68017,72.54934,141.71474,-10.04617,-93.61709,151.19206,21.55462,71.61517
2554,-5.94923,-4.29159,5.30687,-47.93306,4.39893,-14.28517,-0.91393,-3.80899,5.66276,-53.69067,5.83299,-13.77129,-0.91393,-3.80899,5.66276,-53.69068,5.83299,-13.77129,-1.36043,2.95397,4.74932,-43.43882,-4.48243,-10.09126,20.40497,1.01568,4.6985,5.41657,-10.64789,-3.16049,-14.19788,-1.77441,5.29549,-16.82631,-4.30697,14.62955,-29.01908,-5.9731,3.97798,-50.86847,-7.01982,1.4758,17.6145,13.22989,-3.08204,18.381,-6.05553,24.3933,140.90692,-9.95298,-93.41076,148.13953,22.72222,73.99291,141.80228,-9.37132,-93.2697,150.68425,21.14942,73.06384
2555,-5.47112,-4.25789,5.3587,-48.68336,4.66902,-14.58827,-1.13441,-3.84025,5.66506,-53.58558,5.91966,-14.13563,-1.13441,-3.84025,5.66506,-53.58559,5.91966,-14.13563,-1.25522,2.95184,4.54773,-43.4414,-4.33091,-10.5065,20.18683,1.01711,4.47746,5.6788,-10.72809,-3.67034,-14.1414,-1.73016,4.89768,-16.79005,-4.25309,14.03785,-28.86814,-5.78285,3.68802,-50.71158,-6.73589,1.27744,18.41209,13.00863,-3.34526,18.3917,-5.81908,24.56897,141.27036,-9.97942,-94.07407,147.5811,22.82341,75.90395,142.33167,-9.19338,-93.90694,150.03358,20.68367,75.02869
