Unnamed: 0_level_0,L_TO_ANGLE,L_TO_ANGLE,L_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,R_TO_ANGLE,L_FT_ANGLE,L_FT_ANGLE,L_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,R_FT_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,L_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,R_FT_SHADOW_ANGLE,L_SK_ANGLE,L_SK_ANGLE,L_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,R_SK_ANGLE,L_TH_ANGLE,L_TH_ANGLE,L_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,R_TH_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,PELVIS_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,TRUNK_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,HEAD_SHADOW_ANGLE,L_AR_ANGLE,L_AR_ANGLE,L_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,R_AR_ANGLE,L_FA_ANGLE,L_FA_ANGLE,L_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,R_FA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,L_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE,R_HA_ANGLE
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2261,-20.42002,-4.26941,6.49427,-4.79357,4.72653,-27.43161,-12.93437,-3.38486,6.99463,-0.41663,2.44459,-27.70553,-12.93437,-3.38486,6.99463,-0.41664,2.44459,-27.70553,1.65425,7.71896,-1.07976,-15.41416,2.63934,-22.46402,32.72808,4.77322,-4.13076,-10.84088,-0.86249,-22.46277,-8.60509,1.31141,-8.60603,-8.39771,-0.23424,1.15699,-21.96059,-0.03943,1.09411,-43.68939,-0.44172,1.00176,21.21624,9.86017,-11.59001,15.92447,-12.58672,21.24879,147.49777,-15.1505,-82.31895,149.60428,23.86346,83.7459,155.8569,-9.29239,-80.96371,147.9532,22.2862,84.37116
2262,-20.66359,-4.28632,6.05228,-4.8026,4.57539,-27.5229,-12.63002,-3.39684,6.59141,-0.40258,2.27262,-27.78587,-12.63001,-3.39683,6.59141,-0.40259,2.27262,-27.78587,1.07779,7.73767,-1.28931,-15.33974,2.68455,-22.01739,32.80912,4.7484,-4.44527,-10.81999,-0.83449,-22.01517,-8.56808,1.28131,-8.57652,-8.36015,-0.22223,1.06424,-21.33193,0.14077,1.11047,-43.0602,-0.28038,1.08367,21.11051,9.87631,-11.31954,15.93767,-12.62052,21.21343,146.77292,-14.93809,-85.04697,149.79819,23.84419,83.29996,153.41212,-12.36086,-83.67305,147.77296,22.13242,84.063
2263,-19.8212,-4.13275,6.14675,-4.27947,4.35437,-27.59091,-12.5534,-3.32031,6.61976,-0.3307,2.2833,-27.81964,-12.55339,-3.32031,6.61976,-0.33071,2.28331,-27.81964,0.52473,7.7442,-1.377,-15.23844,2.7069,-21.79818,32.89512,4.71521,-4.61033,-10.8405,-0.81574,-21.79383,-8.45784,1.23283,-8.44306,-8.29843,-0.1536,1.05052,-20.71725,0.17636,1.04336,-42.44592,-0.22248,1.03451,21.11456,9.86613,-10.90209,16.10513,-12.59427,21.36214,146.12448,-14.5855,-87.66517,150.00873,23.92736,82.63622,150.87822,-15.25441,-86.43687,148.02963,21.96997,83.38065
2264,-18.40077,-3.85209,6.52035,-3.57599,4.35911,-27.55675,-12.77692,-3.19282,6.86616,-0.20652,2.59585,-27.76121,-12.77691,-3.19282,6.86616,-0.20653,2.59585,-27.76121,0.01052,7.78376,-1.36917,-15.16521,2.67134,-21.90755,32.96659,4.6637,-4.64513,-10.83465,-0.81322,-21.90276,-8.37512,1.16995,-8.29125,-8.21779,-0.06894,1.12281,-20.16583,0.09097,0.9006,-41.89552,-0.24895,0.87028,21.23032,9.81982,-10.54226,16.33632,-12.49445,21.74261,145.47044,-14.23029,-89.34705,150.2139,24.13476,81.81765,148.83815,-16.86454,-88.35207,148.67615,21.60331,82.3961
2265,-17.28266,-3.55987,6.88084,-3.24571,4.65231,-27.48103,-13.14104,-3.05195,7.11978,-0.04469,2.98295,-27.69424,-13.14104,-3.05195,7.11978,-0.0447,2.98295,-27.69424,-0.469,7.86658,-1.43919,-15.15599,2.611,-22.17341,32.97595,4.5941,-4.74964,-10.77002,-0.82293,-22.17069,-8.32549,1.1377,-8.24303,-8.11144,-0.01904,1.19406,-19.67147,-0.02177,0.717,-41.40225,-0.28571,0.65799,21.49418,9.71033,-10.54057,16.51873,-12.36831,22.07137,144.70361,-14.09652,-89.07134,150.43779,24.28235,80.98338,147.4216,-17.4621,-88.23206,149.39618,20.99101,81.37601
2266,-17.07238,-3.26949,7.01495,-3.46756,5.05972,-27.50102,-13.41699,-2.8139,7.20898,0.13309,3.17907,-27.75979,-13.41699,-2.8139,7.20898,0.13308,3.17908,-27.75979,-0.92244,7.97299,-1.68541,-15.20087,2.57848,-22.32376,32.89793,4.51808,-5.04678,-10.67172,-0.83092,-22.32435,-8.2892,1.17601,-8.31533,-7.99574,-0.03423,1.18538,-19.11606,-0.04257,0.60507,-40.84731,-0.26358,0.54631,21.85669,9.52889,-10.98919,16.60425,-12.25645,22.04932,143.78438,-14.30354,-87.05473,150.73108,24.16832,80.65085,146.68907,-17.52609,-86.17298,149.83368,20.37531,80.98634
2267,-17.88989,-2.94076,6.82894,-4.00696,5.44699,-27.64745,-13.47775,-2.40466,7.03479,0.31349,3.17334,-27.97237,-13.47775,-2.40466,7.03479,0.31348,3.17334,-27.97237,-1.35439,8.09316,-2.00464,-15.26305,2.58623,-22.27879,32.74848,4.4487,-5.42412,-10.57987,-0.83072,-22.28251,-8.33328,1.27068,-8.41733,-7.90837,-0.09229,1.13923,-18.3865,0.04417,0.66252,-40.1174,-0.20428,0.63179,22.13376,9.323,-11.58915,16.61016,-12.18049,21.74109,142.88449,-14.68185,-85.11613,151.15518,23.84882,81.03811,146.38998,-17.05891,-84.08852,149.77382,20.12184,81.53684
2268,-19.32355,-2.61741,6.41887,-4.59691,5.81454,-27.81966,-13.3224,-1.92954,6.65716,0.49647,3.11047,-28.21633,-13.3224,-1.92954,6.65716,0.49646,3.11047,-28.21633,-1.76131,8.23385,-2.23661,-15.31951,2.61902,-22.16585,32.55005,4.39074,-5.69418,-10.50433,-0.83283,-22.17155,-8.50098,1.35044,-8.48646,-7.86882,-0.14213,1.14623,-17.48937,0.12855,0.86041,-39.21922,-0.19916,0.84686,22.17594,9.15934,-11.90003,16.61506,-12.17662,21.50758,142.25291,-14.86775,-85.173,151.72339,23.61885,81.5583,145.89551,-16.28309,-84.14825,149.29214,20.28385,82.41802
2269,-20.53562,-2.35996,5.98857,-5.10271,6.10732,-27.92849,-13.04401,-1.55644,6.24493,0.639,3.04096,-28.38693,-13.04401,-1.55644,6.24493,0.63899,3.04096,-28.38693,-2.13055,8.39956,-2.34718,-15.3678,2.67099,-22.13695,32.30282,4.34794,-5.81613,-10.42685,-0.85263,-22.14311,-8.68878,1.34144,-8.57918,-7.85223,-0.16637,1.17091,-16.55743,0.12797,1.05396,-38.28611,-0.27135,1.02644,22.04022,9.0547,-11.78575,16.74459,-12.26715,21.55541,141.8938,-14.71615,-87.26093,152.33774,23.66123,81.38754,144.82104,-15.89295,-86.46612,148.86823,20.51066,82.61053
