Unnamed: 0_level_0,Neck_Joint_Position,Neck_Joint_Position,Neck_Joint_Position,L_ANKLE_POSITION,L_ANKLE_POSITION,L_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,R_ANKLE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,L_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,R_KNEE_POSITION,L_HIP_POSITION,L_HIP_POSITION,L_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,R_HIP_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,L_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,R_SHOULDER_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,L_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,R_ELBOW_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,L_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION,R_WRIST_POSITION
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2326,0.12799,0.33641,1.52103,0.0281,0.63155,0.09443,0.07011,0.24617,0.0871,0.08238,0.60545,0.51105,0.21335,0.33091,0.46994,0.04185,0.42844,0.89369,0.17733,0.28331,0.88699,-0.02829,0.41528,1.47062,0.244,0.19835,1.46259,-0.02555,0.60545,1.25637,0.42085,0.34336,1.28117,0.09827,0.584,1.48144,0.31442,0.47224,1.4835
2327,0.12861,0.33384,1.51989,0.02969,0.63397,0.09831,0.06962,0.24507,0.08609,0.08749,0.61315,0.51474,0.21203,0.32981,0.46923,0.04232,0.42875,0.89336,0.1776,0.28343,0.88656,-0.02765,0.41278,1.47048,0.24434,0.1956,1.46133,-0.02407,0.60547,1.25851,0.42285,0.34106,1.28192,0.10002,0.57976,1.48298,0.31486,0.46832,1.48445
2328,0.12931,0.33095,1.51879,0.03176,0.63733,0.10365,0.06907,0.24408,0.08512,0.09322,0.62235,0.51981,0.21066,0.32857,0.46862,0.04271,0.42886,0.89318,0.1778,0.28338,0.8862,-0.02696,0.40992,1.47029,0.24483,0.19279,1.46005,-0.02272,0.60511,1.26063,0.42488,0.33868,1.28252,0.10164,0.57529,1.48444,0.31532,0.46405,1.48539
2329,0.13006,0.32775,1.51772,0.03432,0.6416,0.11051,0.06854,0.2433,0.08426,0.09944,0.63295,0.52629,0.20947,0.32736,0.4681,0.04298,0.42887,0.89311,0.17786,0.2832,0.88588,-0.02628,0.40677,1.47006,0.24537,0.19001,1.45865,-0.02152,0.60437,1.26268,0.42697,0.33624,1.283,0.10307,0.57065,1.48581,0.31582,0.45951,1.48629
2330,0.13083,0.32429,1.51664,0.0373,0.64664,0.11887,0.06809,0.24274,0.08354,0.10602,0.64471,0.53416,0.20863,0.32632,0.46762,0.04315,0.42889,0.89313,0.17769,0.28293,0.88554,-0.02569,0.40342,1.46978,0.24585,0.18728,1.45704,-0.02046,0.60332,1.26463,0.42918,0.3337,1.28336,0.10429,0.56589,1.48708,0.31639,0.45474,1.48709
2331,0.13159,0.32069,1.51547,0.04059,0.65211,0.12867,0.06776,0.24239,0.08295,0.11282,0.65727,0.54334,0.20829,0.32555,0.46713,0.0432,0.42901,0.89326,0.17727,0.28265,0.88509,-0.02522,0.39996,1.46948,0.2462,0.18457,1.45515,-0.01953,0.60204,1.2665,0.43152,0.33099,1.28359,0.10531,0.56099,1.48826,0.31714,0.44982,1.48774
2332,0.13231,0.3171,1.51409,0.04403,0.65766,0.13984,0.06756,0.2422,0.08249,0.11971,0.6703,0.55373,0.20853,0.32511,0.46657,0.04315,0.42931,0.89351,0.1766,0.28243,0.88448,-0.02488,0.39645,1.46913,0.24642,0.1818,1.45292,-0.01871,0.60065,1.26828,0.43399,0.32806,1.28368,0.10615,0.55591,1.48932,0.31815,0.4448,1.48821
2333,0.13297,0.31365,1.51245,0.04743,0.66292,0.15228,0.0675,0.24212,0.08218,0.12659,0.6835,0.5652,0.20939,0.32504,0.46592,0.04305,0.42982,0.89392,0.17578,0.28237,0.8837,-0.02462,0.39296,1.4687,0.24656,0.17895,1.45038,-0.01796,0.59924,1.27002,0.43654,0.32487,1.28355,0.10687,0.55067,1.49026,0.3195,0.43969,1.48848
2334,0.13357,0.31036,1.51056,0.05067,0.66768,0.1659,0.06757,0.24211,0.08206,0.13339,0.69665,0.57761,0.21086,0.32534,0.4652,0.04291,0.43059,0.8945,0.17491,0.2826,0.88279,-0.02434,0.3895,1.46819,0.24667,0.17601,1.44761,-0.01723,0.59789,1.27174,0.4391,0.32141,1.28315,0.10757,0.54537,1.49109,0.32122,0.4345,1.48856
2335,0.13409,0.30718,1.50847,0.05368,0.67188,0.18059,0.06777,0.24212,0.08211,0.14004,0.70958,0.59085,0.21282,0.32598,0.46446,0.04274,0.43166,0.89529,0.17408,0.28323,0.8818,-0.02394,0.3861,1.46757,0.24682,0.173,1.44471,-0.01648,0.59665,1.27345,0.4416,0.31773,1.28245,0.10833,0.54016,1.4918,0.32323,0.42924,1.48843
2336,0.13458,0.30401,1.50625,0.05651,0.67564,0.19622,0.06811,0.24212,0.08231,0.14649,0.72218,0.60479,0.21508,0.32691,0.46372,0.04253,0.43303,0.8963,0.17335,0.28434,0.88079,-0.02337,0.38277,1.46684,0.24696,0.16997,1.4418,-0.01566,0.59556,1.27517,0.44396,0.31392,1.28153,0.10926,0.53526,1.49244,0.32538,0.42402,1.48815
2337,0.13505,0.30074,1.50396,0.05922,0.67919,0.21266,0.06853,0.24208,0.08258,0.1527,0.73439,0.61936,0.21741,0.32808,0.46298,0.04222,0.43467,0.89749,0.17273,0.28596,0.87978,-0.02264,0.37953,1.46599,0.24704,0.16693,1.43893,-0.01474,0.59461,1.27691,0.44613,0.31009,1.28055,0.11039,0.53081,1.49306,0.32752,0.41901,1.48778
2338,0.13556,0.29733,1.50165,0.06192,0.68277,0.22978,0.0689,0.24206,0.08283,0.15869,0.74618,0.63451,0.21955,0.32943,0.46222,0.04176,0.43654,0.89879,0.17219,0.28804,0.8788,-0.02181,0.37638,1.46503,0.24698,0.16391,1.43614,-0.01374,0.59381,1.27867,0.4481,0.30634,1.27967,0.11172,0.52687,1.49367,0.32953,0.41433,1.48741
2339,0.1361,0.29376,1.49934,0.06468,0.68656,0.2475,0.06912,0.2421,0.08299,0.16447,0.75753,0.65023,0.22133,0.33097,0.4614,0.04115,0.43856,0.90011,0.17173,0.29051,0.87781,-0.02099,0.37332,1.46398,0.24677,0.16095,1.43342,-0.01269,0.59313,1.28043,0.44989,0.30273,1.27896,0.11322,0.52335,1.49427,0.33137,0.41002,1.4871
2340,0.13667,0.29009,1.49706,0.06758,0.69075,0.26574,0.06913,0.24224,0.08301,0.17007,0.76848,0.66655,0.22269,0.33272,0.4605,0.04045,0.4407,0.90139,0.1713,0.29326,0.87679,-0.02027,0.37033,1.46283,0.24646,0.1581,1.43076,-0.01161,0.59252,1.28218,0.45155,0.29931,1.2784,0.11479,0.52007,1.49484,0.33305,0.40603,1.48684
