	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
503	0.33694	0.14821	-0.00122	0.25408	0.72463	0.00461	0.29259	0.13233	0.01226	0.22319	0.68660	0.00498	0.30999	0.11485	0.02039	0.21019	0.70670	0.01179	0.13992	0.05635	0.08823	0.08589	0.55400	0.01634
504	0.33603	0.14943	-0.00232	0.25222	0.72525	0.00420	0.29263	0.13144	0.01158	0.22162	0.68699	0.00475	0.31117	0.11510	0.01957	0.20847	0.70706	0.01136	0.14699	0.05117	0.09643	0.08529	0.55349	0.01717
505	0.33492	0.15017	-0.00354	0.25077	0.72580	0.00400	0.29286	0.13011	0.01160	0.22043	0.68733	0.00482	0.31254	0.11506	0.01939	0.20712	0.70736	0.01123	0.15506	0.04546	0.10486	0.08501	0.55297	0.01777
506	0.33369	0.15108	-0.00514	0.24989	0.72630	0.00408	0.29351	0.12906	0.01224	0.21979	0.68766	0.00523	0.31433	0.11547	0.01975	0.20628	0.70763	0.01139	0.16442	0.03922	0.11282	0.08519	0.55244	0.01785
507	0.33251	0.15269	-0.00686	0.24921	0.72685	0.00436	0.29471	0.12859	0.01292	0.21937	0.68801	0.00576	0.31667	0.11673	0.02009	0.20563	0.70790	0.01166	0.17561	0.03277	0.12010	0.08569	0.55179	0.01745
508	0.33171	0.15498	-0.00805	0.24823	0.72753	0.00465	0.29646	0.12839	0.01320	0.21872	0.68844	0.00616	0.31952	0.11855	0.01999	0.20473	0.70822	0.01185	0.18874	0.02688	0.12697	0.08620	0.55101	0.01686
509	0.33141	0.15762	-0.00845	0.24672	0.72832	0.00481	0.29875	0.12820	0.01319	0.21761	0.68894	0.00636	0.32272	0.12052	0.01958	0.20337	0.70858	0.01190	0.20308	0.02239	0.13363	0.08650	0.55012	0.01645
510	0.33126	0.16035	-0.00854	0.24485	0.72914	0.00481	0.30130	0.12822	0.01315	0.21617	0.68944	0.00644	0.32597	0.12267	0.01907	0.20169	0.70894	0.01186	0.21762	0.01956	0.13982	0.08660	0.54918	0.01642
511	0.33080	0.16302	-0.00906	0.24302	0.72995	0.00474	0.30372	0.12870	0.01306	0.21476	0.68996	0.00646	0.32889	0.12519	0.01846	0.20005	0.70933	0.01178	0.23176	0.01803	0.14508	0.08665	0.54838	0.01658
512	0.33002	0.16545	-0.01024	0.24157	0.73078	0.00474	0.30594	0.12957	0.01287	0.21366	0.69054	0.00651	0.33141	0.12800	0.01769	0.19876	0.70979	0.01169	0.24524	0.01746	0.14925	0.08680	0.54784	0.01658
513	0.32927	0.16745	-0.01162	0.24052	0.73161	0.00487	0.30808	0.13056	0.01269	0.21290	0.69117	0.00660	0.33369	0.13076	0.01699	0.19782	0.71032	0.01167	0.25772	0.01775	0.15266	0.08706	0.54754	0.01627
514	0.32881	0.16901	-0.01267	0.23961	0.73235	0.00509	0.31017	0.13150	0.01276	0.21225	0.69174	0.00669	0.33579	0.13325	0.01663	0.19703	0.71078	0.01170	0.26857	0.01878	0.15565	0.08728	0.54730	0.01581
515	0.32856	0.17023	-0.01330	0.23876	0.73286	0.00532	0.31195	0.13252	0.01320	0.21159	0.69211	0.00671	0.33751	0.13547	0.01671	0.19628	0.71107	0.01175	0.27719	0.02020	0.15822	0.08729	0.54708	0.01546
516	0.32826	0.17120	-0.01368	0.23800	0.73313	0.00551	0.31313	0.13354	0.01377	0.21095	0.69229	0.00676	0.33862	0.13733	0.01699	0.19560	0.71120	0.01185	0.28338	0.02166	0.16023	0.08705	0.54691	0.01536
517	0.32781	0.17188	-0.01381	0.23737	0.73323	0.00565	0.31366	0.13414	0.01405	0.21037	0.69237	0.00697	0.33909	0.13848	0.01705	0.19499	0.71126	0.01205	0.28728	0.02306	0.16177	0.08668	0.54680	0.01547
518	0.32736	0.17230	-0.01359	0.23686	0.73323	0.00576	0.31372	0.13410	0.01390	0.20987	0.69238	0.00746	0.33911	0.13877	0.01674	0.19443	0.71126	0.01242	0.28922	0.02439	0.16295	0.08632	0.54667	0.01564
519	0.32706	0.17261	-0.01305	0.23658	0.73305	0.00588	0.31361	0.13372	0.01355	0.20952	0.69227	0.00820	0.33897	0.13857	0.01635	0.19404	0.71115	0.01303	0.28973	0.02547	0.16377	0.08601	0.54649	0.01574
520	0.32689	0.17281	-0.01251	0.23666	0.73265	0.00604	0.31346	0.13341	0.01334	0.20945	0.69201	0.00898	0.33880	0.13835	0.01618	0.19397	0.71090	0.01377	0.28943	0.02602	0.16415	0.08572	0.54638	0.01573
521	0.32677	0.17274	-0.01250	0.23702	0.73223	0.00620	0.31325	0.13346	0.01347	0.20963	0.69174	0.00956	0.33858	0.13838	0.01637	0.19420	0.71066	0.01438	0.28879	0.02595	0.16413	0.08547	0.54645	0.01567
522	0.32662	0.17227	-0.01334	0.23730	0.73210	0.00636	0.31298	0.13396	0.01399	0.20982	0.69167	0.00976	0.33833	0.13875	0.01693	0.19442	0.71062	0.01460	0.28812	0.02544	0.16385	0.08540	0.54660	0.01565
523	0.32638	0.17160	-0.01460	0.23709	0.73246	0.00649	0.31270	0.13477	0.01469	0.20973	0.69194	0.00968	0.33808	0.13943	0.01763	0.19429	0.71086	0.01449	0.28758	0.02483	0.16347	0.08564	0.54660	0.01569
524	0.32613	0.17128	-0.01544	0.23630	0.73326	0.00661	0.31252	0.13547	0.01512	0.20927	0.69251	0.00960	0.33790	0.14009	0.01810	0.19367	0.71132	0.01434	0.28730	0.02452	0.16312	0.08627	0.54624	0.01569
525	0.32616	0.17165	-0.01537	0.23513	0.73430	0.00673	0.31259	0.13568	0.01502	0.20856	0.69324	0.00970	0.33794	0.14041	0.01810	0.19274	0.71186	0.01439	0.28731	0.02466	0.16297	0.08726	0.54555	0.01556
526	0.32661	0.17242	-0.01458	0.23395	0.73532	0.00683	0.31303	0.13551	0.01465	0.20787	0.69395	0.00985	0.33833	0.14042	0.01785	0.19181	0.71237	0.01455	0.28759	0.02516	0.16307	0.08838	0.54478	0.01545
527	0.32738	0.17322	-0.01374	0.23306	0.73612	0.00681	0.31382	0.13546	0.01439	0.20739	0.69449	0.00977	0.33907	0.14054	0.01770	0.19118	0.71276	0.01453	0.28814	0.02590	0.16335	0.08934	0.54419	0.01559
528	0.32826	0.17411	-0.01333	0.23256	0.73659	0.00664	0.31478	0.13607	0.01445	0.20718	0.69476	0.00936	0.33999	0.14130	0.01785	0.19090	0.71295	0.01422	0.28904	0.02696	0.16373	0.08999	0.54383	0.01603
529	0.32903	0.17526	-0.01332	0.23229	0.73672	0.00642	0.31571	0.13746	0.01486	0.20712	0.69475	0.00885	0.34088	0.14286	0.01833	0.19081	0.71290	0.01376	0.29023	0.02848	0.16428	0.09043	0.54347	0.01659
530	0.32967	0.17657	-0.01341	0.23206	0.73658	0.00629	0.31654	0.13923	0.01548	0.20705	0.69452	0.00861	0.34165	0.14483	0.01901	0.19069	0.71263	0.01347	0.29143	0.03045	0.16511	0.09082	0.54292	0.01703
531	0.33036	0.17780	-0.01335	0.23183	0.73627	0.00630	0.31736	0.14078	0.01600	0.20692	0.69415	0.00880	0.34242	0.14655	0.01959	0.19050	0.71223	0.01359	0.29237	0.03273	0.16618	0.09114	0.54222	0.01729
532	0.33129	0.17879	-0.01306	0.23172	0.73591	0.00636	0.31830	0.14164	0.01612	0.20684	0.69380	0.00925	0.34333	0.14753	0.01974	0.19037	0.71183	0.01401	0.29307	0.03519	0.16740	0.09134	0.54163	0.01739
533	0.33234	0.17947	-0.01256	0.23178	0.73567	0.00636	0.31936	0.14161	0.01572	0.20687	0.69360	0.00964	0.34436	0.14762	0.01934	0.19039	0.71162	0.01445	0.29375	0.03775	0.16873	0.09145	0.54136	0.01736
534	0.33333	0.17990	-0.01195	0.23187	0.73564	0.00626	0.32046	0.14111	0.01508	0.20693	0.69362	0.00978	0.34544	0.14726	0.01866	0.19046	0.71162	0.01467	0.29458	0.04035	0.17009	0.09150	0.54136	0.01729
535	0.33427	0.18033	-0.01157	0.23179	0.73576	0.00605	0.32152	0.14100	0.01472	0.20687	0.69372	0.00972	0.34647	0.14727	0.01828	0.19039	0.71172	0.01461	0.29544	0.04277	0.17132	0.09158	0.54137	0.01736
536	0.33513	0.18078	-0.01172	0.23158	0.73583	0.00567	0.32233	0.14173	0.01496	0.20673	0.69379	0.00960	0.34728	0.14802	0.01848	0.19022	0.71177	0.01442	0.29609	0.04477	0.17233	0.09172	0.54125	0.01772
537	0.33567	0.18097	-0.01237	0.23149	0.73575	0.00522	0.32273	0.14292	0.01565	0.20666	0.69373	0.00952	0.34771	0.14913	0.01909	0.19011	0.71172	0.01422	0.29657	0.04632	0.17325	0.09181	0.54110	0.01824
538	0.33568	0.18065	-0.01313	0.23156	0.73552	0.00492	0.32270	0.14380	0.01645	0.20669	0.69354	0.00946	0.34772	0.14993	0.01973	0.19017	0.71155	0.01413	0.29712	0.04759	0.17438	0.09173	0.54103	0.01870
539	0.33528	0.18000	-0.01345	0.23168	0.73519	0.00488	0.32248	0.14382	0.01701	0.20676	0.69326	0.00947	0.34752	0.14996	0.02006	0.19029	0.71130	0.01424	0.29798	0.04895	0.17592	0.09155	0.54095	0.01901
540	0.33496	0.17955	-0.01328	0.23182	0.73490	0.00503	0.32243	0.14329	0.01721	0.20685	0.69300	0.00970	0.34749	0.14950	0.01999	0.19043	0.71104	0.01465	0.29916	0.05065	0.17761	0.09147	0.54082	0.01922
541	0.33514	0.17956	-0.01312	0.23203	0.73471	0.00523	0.32278	0.14313	0.01723	0.20702	0.69286	0.01013	0.34786	0.14934	0.01978	0.19064	0.71088	0.01523	0.30043	0.05255	0.17893	0.09160	0.54069	0.01930
542	0.33578	0.17980	-0.01335	0.23225	0.73462	0.00532	0.32339	0.14365	0.01732	0.20724	0.69280	0.01052	0.34853	0.14975	0.01969	0.19086	0.71080	0.01573	0.30146	0.05425	0.17974	0.09188	0.54056	0.01921
543	0.33643	0.17984	-0.01379	0.23230	0.73461	0.00522	0.32395	0.14434	0.01761	0.20734	0.69279	0.01060	0.34915	0.15024	0.01980	0.19094	0.71075	0.01587	0.30236	0.05548	0.18037	0.09221	0.54036	0.01902
544	0.33672	0.17943	-0.01416	0.23219	0.73471	0.00499	0.32429	0.14468	0.01807	0.20734	0.69280	0.01017	0.34953	0.15046	0.02008	0.19091	0.71073	0.01546	0.30337	0.05621	0.18113	0.09252	0.54015	0.01894
545	0.33673	0.17865	-0.01446	0.23221	0.73478	0.00477	0.32447	0.14468	0.01866	0.20746	0.69274	0.00933	0.34972	0.15043	0.02051	0.19104	0.71068	0.01462	0.30442	0.05652	0.18200	0.09274	0.54008	0.01910
546	0.33677	0.17775	-0.01474	0.23269	0.73463	0.00471	0.32463	0.14466	0.01930	0.20790	0.69253	0.00850	0.34991	0.15035	0.02103	0.19156	0.71054	0.01376	0.30516	0.05652	0.18271	0.09279	0.54025	0.01941
547	0.33710	0.17716	-0.01508	0.23358	0.73431	0.00486	0.32492	0.14507	0.01990	0.20864	0.69225	0.00809	0.35024	0.15059	0.02158	0.19239	0.71037	0.01333	0.30543	0.05608	0.18285	0.09275	0.54061	0.01966
548	0.33774	0.17709	-0.01542	0.23448	0.73412	0.00515	0.32544	0.14601	0.02040	0.20937	0.69216	0.00821	0.35082	0.15127	0.02211	0.19320	0.71034	0.01345	0.30541	0.05509	0.18222	0.09280	0.54102	0.01967
549	0.33853	0.17734	-0.01553	0.23498	0.73432	0.00537	0.32609	0.14686	0.02076	0.20981	0.69240	0.00858	0.35151	0.15189	0.02254	0.19366	0.71058	0.01391	0.30531	0.05364	0.18117	0.09313	0.54131	0.01938
550	0.33929	0.17750	-0.01529	0.23501	0.73479	0.00537	0.32669	0.14712	0.02102	0.20992	0.69284	0.00887	0.35214	0.15195	0.02288	0.19373	0.71094	0.01431	0.30521	0.05195	0.18019	0.09370	0.54135	0.01896
551	0.33997	0.17741	-0.01497	0.23487	0.73518	0.00520	0.32720	0.14706	0.02132	0.20992	0.69316	0.00885	0.35269	0.15167	0.02321	0.19367	0.71118	0.01440	0.30510	0.05016	0.17935	0.09427	0.54121	0.01867
552	0.34055	0.17713	-0.01488	0.23482	0.73528	0.00504	0.32769	0.14713	0.02166	0.20996	0.69319	0.00853	0.35321	0.15153	0.02359	0.19371	0.71118	0.01417	0.30499	0.04833	0.17843	0.09456	0.54107	0.01865
553	0.34099	0.17671	-0.01499	0.23493	0.73515	0.00503	0.32808	0.14718	0.02191	0.21007	0.69304	0.00811	0.35363	0.15140	0.02390	0.19388	0.71105	0.01385	0.30479	0.04652	0.17741	0.09451	0.54107	0.01879
554	0.34133	0.17623	-0.01497	0.23523	0.73496	0.00514	0.32823	0.14671	0.02189	0.21031	0.69286	0.00786	0.35381	0.15071	0.02390	0.19417	0.71091	0.01364	0.30416	0.04485	0.17648	0.09441	0.54118	0.01887
555	0.34166	0.17586	-0.01460	0.23576	0.73478	0.00525	0.32809	0.14574	0.02158	0.21075	0.69272	0.00784	0.35372	0.14938	0.02360	0.19465	0.71081	0.01360	0.30281	0.04341	0.17567	0.09451	0.54129	0.01871
556	0.34204	0.17581	-0.01406	0.23651	0.73455	0.00528	0.32786	0.14492	0.02123	0.21139	0.69256	0.00789	0.35355	0.14813	0.02325	0.19531	0.71067	0.01362	0.30103	0.04211	0.17474	0.09481	0.54137	0.01836
557	0.34245	0.17600	-0.01370	0.23736	0.73422	0.00525	0.32779	0.14473	0.02106	0.21210	0.69232	0.00787	0.35352	0.14757	0.02311	0.19608	0.71046	0.01362	0.29948	0.04072	0.17349	0.09506	0.54145	0.01801
558	0.34282	0.17614	-0.01364	0.23813	0.73382	0.00520	0.32795	0.14494	0.02109	0.21271	0.69201	0.00776	0.35369	0.14758	0.02325	0.19678	0.71021	0.01360	0.29853	0.03915	0.17208	0.09508	0.54160	0.01781
559	0.34306	0.17598	-0.01370	0.23866	0.73348	0.00519	0.32813	0.14505	0.02125	0.21309	0.69175	0.00763	0.35387	0.14761	0.02354	0.19725	0.71000	0.01356	0.29793	0.03749	0.17082	0.09490	0.54179	0.01775
560	0.34319	0.17563	-0.01352	0.23893	0.73327	0.00521	0.32812	0.14481	0.02146	0.21326	0.69160	0.00754	0.35386	0.14724	0.02386	0.19748	0.70989	0.01352	0.29700	0.03585	0.16983	0.09467	0.54196	0.01779
561	0.34328	0.17540	-0.01295	0.23912	0.73312	0.00524	0.32784	0.14441	0.02172	0.21338	0.69148	0.00753	0.35360	0.14656	0.02419	0.19763	0.70980	0.01351	0.29532	0.03430	0.16893	0.09453	0.54206	0.01783
562	0.34325	0.17548	-0.01219	0.23942	0.73293	0.00529	0.32734	0.14426	0.02206	0.21362	0.69134	0.00749	0.35312	0.14606	0.02461	0.19791	0.70968	0.01349	0.29312	0.03280	0.16786	0.09450	0.54212	0.01783
563	0.34294	0.17589	-0.01153	0.23988	0.73272	0.00536	0.32662	0.14455	0.02241	0.21399	0.69116	0.00737	0.35241	0.14604	0.02508	0.19833	0.70955	0.01338	0.29068	0.03143	0.16651	0.09453	0.54224	0.01781
564	0.34239	0.17663	-0.01104	0.24041	0.73250	0.00536	0.32566	0.14520	0.02263	0.21440	0.69101	0.00721	0.35145	0.14639	0.02544	0.19880	0.70945	0.01320	0.28790	0.03035	0.16489	0.09449	0.54246	0.01785
565	0.34172	0.17768	-0.01065	0.24089	0.73230	0.00521	0.32447	0.14615	0.02266	0.21474	0.69091	0.00703	0.35026	0.14694	0.02559	0.19921	0.70941	0.01303	0.28451	0.02963	0.16294	0.09425	0.54284	0.01797
566	0.34105	0.17893	-0.01034	0.24127	0.73214	0.00493	0.32314	0.14737	0.02260	0.21494	0.69086	0.00682	0.34893	0.14765	0.02567	0.19953	0.70942	0.01294	0.28040	0.02913	0.16060	0.09385	0.54332	0.01817
567	0.34050	0.18019	-0.01006	0.24155	0.73207	0.00469	0.32182	0.14876	0.02256	0.21507	0.69089	0.00664	0.34758	0.14845	0.02583	0.19978	0.70950	0.01293	0.27558	0.02881	0.15793	0.09345	0.54381	0.01841
568	0.34031	0.18135	-0.00973	0.24187	0.73208	0.00464	0.32066	0.15019	0.02258	0.21527	0.69098	0.00660	0.34637	0.14918	0.02612	0.20006	0.70962	0.01298	0.27001	0.02883	0.15509	0.09327	0.54423	0.01857
569	0.34068	0.18242	-0.00917	0.24238	0.73202	0.00482	0.31978	0.15156	0.02264	0.21568	0.69098	0.00675	0.34540	0.14973	0.02651	0.20052	0.70966	0.01312	0.26373	0.02942	0.15223	0.09330	0.54455	0.01864
570	0.34164	0.18340	-0.00836	0.24310	0.73173	0.00510	0.31924	0.15285	0.02273	0.21625	0.69079	0.00701	0.34472	0.15007	0.02695	0.20115	0.70952	0.01338	0.25699	0.03059	0.14934	0.09335	0.54478	0.01871
571	0.34309	0.18432	-0.00744	0.24383	0.73127	0.00531	0.31904	0.15414	0.02275	0.21682	0.69044	0.00731	0.34432	0.15033	0.02733	0.20179	0.70922	0.01370	0.25014	0.03229	0.14627	0.09335	0.54489	0.01886
572	0.34476	0.18532	-0.00665	0.24433	0.73083	0.00531	0.31903	0.15559	0.02260	0.21721	0.69009	0.00762	0.34406	0.15071	0.02753	0.20221	0.70890	0.01396	0.24334	0.03448	0.14283	0.09342	0.54481	0.01904
573	0.34642	0.18643	-0.00605	0.24456	0.73059	0.00514	0.31905	0.15727	0.02226	0.21742	0.68988	0.00788	0.34378	0.15132	0.02752	0.20238	0.70871	0.01410	0.23651	0.03712	0.13890	0.09364	0.54458	0.01910
574	0.34810	0.18751	-0.00554	0.24475	0.73051	0.00493	0.31907	0.15905	0.02182	0.21761	0.68982	0.00799	0.34343	0.15202	0.02745	0.20254	0.70865	0.01417	0.22948	0.04022	0.13454	0.09387	0.54446	0.01899
575	0.34990	0.18826	-0.00496	0.24515	0.73038	0.00484	0.31916	0.16067	0.02140	0.21792	0.68976	0.00795	0.34307	0.15254	0.02747	0.20291	0.70860	0.01423	0.22214	0.04376	0.12991	0.09389	0.54464	0.01882
576	0.35180	0.18849	-0.00425	0.24579	0.73007	0.00491	0.31931	0.16196	0.02108	0.21837	0.68958	0.00792	0.34268	0.15271	0.02760	0.20350	0.70846	0.01436	0.21463	0.04768	0.12517	0.09364	0.54505	0.01871
577	0.35355	0.18828	-0.00345	0.24654	0.72967	0.00509	0.31938	0.16293	0.02085	0.21888	0.68933	0.00801	0.34216	0.15259	0.02782	0.20415	0.70827	0.01461	0.20723	0.05183	0.12050	0.09331	0.54553	0.01871
578	0.35487	0.18770	-0.00258	0.24724	0.72931	0.00534	0.31913	0.16355	0.02067	0.21937	0.68911	0.00818	0.34129	0.15219	0.02805	0.20478	0.70810	0.01495	0.20006	0.05600	0.11609	0.09306	0.54595	0.01877
579	0.35554	0.18662	-0.00165	0.24787	0.72900	0.00560	0.31832	0.16368	0.02048	0.21983	0.68891	0.00837	0.33983	0.15134	0.02821	0.20536	0.70793	0.01530	0.19290	0.06010	0.11209	0.09290	0.54629	0.01879
580	0.35555	0.18484	-0.00064	0.24850	0.72863	0.00576	0.31691	0.16320	0.02033	0.22030	0.68865	0.00854	0.33772	0.14988	0.02833	0.20593	0.70770	0.01560	0.18548	0.06415	0.10847	0.09283	0.54649	0.01867
581	0.35512	0.18230	0.00045	0.24921	0.72814	0.00577	0.31510	0.16212	0.02023	0.22086	0.68828	0.00867	0.33515	0.14784	0.02851	0.20655	0.70737	0.01575	0.17778	0.06823	0.10498	0.09283	0.54660	0.01844
582	0.35448	0.17918	0.00150	0.25003	0.72754	0.00572	0.31314	0.16062	0.02014	0.22149	0.68782	0.00874	0.33236	0.14541	0.02873	0.20726	0.70697	0.01584	0.17003	0.07241	0.10134	0.09281	0.54670	0.01816
583	0.35372	0.17578	0.00241	0.25093	0.72683	0.00582	0.31119	0.15894	0.01997	0.22216	0.68728	0.00885	0.32952	0.14286	0.02890	0.20805	0.70649	0.01602	0.16256	0.07668	0.09742	0.09267	0.54689	0.01790
584	0.35298	0.17244	0.00318	0.25183	0.72611	0.00607	0.30942	0.15732	0.01974	0.22281	0.68674	0.00899	0.32685	0.14041	0.02893	0.20885	0.70600	0.01633	0.15578	0.08093	0.09330	0.09241	0.54716	0.01764
585	0.35254	0.16946	0.00389	0.25264	0.72556	0.00633	0.30809	0.15596	0.01948	0.22339	0.68634	0.00909	0.32465	0.13827	0.02883	0.20957	0.70564	0.01657	0.15005	0.08501	0.08908	0.09219	0.54749	0.01736
586	0.35262	0.16700	0.00461	0.25321	0.72526	0.00648	0.30742	0.15493	0.01918	0.22381	0.68615	0.00902	0.32314	0.13656	0.02865	0.21007	0.70548	0.01656	0.14556	0.08893	0.08473	0.09205	0.54782	0.01709
587	0.35321	0.16501	0.00531	0.25353	0.72514	0.00652	0.30735	0.15425	0.01881	0.22403	0.68609	0.00882	0.32228	0.13530	0.02843	0.21033	0.70546	0.01633	0.14212	0.09279	0.08026	0.09191	0.54810	0.01689
588	0.35402	0.16332	0.00587	0.25380	0.72497	0.00646	0.30763	0.15380	0.01845	0.22418	0.68600	0.00866	0.32180	0.13437	0.02825	0.21053	0.70543	0.01612	0.13941	0.09665	0.07581	0.09165	0.54841	0.01673
589	0.35471	0.16177	0.00625	0.25422	0.72461	0.00629	0.30792	0.15348	0.01819	0.22442	0.68579	0.00864	0.32137	0.13363	0.02817	0.21085	0.70528	0.01606	0.13710	0.10037	0.07161	0.09127	0.54879	0.01656
590	0.35510	0.16036	0.00646	0.25472	0.72413	0.00603	0.30803	0.15317	0.01802	0.22473	0.68548	0.00873	0.32084	0.13298	0.02814	0.21123	0.70504	0.01611	0.13505	0.10361	0.06778	0.09091	0.54912	0.01646
591	0.35528	0.15915	0.00659	0.25504	0.72374	0.00580	0.30800	0.15285	0.01783	0.22493	0.68520	0.00882	0.32027	0.13236	0.02803	0.21148	0.70481	0.01617	0.13334	0.10612	0.06433	0.09070	0.54925	0.01650
592	0.35538	0.15817	0.00672	0.25502	0.72358	0.00575	0.30793	0.15252	0.01755	0.22491	0.68506	0.00888	0.31976	0.13179	0.02777	0.21147	0.70466	0.01626	0.13199	0.10794	0.06124	0.09065	0.54913	0.01668
593	0.35541	0.15740	0.00693	0.25472	0.72366	0.00599	0.30779	0.15221	0.01724	0.22468	0.68506	0.00897	0.31926	0.13124	0.02740	0.21125	0.70462	0.01648	0.13086	0.10926	0.05852	0.09067	0.54890	0.01693
594	0.35528	0.15677	0.00721	0.25432	0.72384	0.00646	0.30751	0.15191	0.01696	0.22438	0.68515	0.00914	0.31871	0.13075	0.02704	0.21096	0.70463	0.01687	0.12982	0.11018	0.05617	0.09071	0.54866	0.01713
595	0.35503	0.15631	0.00741	0.25397	0.72399	0.00705	0.30715	0.15163	0.01671	0.22412	0.68521	0.00946	0.31815	0.13034	0.02672	0.21070	0.70462	0.01739	0.12892	0.11061	0.05419	0.09076	0.54841	0.01724
596	0.35475	0.15606	0.00737	0.25372	0.72403	0.00766	0.30681	0.15143	0.01641	0.22395	0.68518	0.00994	0.31771	0.13008	0.02640	0.21050	0.70452	0.01798	0.12827	0.11049	0.05247	0.09088	0.54807	0.01728
597	0.35454	0.15600	0.00704	0.25357	0.72396	0.00817	0.30660	0.15129	0.01603	0.22389	0.68505	0.01052	0.31748	0.12993	0.02603	0.21037	0.70436	0.01853	0.12793	0.10990	0.05092	0.09111	0.54763	0.01727
598	0.35448	0.15596	0.00661	0.25356	0.72379	0.00841	0.30658	0.15111	0.01570	0.22395	0.68483	0.01106	0.31748	0.12976	0.02571	0.21034	0.70412	0.01895	0.12786	0.10899	0.04946	0.09148	0.54709	0.01725
599	0.35455	0.15578	0.00637	0.25367	0.72351	0.00835	0.30668	0.15080	0.01556	0.22413	0.68454	0.01144	0.31758	0.12945	0.02552	0.21044	0.70381	0.01923	0.12790	0.10800	0.04813	0.09190	0.54654	0.01722
600	0.35462	0.15547	0.00643	0.25379	0.72320	0.00818	0.30674	0.15039	0.01552	0.22429	0.68422	0.01160	0.31763	0.12898	0.02539	0.21058	0.70348	0.01940	0.12787	0.10717	0.04699	0.09216	0.54612	0.01725
601	0.35468	0.15509	0.00663	0.25375	0.72294	0.00808	0.30677	0.14996	0.01553	0.22426	0.68397	0.01161	0.31761	0.12845	0.02524	0.21060	0.70320	0.01955	0.12776	0.10656	0.04594	0.09212	0.54589	0.01735
602	0.35477	0.15473	0.00678	0.25359	0.72276	0.00806	0.30686	0.14959	0.01565	0.22410	0.68379	0.01168	0.31763	0.12797	0.02519	0.21050	0.70299	0.01981	0.12767	0.10607	0.04481	0.09191	0.54576	0.01750
603	0.35489	0.15442	0.00680	0.25349	0.72256	0.00801	0.30701	0.14926	0.01581	0.22400	0.68362	0.01184	0.31773	0.12756	0.02522	0.21044	0.70278	0.02010	0.12766	0.10550	0.04360	0.09178	0.54561	0.01768
604	0.35496	0.15414	0.00680	0.25351	0.72234	0.00788	0.30706	0.14887	0.01572	0.22404	0.68340	0.01181	0.31777	0.12713	0.02505	0.21049	0.70257	0.02008	0.12766	0.10469	0.04248	0.09182	0.54540	0.01791
605	0.35491	0.15389	0.00683	0.25359	0.72215	0.00774	0.30697	0.14843	0.01535	0.22412	0.68319	0.01150	0.31771	0.12667	0.02460	0.21058	0.70237	0.01975	0.12762	0.10367	0.04149	0.09196	0.54516	0.01814
606	0.35480	0.15369	0.00687	0.25364	0.72208	0.00769	0.30683	0.14805	0.01509	0.22420	0.68307	0.01123	0.31760	0.12626	0.02421	0.21066	0.70225	0.01950	0.12752	0.10269	0.04046	0.09217	0.54494	0.01820
607	0.35472	0.15352	0.00688	0.25373	0.72209	0.00779	0.30676	0.14777	0.01512	0.22434	0.68304	0.01126	0.31753	0.12592	0.02413	0.21079	0.70218	0.01960	0.12742	0.10192	0.03934	0.09247	0.54475	0.01807
608	0.35467	0.15331	0.00689	0.25387	0.72206	0.00809	0.30672	0.14746	0.01514	0.22450	0.68298	0.01146	0.31748	0.12557	0.02406	0.21095	0.70208	0.01990	0.12733	0.10124	0.03832	0.09270	0.54460	0.01790
609	0.35465	0.15307	0.00690	0.25392	0.72191	0.00855	0.30668	0.14707	0.01487	0.22453	0.68283	0.01168	0.31747	0.12517	0.02372	0.21103	0.70190	0.02026	0.12735	0.10038	0.03755	0.09266	0.54451	0.01790
