	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d
	L_MTP_ANGLE	L_MTP_ANGLE	L_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	R_MTP_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	L_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	R_ANKLE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	L_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	R_KNEE_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	L_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	R_HIP_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	L_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	R_SHOULDER_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	L_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	R_ELBOW_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	L_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	R_WRIST_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	NECK_ANGLE_SHADOW	Trunk_Joint_Angle	Trunk_Joint_Angle	Trunk_Joint_Angle
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-8.94097	0.00000	-0.00000	-5.82160	-0.00000	-0.00000	-2.49235	-8.64993	9.04280	11.20056	3.86629	-14.05331	-3.35949	-0.71473	0.00013	-2.39920	0.90289	-0.00011	17.87267	7.95276	4.76442	-0.61039	-1.78567	-15.00889	18.87757	21.27128	-34.79987	15.11720	-10.13526	32.58717	113.12840	-0.00971	-83.39934	105.64668	0.01565	87.06057	-9.93881	-0.15693	-0.00126	-14.50733	-16.28243	-0.02670	14.48532	1.42830	0.51340	-8.61579	1.11240	1.03260	12.11698	0.45516	7.23350
2	-9.51733	-0.00000	-0.00000	-5.33210	0.00000	-0.00000	-2.33630	-8.47724	9.06543	10.91833	3.97127	-13.73321	-3.28104	-0.73726	-0.00001	-2.35456	0.73580	-0.00011	17.77333	8.04573	4.75535	-0.60787	-1.67000	-15.20084	18.57047	21.98201	-33.82725	15.14137	-10.06661	31.61602	112.77283	-0.00445	-81.96286	104.68384	0.02189	87.69698	-9.79876	-1.19292	0.00959	-15.31694	-14.28355	-0.04384	14.24835	1.34824	0.66643	-8.85105	0.97874	1.14192	12.11147	0.51134	7.25543
3	-9.46889	-0.00000	-0.00000	-4.97725	0.00000	-0.00000	-2.23900	-8.07712	8.98653	10.70138	4.10165	-13.45289	-3.20924	-0.81221	-0.00012	-2.30219	0.63282	0.00000	17.65278	8.17467	4.84840	-0.64309	-1.57029	-15.27093	18.75475	22.68622	-33.12743	15.34058	-10.03241	30.62094	112.28386	-0.00070	-80.87743	103.82694	0.00902	88.55860	-9.79653	-2.00474	0.00491	-16.07494	-12.30552	-0.03043	14.09526	1.38433	0.72482	-9.00392	0.98903	1.20979	12.02541	0.54485	7.32571
4	-8.92528	0.00000	0.00000	-4.86013	-0.00000	-0.00000	-2.23641	-7.60395	8.78807	10.63510	4.21201	-13.12632	-3.21362	-0.85776	-0.00020	-2.29235	0.62205	0.00005	17.55997	8.26095	5.09119	-0.69557	-1.53900	-15.32894	19.35320	23.40983	-32.56528	15.60103	-10.09805	29.50448	111.75024	0.00042	-79.93938	103.08028	-0.00667	88.82636	-9.58516	-2.77233	-0.00073	-15.89497	-10.87144	-0.00692	13.97227	1.49267	0.65845	-9.12823	1.11471	1.19127	11.91067	0.56194	7.45964
5	-8.62156	-0.00000	-0.00000	-5.03001	0.00000	0.00000	-2.28765	-7.30809	8.61803	10.72592	4.33886	-12.75116	-3.28107	-0.81256	-0.00027	-2.34727	0.64414	0.00003	17.59513	8.25097	5.34371	-0.65469	-1.57647	-15.48299	20.11999	24.19458	-32.03515	15.89780	-10.32854	28.38096	111.32292	0.00177	-78.75463	102.40128	-0.01165	88.67117	-9.41165	-3.63089	0.00155	-14.59340	-9.91198	0.01159	13.78420	1.55624	0.54878	-9.31767	1.21620	1.11535	11.92543	0.56835	7.62136
6	-8.82810	0.00000	-0.00000	-5.45992	0.00000	-0.00000	-2.38369	-7.33301	8.68059	10.89323	4.49090	-12.48864	-3.32292	-0.72502	-0.00020	-2.40777	0.65840	0.00003	17.74589	8.19176	5.42084	-0.51092	-1.63445	-15.66952	20.92191	25.05799	-31.52503	16.30275	-10.75205	27.42700	111.03971	0.00287	-77.12258	101.77476	-0.00688	88.89347	-9.61524	-4.51455	0.00569	-12.65181	-8.85232	0.03569	13.50873	1.53504	0.50679	-9.59328	1.21317	1.06841	12.10158	0.57057	7.77300
7	-9.06957	0.00000	-0.00000	-6.00405	0.00000	-0.00000	-2.56747	-7.62835	8.95551	11.01838	4.58786	-12.45270	-3.28416	-0.67255	-0.00011	-2.38574	0.68285	0.00008	17.88245	8.16040	5.35988	-0.39186	-1.67225	-15.75838	21.77885	26.02042	-31.11317	16.91228	-11.32452	26.74490	110.87286	0.00196	-75.44918	101.23065	0.00014	90.10111	-10.06066	-5.20595	0.00380	-10.83175	-7.20546	0.04421	13.19619	1.49198	0.55521	-9.90512	1.15457	1.09604	12.30534	0.57319	7.90072
8	-8.96129	0.00000	-0.00000	-6.38033	0.00000	-0.00000	-2.82071	-8.06412	9.15413	11.02918	4.58383	-12.58198	-3.20546	-0.64604	-0.00006	-2.26652	0.73686	0.00016	17.93124	8.17300	5.39788	-0.38140	-1.68435	-15.71577	22.73618	27.08572	-30.86646	17.78971	-11.92804	26.38434	110.78316	0.00057	-74.41503	100.75419	0.00734	92.30946	-10.31784	-5.64959	-0.00046	-10.09515	-4.95982	-0.00017	12.90842	1.45707	0.61194	-10.19218	1.10021	1.13452	12.42046	0.56890	7.98492
9	-8.53775	0.00000	-0.00000	-6.27819	0.00000	-0.00000	-3.07414	-8.54516	9.07336	10.93326	4.53626	-12.76688	-3.13380	-0.59267	0.00000	-2.12201	0.79924	0.00012	17.89607	8.19804	5.63925	-0.45482	-1.68157	-15.59033	23.78641	28.20354	-30.74095	18.92139	-12.43413	26.37417	110.68156	-0.00002	-74.17434	100.25464	0.01453	95.08822	-10.23807	-5.97608	-0.00189	-11.19127	-2.56213	-0.06156	12.67515	1.37624	0.60796	-10.42489	1.02742	1.09914	12.42036	0.54079	7.98676
10	-8.10130	-0.00000	-0.00000	-5.81559	-0.00000	0.00000	-3.26449	-8.93938	8.86662	10.83089	4.46142	-12.94862	-3.05184	-0.52379	0.00000	-2.03101	0.84125	0.00003	17.83239	8.21983	5.88698	-0.50470	-1.66952	-15.44165	24.88651	29.31314	-30.65261	20.21097	-12.78365	26.67803	110.46450	-0.00089	-74.39491	99.65987	0.01068	97.58371	-10.15029	-6.23658	-0.00082	-13.64471	-0.70471	-0.06061	12.48478	1.21132	0.57085	-10.61445	0.89028	1.00030	12.37543	0.48615	7.88901
11	-8.02158	0.00000	-0.00000	-5.56016	0.00000	-0.00000	-3.35265	-9.06070	8.78671	10.84518	4.25333	-13.09113	-2.93309	-0.49576	-0.00007	-2.00865	0.87752	-0.00002	17.81143	8.25095	5.93310	-0.43613	-1.65231	-15.30350	25.97934	30.41483	-30.57330	21.57243	-13.01748	27.18090	110.12538	-0.00207	-74.86413	98.98100	-0.00847	98.65282	-10.40053	-6.33002	-0.00058	-15.65491	0.09895	-0.01936	12.30249	1.00698	0.60093	-10.79544	0.69052	0.94779	12.39796	0.42317	7.71729
12	-8.30640	0.00000	-0.00000	-5.76171	0.00000	0.00000	-3.36579	-8.85755	8.83529	10.96451	3.89806	-13.15515	-2.79473	-0.51580	-0.00009	-2.01764	0.94508	-0.00002	17.81082	8.30238	5.84715	-0.29990	-1.63809	-15.17580	27.00243	31.56389	-30.50154	23.02926	-13.23904	27.75434	109.77991	-0.00130	-75.51061	98.26479	-0.02046	98.11594	-10.90899	-6.23316	-0.00085	-15.68639	0.09389	-0.00024	12.09042	0.83742	0.83390	-11.00521	0.44318	1.09555	12.49632	0.37700	7.51133
13	-8.44792	-0.00000	-0.00000	-6.01432	0.00000	-0.00000	-3.40422	-8.50653	8.87840	11.03100	3.63480	-13.10223	-2.66283	-0.53369	0.00001	-2.02723	1.03551	0.00002	17.72925	8.36502	5.80961	-0.23530	-1.63345	-15.06605	27.96054	32.79884	-30.45312	24.64666	-13.53042	28.32908	109.54039	0.00263	-76.13538	97.55493	-0.00815	97.46233	-11.38274	-6.15782	-0.00038	-13.94159	0.18485	0.01209	11.82821	0.73021	1.34027	-11.26268	0.14597	1.51926	12.57177	0.36581	7.30935
14	-8.16839	0.00000	0.00000	-6.02512	0.00000	-0.00000	-3.51035	-8.24999	8.94317	10.96412	3.70399	-12.94410	-2.53836	-0.51806	0.00009	-2.03899	1.10516	0.00004	17.55837	8.42156	5.82381	-0.26863	-1.64199	-14.98672	28.99953	34.09644	-30.52135	26.38305	-13.89381	28.91108	109.36178	0.00739	-76.59077	96.90116	0.00998	98.10960	-11.62856	-6.25810	-0.00218	-11.88172	0.97647	0.01643	11.54302	0.65469	1.97497	-11.54007	-0.17238	2.07347	12.59148	0.38613	7.15687
15	-7.87686	0.00000	-0.00000	-6.07841	0.00000	0.00000	-3.60575	-8.16425	9.08802	10.86864	4.02308	-12.73324	-2.41375	-0.49364	0.00002	-2.06835	1.14769	0.00003	17.41870	8.48095	5.83948	-0.28175	-1.65824	-14.93619	30.31449	35.40216	-30.83072	28.10908	-14.28510	29.52569	109.06111	0.00776	-77.10446	96.34521	0.01121	99.65144	-11.47863	-6.33897	-0.00512	-10.50001	2.21114	0.00175	11.30393	0.55689	2.46293	-11.77176	-0.45362	2.48402	12.64403	0.42067	7.09632
16	-8.04162	0.00000	0.00000	-6.44825	0.00000	-0.00000	-3.61703	-8.16678	9.15744	10.86343	4.28110	-12.48390	-2.27767	-0.49329	-0.00009	-2.12646	1.19437	-0.00001	17.39130	8.58032	5.98229	-0.17627	-1.65837	-14.93285	31.94500	36.69281	-31.37749	29.75344	-14.67888	30.14251	108.49524	-0.00231	-78.15929	95.89534	0.00056	100.74478	-10.78211	-6.07254	-0.00298	-9.46976	3.27718	-0.00902	11.14340	0.40339	2.70060	-11.92871	-0.68798	2.64251	12.80575	0.46109	7.13065
17	-8.70399	0.00000	-0.00000	-7.02012	0.00000	0.00000	-3.54901	-8.24506	9.00807	10.94494	4.30007	-12.20329	-2.11339	-0.50408	-0.00008	-2.21070	1.25699	-0.00004	17.42345	8.72977	6.35993	0.01908	-1.62167	-14.99312	33.72635	37.98431	-32.01413	31.33178	-15.05535	30.66433	107.66344	-0.01855	-80.05303	95.52763	-0.00657	100.93880	-9.60901	-5.27452	0.00505	-7.97765	3.89702	-0.00882	10.99085	0.21499	2.82152	-12.08009	-0.90870	2.67993	13.04693	0.49952	7.20862
18	-9.47427	0.00000	0.00000	-7.51071	0.00000	-0.00000	-3.47515	-8.48829	8.76889	11.02044	4.17097	-11.96205	-1.92321	-0.48336	0.00010	-2.28488	1.32419	0.00001	17.39124	8.87561	6.83391	0.16747	-1.57070	-15.06166	35.46776	39.25140	-32.63612	32.85877	-15.36445	31.00292	106.64335	-0.02120	-82.40159	95.19958	-0.00553	100.93274	-8.28605	-3.86239	0.01214	-5.87822	4.23002	-0.00284	10.73418	0.05067	2.96490	-12.33524	-1.11606	2.74746	13.24810	0.51178	7.27709
19	-9.69972	0.00000	-0.00000	-7.66365	0.00000	-0.00000	-3.52019	-8.84492	8.64977	10.99626	4.08682	-11.82188	-1.73589	-0.42450	0.00020	-2.29429	1.38588	0.00008	17.21227	8.94977	7.18636	0.13732	-1.55754	-15.04869	37.11642	40.37190	-33.28728	34.33067	-15.57870	31.16178	105.51184	0.00119	-84.11491	94.86404	-0.00040	101.53369	-7.15598	-1.90037	0.01147	-3.69932	4.53877	0.00369	10.35162	-0.04424	3.14361	-12.71513	-1.27340	2.87472	13.28618	0.48234	7.34392
20	-8.98769	0.00000	-0.00000	-7.33963	0.00000	-0.00000	-3.75899	-9.05011	8.66576	10.84508	4.15421	-11.73587	-1.58118	-0.38014	0.00009	-2.23205	1.42052	0.00005	16.94825	8.95481	7.34486	-0.03686	-1.58807	-14.97251	38.73599	41.21436	-34.05780	35.78467	-15.75177	31.21538	104.36371	0.02424	-84.50524	94.48843	0.00400	102.92370	-6.32400	0.13487	0.00481	-1.91161	4.87186	0.00354	9.93282	-0.07209	3.31729	-13.13068	-1.36708	3.02365	13.17029	0.43902	7.44680
21	-7.61411	-0.00000	0.00000	-6.57486	-0.00000	-0.00000	-4.11592	-8.95735	8.72237	10.59625	4.35113	-11.63363	-1.46492	-0.39766	-0.00006	-2.15372	1.39405	-0.00005	16.74142	8.97053	7.35087	-0.18615	-1.59314	-14.94671	40.38932	41.77260	-34.96690	37.28907	-15.94221	31.22666	103.34019	0.01663	-84.43027	94.06856	0.00462	104.75504	-5.69969	1.40363	-0.00172	-0.58432	5.07838	-0.00353	9.55798	-0.09546	3.46967	-13.50252	-1.44826	3.15474	13.03762	0.43925	7.57642
22	-6.47111	-0.00000	-0.00000	-5.72578	0.00000	-0.00000	-4.36154	-8.80990	8.89950	10.33132	4.61341	-11.57497	-1.37806	-0.45799	-0.00010	-2.11773	1.29893	-0.00005	16.62841	9.07151	7.21675	-0.21998	-1.50787	-14.95806	42.06899	42.15740	-35.94639	38.86536	-16.08933	31.24136	102.53897	-0.00674	-85.36443	93.62771	0.00138	106.51813	-5.23453	1.22742	-0.00346	0.56639	5.10580	-0.01056	9.21359	-0.19362	3.61877	-13.84466	-1.59698	3.25351	12.98044	0.52158	7.68865
23	-6.53608	0.00000	-0.00000	-5.45015	0.00000	0.00000	-4.25904	-8.94108	9.37328	10.19308	4.90932	-11.63027	-1.32343	-0.50300	-0.00004	-2.15242	1.16968	0.00006	16.55818	9.25456	6.95195	-0.15207	-1.35510	-14.87018	43.70316	42.46332	-36.84536	40.47855	-16.03243	31.32602	101.87643	-0.00952	-87.21203	93.19164	-0.00127	107.93911	-4.92456	-0.35838	-0.00051	2.05641	5.16738	-0.00952	8.86663	-0.37502	3.80341	-14.18958	-1.83621	3.35239	12.99994	0.67693	7.77122
24	-7.87376	0.00000	0.00000	-6.02840	0.00000	-0.00000	-3.84045	-9.31288	9.99986	10.23701	5.20801	-11.63379	-1.30216	-0.50048	0.00000	-2.25125	1.05222	0.00011	16.55139	9.44948	6.71927	0.02806	-1.21660	-14.71779	45.21901	42.71889	-37.46217	42.10168	-15.66492	31.51941	101.11703	0.01817	-88.28738	92.76406	0.00021	109.20972	-4.55361	-2.48689	-0.00027	4.31872	5.51826	0.00190	8.56863	-0.56901	4.05712	-14.48424	-2.11406	3.50995	13.10501	0.85565	7.83026
25	-9.50832	0.00000	-0.00000	-6.94818	-0.00000	-0.00000	-3.41807	-9.62223	10.36807	10.33052	5.42824	-11.38753	-1.29660	-0.46687	0.00002	-2.35797	0.98251	0.00004	16.66410	9.59008	6.72696	0.31598	-1.14348	-14.67625	46.64486	42.95144	-37.69586	43.72585	-15.04174	31.76304	100.08556	0.04365	-87.85782	92.35213	0.00233	110.61577	-3.67603	-4.04639	0.00212	7.36222	6.19799	0.01556	8.41368	-0.69989	4.37617	-14.63325	-2.35940	3.75246	13.29457	0.99793	7.83583
26	-10.65906	-0.00000	0.00000	-7.60546	0.00000	0.00000	-3.19592	-9.70598	10.37916	10.34029	5.45758	-11.05547	-1.29735	-0.43567	0.00002	-2.40463	0.99102	0.00001	16.84657	9.65986	6.92050	0.60282	-1.13258	-14.71141	48.12682	43.18613	-37.67842	45.30565	-14.35020	31.94751	98.81750	0.02371	-87.46854	92.00882	0.00021	112.10005	-2.07622	-4.57079	0.01183	10.81334	7.07722	0.02178	8.41519	-0.74603	4.71340	-14.62351	-2.53384	4.04497	13.48097	1.07793	7.77088
27	-11.25716	0.00000	0.00000	-7.84906	0.00000	0.00000	-3.11081	-9.60119	10.33870	10.26390	5.23842	-10.96330	-1.31215	-0.41352	0.00000	-2.38319	1.08522	0.00007	16.96104	9.67300	7.02930	0.75409	-1.16305	-14.61637	49.76763	43.37678	-37.63185	46.76267	-13.79577	32.00867	97.46026	-0.01930	-88.89790	91.80149	-0.00382	113.64993	-0.13534	-4.42619	0.01363	14.25887	7.95899	0.01549	8.48078	-0.76205	5.01764	-14.54949	-2.66763	4.31894	13.54642	1.12546	7.70424
28	-11.32848	-0.00000	-0.00000	-7.73734	0.00000	-0.00000	-3.07641	-9.41611	10.45714	10.14956	4.84077	-11.13189	-1.33899	-0.37732	-0.00001	-2.34273	1.22743	0.00007	16.92059	9.64638	6.92169	0.72962	-1.21811	-14.35817	51.46594	43.42533	-37.58001	48.06469	-13.45018	31.94043	96.08763	-0.03393	-91.89830	91.71208	-0.00331	115.80951	1.50478	-4.15421	0.00508	17.38216	8.60132	-0.00097	8.49666	-0.84312	5.27159	-14.52745	-2.84155	4.52115	13.45944	1.18682	7.73259
29	-10.91749	0.00000	-0.00000	-7.44465	0.00000	0.00000	-3.09337	-9.29749	10.65103	10.05773	4.44346	-11.29144	-1.35968	-0.31089	-0.00001	-2.33433	1.35849	-0.00000	16.78134	9.59674	6.72741	0.61957	-1.28675	-14.12646	52.98662	43.28011	-37.34041	49.24900	-13.16451	31.75021	94.69744	-0.01803	-94.99879	91.61174	0.00400	118.99285	2.49011	-3.93107	-0.00205	19.82088	8.90104	-0.01357	8.40468	-1.03300	5.47876	-14.61679	-3.09732	4.63770	13.31934	1.27169	7.88020
30	-10.34646	0.00000	-0.00000	-7.24286	-0.00000	0.00000	-3.15715	-9.36102	10.79760	10.03326	4.23242	-11.26661	-1.36421	-0.22979	0.00000	-2.37072	1.43065	-0.00002	16.66338	9.53708	6.61257	0.54736	-1.36008	-14.05371	54.17299	42.97652	-36.79870	50.35781	-12.71643	31.45601	93.34509	0.00075	-97.41307	91.40137	0.00791	122.31989	2.74507	-3.69647	-0.00423	21.24922	9.14885	-0.01430	8.21139	-1.28936	5.64557	-14.81043	-3.39849	4.69101	13.25265	1.35033	8.08443
31	-9.93801	0.00000	-0.00000	-7.19493	0.00000	-0.00000	-3.22045	-9.58441	10.92781	10.03905	4.25252	-11.19166	-1.37037	-0.17139	0.00000	-2.41273	1.42005	-0.00002	16.59555	9.48052	6.57110	0.52231	-1.41988	-14.02321	55.04758	42.58317	-36.03491	51.39489	-12.07995	31.10085	92.17113	0.00859	-99.24911	91.15769	0.00257	124.06123	2.20456	-3.53163	-0.00084	21.74593	9.88689	-0.01040	7.95697	-1.54412	5.78438	-15.06655	-3.68723	4.71914	13.25693	1.38729	8.26318
32	-9.76873	0.00000	0.00000	-7.16529	0.00000	-0.00000	-3.21630	-9.83050	11.09663	10.00476	4.34565	-11.26208	-1.41282	-0.16293	0.00002	-2.40758	1.34756	-0.00005	16.54438	9.45256	6.52345	0.48424	-1.44210	-13.87030	55.73461	42.12524	-35.16275	52.33519	-11.42582	30.69458	91.27036	0.00716	-100.79526	91.06158	0.00119	123.50705	0.91624	-3.62778	0.00658	21.88342	11.32327	-0.00196	7.68937	-1.74982	5.92060	-15.33508	-3.92980	4.76411	13.24834	1.37523	8.38479
33	-9.72903	0.00000	-0.00000	-7.07681	0.00000	0.00000	-3.11459	-9.95536	11.20267	9.91193	4.30985	-11.43469	-1.52352	-0.19489	0.00005	-2.34614	1.28745	-0.00003	16.52206	9.47020	6.49635	0.42007	-1.43091	-13.64911	56.31437	41.57498	-34.15490	53.15126	-10.83691	30.16413	90.62234	0.00157	-102.31218	91.19336	0.00486	121.75441	-0.73290	-3.93959	0.00778	22.23943	12.97531	0.00684	7.45260	-1.88314	6.09530	-15.56974	-4.12079	4.87294	13.19650	1.34158	8.45193
34	-9.60925	0.00000	-0.00000	-6.88680	-0.00000	-0.00000	-2.96430	-9.87606	11.11351	9.78233	4.10994	-11.54237	-1.72779	-0.23359	0.00003	-2.25921	1.30830	0.00005	16.54874	9.51381	6.56482	0.33174	-1.42696	-13.51097	56.76335	40.92178	-32.88292	53.84811	-10.21338	29.45221	90.19553	-0.00148	-103.90901	91.46557	0.00393	120.51846	-2.19654	-4.20913	0.00128	22.78963	14.06907	0.00375	7.28382	-1.95448	6.31197	-15.73321	-4.27114	5.04481	13.10052	1.32121	8.46455
