	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\E1_finished_final\finishedUpperE1.c3d
678	-23.12323	-20.05442	1.44247	-21.97065	11.76578	1.60648	-43.34254	-25.60608	2.80198	-23.03084	16.96956	1.38891	-13.83871	9.91563	-1.84313	-14.82297	12.58180	1.82381	-30.95261	31.14603	0.23236	-9.35730	-26.58156	5.30315	4.39506	-1.98281	1.80541	3.83820	-2.81413	0.33524	-0.80466	-1.88257	-0.34953	0.55799	0.23787	0.09739	0.13294	-0.10890	-0.13178	-0.12426	0.01071	0.01927
679	-22.58235	-20.21911	1.61453	-18.96208	12.42183	2.01281	-40.28623	-21.36490	2.62946	-19.10834	19.27199	4.58306	-13.41137	9.05737	-1.60354	-14.05934	12.13418	1.77654	-20.30274	40.49484	4.55207	-7.25652	-6.40900	7.12911	4.66956	-2.51859	0.28908	5.42536	-3.98714	1.67180	0.29156	-1.08303	-0.39902	-0.38309	-0.55917	-0.02509	0.23611	0.03962	-0.10831	-0.31193	-0.32647	0.03834
680	-22.18716	-20.33644	1.55285	-17.96310	11.09288	1.94390	-40.50563	-15.93103	1.12988	-19.14395	15.44091	6.02710	-13.01982	8.29367	-1.45849	-13.30500	11.55343	1.58724	-18.75779	46.44239	2.52843	-0.56310	10.43943	2.76848	5.22251	-3.84167	-1.13102	5.46737	-4.66552	1.52965	0.53449	-0.12628	-0.04982	-0.85083	-0.91070	-0.23731	0.20594	0.10426	-0.02016	-0.50574	-0.55711	0.02587
681	-21.99560	-20.25955	1.37008	-18.14789	8.24708	1.19149	-42.89409	-14.00726	-0.32410	-19.54519	6.66986	3.63185	-12.60889	7.55429	-1.44360	-12.50910	10.78071	1.24833	-22.49879	38.95617	-4.54197	5.30161	5.54026	-2.97803	5.18721	-4.67141	-1.38751	3.91632	-4.20306	-0.52914	-0.00689	0.04362	0.28048	0.31753	-0.34956	-0.32369	0.06817	0.06041	0.05878	-0.39899	-0.41678	-0.04315
682	-22.48252	-20.45358	1.35981	-18.26968	6.19774	0.32614	-46.44197	-19.56430	-0.11101	-19.20820	-0.40558	-0.89983	-12.18691	6.85567	-1.51727	-11.68128	9.99731	0.91760	-29.42420	18.42435	-9.89784	8.38970	-11.03381	-3.43138	4.59498	-4.49222	-0.42620	3.84150	-3.51796	-2.24461	-0.60243	-0.91129	0.27167	2.24675	1.01608	-0.29755	-0.03630	-0.08628	0.08499	0.10119	0.06428	-0.11428
683	-22.69752	-21.58194	1.61199	-18.47664	6.47348	0.00570	-48.12495	-27.40715	1.59704	-19.45957	0.65174	-3.29375	-11.79316	6.27959	-1.53549	-10.95545	9.34584	0.65934	-34.00568	6.09513	-9.16054	11.68184	-18.99495	0.59060	4.64850	-3.69212	1.06927	6.17305	-3.72077	-1.53654	-1.03097	-1.80228	0.18755	3.12203	1.82359	-0.07238	-0.01890	-0.20831	0.06582	0.59900	0.39551	-0.07978
684	-21.66882	-22.97304	1.88074	-18.24175	7.88772	0.13712	-44.85263	-29.48071	3.09537	-16.24023	7.09246	-2.09715	-11.48012	5.99685	-1.44435	-10.39979	8.80326	0.41378	-24.19878	14.57981	-5.00456	10.92217	-15.38740	3.08215	5.52435	-2.68575	2.16494	7.58498	-4.11597	0.42091	-1.30828	-1.46834	0.30114	2.04953	1.41150	0.09890	0.07789	-0.15706	0.02182	0.54478	0.34395	0.00398
685	-20.05592	-23.42237	1.92683	-16.86067	7.36841	-0.05149	-38.55915	-25.31551	3.23518	-9.49442	7.93563	-0.68547	-11.25551	6.00672	-1.33989	-9.79218	8.16177	0.10231	-4.45810	27.30191	-3.12040	-0.69893	-7.81716	2.09359	5.77772	-2.06839	1.77096	6.52910	-3.98262	1.74819	-1.18087	-0.20824	0.40239	0.06506	0.28927	0.02115	0.15702	0.03882	-0.04261	0.00337	0.05086	0.03028
686	-18.84839	-23.34688	1.81978	-15.11677	4.09487	-0.77839	-34.34273	-20.54967	2.31478	-7.33716	-0.60448	-1.49351	-11.03816	5.99642	-1.27556	-8.86511	7.28329	-0.22418	4.70742	26.38463	-4.93421	-16.43961	-1.48241	-0.45998	4.65929	-2.56181	-0.18133	5.09107	-3.78361	1.99049	-0.76622	0.79413	0.29591	-0.90941	-0.64334	-0.03375	0.10275	0.16905	-0.08388	-0.39027	-0.27195	0.04107
687	-17.91653	-23.87523	1.73455	-14.42503	1.48847	-1.20119	-32.67862	-19.54536	1.23502	-11.93885	-8.41118	-2.44162	-10.80329	5.85085	-1.21928	-7.88667	6.46648	-0.38693	0.08824	17.26346	-6.89080	-23.26222	-3.40478	-3.10790	3.50949	-3.80300	-1.69952	4.12794	-3.23469	0.98590	-0.64416	0.49645	0.09354	-0.47336	-0.27879	-0.07844	-0.10644	0.07379	-0.04649	-0.37226	-0.28074	0.05165
688	-16.51353	-24.79654	1.70568	-14.77752	2.39605	-0.87210	-29.66126	-22.73185	0.95654	-15.49539	-4.36447	-1.40845	-10.58595	5.67644	-1.16656	-7.27714	5.94034	-0.39801	-1.30696	15.55923	-4.99178	-15.73814	-15.57216	-3.51276	3.63730	-4.40177	-1.29837	3.19234	-1.98851	-0.57547	-0.63928	-0.96153	-0.19191	0.43563	1.10544	-0.25538	-0.23327	-0.13797	0.00198	-0.15239	0.10034	0.00012
689	-14.88048	-25.16804	1.74201	-14.89741	4.68099	-0.56277	-26.98722	-27.12397	1.99257	-13.52669	7.60146	-0.06784	-10.34739	5.34026	-1.13664	-6.87556	5.37728	-0.50911	3.82716	23.41549	-0.50270	2.23948	-21.69780	0.32061	4.61223	-4.08573	-0.19645	3.14546	-1.11169	-1.43255	-0.17566	-2.19902	-0.54793	1.29770	2.09745	-0.52711	-0.04808	-0.25081	-0.03898	0.17659	0.50316	-0.14423
690	-14.17571	-25.18620	1.86107	-14.03626	4.96978	-0.81386	-30.55250	-30.05029	3.38658	-9.28953	11.95459	-0.67283	-10.10016	4.83336	-1.13213	-6.36279	4.64813	-0.76786	2.90828	25.40834	0.53631	16.93943	-8.11306	5.87940	5.65838	-3.92136	0.22339	4.95873	-1.98468	-0.75881	0.25487	-2.22107	-0.59764	1.76300	1.70979	-0.62007	0.27508	-0.21953	-0.11181	0.51576	0.44297	-0.22812
691	-14.45057	-25.72277	1.94763	-13.21475	3.04018	-1.28437	-37.40619	-31.66821	3.46856	-8.18896	2.51616	-2.70674	-9.94613	4.51954	-1.15314	-5.83767	4.08699	-1.00728	-5.68625	12.13573	-3.85431	14.27184	9.22798	8.13457	6.31499	-4.11601	0.47566	7.81275	-4.32415	1.80483	-0.19896	-1.47462	-0.09390	1.25203	-0.11935	-0.05099	0.35317	-0.14678	-0.08000	0.54677	-0.21132	-0.01338
692	-14.52476	-26.21702	1.87760	-13.32166	0.52798	-1.77034	-39.27694	-30.11119	2.13757	-11.05665	-9.16537	-4.47631	-9.83326	4.48598	-1.17238	-5.39892	3.66668	-1.22025	-10.82132	0.77122	-9.24119	-3.24349	5.47192	5.06109	5.78499	-3.76954	1.32609	9.26019	-5.97242	4.20982	-1.28484	-1.10418	0.59804	0.21442	-1.64687	0.90075	0.08878	-0.16819	0.08284	0.17808	-0.80643	0.36536
693	-14.03419	-25.33325	1.70165	-13.62763	-0.71275	-2.14529	-36.28498	-22.73570	0.91073	-13.27037	-9.84653	-4.72527	-9.68802	4.46929	-1.17407	-4.98116	3.14361	-1.43105	-7.46407	12.13359	-11.41663	-15.50843	-14.55726	-0.78278	4.09196	-2.65829	2.25226	7.80737	-5.46937	3.01170	-1.93793	-1.46234	0.89206	0.73477	-0.98685	1.31245	-0.22398	-0.30445	0.23635	-0.02298	-0.59693	0.45667
694	-12.48641	-23.59661	1.52256	-13.97060	-0.52324	-2.27326	-31.34085	-14.75965	0.86611	-14.54880	-3.19792	-3.94968	-9.61199	4.43922	-1.14203	-4.71073	2.63335	-1.58846	-1.66006	32.97085	-10.48523	-5.55060	-23.75096	-4.51384	2.83447	-1.84520	1.89398	5.34371	-4.01236	-0.97464	-1.52114	-1.59399	0.55113	3.00228	0.91450	0.83790	-0.26808	-0.34635	0.19848	0.29334	0.08282	0.16625
695	-9.37892	-23.67258	1.47362	-14.34809	-0.27972	-2.23509	-24.51363	-17.14832	1.87353	-16.95427	-1.28474	-3.66933	-9.66665	4.56606	-1.05374	-4.65291	2.34461	-1.66128	2.27303	31.72137	-8.12390	17.46624	-14.51643	-3.75738	3.09364	-2.42435	-0.26574	4.21761	-3.18316	-3.07012	-0.44184	-0.77042	-0.11545	3.63329	1.68800	-0.16364	-0.05976	-0.14531	-0.02034	0.47005	0.37935	-0.18462
696	-6.75626	-26.36070	1.63807	-13.40333	-0.53753	-2.07843	-19.23737	-30.13010	2.91683	-16.12929	-6.33070	-3.91972	-9.74727	4.77898	-0.98092	-4.51854	2.21510	-1.61438	7.91860	6.17570	-5.57834	24.59661	-5.51541	-1.30738	4.19891	-4.04168	-2.57988	4.35707	-3.08603	-1.20565	0.43600	0.08164	-0.56730	1.49311	0.40852	-0.77492	0.16531	0.07216	-0.19760	0.09203	0.06461	-0.31058
697	-6.78603	-28.36541	1.78085	-10.91748	-0.89759	-1.84845	-18.96428	-37.46278	2.82709	-8.92760	-11.23807	-3.70243	-9.69079	4.66705	-1.01473	-4.08917	1.99704	-1.48466	17.60041	-11.14179	-4.59129	4.15921	-4.05583	0.32375	5.19039	-5.10461	-2.66939	4.93310	-3.30930	0.92485	0.64708	-0.40954	-0.58095	-0.63815	-0.43761	-0.83862	0.25763	0.01162	-0.17444	-0.36291	-0.16508	-0.23800
698	-7.66760	-27.17800	1.66330	-9.30658	-0.92804	-1.72255	-20.57098	-29.41471	1.77653	-2.14279	-10.26156	-2.91588	-9.40026	4.08515	-1.04885	-3.61901	1.59073	-1.44844	25.26533	0.80871	-5.41141	-16.99525	-1.83024	2.82426	5.68469	-4.55618	-0.28814	5.71512	-3.89110	0.09794	0.05694	-1.85834	-0.27015	-0.54546	0.96417	-0.73143	0.17008	-0.20970	-0.01981	-0.32799	0.10932	-0.10685
699	-7.03842	-25.25369	1.53790	-10.45967	-0.45271	-1.75564	-21.96354	-19.48126	1.14503	-3.98199	-4.23933	-1.96694	-9.01076	3.57991	-0.93311	-3.47841	1.20706	-1.60486	20.87053	23.08846	-5.56458	-10.28094	-1.44299	5.92288	5.74482	-3.02740	2.17037	6.23841	-4.84654	-1.49553	-0.95589	-2.36061	0.16441	0.97918	2.05662	-0.25738	-0.02886	-0.21216	0.09738	0.08577	0.25170	0.05666
700	-5.30233	-25.64634	1.68446	-13.22418	-0.09018	-1.85233	-23.63675	-21.64544	1.42593	-13.30688	0.60178	-1.34538	-8.76246	3.63733	-0.72006	-3.58563	1.04410	-1.80923	5.48548	28.55828	-4.23133	11.59689	-8.64145	5.03038	5.44344	-1.97473	2.32154	6.00694	-5.07197	-1.04423	-1.49056	-1.04312	0.51978	1.56237	1.13732	0.23954	-0.16261	0.08620	0.10385	0.28310	-0.03441	0.15227
701	-3.46256	-27.66772	1.91581	-14.73407	-0.44365	-1.91739	-22.37023	-30.74809	1.94054	-20.14318	-0.80890	-1.95170	-8.67570	4.00113	-0.57647	-3.57746	1.04921	-1.82310	-2.54354	15.63342	-3.95608	16.54597	-15.71423	-0.07576	4.58301	-2.26295	0.40437	5.44411	-3.66444	0.95681	-1.15894	0.44540	0.57110	0.96266	-0.28662	0.30403	-0.13921	0.28267	0.05259	0.16256	-0.28499	0.09715
702	-2.10314	-29.02322	1.95533	-13.80559	-0.82267	-1.87944	-16.72599	-35.44440	2.21518	-18.36361	-5.30867	-3.76818	-8.56982	4.08981	-0.59631	-3.39811	1.10402	-1.60549	7.10368	2.52512	-5.69089	0.00928	-11.46683	-3.51527	3.82896	-3.66357	-1.20080	4.60085	-1.38728	1.42768	-0.59624	0.07802	0.30146	1.22539	-0.16381	0.13002	-0.01658	0.06969	0.01867	0.15626	-0.11089	-0.02477
703	-1.79880	-28.94348	1.84277	-11.89890	0.04915	-1.64668	-12.32526	-32.72726	2.18942	-12.37215	-4.49043	-4.66489	-8.31810	3.71999	-0.71349	-3.31714	1.20637	-1.35509	20.58762	6.13499	-6.76456	-12.82812	0.78354	-2.89038	4.34417	-5.15762	-1.07681	3.40061	-0.13599	-1.02210	-0.55754	-1.49690	0.12963	2.98400	1.48194	0.00641	0.08506	-0.26689	0.04111	0.44202	0.31968	-0.09773
704	-2.34117	-28.63893	1.81023	-10.73038	1.64547	-1.30192	-13.52379	-28.00261	1.86099	-7.91861	1.20397	-3.34872	-7.96787	3.27997	-0.77842	-3.49474	1.40763	-1.24367	24.04152	20.60009	-5.84691	-4.46793	5.78663	-1.64559	5.47584	-5.82872	-0.23250	2.76682	-1.29478	-3.61227	-0.94137	-2.28825	0.31309	3.81999	2.58698	-0.06384	0.07954	-0.37966	0.10800	0.55861	0.49326	-0.07584
705	-2.64967	-29.48493	1.98967	-10.72257	2.05602	-1.12816	-16.21033	-27.43116	1.75178	-6.12777	3.36618	-1.33489	-7.66723	3.16313	-0.74204	-3.80096	1.65500	-1.26081	22.28876	25.38174	-3.50993	10.71131	-4.85928	-1.37581	5.50433	-5.21023	0.15760	3.52212	-4.01945	-3.23566	-1.01573	-2.07886	0.40560	2.25039	1.74228	-0.05733	0.01269	-0.36360	0.13878	0.21485	0.20763	0.00783
706	-1.76904	-30.67757	2.23228	-11.99443	1.49315	-1.12273	-13.73502	-29.80885	2.50364	-7.75484	1.92214	0.00267	-7.54266	3.37393	-0.67357	-4.10262	1.87060	-1.31618	24.49839	19.03604	0.59300	10.30059	-22.21286	0.32177	4.31004	-3.38590	0.25454	5.26120	-5.89325	-0.11352	-0.38475	-1.84678	-0.07967	-0.00608	-0.32341	0.13961	0.03618	-0.35864	0.04086	-0.19138	-0.23214	0.07806
707	0.34671	-30.48343	2.25202	-14.74774	1.22833	-1.17435	-6.80993	-29.73279	3.34097	-14.80590	1.36495	0.22919	-7.57847	3.72231	-0.60662	-4.46494	2.08999	-1.38433	26.49364	15.17246	3.58549	0.54175	-25.93170	3.01803	3.08986	-1.51908	-0.00042	6.67286	-5.42435	2.76718	0.54170	-1.51337	-0.86271	-1.26572	-1.40507	0.15221	0.19511	-0.23474	-0.17130	-0.33338	-0.36587	0.05958
708	2.24222	-29.88224	2.12854	-17.32385	0.80165	-1.43128	-4.34847	-28.47868	3.08207	-24.21582	-0.14811	-1.36514	-7.57801	3.86745	-0.53052	-4.84238	2.33663	-1.44431	17.51396	14.00924	0.40256	-0.02604	-7.07214	2.75994	2.70055	-1.18864	-0.88045	6.93137	-3.60777	3.58961	0.78085	-0.61674	-1.15782	-1.87791	-0.82728	-0.27688	0.29560	0.03050	-0.33399	-0.41445	-0.23455	-0.00016
709	2.85089	-30.76797	2.19776	-17.16201	0.23481	-1.74724	-9.26979	-31.36370	2.41502	-26.71318	-3.06404	-3.80308	-7.38353	3.58924	-0.45075	-5.06814	2.57481	-1.39814	4.74744	9.10993	-6.05632	4.55470	14.47378	-1.05583	3.16486	-2.51110	-1.40744	6.89568	-2.63018	3.12256	-0.23836	0.12063	-0.56593	-2.15035	0.01361	-0.67817	0.12543	0.15566	-0.26579	-0.54930	-0.24910	0.01266
710	2.66362	-32.30457	2.43995	-14.90971	0.98248	-1.61240	-14.68720	-37.21010	2.51511	-18.65348	-2.98276	-4.28808	-7.14658	3.13213	-0.41270	-5.24433	2.84081	-1.22290	5.42604	4.10069	-7.95926	2.18218	10.42690	-5.06362	4.06375	-4.15324	-0.79617	7.21921	-3.06008	2.01551	-1.83293	0.07569	0.53806	-1.32115	0.49046	-0.61869	-0.21963	0.06193	0.00981	-0.48114	-0.36299	0.08064
711	2.62643	-32.33604	2.46776	-13.77837	3.10478	-0.96635	-15.62672	-38.19633	2.58270	-9.69392	0.80797	-2.05130	-7.06320	2.78572	-0.44009	-5.57495	3.18567	-1.02690	15.40915	7.77517	-5.12001	-1.23133	-18.91434	-5.85299	5.20285	-4.85261	0.05574	6.85347	-3.60506	0.51199	-2.30088	-0.30757	1.16919	0.51356	0.83383	-0.16557	-0.32327	0.01096	0.21347	-0.15101	-0.22600	0.10835
712	3.24645	-30.90977	2.16445	-14.70806	4.94017	-0.28847	-13.55184	-31.91426	1.47138	-10.23193	4.65708	0.90516	-7.02910	2.58477	-0.47349	-5.98757	3.55652	-0.87309	16.86021	19.84076	-2.80366	3.40093	-42.80242	-1.89301	6.32541	-4.33693	0.65419	5.49956	-3.30558	-0.38627	-1.20596	-1.07516	0.71847	2.16826	0.78540	0.35979	-0.06012	-0.00158	0.16730	0.20603	0.09732	0.05890
713	4.25296	-30.25267	1.94471	-15.91324	5.01927	-0.08902	-11.47306	-26.39721	0.32657	-17.69400	5.57779	2.18442	-6.87669	2.53709	-0.46533	-6.33572	3.85420	-0.75851	8.82978	27.96379	-2.42233	9.95925	-37.83246	3.36538	6.44499	-3.26484	1.24484	3.81867	-2.40816	-1.08737	-0.04309	-2.33872	-0.28230	3.04552	0.72679	0.42263	0.17444	-0.18556	-0.00180	0.44134	0.35912	-0.07062
714	5.28812	-31.18608	2.12990	-15.92702	3.63226	-0.47668	-9.73388	-27.17487	1.13539	-22.04265	4.17768	0.72690	-6.63876	2.55850	-0.42712	-6.64927	4.06586	-0.67816	5.59172	25.35356	-2.48312	9.36733	-17.58323	4.03771	5.13031	-2.47687	1.32571	2.33029	-1.81515	-2.77077	0.32920	-3.29229	-1.05775	3.49456	1.29738	-0.08659	0.16757	-0.47876	-0.13683	0.57947	0.46861	-0.21679
715	6.28835	-32.59544	2.46588	-15.26075	2.53093	-0.98092	-7.09857	-32.34119	3.22299	-20.42246	2.64877	-1.98203	-6.45891	2.42210	-0.40417	-7.04406	4.31827	-0.61505	11.24958	15.29195	-2.36537	5.27069	-6.27642	1.15663	3.57542	-2.15707	0.82820	2.60347	-2.40896	-3.88624	0.06880	-3.08204	-1.15354	3.47617	1.85412	-0.53068	0.04255	-0.59794	-0.16965	0.62893	0.38719	-0.24454
716	7.24891	-33.63760	2.46725	-15.02221	2.97219	-0.93884	-2.27354	-39.05626	3.63213	-17.46400	2.38079	-2.49428	-6.40765	2.13940	-0.45080	-7.50589	4.76259	-0.51557	19.89723	3.68245	-1.06175	6.58544	-0.32077	1.15690	3.21185	-2.19948	0.44877	5.57668	-3.95541	-2.17595	-0.60598	-1.64207	-0.35146	2.39773	1.48760	-0.46993	-0.08641	-0.36448	-0.04565	0.52214	0.14023	-0.11504
717	7.67869	-33.85304	2.09032	-15.34446	4.11853	-0.47177	2.37899	-42.06757	1.73815	-15.97949	3.50076	-0.36502	-6.37731	1.85208	-0.58472	-7.88189	5.29344	-0.39458	26.12459	0.18196	0.53113	10.46882	10.70920	4.47085	4.07015	-2.72801	0.07936	8.81743	-5.04120	1.18678	-0.87595	0.05631	0.78430	0.78855	0.36938	-0.08630	-0.06470	0.06226	0.16025	0.28601	-0.14053	0.05073
718	7.28944	-32.85758	1.75943	-15.82060	4.19614	-0.39244	1.98431	-35.86952	0.29245	-15.61403	4.37822	0.48952	-6.18437	1.50039	-0.73228	-8.14447	5.63450	-0.33736	25.47326	10.11661	-1.25376	7.85641	14.71098	5.43182	4.87173	-3.59289	-0.39475	9.30397	-4.98764	2.90496	-0.32602	0.40889	1.23234	0.14095	-0.58299	0.27060	0.11812	0.24017	0.27974	0.06669	-0.31432	0.12366
719	6.60347	-31.10685	1.73490	-16.37896	2.87661	-0.89463	-3.35993	-24.14681	0.84642	-17.02032	2.17500	-1.95242	-5.84522	1.08292	-0.78912	-8.46084	5.78310	-0.32710	17.10253	23.01755	-6.93504	1.41308	1.37994	2.00010	4.65516	-4.30194	-0.59532	7.45191	-4.63494	1.82335	0.01266	-0.70372	0.84982	0.61005	-0.66090	0.34504	0.15689	0.01515	0.26306	-0.07567	-0.33124	0.10351
720	6.33443	-30.21005	1.94209	-17.24196	1.73713	-1.23961	-8.24885	-18.57418	2.08714	-21.25800	-2.51356	-4.58901	-5.55016	0.77218	-0.71311	-8.92932	6.01878	-0.24833	6.58719	24.41010	-11.42109	0.58159	-16.79146	-2.42212	4.31873	-4.81708	-0.99294	5.44277	-4.57484	-0.27171	-0.07068	-1.71519	0.12413	0.96535	-0.01172	0.13595	0.06701	-0.28449	0.12423	-0.19262	-0.23488	0.07242
721	6.81513	-31.23313	2.26837	-17.72816	2.03648	-0.93214	-9.40221	-25.28542	2.98748	-25.21378	-5.63573	-4.24935	-5.40352	0.60100	-0.55111	-9.41156	6.45358	-0.06366	1.37313	12.40854	-9.96887	4.89960	-23.17751	-5.28632	4.91907	-5.05538	-1.53405	4.16751	-4.39323	-1.70648	-0.28349	-1.56744	-0.35217	1.09983	0.71622	-0.04509	0.05346	-0.30852	-0.05874	-0.18450	-0.09917	0.06809
722	8.02380	-33.01923	2.53874	-16.75990	3.44190	-0.28695	-8.60193	-36.82007	3.76362	-24.44424	-4.98946	-1.87539	-5.37627	0.41860	-0.41765	-9.71786	6.92812	0.15711	2.21641	-2.24475	-4.24251	10.76125	-15.95448	-5.89027	5.83538	-4.60584	-1.22149	4.15122	-3.88968	-1.87050	-0.75194	-0.81649	-0.28694	1.78397	0.99636	0.06298	0.07669	-0.09432	-0.15841	0.07298	-0.01451	0.07406
723	9.09550	-33.44695	2.48870	-15.04625	5.34066	0.21961	-9.30299	-41.21464	3.99991	-19.85289	-0.22183	-0.07626	-5.40005	0.16947	-0.43178	-9.88206	7.30799	0.33542	2.61777	-5.44930	-0.38773	19.18305	-4.28721	-2.66097	5.73835	-3.50455	0.00741	6.11445	-3.51481	-0.49902	-1.07737	-0.68556	-0.02362	2.62471	0.66124	0.29188	0.06264	0.03698	-0.11908	0.40021	-0.04357	0.05799
724	9.12462	-32.14277	2.08058	-14.72205	7.20709	0.43470	-9.51233	-35.94953	2.81385	-16.88024	7.06602	0.25434	-5.36652	-0.04814	-0.58215	-10.11365	7.61649	0.44101	1.75986	6.60099	-1.49418	21.41977	2.31007	3.45980	4.39958	-2.22254	1.20338	8.57683	-3.66243	1.03734	-0.75961	-1.41227	0.00511	2.79340	0.18068	0.23359	0.04967	-0.06753	-0.00679	0.52934	-0.11053	-0.01676
725	8.56833	-30.93794	1.64832	-15.98395	7.93936	0.45979	-3.31932	-29.73577	0.74694	-17.26640	11.21383	0.13963	-5.20452	-0.17044	-0.72082	-10.49099	7.91580	0.51204	8.76269	19.41608	-3.89007	6.00124	-2.09961	7.45195	3.31825	-1.62941	1.52836	8.71099	-4.13859	0.93473	-0.11976	-2.12108	-0.14563	2.33818	0.03215	-0.04129	0.09344	-0.26002	0.06935	0.42714	-0.12765	-0.09213
726	8.31818	-31.30162	1.56284	-16.60584	7.05228	0.45462	6.80623	-30.77013	-0.22052	-17.05002	8.59032	0.54670	-5.00698	-0.28077	-0.74829	-10.86037	8.18669	0.62007	25.32599	17.29088	-2.75457	-10.96816	-14.22930	6.81762	3.67865	-2.14064	0.89879	6.50853	-4.27810	-0.24087	0.18854	-1.97722	-0.15313	1.68480	0.20219	-0.12040	0.16409	-0.29608	0.07300	0.22109	-0.08887	-0.06669
727	8.31182	-32.11712	1.83654	-15.62137	6.14115	0.53069	9.39342	-34.76799	1.13604	-14.65678	4.81577	0.89000	-4.91171	-0.55193	-0.69509	-11.06666	8.38171	0.80201	35.88221	9.24057	0.54386	-3.73630	-20.09787	4.27123	4.33545	-2.47399	0.08786	4.68461	-3.78794	-1.04444	0.11212	-1.02086	-0.05656	1.30566	0.67373	-0.04554	0.17806	-0.07425	0.01500	0.05835	0.01285	0.01297
