	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
296	8.17507	-48.29495	276.94540	-8.06372	60.67496	363.82059
297	8.17615	-48.30733	276.97754	-8.07460	60.67899	363.75348
298	8.17727	-48.31973	277.00992	-8.08560	60.68251	363.68472
299	8.17842	-48.33213	277.04257	-8.09672	60.68553	363.61423
300	8.17959	-48.34454	277.07544	-8.10795	60.68803	363.54208
301	8.18080	-48.35695	277.10852	-8.11926	60.69001	363.46814
302	8.18203	-48.36934	277.14182	-8.13066	60.69148	363.39249
303	8.18329	-48.38172	277.17529	-8.14212	60.69243	363.31509
304	8.18458	-48.39408	277.20892	-8.15364	60.69286	363.23584
305	8.18589	-48.40640	277.24268	-8.16520	60.69276	363.15482
306	8.18723	-48.41869	277.27658	-8.17680	60.69214	363.07196
307	8.18860	-48.43094	277.31055	-8.18841	60.69099	362.98724
308	8.18999	-48.44314	277.34460	-8.20003	60.68932	362.90067
309	8.19141	-48.45528	277.37872	-8.21165	60.68711	362.81223
310	8.19285	-48.46736	277.41290	-8.22325	60.68437	362.72183
311	8.19431	-48.47937	277.44708	-8.23483	60.68108	362.62952
312	8.19580	-48.49132	277.48126	-8.24637	60.67726	362.53525
313	8.19730	-48.50318	277.51547	-8.25785	60.67290	362.43900
314	8.19882	-48.51496	277.54965	-8.26928	60.66798	362.34073
315	8.20036	-48.52664	277.58377	-8.28063	60.66252	362.24048
316	8.20191	-48.53823	277.61780	-8.29189	60.65650	362.13818
317	8.20348	-48.54972	277.65179	-8.30305	60.64993	362.03381
318	8.20506	-48.56109	277.68564	-8.31410	60.64279	361.92734
319	8.20665	-48.57235	277.71942	-8.32503	60.63509	361.81879
320	8.20825	-48.58348	277.75305	-8.33582	60.62682	361.70807
321	8.20984	-48.59448	277.78653	-8.34647	60.61798	361.59515
322	8.21144	-48.60535	277.81985	-8.35694	60.60857	361.48010
323	8.21304	-48.61607	277.85300	-8.36724	60.59858	361.36285
324	8.21464	-48.62664	277.88596	-8.37736	60.58800	361.24338
325	8.21622	-48.63706	277.91870	-8.38727	60.57684	361.12164
326	8.21780	-48.64731	277.95120	-8.39696	60.56508	360.99762
327	8.21937	-48.65740	277.98349	-8.40644	60.55275	360.87131
328	8.22092	-48.66731	278.01550	-8.41569	60.53981	360.74274
329	8.22246	-48.67704	278.04727	-8.42471	60.52629	360.61188
330	8.22399	-48.68660	278.07870	-8.43349	60.51217	360.47867
331	8.22551	-48.69596	278.10989	-8.44203	60.49747	360.34314
332	8.22701	-48.70514	278.14078	-8.45031	60.48218	360.20529
333	8.22849	-48.71412	278.17130	-8.45835	60.46630	360.06512
334	8.22996	-48.72290	278.20151	-8.46612	60.44984	359.92258
335	8.23141	-48.73148	278.23135	-8.47363	60.43279	359.77768
336	8.23284	-48.73985	278.26086	-8.48088	60.41514	359.63046
337	8.23426	-48.74800	278.28998	-8.48787	60.39692	359.48087
338	8.23568	-48.75594	278.31870	-8.49461	60.37811	359.32892
339	8.23708	-48.76366	278.34705	-8.50108	60.35871	359.17468
340	8.23848	-48.77116	278.37500	-8.50731	60.33874	359.01807
341	8.23987	-48.77842	278.40250	-8.51328	60.31819	358.85913
342	8.24126	-48.78545	278.42957	-8.51901	60.29706	358.69788
343	8.24266	-48.79225	278.45624	-8.52450	60.27535	358.53427
344	8.24405	-48.79880	278.48242	-8.52974	60.25307	358.36838
345	8.24546	-48.80511	278.50818	-8.53476	60.23021	358.20013
346	8.24687	-48.81118	278.53345	-8.53955	60.20678	358.02963
347	8.24830	-48.81698	278.55826	-8.54413	60.18279	357.85684
348	8.24974	-48.82253	278.58258	-8.54852	60.15821	357.68179
349	8.25120	-48.82783	278.60635	-8.55270	60.13308	357.50452
350	8.25268	-48.83285	278.62967	-8.55671	60.10738	357.32498
351	8.25418	-48.83761	278.65244	-8.56055	60.08111	357.14328
