	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
	R_HEEL	R_HEEL	R_HEEL	L_HEEL	L_HEEL	L_HEEL
	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK	LANDMARK
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
191	0.09118	0.07615	0.00280	0.05214	0.50629	-0.00061
192	0.09133	0.07597	0.00288	0.05214	0.50629	-0.00054
193	0.09147	0.07561	0.00292	0.05208	0.50654	-0.00035
194	0.09156	0.07524	0.00287	0.05207	0.50678	-0.00014
195	0.09154	0.07503	0.00288	0.05211	0.50678	0.00006
196	0.09140	0.07503	0.00304	0.05213	0.50658	0.00023
197	0.09127	0.07520	0.00322	0.05210	0.50640	0.00030
198	0.09121	0.07540	0.00326	0.05209	0.50634	0.00025
199	0.09118	0.07548	0.00318	0.05218	0.50630	0.00017
200	0.09116	0.07544	0.00308	0.05238	0.50621	0.00013
201	0.09117	0.07539	0.00298	0.05265	0.50613	0.00005
202	0.09125	0.07542	0.00291	0.05289	0.50618	-0.00014
203	0.09131	0.07557	0.00290	0.05302	0.50633	-0.00033
204	0.09131	0.07575	0.00298	0.05303	0.50645	-0.00043
205	0.09133	0.07574	0.00313	0.05292	0.50641	-0.00039
206	0.09149	0.07543	0.00325	0.05266	0.50625	-0.00020
207	0.09176	0.07501	0.00319	0.05234	0.50617	0.00005
208	0.09200	0.07481	0.00294	0.05211	0.50630	0.00015
209	0.09206	0.07493	0.00270	0.05210	0.50655	0.00007
210	0.09191	0.07516	0.00271	0.05225	0.50669	-0.00006
