	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
415	-0.00004	-0.00007	0.00026	-0.00315	-0.00528	0.01544	0.00189	-0.12610	0.27372	0.00401	-0.01187	0.00774	0.00447	-0.00246	0.00552	0.00319	-0.00168	0.00206	-0.01590	0.00003	0.02464	-0.01020	-0.00160	0.01160	-0.00111	0.00004	-0.00068	-0.00151	-0.00126	0.01199	-0.00411	0.05603	0.01315	0.00650	0.00144	0.00214	0.00040	-0.00175	0.00022	0.00040	-0.00175	0.00022	0.00000	0.00002	-0.00000	-0.01478	0.03111	-0.00972	0.00732	-0.00299	-0.00296	0.00133	-0.00094	-0.00034	0.00133	-0.00094	-0.00034	-0.00001	0.00001	-0.00000	-0.21353	-1.42548	1.47866
416	-0.00003	-0.00006	0.00020	-0.00208	-0.00483	0.01176	-0.02124	-0.12878	0.29687	0.00370	-0.00827	0.00548	0.00338	-0.00143	0.00397	0.00316	-0.00167	0.00237	-0.01517	-0.00008	0.02034	-0.00841	-0.00265	0.01126	-0.00107	-0.00025	0.00152	-0.00064	-0.00115	0.01327	-0.00320	0.06040	0.00739	0.00643	-0.00082	0.00221	0.00009	-0.00097	0.00005	0.00009	-0.00097	0.00005	-0.00000	-0.00000	0.00000	-0.00966	0.02490	-0.00622	0.00621	-0.00230	-0.00226	0.00079	-0.00014	-0.00049	0.00079	-0.00014	-0.00049	-0.00000	0.00001	-0.00000	-0.08449	-1.34866	1.44287
417	0.00005	-0.00006	0.00013	0.00298	-0.00413	0.00786	-0.00129	-0.16879	0.29336	0.00456	-0.00687	0.00439	0.00206	-0.00233	0.00271	0.00138	-0.00145	0.00123	-0.01490	0.00015	0.01725	-0.00706	-0.00321	0.01061	-0.00109	-0.00029	0.00311	-0.00008	-0.00211	0.01279	0.00110	0.06332	-0.00068	0.00623	-0.00304	0.00192	-0.00027	-0.00028	0.00021	-0.00027	-0.00028	0.00021	-0.00000	-0.00001	0.00000	-0.00086	0.02351	0.00358	0.00519	-0.00213	-0.00100	0.00025	0.00045	-0.00003	0.00025	0.00045	-0.00003	0.00000	0.00001	-0.00000	0.12382	-1.29404	1.36578
418	0.00013	-0.00005	0.00011	0.00780	-0.00384	0.00638	0.03172	-0.20181	0.27890	0.00618	-0.00878	0.00554	0.00131	-0.00438	0.00286	-0.00079	-0.00115	-0.00057	-0.01550	0.00041	0.01692	-0.00703	-0.00327	0.00972	-0.00119	-0.00007	0.00332	0.00067	-0.00321	0.01095	0.00351	0.05851	-0.00462	0.00659	-0.00309	0.00122	-0.00045	-0.00010	0.00022	-0.00045	-0.00010	0.00022	-0.00001	-0.00002	0.00000	0.00307	0.02291	0.01640	0.00553	-0.00191	0.00045	-0.00026	0.00062	0.00066	-0.00026	0.00062	0.00066	0.00001	0.00000	0.00000	0.23928	-1.31448	1.32272
419	0.00014	-0.00006	0.00010	0.00819	-0.00443	0.00584	0.03183	-0.19186	0.27400	0.00760	-0.01155	0.00759	0.00136	-0.00543	0.00405	-0.00144	-0.00101	-0.00127	-0.01642	0.00040	0.01848	-0.00789	-0.00326	0.00865	-0.00136	0.00037	0.00301	0.00083	-0.00282	0.00940	0.00726	0.04961	-0.00475	0.00646	-0.00137	0.00043	-0.00037	0.00009	-0.00003	-0.00037	0.00009	-0.00003	-0.00000	-0.00002	0.00000	0.00473	0.02208	0.02920	0.00706	-0.00175	0.00175	-0.00066	0.00059	0.00075	-0.00066	0.00059	0.00075	0.00001	-0.00000	0.00000	0.19930	-1.40362	1.35253
420	0.00010	-0.00009	0.00007	0.00580	-0.00585	0.00408	-0.00229	-0.14396	0.27804	0.00816	-0.01298	0.00873	0.00213	-0.00457	0.00516	-0.00035	-0.00104	-0.00016	-0.01694	0.00030	0.02021	-0.00853	-0.00340	0.00801	-0.00155	0.00061	0.00292	-0.00032	-0.00083	0.00857	0.01638	0.04446	-0.00369	0.00464	-0.00003	0.00021	-0.00006	0.00057	-0.00028	-0.00006	0.00057	-0.00028	0.00000	-0.00001	-0.00000	0.01091	0.02689	0.03308	0.00829	-0.00245	0.00184	-0.00061	0.00048	-0.00004	-0.00061	0.00048	-0.00004	0.00001	-0.00001	0.00000	0.12716	-1.42615	1.40814
421	0.00007	-0.00013	0.00003	0.00455	-0.00735	0.00223	-0.03044	-0.09061	0.28270	0.00814	-0.01396	0.00890	0.00341	-0.00268	0.00579	0.00153	-0.00103	0.00172	-0.01729	0.00058	0.02170	-0.00843	-0.00364	0.00862	-0.00155	0.00023	0.00285	-0.00205	0.00059	0.00847	0.02493	0.04520	-0.00001	0.00221	-0.00004	0.00099	0.00032	0.00071	-0.00040	0.00032	0.00071	-0.00040	0.00001	0.00000	-0.00000	0.01691	0.03955	0.02163	0.00847	-0.00441	0.00003	0.00019	0.00002	-0.00091	0.00019	0.00002	-0.00091	0.00001	-0.00000	-0.00000	0.12073	-1.29693	1.45465
422	0.00007	-0.00014	0.00004	0.00441	-0.00821	0.00310	-0.02801	-0.06509	0.28714	0.00862	-0.01589	0.00919	0.00465	-0.00108	0.00632	0.00324	-0.00093	0.00304	-0.01840	0.00128	0.02350	-0.00819	-0.00378	0.01037	-0.00132	-0.00059	0.00241	-0.00326	-0.00007	0.00932	0.02476	0.04800	0.00805	0.00135	-0.00044	0.00237	0.00051	-0.00001	-0.00043	0.00051	-0.00001	-0.00043	0.00001	0.00002	-0.00000	0.01376	0.05089	0.00534	0.00806	-0.00682	-0.00218	0.00138	-0.00079	-0.00093	0.00138	-0.00079	-0.00093	-0.00000	0.00001	-0.00000	0.10983	-1.12816	1.51530
423	0.00005	-0.00014	0.00011	0.00312	-0.00863	0.00710	-0.01155	-0.07429	0.29403	0.01025	-0.01765	0.01018	0.00508	-0.00081	0.00703	0.00405	-0.00088	0.00313	-0.02047	0.00188	0.02542	-0.00848	-0.00386	0.01220	-0.00112	-0.00130	0.00185	-0.00344	-0.00118	0.01038	0.01779	0.04748	0.01236	0.00253	-0.00050	0.00282	0.00033	-0.00088	-0.00034	0.00033	-0.00088	-0.00034	0.00000	0.00002	-0.00000	0.00407	0.04940	0.00432	0.00756	-0.00832	-0.00212	0.00192	-0.00118	-0.00013	0.00192	-0.00118	-0.00013	-0.00001	0.00001	-0.00000	0.01493	-1.10279	1.59900
424	0.00002	-0.00014	0.00020	0.00113	-0.00937	0.01201	-0.00508	-0.09618	0.30792	0.01252	-0.01719	0.01134	0.00472	-0.00215	0.00769	0.00364	-0.00100	0.00202	-0.02254	0.00199	0.02649	-0.00897	-0.00411	0.01327	-0.00121	-0.00160	0.00193	-0.00245	-0.00039	0.01078	0.01213	0.04221	0.00334	0.00431	-0.00062	0.00130	-0.00007	-0.00089	-0.00002	-0.00007	-0.00089	-0.00002	-0.00000	0.00001	-0.00000	-0.00167	0.03423	0.02118	0.00696	-0.00829	0.00047	0.00117	-0.00045	0.00059	0.00117	-0.00045	0.00059	-0.00000	0.00001	0.00000	-0.08604	-1.24915	1.67150
425	0.00002	-0.00016	0.00026	0.00104	-0.01057	0.01590	-0.00640	-0.10930	0.33282	0.01417	-0.01474	0.01168	0.00463	-0.00409	0.00781	0.00229	-0.00097	0.00051	-0.02361	0.00182	0.02619	-0.00893	-0.00447	0.01332	-0.00166	-0.00152	0.00300	-0.00055	0.00153	0.01125	0.01073	0.03846	-0.01146	0.00499	-0.00115	-0.00071	-0.00033	-0.00020	0.00032	-0.00033	-0.00020	0.00032	-0.00000	-0.00001	0.00000	0.00029	0.01499	0.03605	0.00615	-0.00693	0.00294	-0.00008	0.00087	0.00059	-0.00008	0.00087	0.00059	0.00001	0.00000	0.00000	-0.06572	-1.41149	1.70454
426	0.00007	-0.00017	0.00030	0.00377	-0.01141	0.01776	-0.00065	-0.11301	0.35960	0.01417	-0.01245	0.01071	0.00537	-0.00523	0.00715	0.00061	-0.00057	-0.00041	-0.02397	0.00180	0.02501	-0.00830	-0.00473	0.01251	-0.00222	-0.00125	0.00428	0.00137	0.00162	0.01309	0.01008	0.04370	-0.01593	0.00388	-0.00191	-0.00081	-0.00022	0.00035	0.00048	-0.00022	0.00035	0.00048	-0.00000	-0.00002	0.00000	0.00378	0.00194	0.03508	0.00548	-0.00504	0.00331	-0.00061	0.00152	0.00012	-0.00061	0.00152	0.00012	0.00002	0.00000	0.00000	0.05612	-1.44586	1.70009
427	0.00013	-0.00015	0.00028	0.00750	-0.01060	0.01665	0.00898	-0.11866	0.37014	0.01231	-0.01167	0.00887	0.00596	-0.00537	0.00592	-0.00074	-0.00024	-0.00042	-0.02470	0.00171	0.02365	-0.00788	-0.00486	0.01153	-0.00240	-0.00097	0.00461	0.00232	-0.00130	0.01568	0.00719	0.05465	-0.00845	0.00178	-0.00266	0.00095	0.00005	0.00066	0.00058	0.00005	0.00066	0.00058	0.00000	-0.00001	0.00000	0.00249	0.00007	0.02508	0.00575	-0.00364	0.00218	-0.00026	0.00103	-0.00018	-0.00026	0.00103	-0.00018	0.00002	0.00000	-0.00000	0.13394	-1.37285	1.67513
428	0.00017	-0.00010	0.00023	0.00985	-0.00781	0.01339	0.00607	-0.13100	0.36108	0.00956	-0.01181	0.00723	0.00533	-0.00532	0.00462	-0.00127	-0.00060	0.00003	-0.02595	0.00093	0.02213	-0.00845	-0.00488	0.01114	-0.00197	-0.00065	0.00367	0.00194	-0.00495	0.01721	0.00233	0.06034	0.00229	0.00043	-0.00285	0.00275	0.00020	0.00083	0.00074	0.00020	0.00083	0.00074	0.00001	-0.00000	0.00000	-0.00069	0.00767	0.01541	0.00715	-0.00309	0.00065	0.00018	0.00001	-0.00001	0.00018	0.00001	-0.00001	0.00000	0.00000	-0.00000	0.09476	-1.29409	1.64626
429	0.00017	-0.00005	0.00020	0.00970	-0.00485	0.01133	-0.01057	-0.13962	0.34781	0.00767	-0.01149	0.00658	0.00386	-0.00529	0.00395	-0.00091	-0.00133	0.00042	-0.02663	-0.00055	0.02003	-0.00973	-0.00465	0.01140	-0.00142	-0.00035	0.00231	0.00091	-0.00594	0.01710	-0.00282	0.05652	0.01329	0.00092	-0.00159	0.00370	0.00022	0.00037	0.00073	0.00022	0.00037	0.00073	0.00000	0.00001	0.00000	0.00101	0.01684	0.00652	0.00864	-0.00274	-0.00088	0.00021	-0.00085	0.00041	0.00021	-0.00085	0.00041	-0.00001	-0.00000	0.00000	0.01614	-1.25083	1.62396
430	0.00013	-0.00004	0.00022	0.00730	-0.00412	0.01258	-0.02428	-0.12648	0.34357	0.00777	-0.01036	0.00690	0.00280	-0.00471	0.00413	0.00002	-0.00159	0.00063	-0.02628	-0.00182	0.01789	-0.01079	-0.00412	0.01184	-0.00138	-0.00022	0.00161	0.00058	-0.00335	0.01566	-0.00501	0.04672	0.02273	0.00226	0.00098	0.00379	0.00026	-0.00078	0.00041	0.00026	-0.00078	0.00041	0.00000	0.00002	0.00000	0.00501	0.02167	-0.00071	0.00908	-0.00220	-0.00197	0.00003	-0.00127	0.00078	0.00003	-0.00127	0.00078	-0.00002	-0.00000	0.00000	-0.01102	-1.23583	1.61280
431	0.00007	-0.00006	0.00026	0.00357	-0.00539	0.01507	-0.02077	-0.08220	0.34888	0.00924	-0.00953	0.00755	0.00276	-0.00372	0.00477	0.00101	-0.00130	0.00081	-0.02605	-0.00207	0.01707	-0.01112	-0.00362	0.01213	-0.00193	-0.00028	0.00197	0.00173	0.00043	0.01317	-0.00083	0.03446	0.02352	0.00218	0.00322	0.00292	0.00038	-0.00156	0.00011	0.00038	-0.00156	0.00011	0.00000	0.00002	-0.00000	0.00276	0.02407	-0.00075	0.00835	-0.00209	-0.00194	-0.00004	-0.00127	0.00100	-0.00004	-0.00127	0.00100	-0.00002	-0.00000	0.00000	0.00571	-1.25989	1.62038
432	0.00001	-0.00006	0.00027	0.00008	-0.00562	0.01573	0.00114	-0.02015	0.36349	0.01045	-0.00989	0.00788	0.00332	-0.00316	0.00516	0.00151	-0.00105	0.00104	-0.02701	-0.00156	0.01794	-0.01108	-0.00349	0.01234	-0.00264	-0.00044	0.00279	0.00325	0.00249	0.01107	0.00826	0.02390	0.01282	0.00013	0.00349	0.00136	0.00046	-0.00107	0.00021	0.00046	-0.00107	0.00021	0.00000	0.00001	0.00000	-0.00367	0.02530	0.00914	0.00692	-0.00299	-0.00059	-0.00001	-0.00090	0.00100	-0.00001	-0.00090	0.00100	-0.00002	-0.00000	0.00000	0.02444	-1.33489	1.65753
433	-0.00001	-0.00002	0.00026	-0.00127	-0.00279	0.01480	0.02938	0.02622	0.39186	0.01018	-0.01025	0.00733	0.00369	-0.00320	0.00480	0.00144	-0.00114	0.00118	-0.02852	-0.00137	0.01911	-0.01115	-0.00380	0.01258	-0.00300	-0.00070	0.00323	0.00319	0.00229	0.01138	0.01608	0.02066	-0.00063	-0.00154	0.00189	0.00013	0.00034	0.00006	0.00067	0.00034	0.00006	0.00067	0.00001	-0.00000	0.00000	-0.00347	0.02102	0.02277	0.00521	-0.00440	0.00134	-0.00009	-0.00023	0.00068	-0.00009	-0.00023	0.00068	-0.00000	-0.00000	0.00000	0.05326	-1.43026	1.71085
434	0.00002	0.00006	0.00026	0.00012	0.00128	0.01440	0.04548	0.03385	0.42381	0.00863	-0.00911	0.00598	0.00338	-0.00318	0.00376	0.00112	-0.00128	0.00108	-0.02937	-0.00231	0.01903	-0.01135	-0.00447	0.01274	-0.00280	-0.00092	0.00301	0.00139	0.00130	0.01367	0.01794	0.02517	-0.00489	-0.00051	0.00014	0.00008	0.00000	0.00062	0.00104	0.00000	0.00062	0.00104	0.00000	-0.00001	0.00000	0.00406	0.01272	0.02873	0.00404	-0.00559	0.00235	-0.00024	0.00047	0.00024	-0.00024	0.00047	0.00024	0.00001	-0.00000	0.00000	0.10626	-1.47975	1.73258
435	0.00006	0.00009	0.00027	0.00261	0.00269	0.01482	0.03870	0.01333	0.42933	0.00726	-0.00749	0.00480	0.00254	-0.00278	0.00278	0.00081	-0.00118	0.00079	-0.02930	-0.00398	0.01774	-0.01147	-0.00533	0.01247	-0.00225	-0.00075	0.00245	-0.00026	0.00059	0.01507	0.01403	0.03030	0.00338	0.00242	-0.00021	0.00109	-0.00029	0.00019	0.00097	-0.00029	0.00019	0.00097	-0.00000	-0.00000	0.00000	0.00685	0.01044	0.02235	0.00458	-0.00625	0.00155	-0.00017	0.00071	0.00012	-0.00017	0.00071	0.00012	0.00001	0.00000	0.00000	0.12108	-1.42558	1.68654
436	0.00008	0.00004	0.00027	0.00418	-0.00038	0.01489	0.01356	-0.01172	0.39781	0.00695	-0.00746	0.00474	0.00183	-0.00232	0.00269	0.00044	-0.00083	0.00058	-0.02881	-0.00524	0.01632	-0.01144	-0.00594	0.01153	-0.00184	-0.00022	0.00182	-0.00047	0.00008	0.01422	0.00787	0.03071	0.01580	0.00463	0.00072	0.00223	-0.00028	-0.00056	0.00051	-0.00028	-0.00056	0.00051	-0.00001	0.00001	0.00000	-0.00176	0.01699	0.01230	0.00689	-0.00630	-0.00006	0.00015	0.00030	0.00032	0.00015	0.00030	0.00032	0.00000	0.00001	0.00000	0.02094	-1.26524	1.59679
437	0.00008	-0.00006	0.00025	0.00428	-0.00554	0.01451	-0.01537	-0.03403	0.36191	0.00673	-0.00856	0.00545	0.00163	-0.00198	0.00355	-0.00005	-0.00031	0.00061	-0.02831	-0.00549	0.01513	-0.01112	-0.00597	0.01012	-0.00182	0.00018	0.00137	0.00029	-0.00046	0.01329	0.00252	0.03058	0.01971	0.00493	0.00110	0.00260	-0.00012	-0.00073	0.00007	-0.00012	-0.00073	0.00007	-0.00000	0.00000	0.00000	-0.01254	0.02261	0.01131	0.00932	-0.00583	-0.00053	0.00028	-0.00022	0.00035	0.00028	-0.00022	0.00035	-0.00000	0.00000	0.00000	-0.14295	-1.06804	1.52552
438	0.00006	-0.00011	0.00024	0.00318	-0.00803	0.01439	-0.03607	-0.05715	0.35561	0.00529	-0.00850	0.00575	0.00167	-0.00155	0.00455	-0.00050	0.00023	0.00079	-0.02748	-0.00523	0.01340	-0.01020	-0.00554	0.00871	-0.00211	0.00008	0.00139	0.00122	-0.00086	0.01456	-0.00072	0.03503	0.01246	0.00399	0.00005	0.00215	-0.00008	-0.00019	-0.00009	-0.00008	-0.00019	-0.00009	-0.00000	-0.00001	-0.00000	-0.01314	0.02089	0.02029	0.00986	-0.00531	0.00058	0.00003	-0.00033	0.00008	0.00003	-0.00033	0.00008	-0.00001	-0.00000	0.00000	-0.22250	-0.94218	1.50260
439	0.00003	-0.00007	0.00024	0.00120	-0.00544	0.01384	-0.05006	-0.07842	0.37159	0.00313	-0.00668	0.00507	0.00170	-0.00096	0.00480	-0.00050	0.00054	0.00100	-0.02596	-0.00531	0.01085	-0.00885	-0.00501	0.00778	-0.00252	-0.00036	0.00195	0.00193	-0.00121	0.01683	-0.00058	0.03853	0.00345	0.00244	-0.00082	0.00146	-0.00009	0.00038	-0.00003	-0.00009	0.00038	-0.00003	0.00000	-0.00001	0.00000	-0.00371	0.01697	0.02869	0.00810	-0.00514	0.00185	-0.00015	-0.00028	-0.00008	-0.00015	-0.00028	-0.00008	-0.00000	-0.00000	-0.00000	-0.15523	-0.97453	1.50715
440	-0.00001	0.00003	0.00020	-0.00091	-0.00003	0.01124	-0.06510	-0.09206	0.38102	0.00194	-0.00481	0.00394	0.00174	-0.00060	0.00413	0.00015	0.00037	0.00109	-0.02466	-0.00595	0.00880	-0.00780	-0.00481	0.00776	-0.00277	-0.00071	0.00269	0.00201	-0.00193	0.01770	0.00277	0.03265	0.00015	0.00068	0.00028	0.00075	-0.00000	0.00055	0.00004	-0.00000	0.00055	0.00004	0.00000	-0.00001	0.00000	0.00520	0.01557	0.02926	0.00590	-0.00500	0.00214	0.00006	-0.00045	0.00021	0.00006	-0.00045	0.00021	-0.00000	-0.00001	0.00000	-0.03096	-1.16518	1.51305
441	-0.00003	0.00009	0.00014	-0.00230	0.00395	0.00763	-0.07844	-0.09965	0.37465	0.00267	-0.00439	0.00325	0.00188	-0.00098	0.00304	0.00086	-0.00020	0.00090	-0.02521	-0.00670	0.00874	-0.00751	-0.00517	0.00872	-0.00255	-0.00082	0.00312	0.00122	-0.00251	0.01721	0.00492	0.02056	0.00293	-0.00021	0.00295	0.00014	0.00019	0.00024	0.00006	0.00019	0.00024	0.00006	0.00000	-0.00001	0.00000	0.00566	0.01364	0.02323	0.00554	-0.00428	0.00155	0.00048	-0.00083	0.00069	0.00048	-0.00083	0.00069	-0.00000	-0.00001	0.00000	0.03013	-1.39999	1.51413
442	-0.00004	0.00009	0.00013	-0.00315	0.00370	0.00698	-0.08401	-0.10816	0.36936	0.00462	-0.00528	0.00349	0.00200	-0.00209	0.00226	0.00085	-0.00081	0.00045	-0.02733	-0.00727	0.01009	-0.00762	-0.00592	0.00988	-0.00186	-0.00078	0.00301	0.00015	-0.00185	0.01678	0.00207	0.01312	0.01087	0.00056	0.00526	0.00025	0.00038	-0.00060	0.00007	0.00038	-0.00060	0.00007	0.00000	0.00000	0.00000	-0.00033	0.00860	0.01566	0.00711	-0.00323	0.00074	0.00099	-0.00116	0.00077	0.00099	-0.00116	0.00077	-0.00000	-0.00000	0.00000	-0.00113	-1.53332	1.51056
443	-0.00006	0.00001	0.00019	-0.00416	-0.00068	0.01067	-0.08871	-0.11784	0.38582	0.00611	-0.00660	0.00441	0.00193	-0.00310	0.00234	0.00017	-0.00103	0.00003	-0.02863	-0.00802	0.01056	-0.00752	-0.00663	0.01020	-0.00117	-0.00079	0.00261	-0.00042	-0.00010	0.01664	-0.00173	0.01285	0.02090	0.00182	0.00591	0.00124	0.00047	-0.00149	0.00019	0.00047	-0.00149	0.00019	0.00000	0.00001	0.00000	-0.00393	0.00233	0.01245	0.00828	-0.00282	0.00048	0.00138	-0.00109	0.00025	0.00138	-0.00109	0.00025	-0.00001	0.00000	0.00000	-0.08111	-1.52180	1.50241
444	-0.00008	-0.00008	0.00025	-0.00504	-0.00585	0.01463	-0.09961	-0.11503	0.42589	0.00601	-0.00765	0.00530	0.00168	-0.00322	0.00322	-0.00038	-0.00076	0.00000	-0.02763	-0.00936	0.00897	-0.00703	-0.00709	0.00942	-0.00104	-0.00084	0.00234	-0.00055	0.00123	0.01645	0.00107	0.01260	0.02717	0.00191	0.00532	0.00224	0.00040	-0.00163	0.00038	0.00040	-0.00163	0.00038	0.00000	0.00001	0.00000	0.00263	-0.00405	0.01621	0.00696	-0.00325	0.00120	0.00125	-0.00049	-0.00038	0.00125	-0.00049	-0.00038	-0.00000	0.00001	-0.00000	-0.16192	-1.43706	1.49759
445	-0.00007	-0.00010	0.00025	-0.00473	-0.00729	0.01494	-0.10740	-0.08620	0.46478	0.00500	-0.00800	0.00573	0.00142	-0.00265	0.00420	-0.00029	-0.00040	0.00041	-0.02510	-0.01086	0.00652	-0.00655	-0.00730	0.00824	-0.00146	-0.00075	0.00229	-0.00063	0.00111	0.01709	0.00974	0.01127	0.02911	0.00110	0.00468	0.00277	0.00023	-0.00099	0.00045	0.00023	-0.00099	0.00045	0.00000	0.00000	0.00000	0.01933	-0.01104	0.02275	0.00353	-0.00373	0.00241	0.00068	0.00022	-0.00039	0.00068	0.00022	-0.00039	-0.00000	0.00001	-0.00000	-0.21242	-1.34607	1.50158
