	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
7	-10.01793	0.00000	-0.00000	-10.52584	0.00000	-0.00000	1.35043	-7.35491	17.78147	8.40631	12.47071	-5.49220	-7.62878	-0.85472	-0.00006	-1.78246	-1.12415	0.00001	16.23437	14.65360	11.23079	4.55311	-6.45856	-10.73330	-2.24980	8.04027	-29.09190	3.86161	-8.84562	17.33461	50.63647	-0.00133	-97.89566	19.22223	0.00077	103.06811	21.54099	-8.72488	0.01313	-4.57993	6.46662	-0.00314	11.92558	-1.42646	2.99900	-10.97350	-2.48113	2.20771	7.50587	3.82130	0.06660
8	-9.67687	-0.00000	0.00000	-10.58657	-0.00000	0.00000	1.40936	-7.36766	17.93371	8.56419	12.50673	-5.54850	-7.75457	-0.90583	0.00008	-1.82542	-1.15735	0.00001	16.12654	14.66146	11.26749	4.45157	-6.48310	-10.68913	-2.38866	8.16538	-28.91078	4.01705	-8.69461	17.44806	50.60697	-0.00091	-97.48613	18.94519	-0.00109	103.43835	21.83571	-7.32750	0.01215	-4.86019	6.67709	-0.00273	11.89194	-1.33860	3.02221	-11.00534	-2.40922	2.26331	7.41812	3.77653	0.00843
9	-9.24447	-0.00000	0.00000	-10.50609	0.00000	0.00000	1.42946	-7.35771	18.15007	8.65324	12.43304	-5.65857	-7.84024	-1.04549	0.00004	-1.83496	-1.20402	-0.00001	15.97375	14.76270	11.16842	4.29869	-6.43531	-10.63617	-2.50395	8.29792	-28.87635	4.10699	-8.60276	17.89585	50.60640	0.00033	-96.33994	18.71869	-0.00246	103.08374	21.59849	-6.75954	0.01245	-5.14219	6.84510	-0.00213	11.82105	-1.20513	3.09406	-11.07295	-2.31422	2.38152	7.29161	3.74680	-0.00518
10	-9.18795	0.00000	0.00000	-10.48331	0.00000	0.00000	1.46989	-7.32854	18.31342	8.61293	12.38190	-5.73681	-7.91228	-1.17498	-0.00007	-1.80310	-1.27145	-0.00003	15.96003	14.92309	11.02106	4.25640	-6.30918	-10.59314	-2.53894	8.41705	-28.99145	4.05954	-8.60193	18.27642	50.52234	0.00179	-94.93616	18.71580	-0.00012	102.24355	20.82907	-7.07530	0.01408	-5.14442	6.79670	-0.00293	11.79847	-1.11686	3.19058	-11.09255	-2.27044	2.50485	7.26255	3.77406	0.02935
11	-9.53074	-0.00000	-0.00000	-10.51069	-0.00000	0.00000	1.55949	-7.31284	18.35499	8.47318	12.44967	-5.73812	-8.03957	-1.22361	-0.00019	-1.74788	-1.35356	-0.00004	16.09991	15.08529	10.92272	4.31362	-6.14049	-10.58941	-2.48976	8.42681	-29.01939	3.91706	-8.68063	18.34259	50.32285	-0.00017	-94.11552	18.93690	0.00172	101.35953	20.03001	-7.47631	0.00547	-4.77790	6.48968	-0.00423	11.85144	-1.10074	3.26176	-11.03810	-2.28327	2.57675	7.30780	3.87308	0.06374
12	-10.01799	0.00000	0.00000	-10.52795	0.00000	-0.00000	1.68186	-7.32087	18.30671	8.34104	12.61950	-5.71378	-8.22433	-1.21203	-0.00020	-1.69329	-1.41412	-0.00004	16.23405	15.21282	10.92322	4.33018	-5.99500	-10.61847	-2.44798	8.28024	-28.78493	3.77749	-8.78176	18.15466	50.12706	-0.00194	-94.54459	19.21132	0.00093	100.77251	19.56414	-7.59373	-0.00231	-4.25012	6.10254	-0.00317	11.92220	-1.14956	3.25262	-10.96827	-2.32469	2.54931	7.31268	4.00626	0.07735
13	-10.50181	-0.00000	0.00000	-10.75762	-0.00000	0.00000	1.81691	-7.35009	18.25527	8.35389	12.74165	-5.75075	-8.39513	-1.21273	-0.00006	-1.67492	-1.41478	-0.00006	16.32282	15.31668	11.00914	4.32713	-5.91105	-10.62279	-2.51726	8.07955	-28.39516	3.70685	-8.82682	17.91901	50.09843	0.00102	-95.93953	19.34954	0.00078	100.79019	19.16137	-7.93590	0.00240	-3.92565	5.93514	-0.00206	11.94372	-1.22431	3.16579	-10.94942	-2.35978	2.44017	7.31756	4.11440	0.08776
14	-10.67657	0.00000	0.00000	-11.12655	0.00000	0.00000	1.89639	-7.40052	18.20209	8.49368	12.68602	-5.84430	-8.50115	-1.25305	0.00002	-1.70954	-1.37023	-0.00010	16.45465	15.41098	11.14009	4.41772	-5.87564	-10.57994	-2.66077	7.97610	-28.13588	3.71942	-8.78333	17.81697	50.26015	0.00221	-97.19462	19.29267	0.00235	101.49557	18.37587	-8.91504	0.01498	-4.09797	6.16710	-0.00456	11.89705	-1.25767	3.08988	-10.99785	-2.36099	2.35721	7.42764	4.15959	0.08459
15	-10.18217	0.00000	-0.00000	-11.03972	0.00000	-0.00000	1.84392	-7.45254	18.06683	8.56766	12.50046	-5.88814	-8.56302	-1.29331	0.00001	-1.76010	-1.34751	-0.00008	16.60726	15.46825	11.28139	4.53830	-5.86294	-10.55113	-2.70732	8.00713	-28.21265	3.80387	-8.70493	17.87471	50.45554	0.00043	-97.48280	19.11847	0.00180	102.36800	17.29170	-10.20634	0.01502	-4.69864	6.62754	-0.00548	11.81871	-1.23191	3.14794	-11.07483	-2.35984	2.42076	7.56769	4.14475	0.03040
16	-9.27168	-0.00000	0.00000	-10.28184	0.00000	-0.00000	1.72312	-7.48826	17.85434	8.46793	12.34439	-5.78553	-8.63031	-1.29860	-0.00002	-1.78852	-1.39748	-0.00003	16.65273	15.46874	11.40490	4.53707	-5.85936	-10.59960	-2.56459	8.08258	-28.57314	3.92472	-8.67408	17.91484	50.51655	0.00042	-97.10143	18.93118	-0.00085	102.75753	16.49195	-11.11385	0.00234	-5.26191	6.92787	-0.00220	11.77981	-1.22889	3.38901	-11.10953	-2.45081	2.64416	7.56969	4.11441	-0.04798
17	-8.67711	0.00000	0.00000	-9.46290	0.00000	0.00000	1.70748	-7.54472	17.67301	8.30917	12.34883	-5.56128	-8.72707	-1.27458	-0.00006	-1.80631	-1.50832	0.00003	16.57392	15.45356	11.48892	4.43279	-5.84630	-10.71511	-2.35412	8.11635	-28.92605	4.00967	-8.70769	17.73922	50.43294	0.00016	-97.03243	18.80042	-0.00227	102.62028	16.47014	-11.16747	0.00059	-5.37335	6.88264	-0.00148	11.83013	-1.32550	3.73631	-11.05432	-2.67485	2.92675	7.43285	4.11780	-0.06517
18	-8.69076	0.00000	-0.00000	-9.22395	-0.00000	0.00000	1.85814	-7.68015	17.59307	8.24913	12.52654	-5.35270	-8.84164	-1.24168	-0.00009	-1.82812	-1.63092	0.00004	16.50874	15.48601	11.51833	4.38431	-5.79319	-10.82900	-2.24687	8.12154	-29.00495	3.99745	-8.74365	17.38075	50.29354	-0.00096	-97.77828	18.76513	-0.00196	102.25391	17.17822	-10.42688	0.00941	-5.07144	6.63570	-0.00337	11.94814	-1.45782	4.05363	-10.93225	-2.92010	3.16785	7.32363	4.15817	0.00540
19	-8.95854	0.00000	-0.00000	-9.57440	0.00000	-0.00000	2.05522	-7.86260	17.63041	8.31484	12.73673	-5.28766	-8.94818	-1.23273	-0.00005	-1.83147	-1.71925	0.00001	16.55932	15.58540	11.46262	4.45519	-5.69276	-10.84963	-2.23694	8.16218	-28.84821	3.90327	-8.71836	17.05815	50.12846	-0.00031	-98.85014	18.82662	-0.00113	101.84201	18.08069	-9.37590	0.00904	-4.73676	6.44694	-0.00369	12.06243	-1.48138	4.24575	-10.81419	-3.01648	3.33586	7.34031	4.19448	0.11009
20	-9.10642	0.00000	0.00000	-10.10728	0.00000	-0.00000	2.16597	-7.96239	17.78028	8.43790	12.79361	-5.38642	-9.04659	-1.28296	0.00004	-1.79423	-1.73220	0.00004	16.67631	15.70870	11.30657	4.53762	-5.59805	-10.73418	-2.21293	8.24605	-28.70791	3.80266	-8.65531	16.96013	49.95084	0.00244	-99.35482	18.93365	-0.00051	101.46384	18.61326	-8.56030	0.00058	-4.67359	6.41030	-0.00274	12.10780	-1.37000	4.31985	-10.76486	-2.94265	3.44756	7.40830	4.19170	0.19784
21	-9.03081	0.00000	-0.00000	-10.37336	0.00000	-0.00000	2.15821	-7.89274	17.92520	8.53182	12.62438	-5.54586	-9.17327	-1.37533	0.00009	-1.73470	-1.64499	0.00008	16.78983	15.78952	11.14539	4.53670	-5.58582	-10.57016	-2.18262	8.30665	-28.70484	3.75940	-8.65576	17.14545	49.87242	0.00279	-99.00768	19.00357	-0.00018	101.13229	18.57210	-8.26515	-0.00251	-4.88831	6.40645	-0.00182	12.05718	-1.26784	4.37323	-10.81219	-2.86927	3.53655	7.44472	4.16068	0.25454
22	-8.81143	0.00000	-0.00000	-10.20919	0.00000	0.00000	2.08851	-7.68923	17.86727	8.54405	12.30697	-5.63011	-9.35124	-1.44888	0.00002	-1.68961	-1.49318	0.00003	16.92631	15.81297	11.12079	4.50439	-5.65385	-10.50653	-2.25563	8.29644	-28.72626	3.77397	-8.77777	17.52275	49.99738	0.00031	-98.30913	18.99717	0.00002	100.91350	18.13257	-8.46522	0.00051	-5.22846	6.36672	-0.00147	11.94150	-1.32227	4.49201	-10.92606	-2.96557	3.62492	7.48595	4.15352	0.27242
23	-8.62931	0.00000	0.00000	-9.87340	0.00000	-0.00000	2.04647	-7.43782	17.56542	8.49010	12.00258	-5.59008	-9.54886	-1.47737	-0.00006	-1.66728	-1.36565	-0.00004	17.09712	15.83040	11.21926	4.49400	-5.70427	-10.61784	-2.44485	8.24897	-28.64376	3.78904	-8.97145	17.90401	50.26683	-0.00049	-97.82642	18.96504	-0.00022	100.93117	17.62914	-8.97283	0.00233	-5.49645	6.28510	-0.00130	11.84558	-1.53068	4.66032	-11.02217	-3.22298	3.69908	7.55863	4.21286	0.23594
24	-8.56616	-0.00000	-0.00000	-9.66957	0.00000	-0.00000	2.06127	-7.21075	17.20117	8.41576	11.85523	-5.44258	-9.71673	-1.48218	-0.00006	-1.65132	-1.33085	-0.00007	17.21882	15.88015	11.28943	4.44394	-5.66219	-10.90063	-2.62751	8.22223	-28.49221	3.73871	-9.15267	18.11548	50.52473	0.00067	-97.80806	19.00847	-0.00132	101.17188	17.30149	-9.49304	0.00060	-5.48355	6.06421	-0.00172	11.84671	-1.77450	4.79256	-11.02326	-3.49901	3.72617	7.58002	4.32526	0.15591
