	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
7	0.15739	0.33302	1.39404	0.08737	0.53946	0.06176	0.13936	0.09406	0.06086	0.11437	0.48296	0.42500	0.15704	0.16826	0.42460	0.10344	0.39085	0.79885	0.16514	0.23603	0.80598	0.08230	0.47525	1.30043	0.19878	0.17377	1.27957	0.04742	0.50969	1.03018	0.22037	0.14427	1.01007	0.20166	0.50590	0.86328	0.29448	0.16749	0.80046
8	0.15717	0.33309	1.39399	0.08714	0.53930	0.06177	0.13917	0.09397	0.06081	0.11461	0.48330	0.42504	0.15709	0.16837	0.42450	0.10365	0.39097	0.79884	0.16521	0.23609	0.80590	0.08272	0.47513	1.30009	0.19856	0.17329	1.27931	0.04721	0.50991	1.02997	0.22065	0.14464	1.00976	0.20101	0.50654	0.86265	0.29438	0.16784	0.80001
9	0.15702	0.33315	1.39394	0.08697	0.53932	0.06171	0.13906	0.09400	0.06073	0.11461	0.48377	0.42505	0.15706	0.16851	0.42439	0.10379	0.39092	0.79872	0.16526	0.23601	0.80582	0.08300	0.47507	1.29977	0.19842	0.17304	1.27914	0.04700	0.51011	1.02975	0.22094	0.14478	1.00959	0.20049	0.50686	0.86214	0.29406	0.16812	0.79964
10	0.15707	0.33313	1.39392	0.08693	0.53943	0.06163	0.13906	0.09406	0.06070	0.11459	0.48415	0.42501	0.15689	0.16862	0.42436	0.10380	0.39070	0.79853	0.16522	0.23578	0.80585	0.08312	0.47494	1.29982	0.19842	0.17298	1.27912	0.04691	0.51027	1.02986	0.22090	0.14448	1.00959	0.19999	0.50695	0.86188	0.29365	0.16803	0.79955
11	0.15724	0.33311	1.39394	0.08695	0.53950	0.06159	0.13915	0.09406	0.06079	0.11482	0.48438	0.42498	0.15666	0.16872	0.42444	0.10370	0.39042	0.79836	0.16513	0.23552	0.80599	0.08300	0.47474	1.30014	0.19845	0.17297	1.27923	0.04694	0.51012	1.03017	0.22044	0.14384	1.00973	0.19954	0.50698	0.86175	0.29333	0.16754	0.79974
12	0.15732	0.33309	1.39400	0.08695	0.53946	0.06162	0.13926	0.09404	0.06096	0.11529	0.48458	0.42501	0.15649	0.16878	0.42461	0.10363	0.39021	0.79827	0.16510	0.23533	0.80620	0.08267	0.47466	1.30038	0.19835	0.17285	1.27938	0.04690	0.50955	1.03031	0.21978	0.14314	1.00989	0.19922	0.50705	0.86162	0.29312	0.16692	0.80007
13	0.15718	0.33302	1.39408	0.08695	0.53943	0.06168	0.13930	0.09408	0.06110	0.11570	0.48486	0.42508	0.15644	0.16873	0.42477	0.10361	0.39008	0.79823	0.16509	0.23522	0.80637	0.08239	0.47479	1.30033	0.19811	0.17257	1.27946	0.04661	0.50882	1.03015	0.21928	0.14272	1.00998	0.19901	0.50709	0.86153	0.29298	0.16651	0.80029
14	0.15681	0.33293	1.39414	0.08701	0.53952	0.06172	0.13921	0.09421	0.06112	0.11588	0.48521	0.42514	0.15651	0.16863	0.42484	0.10357	0.38998	0.79817	0.16504	0.23512	0.80644	0.08228	0.47494	1.30007	0.19788	0.17229	1.27942	0.04621	0.50835	1.02985	0.21919	0.14272	1.00991	0.19900	0.50691	0.86158	0.29292	0.16649	0.80022
15	0.15644	0.33286	1.39419	0.08715	0.53971	0.06172	0.13904	0.09434	0.06103	0.11597	0.48554	0.42517	0.15659	0.16863	0.42476	0.10353	0.38990	0.79809	0.16503	0.23505	0.80638	0.08221	0.47490	1.29987	0.19773	0.17216	1.27922	0.04609	0.50834	1.02966	0.21943	0.14302	1.00970	0.19938	0.50643	0.86184	0.29299	0.16670	0.79994
16	0.15637	0.33272	1.39418	0.08730	0.53986	0.06172	0.13889	0.09434	0.06091	0.11618	0.48579	0.42518	0.15662	0.16880	0.42459	0.10356	0.38987	0.79802	0.16511	0.23505	0.80624	0.08201	0.47469	1.29988	0.19752	0.17220	1.27899	0.04645	0.50872	1.02967	0.21968	0.14334	1.00947	0.20008	0.50583	0.86218	0.29310	0.16676	0.79964
17	0.15667	0.33240	1.39409	0.08726	0.53986	0.06172	0.13884	0.09414	0.06083	0.11649	0.48594	0.42517	0.15661	0.16904	0.42442	0.10365	0.38988	0.79797	0.16515	0.23503	0.80611	0.08179	0.47449	1.29994	0.19722	0.17228	1.27884	0.04697	0.50913	1.02971	0.21965	0.14349	1.00933	0.20064	0.50550	0.86229	0.29309	0.16643	0.79945
