	RTOES_DIST	RTOES_DIST	RTOES_DIST	LTOES_DIST	LTOES_DIST	LTOES_DIST	RTOES_PROX	RTOES_PROX	RTOES_PROX	LTOES_PROX	LTOES_PROX	LTOES_PROX	RFTS_DIST	RFTS_DIST	RFTS_DIST	LFTS_DIST	LFTS_DIST	LFTS_DIST	RFTS_PROX	RFTS_PROX	RFTS_PROX	LFTS_PROX	LFTS_PROX	LFTS_PROX
	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
30	0.29639	0.12739	0.00532	0.19600	0.66861	0.00420	0.25127	0.12205	0.01065	0.16817	0.63256	0.00845	0.26111	0.09414	0.01594	0.15906	0.64598	0.01568	0.09191	0.07510	0.00597	0.05049	0.50605	0.00586
31	0.29652	0.12732	0.00537	0.19607	0.66838	0.00429	0.25141	0.12193	0.01073	0.16821	0.63235	0.00851	0.26128	0.09399	0.01584	0.15916	0.64576	0.01585	0.09206	0.07496	0.00628	0.05029	0.50606	0.00606
32	0.29664	0.12742	0.00529	0.19605	0.66826	0.00421	0.25158	0.12192	0.01084	0.16820	0.63222	0.00847	0.26151	0.09397	0.01575	0.15919	0.64561	0.01588	0.09229	0.07469	0.00653	0.05025	0.50596	0.00618
33	0.29674	0.12769	0.00519	0.19605	0.66831	0.00405	0.25170	0.12205	0.01082	0.16824	0.63225	0.00824	0.26171	0.09410	0.01559	0.15922	0.64563	0.01566	0.09253	0.07442	0.00662	0.05041	0.50586	0.00620
34	0.29682	0.12804	0.00522	0.19608	0.66847	0.00392	0.25178	0.12228	0.01073	0.16829	0.63237	0.00799	0.26187	0.09436	0.01549	0.15927	0.64576	0.01540	0.09274	0.07422	0.00660	0.05060	0.50586	0.00616
35	0.29690	0.12833	0.00533	0.19603	0.66861	0.00383	0.25187	0.12251	0.01082	0.16828	0.63249	0.00801	0.26200	0.09462	0.01570	0.15923	0.64587	0.01540	0.09292	0.07415	0.00649	0.05069	0.50588	0.00609
36	0.29691	0.12846	0.00539	0.19587	0.66865	0.00372	0.25193	0.12263	0.01128	0.16817	0.63256	0.00841	0.26203	0.09476	0.01629	0.15907	0.64594	0.01573	0.09301	0.07425	0.00629	0.05070	0.50585	0.00596
37	0.29680	0.12842	0.00541	0.19565	0.66866	0.00359	0.25188	0.12263	0.01183	0.16802	0.63260	0.00888	0.26193	0.09476	0.01692	0.15886	0.64598	0.01613	0.09293	0.07443	0.00609	0.05070	0.50577	0.00583
38	0.29659	0.12831	0.00549	0.19549	0.66870	0.00355	0.25168	0.12255	0.01197	0.16789	0.63264	0.00903	0.26170	0.09467	0.01707	0.15871	0.64601	0.01626	0.09270	0.07448	0.00603	0.05070	0.50569	0.00580
39	0.29640	0.12817	0.00559	0.19544	0.66872	0.00360	0.25140	0.12242	0.01150	0.16784	0.63261	0.00879	0.26145	0.09455	0.01660	0.15867	0.64598	0.01604	0.09242	0.07429	0.00623	0.05068	0.50562	0.00591
