	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
670	4.73957	0.27376	-0.60388	32.76375	-13.87766	-1.88502	2.51190	8.64285	-0.60607	24.85073	12.16574	2.92848	-5.66233	12.86478	-3.77376	-7.08740	11.42799	3.76039	16.90246	19.62477	-1.56668	-1.62704	-20.66936	8.90799	3.52605	-2.91960	1.26421	0.05293	0.47313	0.16317	-1.30566	-0.51302	-0.68900	1.84392	-1.37786	0.71017	-0.11582	0.01520	0.03863	0.22287	-0.12001	0.00460
671	3.80648	0.79260	-0.80372	33.81119	-14.55952	-1.90511	-3.52627	6.40583	-2.08981	23.38838	10.62169	3.44268	-5.74707	13.12327	-3.83108	-6.92363	11.38443	3.72843	5.84298	14.09161	-2.69647	4.37174	-29.90329	9.29629	4.11334	-3.75996	2.84911	-0.76702	-1.29085	0.16281	-2.17642	-0.92812	-0.73922	2.15580	-1.42921	-0.16641	-0.19991	-0.09706	-0.23358	0.35239	-0.20676	-0.05646
672	3.05941	0.66507	-0.88361	34.71236	-15.25480	-1.89028	-4.81074	1.64048	-2.48635	24.84813	9.33884	4.81860	-5.82759	13.31057	-3.93235	-6.63825	11.44383	3.70038	6.27780	5.92847	-0.70918	17.94272	-30.49674	10.63189	3.60534	-4.09966	2.36537	-0.57529	-4.40961	0.71974	-2.61084	-1.29255	-0.65631	1.76796	-1.09089	-1.08912	-0.26934	-0.22464	-0.34291	0.31791	-0.22339	-0.08150
673	2.86514	0.84906	-1.10493	34.43523	-15.14298	-1.89177	-0.41398	1.90149	-2.58681	25.30765	9.60875	5.58898	-5.93599	13.38227	-4.04981	-6.46264	11.52514	3.60846	14.32932	6.66520	0.66681	16.81590	-23.81896	12.94079	3.03918	-3.85571	1.38596	0.20952	-5.55366	1.44309	-2.36374	-1.27900	-0.17961	1.20295	-0.82652	-0.86093	-0.22302	-0.22211	-0.21409	0.14456	-0.15298	0.01612
674	2.65490	2.15912	-1.60805	32.85222	-14.87106	-1.84172	1.82955	7.97939	-3.56643	20.89454	8.63169	4.61877	-6.09784	13.45190	-4.15187	-6.55496	11.54362	3.44413	13.32441	13.45854	-2.45486	0.92136	-13.27805	9.82959	3.18257	-3.62180	1.56445	-0.00095	-2.94204	1.28343	-2.20238	-1.01701	0.81635	1.15386	-0.95546	0.22710	-0.18202	-0.11729	0.03834	0.03703	-0.09624	0.14115
675	2.12540	2.98489	-1.89510	31.62217	-15.31712	-1.74644	-1.71423	9.28339	-4.46543	16.04267	4.58697	2.93459	-6.27497	13.65074	-4.24145	-6.75016	11.55012	3.34997	2.41769	10.09931	-6.31031	-3.08043	-2.07653	-3.10702	3.35424	-3.80546	1.61764	-1.58224	1.58977	-0.31737	-2.60230	-0.94303	1.60138	1.63973	-1.28611	0.71342	-0.30913	-0.07445	0.22064	0.10794	-0.11679	0.08037
676	1.60640	2.29539	-1.70067	32.59401	-16.41357	-1.84540	-6.37900	2.53504	-3.95527	18.37065	0.86267	2.18131	-6.38635	13.87435	-4.33169	-6.69945	11.50864	3.41263	-3.30504	-3.38821	-5.86719	16.44293	0.84703	-17.60532	2.96342	-4.17413	-0.67679	-2.59062	3.74360	-2.08214	-2.76110	-1.17013	1.05541	2.16059	-1.51044	-0.00539	-0.47927	-0.14002	0.20931	0.25033	-0.18016	-0.17477
677	1.57631	1.69729	-1.53379	35.09684	-17.37464	-2.20692	-6.68968	-1.26870	-3.05220	27.34285	0.67935	2.69960	-6.41476	14.04766	-4.41091	-6.35334	11.38260	3.53168	5.53558	-8.70383	-3.67204	38.14323	-8.83885	-20.28893	2.70703	-4.19933	-4.36711	-1.49133	0.62118	-1.96713	-1.82343	-1.30410	-0.57543	2.49635	-1.63216	-1.14006	-0.42652	-0.17113	0.11606	0.34627	-0.25428	-0.36493
678	1.74313	2.23040	-1.67195	36.23236	-17.65319	-2.43210	-3.55105	4.27549	-3.11709	33.12825	2.24982	3.57615	-6.44718	14.27149	-4.48449	-5.98817	11.28338	3.57815	19.62611	0.87835	-4.22359	39.76774	-21.82939	-10.42918	3.21014	-3.57273	-5.73247	0.55725	-4.25223	-0.08293	-0.39702	-1.08241	-1.67832	2.78309	-1.82054	-1.28162	-0.14887	-0.08627	0.09834	0.39531	-0.33150	-0.24696
679	1.19315	2.86612	-1.73886	34.63657	-17.51330	-2.24881	-2.43650	11.47268	-3.28694	29.32053	2.46857	3.77441	-6.56890	14.57991	-4.59762	-5.84203	11.25301	3.52206	22.43102	11.93949	-6.08743	23.82138	-28.13514	1.64141	3.87762	-2.53166	-2.66802	1.63649	-4.25681	1.41068	0.04892	-0.95033	-1.51012	2.72002	-1.88522	0.25561	0.04119	-0.03616	0.06692	0.36896	-0.34894	0.14041
680	0.22388	2.73537	-1.53061	32.48198	-17.29996	-2.00538	-4.65143	11.48362	-2.33062	21.83253	1.96389	3.33693	-6.74626	14.92261	-4.73734	-5.95789	11.18225	3.41710	13.37965	12.68194	-5.42102	5.50339	-25.76939	10.00528	3.97557	-1.64073	2.25753	1.59746	-0.35632	1.59863	-0.66617	-1.24099	-0.77800	1.88084	-1.44525	2.02553	-0.00100	-0.12514	-0.04432	0.20613	-0.23424	0.48736
681	-0.00204	2.21536	-1.31419	32.11654	-16.87425	-2.08972	-6.75270	5.15162	-0.94855	19.35346	3.27289	3.08372	-6.91689	15.31384	-4.83460	-6.22489	11.01009	3.33540	5.24450	6.12307	-2.12206	-5.58480	-17.62799	14.06002	3.48857	-1.30538	4.18346	1.19674	0.61145	1.22832	-1.26449	-1.41839	-0.19909	0.91933	-0.72392	1.82395	-0.08415	-0.19755	-0.09614	0.02416	-0.06763	0.47179
682	0.72462	1.98408	-1.34918	32.86295	-16.18437	-2.33836	-5.96561	-0.57540	-0.55609	22.24306	5.95913	3.18501	-7.10708	15.77352	-4.87952	-6.43726	10.80303	3.32234	5.90103	1.22552	0.66986	-6.43863	-9.43860	12.28964	2.80057	-1.76151	1.64072	0.28944	-2.63464	0.72823	-1.19246	-1.18879	-0.00252	0.73436	-0.26991	-0.27944	-0.10728	-0.16693	-0.06635	-0.00490	0.01918	0.09446
683	1.81272	2.34514	-1.64827	33.01101	-15.59007	-2.39969	-1.82131	-0.52636	-1.47212	26.60798	6.54955	3.07394	-7.33460	16.27987	-4.92121	-6.46564	10.65600	3.38928	15.77025	1.61009	-0.00319	2.34701	-6.20128	5.78751	2.46609	-2.72568	-2.05099	-1.39630	-5.79831	0.21743	-0.99954	-1.01788	-0.23156	1.09271	-0.18286	-2.22247	-0.12598	-0.14476	-0.09438	0.07069	0.02669	-0.30178
684	2.24104	3.06559	-1.97074	32.33302	-15.17133	-2.22466	1.83198	3.64171	-2.83804	30.07492	3.78537	2.57104	-7.53986	16.82462	-5.00234	-6.41932	10.61772	3.50455	27.87343	3.82100	-3.96475	15.69078	-10.03129	0.13267	2.95311	-3.37608	-3.19408	-2.85718	-6.16828	-0.02562	-1.08616	-1.26436	-0.65651	1.45836	-0.37010	-2.55282	-0.14938	-0.18563	-0.20033	0.13003	-0.01136	-0.41577
685	1.16933	3.38226	-1.93508	31.11497	-14.86444	-1.94889	-0.90130	5.19018	-3.23393	29.87273	0.02089	1.91982	-7.66586	17.32519	-5.11629	-6.44931	10.61322	3.57812	28.14638	1.81572	-7.56283	24.37327	-18.23817	-0.49611	4.20565	-3.25671	-1.47261	-2.01887	-4.13612	0.12561	-1.27033	-1.74468	-0.87874	1.95673	-0.88743	-1.29522	-0.13607	-0.22949	-0.24942	0.21930	-0.11420	-0.23876
686	-0.44057	3.17040	-1.58146	29.59268	-14.87538	-1.68311	-8.47067	2.37042	-2.19800	24.70982	-2.13682	1.48715	-7.73149	17.65926	-5.19908	-6.52341	10.51803	3.55619	12.64699	-3.79785	-7.73689	21.01355	-22.90376	3.46371	5.36257	-2.70687	0.78000	2.19072	-1.37496	0.92808	-1.20533	-2.15796	-0.87374	2.65247	-1.58855	0.94210	-0.07979	-0.24219	-0.17693	0.40080	-0.26498	0.12105
687	-0.78069	3.40532	-1.46194	28.48974	-14.87247	-1.47672	-12.03235	1.38350	-1.23625	18.97972	-1.67318	1.88921	-7.84133	17.92226	-5.21427	-6.59052	10.39828	3.52724	-1.97889	-4.19838	-5.46761	8.68051	-19.57630	7.33802	5.31824	-2.32844	1.26210	7.02066	0.54567	2.24916	-0.79525	-2.29317	-0.88687	2.94201	-1.96807	3.06347	-0.02415	-0.23520	-0.05374	0.53399	-0.35507	0.50033
688	-0.01843	4.44322	-1.79304	27.93518	-13.86545	-1.27609	-8.48531	5.76441	-1.91928	17.86449	1.15745	3.25963	-8.08598	18.33088	-5.21580	-6.72200	10.47478	3.62307	-0.55962	4.86018	-3.87296	-0.69297	-15.35243	5.38023	4.10228	-2.42726	-0.46163	7.39092	1.29138	2.80647	-0.33933	-1.94430	-0.82882	2.47292	-1.74813	3.69770	-0.03791	-0.21408	0.04574	0.43838	-0.30039	0.66068
689	0.36063	5.35061	-2.17105	27.01852	-11.80882	-1.00619	-4.03456	11.19716	-3.59984	20.39513	4.62861	4.42802	-8.38781	18.81278	-5.26145	-6.89809	10.76022	3.84108	9.97668	15.55407	-4.57908	1.57170	-18.92897	-1.67831	3.21323	-2.76058	-2.67260	2.11890	1.49046	1.82920	-0.18676	-1.26414	-0.58209	1.69759	-1.22831	2.77401	-0.11836	-0.19570	0.07016	0.15848	-0.16302	0.57046
690	0.18002	5.31622	-2.21789	25.38954	-10.36676	-0.72413	-3.37209	12.00378	-4.19789	22.02395	5.34232	3.99007	-8.56278	19.10617	-5.33695	-6.95386	10.97576	4.04165	15.07249	16.58315	-6.59065	13.48799	-26.22523	-5.77601	3.71001	-2.76542	-3.01323	-3.62130	1.34257	0.33277	-0.37821	-0.99456	-0.44902	1.24202	-0.85402	1.47247	-0.17286	-0.23092	-0.02386	-0.05966	-0.06871	0.37248
691	0.25898	4.61885	-1.96862	23.84709	-10.28436	-0.51357	-5.00252	7.42125	-2.88707	20.54988	3.14394	2.54702	-8.55966	19.23817	-5.38078	-6.87901	10.98486	4.15030	11.44845	8.15161	-6.97978	24.66444	-25.56485	-2.84738	4.71147	-2.17131	-1.12213	-4.23230	0.76882	-0.66268	-0.64636	-1.41676	-0.52124	1.18255	-0.62958	0.30086	-0.14728	-0.29454	-0.13951	-0.06785	-0.01514	0.03494
692	0.32679	4.05052	-1.66664	22.93019	-10.06861	-0.30551	-7.33602	1.44980	-1.15521	16.63974	2.67464	2.24878	-8.53156	19.45858	-5.37530	-6.89307	10.99786	4.23288	2.93606	1.82878	-4.06081	25.87196	-15.00189	1.37880	5.02844	-1.51796	0.91497	-0.48197	0.15037	-1.32286	-0.73142	-1.95814	-0.52551	1.18512	-0.33667	-0.97846	-0.07863	-0.29333	-0.13661	0.02878	0.06397	-0.44067
693	-0.27474	4.01140	-1.54589	22.30579	-9.09308	-0.00715	-9.08911	-1.06478	-1.05727	13.04731	4.67616	3.65559	-8.63862	19.83315	-5.36484	-7.13770	11.22681	4.36060	-3.03914	3.38091	-0.85570	18.13900	-4.32806	0.73126	4.79717	-1.44197	1.21311	2.34147	-0.63284	-1.87180	-0.51931	-2.12026	-0.51498	1.28295	-0.09932	-2.11516	0.00868	-0.20975	-0.08046	0.10615	0.10897	-0.75430
694	-0.69301	4.09608	-1.61617	21.70734	-8.31406	0.32883	-6.57626	0.63844	-2.50632	14.02142	5.18468	5.33867	-8.85316	20.21384	-5.36257	-7.47719	11.62568	4.54876	4.32929	7.27844	-0.67322	7.82432	-0.67135	-1.97398	4.57869	-1.69816	0.13575	1.97216	-2.55334	-1.73166	-0.20420	-1.80587	-0.55393	1.81396	-0.17469	-2.43607	0.08407	-0.08662	-0.07383	0.20883	0.03871	-0.66812
695	-0.10262	3.84710	-1.64226	20.87750	-7.75097	0.60800	-0.50701	3.30313	-3.27344	18.91804	4.43193	6.08300	-9.03499	20.43434	-5.35017	-7.68198	11.94622	4.75132	21.30069	9.54333	-1.78835	-0.25818	-5.03183	-0.17535	4.35874	-1.43093	-0.46741	0.69203	-4.94126	-0.61026	-0.19442	-1.13263	-0.36585	2.76932	-0.54830	-1.66811	0.07837	0.05644	-0.07998	0.41897	-0.11086	-0.30150
696	0.72642	3.19660	-1.37533	19.33201	-6.92381	0.80880	1.78286	3.39757	-1.70961	20.36997	4.96030	5.36066	-9.09399	20.40752	-5.33212	-7.69740	11.92826	4.86351	26.40366	9.77446	-1.45448	-1.40140	-15.60371	5.83702	3.72039	-0.39610	0.41324	0.29326	-5.49499	0.43626	-0.47695	-0.61515	-0.04132	3.56327	-0.87130	-0.48619	0.01297	0.14236	-0.07944	0.64191	-0.22886	0.06356
697	0.86893	2.39005	-0.87366	17.25380	-6.16209	0.96357	-3.60389	0.27873	1.19302	14.57089	5.42733	3.38018	-9.06229	20.27220	-5.31941	-7.70794	11.63909	4.85089	9.78818	5.77386	-0.55215	6.55605	-22.88556	8.97338	2.57997	0.35197	1.48346	0.14073	-3.84391	0.33303	-0.44021	-0.82610	-0.15674	3.25947	-0.70918	-0.00967	0.00373	0.04323	-0.11329	0.60225	-0.21215	0.22463
698	0.28424	2.25428	-0.59556	15.65222	-5.36707	1.16753	-11.65374	-2.21739	2.58393	7.05477	5.02541	1.95519	-9.08920	20.36772	-5.31566	-7.95640	11.55371	4.85996	-12.03335	0.69297	-1.01366	17.97754	-17.59451	4.61451	1.92938	-0.24043	0.95422	-0.07896	-1.70045	-0.27143	0.12070	-1.49158	-0.64501	1.82550	-0.24372	-0.16036	0.04449	-0.18488	-0.11519	0.25328	-0.09485	0.21792
699	-0.34486	3.08408	-0.80646	15.09786	-4.16604	1.46522	-14.41941	-1.34690	1.16614	4.59155	5.94804	2.77584	-9.25856	20.76919	-5.29049	-8.45821	11.93971	5.01647	-17.63425	1.43530	-2.03566	23.01160	-6.89776	-3.38843	2.86727	-1.51733	-0.85343	0.80395	-0.15720	0.01919	0.62830	-1.69911	-0.81820	0.67240	-0.18094	0.18552	0.03502	-0.30476	-0.01004	-0.04099	-0.04917	0.21323
700	-0.40416	3.82014	-1.16143	15.13894	-3.02346	1.71434	-10.42568	-0.15719	-1.27234	7.50497	8.41044	4.90363	-9.47442	21.15182	-5.20295	-8.99044	12.45551	5.21485	-5.29562	6.56783	-1.81996	19.92586	-4.49328	-7.77639	4.72856	-2.24214	-2.34747	2.67234	0.52631	0.94941	0.82843	-1.45410	-0.78201	0.97312	-0.62051	0.95818	0.01757	-0.29383	0.05453	0.02592	-0.11308	0.18801
701	-0.10497	3.57832	-1.22366	15.24264	-2.34037	1.77899	-5.62013	-1.04168	-2.52116	11.71734	10.38715	6.22628	-9.63459	21.30084	-5.09892	-9.36957	12.69978	5.30675	9.05121	10.65157	-0.89343	16.27843	-9.81629	-6.91715	5.90261	-2.38030	-2.95186	2.93990	0.41786	1.00616	0.97991	-1.37892	-0.97432	2.27719	-0.98606	1.13627	0.07580	-0.27334	-0.03733	0.32040	-0.14652	0.03986
702	0.22795	2.96492	-1.02821	14.95280	-1.81348	1.76388	-3.98843	-1.06112	-2.08903	12.47816	11.72211	6.19844	-9.72041	21.31403	-5.04453	-9.58727	12.72099	5.30998	11.53252	14.30339	0.22606	14.35338	-12.16630	-5.12037	6.39093	-2.73903	-3.42862	0.01803	0.26766	-0.14308	1.01368	-1.38920	-1.08190	3.10803	-0.94227	0.72381	0.15051	-0.22526	-0.14541	0.46678	-0.08820	-0.12909
703	0.26800	2.87201	-0.79501	13.47379	-0.94875	1.92913	-4.54874	1.22380	-0.51685	8.10741	13.38280	5.69602	-9.75064	21.28376	-5.02267	-9.70265	12.76384	5.33166	2.75569	18.41842	2.52210	9.32915	-7.69710	-4.86419	7.06543	-3.64492	-4.22567	-3.64786	0.40885	-1.18588	0.72456	-1.30950	-0.78052	2.74116	-0.65910	0.49449	0.15508	-0.19063	-0.15514	0.32642	-0.01374	-0.13013
704	-0.24196	2.90718	-0.51011	10.61831	0.27197	2.38895	-6.29227	2.10943	1.21179	1.72808	14.03257	5.42105	-9.76978	21.21146	-4.95712	-9.79555	12.92661	5.41692	-7.96997	18.39437	4.58620	2.41395	-2.71903	-3.57411	7.28904	-4.11851	-4.19602	-4.23666	0.11216	-1.04824	0.32838	-1.44837	-0.37420	1.81277	-0.36032	0.55297	0.11090	-0.26249	-0.11357	0.10437	0.01239	0.03659
705	-0.77933	2.18428	-0.12755	7.89617	1.43993	2.93686	-8.10626	-1.00026	1.99510	-2.17135	13.13765	5.81536	-9.83931	21.12785	-4.80511	-9.94092	13.16893	5.53718	-12.83259	13.42238	4.49991	-0.34328	-3.79934	0.99107	6.08533	-2.89025	-2.14370	-0.99626	-0.82685	0.07066	0.07287	-1.85337	-0.18501	1.14758	-0.15025	0.52926	0.05513	-0.31765	-0.07968	0.02550	-0.01051	0.19815
706	-0.49521	1.07766	0.12374	7.05180	2.02000	3.22752	-6.89612	-5.38969	1.48049	-1.84815	12.51907	6.77843	-9.98288	21.07537	-4.60680	-10.13523	13.39188	5.63741	-8.66111	9.24032	3.50365	2.22919	-8.57718	6.35155	4.30459	-0.50827	0.69494	3.37934	-1.70022	1.32528	-0.09488	-2.00873	-0.13335	0.80610	-0.06247	0.32791	-0.00747	-0.19727	-0.06779	0.06660	-0.03216	0.19294
707	0.23111	0.80666	0.02302	7.51910	1.84731	3.19830	-3.34569	-6.44023	0.17132	0.06316	12.07266	7.15076	-10.17043	21.06300	-4.45438	-10.36787	13.54591	5.67703	-1.55613	9.13189	2.43295	10.76437	-10.62545	8.10134	3.16665	0.86570	1.70714	5.61263	-2.26998	1.76164	0.00816	-1.68296	-0.24276	0.58112	0.03224	-0.11359	-0.00230	-0.05609	-0.09389	0.05303	0.01972	-0.01302
708	0.80351	1.04119	-0.13218	7.71068	1.50991	3.10966	-0.62836	-4.16235	-0.62256	1.26344	10.57544	6.46900	-10.28658	20.98520	-4.36108	-10.61459	13.66188	5.69815	2.79361	11.12821	1.53577	23.58824	-9.67163	4.39660	2.57727	-0.00783	0.08575	4.65341	-2.70185	1.02128	0.53120	-1.13422	-0.57006	0.92075	0.16361	-0.61848	0.09471	-0.10123	-0.12219	0.01533	0.10244	-0.21538
709	1.21956	0.63041	0.09635	7.50244	1.69426	3.14754	0.24993	-2.60370	0.33692	3.20818	9.27787	5.84926	-10.21288	20.69475	-4.24392	-10.76137	13.74488	5.77549	6.85402	12.71260	2.42137	27.71224	-6.84973	-2.98089	2.51542	-2.26618	-2.60472	2.02099	-2.96605	-0.14592	0.80908	-0.52096	-0.65164	2.09741	0.16092	-0.64791	0.12577	-0.20536	-0.06673	0.11639	0.09553	-0.15968
710	1.03598	-0.23288	0.62435	7.29476	2.55501	3.28101	-1.32623	-4.75469	2.58799	5.56770	10.21914	5.92966	-10.01562	20.26267	-4.08055	-10.74919	13.82056	5.90553	9.14586	11.57558	5.02176	15.43143	-0.63372	-9.04082	3.38999	-3.84821	-4.09350	-0.03353	-3.09600	-0.64275	0.44916	-0.09771	-0.24368	3.11754	-0.05099	-0.09798	0.05607	-0.18225	0.03446	0.26517	-0.01486	0.08319
711	-0.09918	-0.93862	1.09269	6.79979	3.63773	3.42169	-5.04925	-9.76886	4.33263	4.80989	12.62231	5.89039	-9.85998	19.85605	-3.93819	-10.65876	13.92876	6.01838	4.28852	6.38152	6.29421	0.08258	3.31165	-8.85357	4.48572	-3.08956	-2.98226	-0.51477	-2.64809	-0.29050	0.10844	-0.31772	0.17370	3.02409	-0.37903	0.52644	0.05111	-0.10782	0.05951	0.28195	-0.12316	0.20804
712	-1.61033	-1.80121	1.44739	5.88293	4.11419	3.51262	-8.97895	-13.48456	4.51847	0.88534	13.55149	5.16046	-9.78505	19.46718	-3.84784	-10.62514	14.01416	6.05996	-5.52190	0.48397	4.14825	-3.72480	-3.19539	-3.90798	4.54383	-0.42345	-0.33327	-0.41973	-0.65105	0.19545	0.32868	-0.87326	0.13860	1.88171	-0.66096	0.90868	0.15461	-0.06455	-0.00459	0.15624	-0.15166	0.11866
713	-2.20507	-2.75270	1.68254	4.97873	3.81261	3.57099	-10.83214	-12.53028	3.34206	-2.33774	12.37753	4.62620	-9.72667	19.14893	-3.74520	-10.77895	14.06631	6.05075	-12.15875	0.42048	0.49053	2.44523	-13.58408	-1.84288	3.95484	1.38605	0.90968	-0.54524	1.73795	0.13727	0.66256	-0.91867	-0.19146	0.87392	-0.68696	0.88710	0.19775	0.02173	-0.08064	0.09904	-0.11258	-0.02381
714	-1.16982	-3.07752	1.65081	4.42668	3.62236	3.66144	-9.37745	-8.55190	1.69476	-3.05802	12.11373	5.31551	-9.67019	19.01588	-3.57508	-11.05278	14.13066	6.05288	-11.51078	8.29997	-0.84536	10.44799	-13.10135	-6.20984	4.16517	0.32600	-0.40974	-0.37509	1.61650	-0.46127	0.54313	-0.55688	-0.40842	1.00626	-0.33000	0.25579	0.08655	0.14248	-0.12481	0.21257	-0.03873	-0.11294
715	0.58084	-3.10230	1.51627	4.23878	4.39026	3.79996	-5.88807	-6.46821	0.76202	-2.16553	15.15734	6.97744	-9.64774	18.93452	-3.37717	-11.17109	14.17443	6.09611	-6.15732	18.25834	1.52199	17.20669	-2.37844	-11.48689	4.94942	-1.90240	-2.02363	-0.05356	-0.80609	-1.03947	0.21460	-0.62510	-0.37780	1.70388	0.13678	-0.51773	-0.06171	0.16228	-0.12547	0.26023	0.03548	-0.15880
716	1.41921	-3.79876	1.67738	4.12377	5.68820	3.95162	-3.65332	-8.61817	1.10872	-1.19300	18.82546	8.25094	-9.64396	18.70465	-3.22387	-11.05650	14.18298	6.15750	-2.42644	20.99485	4.89262	21.52938	3.34265	-10.92384	4.83362	-2.42318	-1.76134	0.32296	-2.20983	-0.77644	0.35443	-1.28453	-0.30849	1.94298	0.22259	-0.46856	-0.06103	0.00436	-0.08695	0.12509	0.05345	-0.12038
717	0.92020	-5.04813	2.15166	3.78116	6.16283	4.05474	-4.11388	-12.70788	2.25457	-1.36923	18.27429	7.95640	-9.58249	18.28829	-3.12015	-10.86862	14.13071	6.18334	-3.64802	13.29474	6.02296	19.26473	-1.90479	-6.01105	3.95508	-1.45089	-0.59705	1.61146	-1.28217	0.48569	0.87375	-1.79114	-0.28199	1.63557	-0.08412	0.37026	0.09063	-0.23382	-0.02639	0.03065	-0.00134	0.02253
718	0.09784	-6.07341	2.60818	3.45336	5.56743	4.05653	-5.21716	-15.70274	3.45882	-1.36160	14.19987	6.62990	-9.42904	17.73778	-3.02495	-10.67076	13.92881	6.15147	-4.65405	2.46741	5.38268	12.15212	-9.63171	-4.81834	3.94105	-1.06217	-0.46776	2.97048	0.00475	1.30243	1.02687	-1.56691	-0.15047	1.70076	-0.25313	0.88832	0.21052	-0.34180	0.02725	0.19281	-0.04349	0.13851
719	-0.21445	-6.68219	2.88570	3.21787	4.85753	3.98624	-6.06108	-16.50650	4.30498	-0.08415	11.12118	5.60082	-9.24027	17.17288	-2.92484	-10.45985	13.59808	6.07434	-2.69193	-3.21424	4.85996	10.15079	-12.91625	-9.38186	4.90703	-1.54886	-1.30065	2.37342	-0.08611	0.62541	0.77893	-0.88159	-0.02057	2.58110	-0.05973	0.74503	0.21162	-0.22659	0.03588	0.48524	-0.02069	0.15339
