	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
7	-4.39742	5.06423	-37.53402	1.11472	7.50288	-83.15546	3.53297	-1.06803	-37.81136	2.36386	-2.94890	-83.20530	3.53298	-1.06804	-37.81136	2.36386	-2.94890	-83.20530	8.84158	4.20150	-55.65144	-11.52916	2.72617	-78.66037	13.84099	-1.62641	-55.82092	-10.07667	1.19864	-78.72762	-5.78033	7.83435	-68.07634	0.56822	2.27577	-68.31960	3.65773	-9.33237	-65.27844	-5.90579	11.51067	-65.09318	7.26176	7.29694	-98.12933	-6.24802	-4.55436	-51.41972	-1.30015	-42.73520	161.09406	6.32197	-19.36167	54.28497	-20.33972	-25.60303	148.56262	-2.06045	-19.09399	51.25801
8	-4.19699	4.85521	-37.41230	1.14886	7.45559	-83.19113	3.47691	-1.04990	-37.66781	2.39872	-3.05725	-83.23930	3.47692	-1.04990	-37.66781	2.39872	-3.05725	-83.23930	8.76365	4.27461	-55.65980	-11.56130	2.76343	-78.66699	13.87462	-1.62997	-55.83945	-10.06802	1.20008	-78.73708	-5.70435	7.74665	-68.13678	0.56408	2.24696	-68.43060	3.70145	-9.30346	-65.35371	-5.83592	11.55150	-65.16303	7.33545	7.42839	-98.08420	-6.06873	-4.65865	-51.42804	-1.15376	-42.58295	161.59581	6.31216	-19.25804	54.60609	-21.42790	-26.62297	148.48476	-2.42526	-19.12263	51.44264
9	-3.92573	4.60213	-37.32982	1.10484	7.29419	-83.27025	3.41447	-1.02616	-37.55943	2.33106	-3.14039	-83.31487	3.41447	-1.02617	-37.55943	2.33106	-3.14039	-83.31487	8.69179	4.29931	-55.76857	-11.57748	2.77609	-78.64514	13.95418	-1.60854	-55.96406	-10.03598	1.21307	-78.71807	-5.65556	7.59738	-68.17727	0.53432	2.20071	-68.47335	3.76277	-9.23695	-65.30489	-5.79446	11.60910	-65.10328	7.39299	7.53112	-98.11446	-5.98598	-4.74960	-51.03199	-1.11166	-42.47659	162.72353	6.34375	-19.09331	54.62791	-21.83489	-27.42234	149.38310	-2.70881	-19.07711	51.35258
10	-3.89056	4.56214	-37.30194	1.05323	7.28060	-83.33094	3.40763	-1.02784	-37.52758	2.26582	-3.13263	-83.37501	3.40763	-1.02785	-37.52758	2.26582	-3.13263	-83.37501	8.65018	4.30265	-55.89693	-11.58708	2.74974	-78.62080	14.04606	-1.60518	-56.10539	-9.98506	1.23184	-78.69643	-5.70402	7.52848	-68.19621	0.49853	2.16716	-68.45251	3.80616	-9.21575	-65.17295	-5.79932	11.60832	-64.96857	7.45471	7.57492	-98.22287	-6.03574	-4.74122	-50.62872	-1.13165	-42.33508	164.00816	6.39533	-18.99525	54.20103	-21.30648	-27.72736	150.96396	-2.61156	-18.94901	50.95879
11	-4.13034	4.74603	-37.29830	1.07596	7.40844	-83.34491	3.43965	-1.05388	-37.54283	2.28904	-3.03231	-83.39141	3.43965	-1.05388	-37.54283	2.28904	-3.03231	-83.39141	8.62395	4.33698	-55.94695	-11.60166	2.70052	-78.61962	14.12554	-1.65458	-56.16179	-9.92998	1.25290	-78.69790	-5.82715	7.53975	-68.19212	0.48458	2.17313	-68.41642	3.83436	-9.25098	-65.06104	-5.81019	11.55513	-64.86343	7.46409	7.54320	-98.21174	-6.16990	-4.63639	-50.51469	-1.06618	-42.17191	164.87010	6.44026	-19.03128	53.46180	-20.47180	-27.81403	152.26506	-2.06899	-18.79098	50.42413
12	-4.48788	5.00341	-37.26516	1.20016	7.54083	-83.34871	3.47131	-1.09129	-37.53766	2.41438	-2.91717	-83.39790	3.47131	-1.09130	-37.53766	2.41438	-2.91717	-83.39790	8.58816	4.41037	-55.88522	-11.61342	2.65701	-78.64008	14.18954	-1.73539	-56.10319	-9.89359	1.27419	-78.71993	-5.93340	7.52295	-68.17890	0.50526	2.20221	-68.39238	3.84013	-9.30432	-65.05214	-5.80581	11.50107	-64.86370	7.35967	7.48421	-97.93455	-6.29070	-4.51818	-50.66563	-0.84903	-42.07762	164.82771	6.46558	-19.15330	52.75539	-19.70127	-27.82445	152.56442	-1.37387	-18.66154	49.98170
13	-4.86462	5.21255	-37.17411	1.31350	7.76959	-83.37529	3.48775	-1.16595	-37.46998	2.54897	-2.91719	-83.42783	3.48776	-1.16595	-37.46998	2.54897	-2.91719	-83.42783	8.54067	4.47470	-55.75469	-11.60066	2.64407	-78.64537	14.25198	-1.79983	-55.97725	-9.88391	1.27925	-78.72478	-6.00085	7.49400	-68.17603	0.54041	2.20894	-68.37946	3.81550	-9.34447	-65.13684	-5.79860	11.47546	-64.95465	7.17994	7.48501	-97.51466	-6.32144	-4.46424	-50.88208	-0.59070	-42.10707	163.99577	6.47193	-19.25142	52.56971	-18.61897	-27.53883	152.22037	-1.01513	-18.59604	49.93281
14	-5.03567	5.21629	-37.08210	1.29187	8.02270	-83.41136	3.46579	-1.25502	-37.37694	2.56240	-3.03144	-83.46695	3.46579	-1.25503	-37.37694	2.56240	-3.03144	-83.46695	8.50039	4.49288	-55.59889	-11.56478	2.66792	-78.61362	14.32121	-1.83158	-55.82754	-9.88414	1.26135	-78.69160	-6.06722	7.54647	-68.17847	0.55644	2.17524	-68.38627	3.78157	-9.34750	-65.22462	-5.80082	11.48692	-65.04230	7.04751	7.54666	-97.25890	-6.26133	-4.49275	-50.99331	-0.49052	-42.23926	163.06671	6.46628	-19.26023	53.15438	-16.96686	-26.95756	152.15356	-1.33339	-18.66119	50.39116
15	-4.72201	4.90264	-37.07949	1.16270	7.87325	-83.42448	3.38765	-1.26501	-37.33768	2.42102	-3.09488	-83.47719	3.38766	-1.26502	-37.33768	2.42102	-3.09488	-83.47719	8.47748	4.48451	-55.42767	-11.54333	2.70703	-78.57668	14.38497	-1.85119	-55.66058	-9.87408	1.24750	-78.65491	-6.11525	7.64039	-68.16306	0.54778	2.13492	-68.42741	3.75995	-9.30775	-65.20500	-5.83085	11.52289	-65.01608	7.05482	7.55607	-97.38044	-6.17158	-4.57746	-50.98595	-0.65430	-42.40616	162.58673	6.44138	-19.21147	54.01352	-15.27197	-26.37420	152.67729	-2.14177	-18.89837	50.92896
16	-4.08913	4.43280	-37.17373	1.03880	7.20119	-83.39265	3.28836	-1.19072	-37.38298	2.21725	-3.01317	-83.43589	3.28837	-1.19072	-37.38298	2.21725	-3.01317	-83.43589	8.46041	4.49438	-55.27391	-11.57073	2.73382	-78.60158	14.42724	-1.87808	-55.50843	-9.84753	1.25548	-78.68336	-6.09376	7.64721	-68.14333	0.54370	2.13095	-68.48598	3.73249	-9.27773	-65.02398	-5.92448	11.52262	-64.83118	7.17792	7.44010	-97.79502	-6.11056	-4.67494	-51.01706	-0.98725	-42.52430	162.38460	6.36794	-19.17511	54.34944	-14.31335	-26.00273	153.16692	-2.83498	-19.15685	51.00132
