	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\finishedElbowN2.c3d
155	0.13844	0.36415	0.86975	0.32837	0.65794	1.17126	0.39133	0.30305	1.02036	0.18035	0.60954	1.06739	0.23941	0.19535	1.03183	0.09642	0.56561	1.12553	0.16738	0.17065	1.14729	0.18910	0.40750	1.49609	0.15036	0.39095	1.46802	0.13789	0.37479	1.11022	0.09283	0.33849	0.82986	0.11047	0.46636	0.64152	0.14526	0.23366	0.64680	0.11955	0.53619	0.26640	0.15177	0.15098	0.26481	0.11757	0.57887	0.01062	0.18368	0.10099	0.01422	0.11895	0.59233	0.01081	0.19969	0.08708	0.01468
156	0.13851	0.36425	0.86966	0.32773	0.65829	1.17266	0.39148	0.30293	1.02053	0.18059	0.60996	1.06770	0.23950	0.19537	1.03179	0.09668	0.56615	1.12530	0.16745	0.17064	1.14714	0.18941	0.40781	1.49591	0.15064	0.39128	1.46788	0.13788	0.37488	1.11008	0.09275	0.33843	0.82975	0.11046	0.46641	0.64144	0.14542	0.23373	0.64671	0.11971	0.53635	0.26640	0.15211	0.15111	0.26474	0.11761	0.57892	0.01054	0.18380	0.10097	0.01414	0.11899	0.59238	0.01073	0.19978	0.08704	0.01455
157	0.13853	0.36431	0.86956	0.32721	0.65853	1.17405	0.39141	0.30267	1.02105	0.18096	0.61014	1.06810	0.23936	0.19527	1.03167	0.09696	0.56659	1.12519	0.16736	0.17042	1.14704	0.18968	0.40804	1.49572	0.15093	0.39146	1.46767	0.13777	0.37499	1.10999	0.09268	0.33831	0.82960	0.11043	0.46640	0.64131	0.14558	0.23374	0.64660	0.11986	0.53641	0.26633	0.15238	0.15122	0.26465	0.11769	0.57899	0.01049	0.18391	0.10108	0.01411	0.11907	0.59245	0.01072	0.19990	0.08714	0.01450
158	0.13859	0.36439	0.86950	0.32687	0.65883	1.17533	0.39106	0.30253	1.02187	0.18142	0.61017	1.06861	0.23905	0.19514	1.03160	0.09736	0.56689	1.12517	0.16720	0.17016	1.14711	0.18989	0.40828	1.49556	0.15117	0.39160	1.46753	0.13774	0.37520	1.10994	0.09267	0.33825	0.82945	0.11045	0.46640	0.64116	0.14577	0.23376	0.64650	0.12003	0.53641	0.26623	0.15259	0.15129	0.26457	0.11786	0.57911	0.01053	0.18399	0.10125	0.01414	0.11923	0.59257	0.01083	0.19999	0.08733	0.01453
159	0.13870	0.36454	0.86946	0.32675	0.65921	1.17647	0.39057	0.30264	1.02275	0.18193	0.61022	1.06920	0.23870	0.19509	1.03175	0.09794	0.56708	1.12519	0.16709	0.17004	1.14735	0.19013	0.40863	1.49549	0.15138	0.39191	1.46752	0.13781	0.37550	1.10992	0.09273	0.33827	0.82930	0.11051	0.46644	0.64098	0.14599	0.23381	0.64641	0.12013	0.53647	0.26609	0.15273	0.15131	0.26452	0.11812	0.57930	0.01065	0.18401	0.10138	0.01425	0.11947	0.59276	0.01099	0.20002	0.08748	0.01465
160	0.13882	0.36472	0.86942	0.32667	0.65964	1.17770	0.39015	0.30288	1.02351	0.18246	0.61049	1.06980	0.23846	0.19505	1.03210	0.09864	0.56729	1.12518	0.16707	0.17008	1.14759	0.19046	0.40907	1.49548	0.15163	0.39238	1.46761	0.13791	0.37577	1.10985	0.09277	0.33838	0.82917	0.11059	0.46653	0.64080	0.14615	0.23388	0.64636	0.12009	0.53663	0.26593	0.15285	0.15128	0.26451	0.11831	0.57946	0.01070	0.18400	0.10140	0.01441	0.11964	0.59292	0.01103	0.20001	0.08749	0.01481
161	0.13890	0.36485	0.86935	0.32632	0.66012	1.17912	0.38981	0.30312	1.02416	0.18287	0.61100	1.07029	0.23834	0.19489	1.03252	0.09926	0.56762	1.12507	0.16706	0.17010	1.14769	0.19082	0.40946	1.49545	0.15191	0.39281	1.46767	0.13800	0.37592	1.10969	0.09276	0.33850	0.82906	0.11064	0.46665	0.64067	0.14622	0.23393	0.64631	0.11997	0.53679	0.26582	0.15299	0.15126	0.26451	0.11827	0.57944	0.01058	0.18396	0.10128	0.01442	0.11959	0.59291	0.01085	0.19996	0.08736	0.01482
162	0.13897	0.36493	0.86925	0.32555	0.66067	1.18054	0.38951	0.30322	1.02485	0.18303	0.61152	1.07065	0.23825	0.19455	1.03288	0.09967	0.56798	1.12485	0.16694	0.16999	1.14769	0.19106	0.40969	1.49533	0.15213	0.39301	1.46760	0.13810	0.37596	1.10946	0.09274	0.33859	0.82899	0.11072	0.46675	0.64062	0.14627	0.23397	0.64625	0.11994	0.53684	0.26577	0.15318	0.15131	0.26446	0.11795	0.57922	0.01027	0.18387	0.10102	0.01411	0.11927	0.59269	0.01047	0.19987	0.08711	0.01455
163	0.13907	0.36494	0.86916	0.32460	0.66120	1.18177	0.38934	0.30298	1.02558	0.18303	0.61176	1.07094	0.23812	0.19414	1.03316	0.09995	0.56822	1.12462	0.16670	0.16984	1.14770	0.19111	0.40978	1.49513	0.15219	0.39305	1.46741	0.13826	0.37590	1.10926	0.09282	0.33867	0.82895	0.11092	0.46683	0.64062	0.14633	0.23404	0.64620	0.12007	0.53675	0.26575	0.15336	0.15146	0.26439	0.11752	0.57893	0.00991	0.18376	0.10074	0.01365	0.11886	0.59240	0.01009	0.19979	0.08685	0.01413
164	0.13921	0.36493	0.86910	0.32383	0.66150	1.18291	0.38939	0.30249	1.02623	0.18314	0.61171	1.07127	0.23798	0.19387	1.03333	0.10029	0.56822	1.12449	0.16648	0.16981	1.14769	0.19105	0.40989	1.49490	0.15213	0.39318	1.46717	0.13841	0.37576	1.10915	0.09299	0.33879	0.82892	0.11127	0.46688	0.64059	0.14640	0.23417	0.64619	0.12033	0.53664	0.26571	0.15346	0.15164	0.26436	0.11723	0.57885	0.00973	0.18373	0.10060	0.01339	0.11860	0.59231	0.00994	0.19977	0.08674	0.01387
165	0.13936	0.36493	0.86907	0.32337	0.66140	1.18418	0.38954	0.30218	1.02669	0.18343	0.61161	1.07163	0.23792	0.19389	1.03337	0.10068	0.56802	1.12452	0.16649	0.16994	1.14758	0.19106	0.41012	1.49467	0.15208	0.39351	1.46695	0.13849	0.37559	1.10910	0.09323	0.33888	0.82889	0.11165	0.46690	0.64045	0.14652	0.23432	0.64621	0.12063	0.53665	0.26561	0.15355	0.15179	0.26439	0.11724	0.57908	0.00977	0.18378	0.10068	0.01345	0.11863	0.59254	0.01003	0.19981	0.08680	0.01386
166	0.13953	0.36495	0.86903	0.32304	0.66104	1.18554	0.38966	0.30244	1.02696	0.18373	0.61166	1.07198	0.23808	0.19412	1.03333	0.10093	0.56780	1.12465	0.16679	0.17016	1.14738	0.19124	0.41044	1.49444	0.15220	0.39393	1.46676	0.13854	0.37550	1.10908	0.09347	0.33886	0.82882	0.11192	0.46685	0.64025	0.14678	0.23440	0.64624	0.12089	0.53680	0.26549	0.15370	0.15187	0.26446	0.11753	0.57946	0.00993	0.18389	0.10087	0.01372	0.11893	0.59292	0.01021	0.19989	0.08695	0.01403
167	0.13973	0.36499	0.86896	0.32262	0.66082	1.18674	0.38980	0.30312	1.02705	0.18385	0.61187	1.07228	0.23850	0.19439	1.03330	0.10099	0.56778	1.12475	0.16731	0.17042	1.14722	0.19153	0.41074	1.49422	0.15249	0.39423	1.46654	0.13864	0.37555	1.10903	0.09370	0.33875	0.82871	0.11202	0.46676	0.64002	0.14719	0.23440	0.64622	0.12105	0.53697	0.26538	0.15391	0.15189	0.26446	0.11794	0.57972	0.01008	0.18400	0.10105	0.01402	0.11930	0.59318	0.01037	0.19997	0.08710	0.01431
168	0.13993	0.36507	0.86884	0.32213	0.66091	1.18765	0.39007	0.30378	1.02698	0.18376	0.61229	1.07253	0.23905	0.19462	1.03332	0.10096	0.56809	1.12467	0.16788	0.17067	1.14713	0.19181	0.41093	1.49402	0.15283	0.39432	1.46633	0.13877	0.37570	1.10892	0.09393	0.33864	0.82854	0.11207	0.46671	0.63982	0.14765	0.23435	0.64608	0.12112	0.53708	0.26527	0.15414	0.15189	0.26434	0.11820	0.57975	0.01017	0.18403	0.10112	0.01414	0.11950	0.59322	0.01042	0.20000	0.08716	0.01451
169	0.14011	0.36515	0.86872	0.32173	0.66122	1.18839	0.39034	0.30420	1.02696	0.18358	0.61299	1.07275	0.23947	0.19478	1.03345	0.10098	0.56869	1.12443	0.16834	0.17088	1.14711	0.19203	0.41104	1.49387	0.15311	0.39427	1.46618	0.13886	0.37584	1.10881	0.09419	0.33862	0.82837	0.11220	0.46677	0.63971	0.14809	0.23428	0.64588	0.12114	0.53713	0.26521	0.15438	0.15186	0.26416	0.11820	0.57962	0.01017	0.18393	0.10106	0.01402	0.11946	0.59309	0.01040	0.19991	0.08712	0.01452
170	0.14026	0.36524	0.86869	0.32142	0.66161	1.18914	0.39037	0.30443	1.02726	0.18342	0.61384	1.07298	0.23963	0.19481	1.03375	0.10108	0.56933	1.12419	0.16853	0.17099	1.14718	0.19220	0.41112	1.49378	0.15329	0.39424	1.46614	0.13892	0.37591	1.10874	0.09445	0.33864	0.82832	0.11240	0.46692	0.63976	0.14846	0.23427	0.64576	0.12121	0.53719	0.26529	0.15461	0.15184	0.26407	0.11803	0.57947	0.01021	0.18376	0.10098	0.01387	0.11928	0.59294	0.01045	0.19976	0.08707	0.01442
171	0.14041	0.36536	0.86876	0.32101	0.66206	1.18997	0.39021	0.30458	1.02794	0.18337	0.61454	1.07322	0.23962	0.19467	1.03419	0.10122	0.56976	1.12411	0.16846	0.17097	1.14733	0.19235	0.41125	1.49369	0.15341	0.39435	1.46610	0.13902	0.37600	1.10873	0.09470	0.33869	0.82841	0.11256	0.46711	0.63994	0.14879	0.23439	0.64581	0.12128	0.53733	0.26551	0.15480	0.15187	0.26416	0.11792	0.57945	0.01038	0.18361	0.10100	0.01395	0.11919	0.59292	0.01065	0.19962	0.08710	0.01444
172	0.14054	0.36553	0.86885	0.32033	0.66262	1.19084	0.39010	0.30482	1.02874	0.18336	0.61487	1.07346	0.23968	0.19457	1.03457	0.10136	0.56986	1.12419	0.16835	0.17087	1.14748	0.19251	0.41140	1.49358	0.15355	0.39456	1.46599	0.13918	0.37618	1.10872	0.09488	0.33880	0.82855	0.11263	0.46732	0.64012	0.14904	0.23465	0.64593	0.12131	0.53755	0.26568	0.15493	0.15201	0.26434	0.11796	0.57959	0.01054	0.18355	0.10111	0.01425	0.11927	0.59306	0.01084	0.19956	0.08720	0.01464
173	0.14067	0.36571	0.86889	0.31954	0.66323	1.19168	0.39014	0.30522	1.02939	0.18338	0.61488	1.07372	0.23987	0.19472	1.03477	0.10150	0.56973	1.12432	0.16840	0.17080	1.14750	0.19270	0.41152	1.49352	0.15375	0.39475	1.46586	0.13936	0.37635	1.10868	0.09502	0.33898	0.82860	0.11274	0.46754	0.64016	0.14917	0.23491	0.64601	0.12134	0.53775	0.26566	0.15500	0.15222	0.26446	0.11809	0.57980	0.01047	0.18351	0.10119	0.01447	0.11941	0.59326	0.01079	0.19952	0.08729	0.01483
174	0.14084	0.36586	0.86886	0.31887	0.66383	1.19244	0.39027	0.30571	1.02984	0.18344	0.61488	1.07401	0.24007	0.19510	1.03482	0.10158	0.56967	1.12443	0.16864	0.17086	1.14738	0.19291	0.41156	1.49360	0.15399	0.39480	1.46590	0.13955	0.37647	1.10867	0.09520	0.33920	0.82851	0.11299	0.46776	0.64004	0.14929	0.23508	0.64600	0.12142	0.53788	0.26547	0.15509	0.15240	0.26446	0.11813	0.57989	0.01015	0.18345	0.10119	0.01440	0.11945	0.59335	0.01048	0.19948	0.08730	0.01479
175	0.14104	0.36599	0.86883	0.31834	0.66442	1.19313	0.39034	0.30611	1.03021	0.18358	0.61508	1.07429	0.24017	0.19546	1.03492	0.10162	0.56991	1.12451	0.16898	0.17106	1.14726	0.19310	0.41153	1.49381	0.15421	0.39469	1.46612	0.13971	0.37657	1.10871	0.09547	0.33942	0.82835	0.11337	0.46798	0.63985	0.14949	0.23518	0.64594	0.12159	0.53795	0.26526	0.15525	0.15251	0.26439	0.11804	0.57979	0.00984	0.18344	0.10112	0.01414	0.11936	0.59325	0.01016	0.19947	0.08725	0.01457
176	0.14125	0.36616	0.86884	0.31785	0.66495	1.19376	0.39040	0.30636	1.03060	0.18375	0.61544	1.07449	0.24027	0.19562	1.03514	0.10168	0.57034	1.12454	0.16935	0.17132	1.14721	0.19326	0.41148	1.49399	0.15437	0.39451	1.46637	0.13985	0.37678	1.10878	0.09576	0.33963	0.82825	0.11373	0.46820	0.63974	0.14979	0.23531	0.64590	0.12184	0.53798	0.26519	0.15551	0.15253	0.26436	0.11793	0.57963	0.00978	0.18353	0.10107	0.01399	0.11926	0.59309	0.01012	0.19955	0.08718	0.01438
177	0.14146	0.36636	0.86890	0.31740	0.66537	1.19432	0.39056	0.30643	1.03104	0.18396	0.61575	1.07462	0.24045	0.19563	1.03540	0.10188	0.57072	1.12453	0.16967	0.17150	1.14722	0.19336	0.41145	1.49406	0.15448	0.39440	1.46649	0.14003	0.37711	1.10884	0.09598	0.33980	0.82828	0.11396	0.46836	0.63977	0.15010	0.23550	0.64593	0.12212	0.53801	0.26530	0.15577	0.15255	0.26444	0.11795	0.57955	0.01001	0.18368	0.10111	0.01408	0.11928	0.59301	0.01038	0.19967	0.08717	0.01437
178	0.14167	0.36655	0.86897	0.31703	0.66567	1.19488	0.39086	0.30636	1.03146	0.18418	0.61597	1.07474	0.24067	0.19569	1.03556	0.10220	0.57097	1.12450	0.16987	0.17158	1.14722	0.19338	0.41146	1.49402	0.15450	0.39440	1.46645	0.14029	0.37742	1.10885	0.09616	0.33994	0.82839	0.11408	0.46850	0.63991	0.15037	0.23574	0.64598	0.12238	0.53805	0.26550	0.15596	0.15264	0.26455	0.11806	0.57958	0.01036	0.18375	0.10121	0.01428	0.11940	0.59304	0.01077	0.19971	0.08724	0.01447
179	0.14186	0.36667	0.86899	0.31673	0.66590	1.19547	0.39111	0.30634	1.03191	0.18438	0.61619	1.07494	0.24083	0.19586	1.03565	0.10252	0.57119	1.12449	0.16997	0.17161	1.14715	0.19333	0.41147	1.49393	0.15445	0.39445	1.46633	0.14061	0.37754	1.10878	0.09633	0.34006	0.82849	0.11417	0.46862	0.64007	0.15059	0.23594	0.64594	0.12256	0.53811	0.26571	0.15605	0.15276	0.26454	0.11818	0.57963	0.01064	0.18373	0.10129	0.01434	0.11952	0.59309	0.01107	0.19969	0.08732	0.01451
180	0.14205	0.36670	0.86895	0.31651	0.66597	1.19605	0.39119	0.30651	1.03254	0.18447	0.61642	1.07517	0.24097	0.19596	1.03575	0.10271	0.57137	1.12452	0.17005	0.17158	1.14704	0.19326	0.41146	1.49388	0.15440	0.39450	1.46622	0.14094	0.37747	1.10866	0.09653	0.34012	0.82847	0.11429	0.46870	0.64017	0.15081	0.23603	0.64580	0.12268	0.53820	0.26583	0.15613	0.15281	0.26440	0.11827	0.57963	0.01076	0.18371	0.10127	0.01419	0.11961	0.59309	0.01117	0.19969	0.08733	0.01441
181	0.14224	0.36667	0.86889	0.31637	0.66575	1.19655	0.39109	0.30672	1.03345	0.18440	0.61657	1.07536	0.24113	0.19573	1.03597	0.10277	0.57146	1.12459	0.17009	0.17146	1.14694	0.19328	0.41147	1.49389	0.15444	0.39453	1.46618	0.14117	0.37736	1.10858	0.09679	0.34011	0.82836	0.11449	0.46876	0.64013	0.15111	0.23602	0.64567	0.12280	0.53838	0.26585	0.15629	0.15276	0.26426	0.11830	0.57962	0.01067	0.18383	0.10117	0.01398	0.11965	0.59308	0.01101	0.19984	0.08726	0.01427
182	0.14241	0.36667	0.86887	0.31622	0.66530	1.19696	0.39091	0.30676	1.03451	0.18419	0.61657	1.07549	0.24127	0.19523	1.03632	0.10277	0.57145	1.12467	0.17005	0.17130	1.14695	0.19335	0.41149	1.49396	0.15453	0.39454	1.46623	0.14124	0.37736	1.10857	0.09712	0.34009	0.82823	0.11478	0.46885	0.63997	0.15143	0.23598	0.64568	0.12293	0.53865	0.26579	0.15645	0.15266	0.26424	0.11828	0.57958	0.01049	0.18411	0.10112	0.01394	0.11964	0.59304	0.01077	0.20014	0.08724	0.01425
183	0.14253	0.36673	0.86887	0.31595	0.66488	1.19733	0.39083	0.30670	1.03532	0.18392	0.61650	1.07559	0.24138	0.19485	1.03676	0.10276	0.57142	1.12473	0.17000	0.17119	1.14709	0.19341	0.41148	1.49405	0.15462	0.39448	1.46632	0.14121	0.37749	1.10861	0.09744	0.34013	0.82809	0.11512	0.46903	0.63973	0.15169	0.23595	0.64575	0.12304	0.53895	0.26569	0.15651	0.15254	0.26431	0.11824	0.57951	0.01043	0.18445	0.10122	0.01415	0.11958	0.59298	0.01067	0.20050	0.08736	0.01448
184	0.14266	0.36681	0.86885	0.31556	0.66470	1.19778	0.39103	0.30670	1.03559	0.18375	0.61647	1.07569	0.24158	0.19484	1.03711	0.10281	0.57142	1.12469	0.17012	0.17113	1.14723	0.19348	0.41139	1.49411	0.15471	0.39433	1.46639	0.14128	0.37762	1.10862	0.09769	0.34026	0.82794	0.11545	0.46927	0.63954	0.15185	0.23592	0.64574	0.12311	0.53917	0.26559	0.15653	0.15246	0.26430	0.11823	0.57944	0.01049	0.18464	0.10138	0.01439	0.11954	0.59291	0.01073	0.20070	0.08753	0.01477
185	0.14284	0.36690	0.86879	0.31517	0.66470	1.19838	0.39153	0.30667	1.03556	0.18385	0.61649	1.07578	0.24193	0.19507	1.03725	0.10301	0.57142	1.12457	0.17044	0.17111	1.14725	0.19361	0.41129	1.49407	0.15485	0.39419	1.46634	0.14152	0.37769	1.10858	0.09784	0.34045	0.82784	0.11566	0.46951	0.63947	0.15194	0.23595	0.64558	0.12314	0.53930	0.26553	0.15661	0.15245	0.26417	0.11827	0.57942	0.01055	0.18459	0.10147	0.01441	0.11957	0.59289	0.01079	0.20065	0.08762	0.01484
186	0.14304	0.36700	0.86874	0.31497	0.66474	1.19903	0.39225	0.30642	1.03561	0.18427	0.61649	1.07590	0.24232	0.19532	1.03721	0.10338	0.57145	1.12447	0.17076	0.17116	1.14719	0.19378	0.41127	1.49393	0.15502	0.39419	1.46620	0.14184	0.37775	1.10854	0.09801	0.34068	0.82782	0.11580	0.46973	0.63954	0.15204	0.23609	0.64539	0.12317	0.53934	0.26550	0.15673	0.15249	0.26404	0.11831	0.57952	0.01051	0.18438	0.10145	0.01425	0.11963	0.59298	0.01079	0.20043	0.08759	0.01465
187	0.14326	0.36714	0.86872	0.31499	0.66484	1.19957	0.39300	0.30602	1.03597	0.18484	0.61646	1.07609	0.24265	0.19559	1.03720	0.10385	0.57155	1.12445	0.17098	0.17134	1.14718	0.19391	0.41129	1.49379	0.15511	0.39427	1.46608	0.14210	0.37787	1.10852	0.09828	0.34091	0.82786	0.11599	0.46991	0.63964	0.15220	0.23630	0.64529	0.12326	0.53936	0.26550	0.15681	0.15256	0.26399	0.11825	0.57969	0.01043	0.18416	0.10136	0.01411	0.11961	0.59315	0.01076	0.20019	0.08748	0.01442
188	0.14348	0.36731	0.86872	0.31510	0.66510	1.19996	0.39354	0.30588	1.03660	0.18532	0.61652	1.07637	0.24287	0.19599	1.03737	0.10429	0.57174	1.12446	0.17116	0.17170	1.14728	0.19392	0.41125	1.49373	0.15506	0.39429	1.46608	0.14228	0.37808	1.10847	0.09863	0.34111	0.82787	0.11631	0.47008	0.63966	0.15249	0.23656	0.64526	0.12349	0.53940	0.26551	0.15684	0.15267	0.26400	0.11813	0.57981	0.01044	0.18402	0.10131	0.01414	0.11950	0.59327	0.01081	0.20004	0.08741	0.01440
189	0.14370	0.36750	0.86870	0.31513	0.66538	1.20036	0.39370	0.30619	1.03738	0.18561	0.61675	1.07668	0.24293	0.19647	1.03770	0.10465	0.57200	1.12445	0.17132	0.17213	1.14736	0.19386	0.41111	1.49374	0.15495	0.39416	1.46614	0.14241	0.37831	1.10840	0.09894	0.34128	0.82777	0.11670	0.47023	0.63957	0.15288	0.23680	0.64523	0.12382	0.53942	0.26552	0.15694	0.15282	0.26400	0.11804	0.57976	0.01058	0.18399	0.10136	0.01427	0.11941	0.59321	0.01097	0.20001	0.08746	0.01453
190	0.14389	0.36764	0.86865	0.31516	0.66542	1.20091	0.39355	0.30663	1.03821	0.18581	0.61707	1.07695	0.24284	0.19680	1.03802	0.10493	0.57225	1.12444	0.17136	0.17243	1.14734	0.19386	0.41094	1.49378	0.15495	0.39392	1.46623	0.14249	0.37849	1.10835	0.09914	0.34143	0.82761	0.11709	0.47038	0.63941	0.15326	0.23698	0.64518	0.12416	0.53943	0.26550	0.15716	0.15295	0.26398	0.11803	0.57956	0.01076	0.18407	0.10149	0.01437	0.11937	0.59302	0.01115	0.20009	0.08758	0.01467
191	0.14404	0.36768	0.86863	0.31525	0.66516	1.20157	0.39336	0.30672	1.03907	0.18604	0.61728	1.07717	0.24270	0.19675	1.03822	0.10513	0.57237	1.12449	0.17127	0.17238	1.14724	0.19401	0.41084	1.49385	0.15515	0.39369	1.46630	0.14251	0.37853	1.10835	0.09930	0.34150	0.82747	0.11745	0.47046	0.63921	0.15352	0.23701	0.64518	0.12445	0.53948	0.26542	0.15739	0.15302	0.26399	0.11803	0.57939	0.01080	0.18421	0.10158	0.01440	0.11936	0.59285	0.01118	0.20023	0.08768	0.01473
192	0.14417	0.36762	0.86862	0.31528	0.66485	1.20217	0.39335	0.30632	1.03993	0.18627	0.61728	1.07736	0.24270	0.19631	1.03827	0.10524	0.57236	1.12462	0.17117	0.17199	1.14709	0.19425	0.41081	1.49390	0.15547	0.39356	1.46631	0.14247	0.37844	1.10836	0.09952	0.34146	0.82739	0.11783	0.47049	0.63907	0.15366	0.23695	0.64522	0.12472	0.53961	0.26536	0.15753	0.15307	0.26400	0.11807	0.57939	0.01067	0.18434	0.10155	0.01438	0.11940	0.59285	0.01102	0.20037	0.08766	0.01476
