Unnamed: 0_level_0,R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
ITEM,X,Y,Z,X,Y,Z
1796,0.08039,0.04067,0.01342,0.0893,0.46727,0.08197
1797,0.08047,0.04078,0.01352,0.08883,0.46737,0.08237
1798,0.08052,0.04056,0.01363,0.08826,0.46754,0.08291
1799,0.08055,0.04014,0.01376,0.0877,0.46787,0.08391
1800,0.0806,0.03974,0.01382,0.08722,0.46834,0.08539
1801,0.08072,0.03961,0.0136,0.08688,0.46886,0.08694
1802,0.08088,0.03975,0.01317,0.08657,0.46941,0.08825
1803,0.08101,0.03993,0.0129,0.08616,0.47001,0.08939
1804,0.08095,0.04,0.013,0.0857,0.47063,0.09066
1805,0.08065,0.03988,0.01336,0.08531,0.47123,0.09224
1806,0.08029,0.03947,0.01382,0.08495,0.4718,0.09407
1807,0.08009,0.03881,0.01425,0.08464,0.47245,0.09592
1808,0.0801,0.03816,0.01442,0.08445,0.47325,0.09752
1809,0.08022,0.03775,0.01424,0.08423,0.47424,0.09872
1810,0.08033,0.03754,0.01388,0.08383,0.47528,0.09963
1811,0.08046,0.03743,0.01359,0.08343,0.47624,0.10043
1812,0.08062,0.03741,0.01347,0.08324,0.47709,0.10131
1813,0.08075,0.03742,0.01354,0.08316,0.4779,0.10248
1814,0.08074,0.03733,0.01378,0.08303,0.47871,0.10402
1815,0.08065,0.03722,0.01405,0.08288,0.47952,0.10564
1816,0.0806,0.03716,0.01414,0.08279,0.48032,0.107
1817,0.08066,0.03708,0.01398,0.08286,0.48114,0.10812
1818,0.0808,0.03681,0.01374,0.08313,0.48202,0.1092
1819,0.08096,0.03635,0.01365,0.0835,0.483,0.11024
1820,0.08109,0.0359,0.01373,0.08376,0.4841,0.11107
1821,0.08117,0.03572,0.01377,0.08378,0.48537,0.1116
1822,0.08111,0.03589,0.01365,0.08364,0.48691,0.11193
1823,0.08092,0.03627,0.01343,0.08352,0.48879,0.11215
1824,0.08072,0.03668,0.01319,0.08355,0.49093,0.11223
1825,0.08062,0.03702,0.01295,0.08375,0.49321,0.11216
1826,0.08067,0.03734,0.01261,0.08395,0.49551,0.11198
1827,0.08078,0.03778,0.01219,0.08402,0.49778,0.11174
1828,0.08085,0.03818,0.01191,0.08406,0.49995,0.11154
1829,0.08089,0.03819,0.01204,0.08414,0.50201,0.11148
1830,0.08087,0.03776,0.01257,0.0841,0.50397,0.1116
1831,0.0807,0.03741,0.01315,0.08367,0.50594,0.11178
1832,0.08034,0.03764,0.0134,0.08276,0.50802,0.11188
1833,0.07988,0.03836,0.01326,0.08159,0.51018,0.11186
1834,0.07948,0.03897,0.01302,0.08036,0.51227,0.11181
1835,0.07931,0.03918,0.01289,0.07918,0.51404,0.11189
1836,0.07946,0.03919,0.0129,0.07812,0.51537,0.11218
1837,0.07989,0.03927,0.01293,0.07713,0.5163,0.11258
1838,0.08039,0.03941,0.01291,0.07619,0.51695,0.11274
1839,0.08068,0.03951,0.01281,0.0754,0.51737,0.11245
1840,0.08061,0.03959,0.01267,0.07483,0.51752,0.11196
1841,0.08032,0.03971,0.0125,0.07443,0.51739,0.11176
1842,0.08008,0.03983,0.01239,0.07397,0.51705,0.112
1843,0.08,0.0399,0.01247,0.07321,0.51664,0.11233
1844,0.08001,0.04001,0.01266,0.07232,0.51612,0.11233
1845,0.08007,0.04022,0.01272,0.07171,0.51536,0.1119
1846,0.08021,0.0405,0.01259,0.07148,0.51447,0.11133
1847,0.08039,0.04082,0.01249,0.07135,0.51382,0.11099
1848,0.08051,0.04119,0.01267,0.07108,0.51359,0.11093
1849,0.08056,0.04161,0.01312,0.0707,0.51363,0.11083
1850,0.08058,0.04205,0.0137,0.07034,0.51365,0.11028
1851,0.08052,0.04246,0.01439,0.07011,0.51348,0.1092
1852,0.0804,0.04294,0.01528,0.07,0.51315,0.10795
1853,0.08028,0.04361,0.0165,0.06977,0.51279,0.10679
1854,0.08022,0.04447,0.01827,0.06924,0.51239,0.10539
1855,0.08022,0.04536,0.02075,0.0685,0.51189,0.10332
1856,0.08035,0.0461,0.02403,0.06784,0.51119,0.1006
1857,0.08073,0.0467,0.02827,0.06737,0.51017,0.09754
1858,0.08134,0.04747,0.034,0.06695,0.50885,0.09423
1859,0.08219,0.04881,0.04192,0.06642,0.5074,0.09058
1860,0.08346,0.05094,0.0526,0.06605,0.50607,0.08651
1861,0.08544,0.05393,0.06653,0.06624,0.50498,0.08219
1862,0.08813,0.05827,0.08431,0.06711,0.50413,0.07816
1863,0.09171,0.06479,0.10623,0.06862,0.50321,0.07498
1864,0.09717,0.07353,0.13161,0.07061,0.50187,0.07262
1865,0.10522,0.08401,0.15896,0.07267,0.50025,0.07048
1866,0.11509,0.09644,0.1867,0.07444,0.49888,0.06829
1867,0.12509,0.11166,0.21401,0.07574,0.49797,0.06627
