R_HEEL,R_HEEL,R_HEEL,L_HEEL,L_HEEL,L_HEEL
X,Y,Z,X,Y,Z
0.014740000000000003,0.22291000000000005,0.016610000000000003,-0.01777,0.54909,0.02194
0.014480238949924088,0.22344839469721142,0.016425753654110146,-0.020039405564609866,0.5503378864743371,0.023445165804057196
0.014355433422443968,0.22382393172199336,0.01617268696292376,-0.022608216710803517,0.5523852125780022,0.02986594924036346
0.014350719809715612,0.2240424372830338,0.015581870732551621,-0.02405672654102866,0.5557933275501117,0.04393582812415523
0.014258150244733685,0.22408959547752985,0.014697232997842454,-0.024665566552080274,0.5616889245309319,0.06807133277498709
0.01407372327618748,0.22407031901102095,0.014108938769868212,-0.026278698189191364,0.5697035406266212,0.1028527860112563
0.014244779040085701,0.22402231901466532,0.014294585699472893,-0.027963519888851693,0.5770224044292015,0.14533070471894982
0.014569999999999998,0.22402,0.015470000000000008,-0.026770000000000002,0.5818300000000001,0.19112000000000007
0.014029879439919572,0.2245008486428893,0.01692040470092978,-0.021902376705729643,0.586574500808112,0.23712352612175733
0.013344942385133224,0.22502830904034254,0.01754500554505669,-0.013845517232557572,0.5950653862807211,0.28194926924770614
0.013609471286873011,0.22530220714700963,0.017363037979111335,-0.0024501387937872323,0.6107515031759059,0.3238428792507803
0.014215649751694403,0.22580733076078857,0.01692941725399787,0.011813997046954058,0.6363839519869061,0.36139998789798006
0.014236122163045253,0.22689047961356307,0.016338527428746315,0.02792171596763642,0.6731610076274702,0.3957528721526778
0.013926951014499712,0.2284089313640437,0.015775300800518515,0.04538941191021822,0.7216885117315297,0.4286708662412965
0.01373,0.22968,0.015450000000000002,0.06433,0.78262,0.46163999999999994
0.013251564752221827,0.23028727969092153,0.015333418923075331,0.08448290862390521,0.8538635854075274,0.49831969344261384
0.012670806929719483,0.23046628960536203,0.015422470261291685,0.1050098765905324,0.9313349286504136,0.541615279413566
0.012523231896231066,0.2304497963441996,0.0159080572523276,0.12569894684948307,1.0117072711829644,0.5917104711155957
0.012666998274822741,0.23068634609855115,0.01658520156879394,0.14582775120556435,1.0911501541804611,0.647635803955398
0.01256289003651508,0.23174589324762923,0.016823910407506557,0.16371000953012696,1.16450931806757,0.707596443998683
