Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
915,0.01577,-0.01764,0.01209,-0.00437,-0.03023,0.00718,-0.0523,-0.01575,-0.007,0.04654,-0.03138,0.00348,0.01298,-0.03654,-0.00162,0.06318,-0.00307,-0.0024,0.01689,-0.02959,-0.01058,-0.02259,-0.01545,0.00207,0.00914,-0.03008,-0.00487,0.02274,-0.01445,0.02187,0.01694,-0.00264,0.01829,0.01324,-0.01735,0.01437,0.01559,-0.02803,0.00741,-0.01418,-0.02026,-0.00089,0.00521,-0.02829,0.00862,-0.0264,0.01476,0.00265,-0.01572,-0.00016,0.01428,-0.02349,0.01622,0.00348,-0.01808,-0.00518,0.01348
916,0.02057,-0.00959,0.00881,-0.02055,-0.02041,0.01152,-0.0463,-0.00626,-0.02568,0.01757,-0.0191,0.00346,0.02703,-0.05229,-0.01706,0.04392,-0.00338,0.00889,0.03528,-0.04293,-0.02021,-0.0086,-0.02331,0.0124,0.01536,-0.02823,-0.00421,0.04079,0.00984,0.01266,0.01267,0.00331,0.02147,0.00902,-0.0117,0.00937,0.01237,-0.0289,0.00899,-0.00864,-0.02304,-0.00254,0.01126,-0.03862,0.0109,-0.0352,-0.00373,0.00078,-0.01523,-0.00967,0.01878,-0.03372,-0.00238,0.00338,-0.01751,-0.01428,0.01489
917,0.02024,-0.00486,0.00114,-0.02529,-0.00584,0.0137,-0.03814,0.00089,-0.01531,-0.00512,-0.00581,0.00307,0.03549,-0.0432,-0.01103,0.01372,-0.0175,0.01371,0.04824,-0.0247,-0.01615,0.00815,-0.0363,0.01124,0.00992,-0.03074,-0.00079,0.03798,0.01594,-0.00033,0.01383,-0.00043,0.00919,0.01551,-0.00252,0.00065,0.00983,-0.02211,0.00156,0.01008,-0.01271,-0.00052,0.01105,-0.03165,0.00306,-0.02976,-0.01972,-0.00078,-0.00973,-0.01319,0.00502,-0.03028,-0.01906,0.00238,-0.01021,-0.01391,0.00028
918,0.01353,-0.00695,-0.00624,-0.02452,0.00711,0.01084,-0.03293,0.0098,0.01069,-0.0103,-0.00253,0.00835,0.0416,-0.02336,0.00868,-0.0118,-0.0332,0.01426,0.05145,0.00622,-0.00604,0.01035,-0.04913,0.00152,-0.00483,-0.04003,0.00122,0.01312,-0.00139,-0.00955,0.01682,-0.00886,-0.01017,0.02576,0.00678,-0.00828,0.01059,-0.01493,-0.00765,0.02732,0.00887,0.00231,0.01029,-0.01415,-0.0078,-0.02026,-0.01388,-0.00125,0.00172,-0.0081,-0.01653,-0.02172,-0.01365,0.0018,0.00299,-0.00521,-0.01918
919,0.00651,-0.01245,-0.00737,-0.02045,0.01151,0.00466,-0.00947,-0.00251,0.03355,-0.00475,-0.01043,0.01929,0.04583,-0.0115,0.02792,-0.02491,-0.03128,0.018,0.04598,0.01945,0.00542,-0.0038,-0.05498,-0.00748,-0.01848,-0.05065,0.00032,-0.01047,-0.02345,-0.01129,0.01714,-0.01665,-0.02143,0.02913,0.01145,-0.01106,0.01521,-0.01298,-0.00735,0.03024,0.03062,0.00726,0.01291,-0.00198,-0.00905,-0.01028,0.00664,0.0016,0.01436,0.00048,-0.02366,-0.01153,0.00663,0.00348,0.01604,0.00404,-0.02328
920,0.00606,-0.01529,6e-05,-0.01631,0.00147,-0.00188,0.03012,-0.04137,0.04214,0.00213,-0.02067,0.02415,0.03983,-0.01548,0.03744,-0.02456,-0.01304,0.02037,0.03403,0.00565,0.01782,-0.01342,-0.05266,-0.01075,-0.01893,-0.05486,-0.00087,-0.00831,-0.03115,-0.00645,0.01504,-0.01902,-0.01395,0.02115,0.01092,0.00079,0.01953,-0.01295,0.00312,0.01708,0.03946,0.0198,0.01406,-5e-05,0.00135,0.00107,0.01721,0.0115,0.01712,0.0056,-0.01041,-3e-05,0.01651,0.01062,0.01789,0.00711,-0.0083
921,0.01136,-0.01397,0.00921,-0.01267,-0.02525,-0.00301,0.04334,-0.07036,0.03322,0.00153,-0.02779,0.01549,0.01701,-0.03066,0.0342,-0.01856,-0.00446,0.01277,0.01681,-0.02028,0.02656,-0.00367,-0.04222,-0.00921,-0.00448,-0.0463,-0.00096,0.01605,-0.02622,-0.00054,0.01599,-0.01524,0.00391,0.00792,0.00927,0.02169,0.0194,-0.00981,0.01044,-0.0025,0.03558,0.03631,0.00653,-0.00105,0.01,0.00995,0.00911,0.02407,0.0057,0.00492,0.00558,0.00887,0.00757,0.02018,0.00502,0.0033,0.00785
922,0.01488,-0.01217,0.01035,-0.00792,-0.05189,0.00423,0.0031,-0.05851,0.01624,-0.01284,-0.03178,0.00313,-0.01263,-0.0453,0.02373,-0.0194,-0.02242,0.00076,-0.00131,-0.03957,0.02609,0.01343,-0.0257,-0.00396,0.01285,-0.02643,-0.00201,0.03454,-0.02162,0.0013,0.02256,-0.01156,0.01193,0.00135,0.0087,0.03083,0.01496,-0.00677,0.00451,-0.01714,0.02852,0.04073,-0.00654,0.00101,0.00533,0.0106,-0.00357,0.02637,-0.00832,0.00234,0.00676,0.0102,-0.00512,0.02145,-0.00997,-0.00129,0.00845
923,0.0124,-0.01285,0.00292,0.00037,-0.05343,0.01321,-0.05294,-0.02403,0.00912,-0.03243,-0.03148,0.00163,-0.02635,-0.04547,0.0185,-0.02614,-0.04939,-0.00239,-0.01062,-0.04249,0.01902,0.01465,-0.0121,0.00558,0.01868,-0.00856,-0.00514,0.02943,-0.02284,-0.00053,0.02992,-0.0136,0.0031,0.00567,0.00722,0.01721,0.01026,-0.00922,-0.00811,-0.02481,0.02278,0.02433,-0.01255,0.0043,-0.00715,0.00215,-0.00531,0.01454,-0.01023,0.00218,-0.00334,0.00257,-0.0061,0.0111,-0.01155,-0.00068,-0.00257
