Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
2547,-0.01362,-0.26686,0.00492,-0.08389,-0.33216,0.12084,-0.04784,-0.40736,0.14452,-0.03118,-0.29714,0.06642,0.02025,-0.3054,0.07945,0.00906,-0.30031,0.03652,0.02835,-0.3226,0.03533,0.01353,-0.38562,-0.01044,0.03649,-0.40334,0.01513,-0.02658,-0.33972,-0.00051,-0.01526,-0.2428,-0.02371,-0.00676,-0.19225,0.00305,-0.03399,-0.23689,-0.01152,0.0421,-0.06397,0.04732,-0.04972,-0.16635,-0.01766,0.01353,0.00295,0.05671,0.00139,-0.01456,-0.00777,0.01033,0.0023,0.06065,0.00126,-0.0158,-0.00545
2548,-0.00528,-0.24414,0.00125,-0.06062,-0.31016,0.14382,-0.0653,-0.40492,0.12468,-0.03172,-0.24285,0.08567,0.05337,-0.3111,0.08379,-0.02144,-0.25417,0.04231,0.05905,-0.33219,0.03415,0.04039,-0.36722,-0.01297,0.0393,-0.37932,0.01169,-0.00193,-0.307,-0.00041,-0.00436,-0.22353,-0.02983,-0.00707,-0.17516,-0.00966,-0.03737,-0.21485,-0.01734,0.02592,-0.06563,0.03007,-0.06337,-0.14511,-0.02186,0.01268,0.00945,0.05845,0.01797,-0.01984,0.00828,0.00993,0.00944,0.06555,0.01852,-0.01992,0.01825
2549,-0.00615,-0.22175,-0.00268,-0.05463,-0.30132,0.17594,-0.06236,-0.38456,0.09486,-0.02106,-0.20722,0.10423,0.05079,-0.30486,0.06208,-0.03427,-0.23486,0.05105,0.04987,-0.32439,0.00526,0.04074,-0.36668,-0.0024,0.02039,-0.37087,0.01482,0.00355,-0.27384,-0.00619,-0.00457,-0.20179,-0.03047,-0.0132,-0.15821,-0.01898,-0.03379,-0.19086,-0.01461,0.00176,-0.06224,0.01488,-0.0522,-0.12025,-0.01945,0.00178,0.01138,0.04531,0.03049,-0.01777,0.01166,-0.00191,0.01074,0.05103,0.0314,-0.01637,0.02312
2550,-0.01537,-0.20904,-0.00452,-0.04862,-0.30579,0.19235,-0.01768,-0.35142,0.07233,-0.02014,-0.20588,0.11697,0.0214,-0.27804,0.02139,-0.02599,-0.23721,0.06542,0.01613,-0.29631,-0.04096,0.02632,-0.38117,0.01312,-0.00168,-0.37868,0.02025,-0.01189,-0.25525,-0.01285,-0.01812,-0.18662,-0.02333,-0.01985,-0.15016,-0.02367,-0.02974,-0.17722,-0.00266,-0.01514,-0.05688,0.00544,-0.0268,-0.09912,-0.00965,-0.0176,0.00432,0.01703,0.02481,-0.01,-0.00075,-0.02224,0.00254,0.0179,0.02583,-0.00658,0.00515
2551,-0.01952,-0.20694,-0.00218,-0.03798,-0.31914,0.18169,0.05659,-0.33071,0.0681,-0.04208,-0.23078,0.11908,-0.00179,-0.2506,-0.01295,-0.01083,-0.23973,0.07402,0.00259,-0.26391,-0.07772,0.0207,-0.39702,0.02622,-0.00762,-0.38939,0.02307,-0.02097,-0.25381,-0.01048,-0.03023,-0.17922,-0.01215,-0.01879,-0.15247,-0.01992,-0.0277,-0.17211,0.00651,-0.01283,-0.0618,0.00366,-0.0103,-0.08482,-0.00186,-0.03102,-0.01304,-0.00788,-0.0008,-0.00321,-0.01866,-0.03569,-0.01549,-0.01125,6e-05,0.00127,-0.0204
2552,-0.0095,-0.20723,0.00396,-0.03625,-0.32722,0.15747,0.10983,-0.33146,0.08567,-0.07549,-0.25839,0.11533,0.01029,-0.2263,-0.01766,-0.0042,-0.2314,0.06906,0.03746,-0.22575,-0.08768,0.031,-0.39955,0.03687,0.00783,-0.38753,0.02261,-0.00429,-0.25797,0.00156,-0.02923,-0.17546,-0.0026,-0.00996,-0.15924,-0.00812,-0.02406,-0.16533,0.00682,0.00752,-0.08025,0.00796,-0.01156,-0.07553,-0.00029,-0.01802,-0.03242,-0.01212,-0.03283,-0.00226,-0.02676,-0.02203,-0.03476,-0.01638,-0.03246,0.001,-0.033
2553,0.00766,-0.20236,0.00925,-0.03855,-0.31671,0.14038,0.08634,-0.32671,0.11586,-0.08916,-0.26448,0.11457,0.06206,-0.18346,0.01184,-0.00469,-0.21564,0.05627,0.10835,-0.16805,-0.0745,0.0379,-0.38481,0.04383,0.0255,-0.37092,0.02116,0.02359,-0.25725,0.00998,-0.01944,-0.17398,0.00172,0.00055,-0.16258,0.00465,-0.01776,-0.15523,0.00215,0.03476,-0.09428,0.01573,-0.02096,-0.06649,-0.00236,0.02536,-0.03811,0.00084,-0.05322,-0.00426,-0.0221,0.02223,-0.03994,-0.00241,-0.05343,-0.0038,-0.02815
2554,0.01658,-0.19243,0.00858,-0.02587,-0.29199,0.14176,-0.0158,-0.29161,0.13945,-0.06691,-0.24351,0.12182,0.13043,-0.12109,0.06247,-0.00547,-0.20275,0.05246,0.17698,-0.10278,-0.05304,0.02496,-0.36455,0.0413,0.02384,-0.35374,0.01999,0.02903,-0.25303,0.00307,-0.01239,-0.17206,-0.00052,0.00946,-0.15707,0.01215,-0.01184,-0.14495,-0.00564,0.05922,-0.08682,0.02405,-0.02463,-0.05413,-0.00863,0.07656,-0.02397,0.01443,-0.05045,-0.00083,-0.01515,0.07439,-0.02542,0.01117,-0.05097,-0.00279,-0.01716
2555,0.01095,-0.18268,0.00332,-0.00551,-0.26845,0.16017,-0.12035,-0.2442,0.14766,-0.03108,-0.21546,0.13995,0.17918,-0.07696,0.11569,-0.01177,-0.20193,0.07555,0.206,-0.07111,-0.03487,0.00806,-0.35506,0.02764,0.01168,-0.35102,0.01795,-0.00048,-0.25092,-0.01415,-0.01291,-0.16306,-0.00581,0.01636,-0.14512,0.01357,-0.00828,-0.13185,-0.01552,0.0772,-0.06932,0.02777,-0.01714,-0.0378,-0.0188,0.10703,-0.00599,0.01841,-0.02708,0.00892,-0.01418,0.10589,-0.00717,0.01416,-0.02746,0.00616,-0.01039
