Unnamed: 0_level_0,FullBody_CoG_vel,FullBody_CoG_vel,FullBody_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,L_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,R_Hand_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,L_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,R_Forearm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,L_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,R_UpperArm_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Head_Shadow_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Trunk_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,Pelvis_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,L_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,R_Thigh_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,L_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,R_Shank_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,L_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,R_Foot_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,L_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel,R_Foot_Shadow_CoG_vel
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
1781,-0.11585,0.19353,0.02777,-0.10753,0.32082,-0.14403,-0.13144,0.39892,-0.00066,-0.09495,0.25487,-0.07847,-0.12239,0.38549,0.01818,-0.08619,0.32484,-0.0303,-0.11593,0.33938,0.02393,-0.09668,0.41042,-0.00531,-0.11869,0.41722,-0.00835,-0.13246,0.27947,0.05949,-0.16764,0.14124,0.02926,-0.09229,0.1252,0.01696,-0.13922,0.04907,0.02541,-0.04028,0.04452,-0.00625,-0.02617,-0.01831,0.03558,-0.01454,0.02787,-0.00605,0.0146,-0.02889,0.0515,-0.01365,0.02796,-0.00666,0.01574,-0.02609,0.05726
1782,-0.10002,0.17324,0.01791,-0.10106,0.2341,-0.14322,-0.1716,0.35866,-0.01156,-0.10761,0.20922,-0.10001,-0.11094,0.35793,-0.0036,-0.10401,0.30093,-0.06072,-0.07813,0.31892,0.01761,-0.09833,0.38611,-0.00493,-0.10506,0.38803,-0.01192,-0.1034,0.24708,0.04376,-0.15361,0.12648,0.02113,-0.08057,0.10948,0.00639,-0.12018,0.05249,0.02185,-0.02864,0.03604,-0.00733,-0.03364,-0.02597,0.03708,-0.0435,0.00924,-0.00261,-0.02386,-0.05135,0.05751,-0.04105,0.00998,-0.00139,-0.02288,-0.04843,0.06089
1783,-0.08465,0.161,0.00383,-0.13577,0.18565,-0.13193,-0.2043,0.31309,-0.03866,-0.13893,0.17517,-0.11294,-0.09737,0.30549,-0.02416,-0.12117,0.27018,-0.08761,-0.05891,0.28704,0.02478,-0.11082,0.35464,0.00402,-0.09518,0.34924,-0.01676,-0.0826,0.22204,0.01483,-0.13387,0.12871,0.0117,-0.06524,0.10768,-0.00815,-0.08889,0.07044,0.02076,-0.01176,0.04074,-0.01155,-0.03443,-0.02656,0.04275,-0.05483,-0.00903,-0.00727,-0.07774,-0.06973,0.06022,-0.0515,-0.00817,-0.00643,-0.07683,-0.06576,0.05913
1784,-0.06951,0.15437,-0.00563,-0.15842,0.15671,-0.12172,-0.19273,0.28643,-0.04038,-0.16474,0.14496,-0.10874,-0.08125,0.26927,-0.01953,-0.13157,0.23589,-0.10486,-0.05754,0.27125,0.04359,-0.11817,0.32007,0.00805,-0.09346,0.31148,-0.02062,-0.06655,0.20745,-0.01026,-0.10214,0.13728,0.00654,-0.04826,0.10767,-0.01565,-0.05775,0.08857,0.02281,0.00621,0.04821,-0.015,-0.04437,-0.03034,0.04907,-0.03951,-0.01381,-0.01673,-0.12155,-0.07978,0.06208,-0.03685,-0.0134,-0.01771,-0.12058,-0.0747,0.05812
1785,-0.05811,0.14613,-0.00544,-0.14109,0.11437,-0.1344,-0.14679,0.28622,-0.00328,-0.18706,0.10246,-0.09212,-0.07264,0.26924,0.01697,-0.14168,0.18935,-0.11191,-0.06005,0.27709,0.06337,-0.10906,0.2863,0.00289,-0.09971,0.2827,-0.01732,-0.05276,0.19646,-0.01591,-0.06769,0.13726,0.00593,-0.03418,0.10064,-0.01346,-0.04231,0.09464,0.0237,0.01891,0.04707,-0.01631,-0.07184,-0.04123,0.05104,-0.00724,-0.00736,-0.02414,-0.14178,-0.08538,0.07226,-0.00592,-0.00745,-0.02632,-0.14087,-0.08086,0.0695
1786,-0.05771,0.13126,0.00025,-0.16193,0.06862,-0.16969,-0.11937,0.29393,0.04231,-0.24472,0.03716,-0.07125,-0.07198,0.28422,0.06085,-0.16695,0.12295,-0.11554,-0.05409,0.27484,0.07226,-0.08594,0.25256,-0.01009,-0.10831,0.25961,-0.00931,-0.04998,0.18243,-0.00335,-0.04768,0.12149,0.00502,-0.02723,0.08656,-0.01076,-0.04567,0.08686,0.02055,0.01906,0.03682,-0.01902,-0.10666,-0.05161,0.04836,0.0215,-0.00059,-0.02745,-0.15125,-0.09785,0.09172,0.02187,-0.00088,-0.02959,-0.1506,-0.09558,0.09302
1787,-0.06773,0.1101,0.00431,-0.29142,0.0563,-0.21053,-0.14111,0.28481,0.0635,-0.34457,-0.04341,-0.05366,-0.0675,0.28084,0.08208,-0.20878,0.04693,-0.1234,-0.04124,0.23948,0.06829,-0.06532,0.22005,-0.02842,-0.11142,0.23498,-0.00692,-0.06113,0.16116,0.01073,-0.04704,0.09675,0.00352,-0.02748,0.06855,-0.01178,-0.05394,0.0739,0.0166,0.01052,0.0223,-0.02233,-0.13334,-0.05124,0.04647,0.02931,0.00139,-0.02511,-0.18038,-0.12237,0.10759,0.02903,0.00113,-0.02631,-0.18009,-0.12258,0.11232
1788,-0.07589,0.08918,0.00443,-0.46374,0.09059,-0.23008,-0.18224,0.24975,0.05774,-0.41429,-0.10231,-0.04652,-0.0539,0.24854,0.07263,-0.23795,-0.00899,-0.1309,-0.03048,0.18733,0.05436,-0.06295,0.19393,-0.04471,-0.10451,0.20742,-0.013,-0.0715,0.13432,0.01107,-0.05585,0.07818,0.00661,-0.0288,0.05372,-0.00848,-0.05303,0.06514,0.01557,0.01149,0.00995,-0.01853,-0.14736,-0.04224,0.05002,0.02208,0.00244,-0.01423,-0.24425,-0.15074,0.11309,0.02085,0.00223,-0.0139,-0.24444,-0.15308,0.11859
1789,-0.07246,0.0775,0.00187,-0.53916,0.14575,-0.19622,-0.19079,0.19677,0.04204,-0.37644,-0.09515,-0.05062,-0.04204,0.20187,0.04618,-0.21871,-0.01797,-0.1225,-0.02669,0.15219,0.03058,-0.07756,0.17074,-0.05018,-0.0909,0.17546,-0.01956,-0.06942,0.11087,-0.00333,-0.06305,0.0773,0.01358,-0.02312,0.05477,0.00391,-0.04437,0.065,0.01364,0.03536,0.00885,-0.00498,-0.15482,-0.03636,0.05576,0.02652,0.00531,0.00239,-0.32443,-0.17551,0.11484,0.02433,0.00512,0.00405,-0.32519,-0.17975,0.11893
1790,-0.0612,0.07542,-0.00282,-0.46308,0.18004,-0.11154,-0.15422,0.14686,0.03157,-0.24934,-0.02887,-0.0559,-0.04391,0.16311,0.02433,-0.15271,0.00827,-0.09155,-0.02697,0.14314,0.00323,-0.09536,0.13739,-0.04643,-0.08156,0.13376,-0.02146,-0.06206,0.09395,-0.02182,-0.0623,0.08987,0.01457,-0.00816,0.07555,0.01559,-0.0373,0.07194,0.00437,0.0711,0.02327,0.00917,-0.16518,-0.04025,0.05612,0.05316,0.00834,0.01653,-0.39183,-0.20251,0.11705,0.0511,0.0083,0.0189,-0.39312,-0.2082,0.11891
1791,-0.04969,0.07056,-0.00862,-0.30329,0.17019,-0.03028,-0.10927,0.12552,0.03191,-0.11383,0.03404,-0.05338,-0.05369,0.14786,0.02433,-0.07823,0.02458,-0.0479,-0.02041,0.14693,-0.01213,-0.1054,0.09108,-0.04307,-0.08525,0.08538,-0.02159,-0.05666,0.07442,-0.03362,-0.04769,0.09416,0.00377,0.00972,0.09734,0.01423,-0.03199,0.07413,-0.00943,0.08995,0.04383,0.01395,-0.18621,-0.05382,0.05035,0.0784,0.00817,0.02316,-0.4382,-0.23863,0.11855,0.07772,0.00852,0.02608,-0.43994,-0.24564,0.11894
1792,-0.03852,0.05354,-0.01247,-0.13145,0.13466,0.01321,-0.09288,0.13178,0.0451,-0.00242,0.06745,-0.0465,-0.05503,0.15332,0.0446,-0.02013,0.01323,-0.00376,0.00214,0.15355,-0.00937,-0.1079,0.04663,-0.04033,-0.09894,0.04418,-0.02028,-0.04644,0.04804,-0.03682,-0.01898,0.07319,-0.01128,0.01989,0.09451,0.00252,-0.02098,0.05998,-0.01842,0.07573,0.05346,0.011,-0.21663,-0.07575,0.0456,0.07733,-0.00019,0.02254,-0.47876,-0.28035,0.118,0.07761,0.00036,0.02546,-0.48117,-0.28966,0.1174
1793,-0.0265,0.03026,-0.01289,0.04482,0.11461,0.04341,-0.10533,0.1272,0.07401,0.10688,0.1151,-0.04294,-0.0457,0.15856,0.06302,0.02998,0.00713,0.03291,0.03175,0.15732,-0.00094,-0.1086,0.01586,-0.02889,-0.1102,0.0165,-0.01286,-0.02625,0.02412,-0.03844,0.00893,0.03657,-0.01859,0.01564,0.06152,-0.00575,-0.00493,0.03728,-0.01953,0.04439,0.04208,0.00827,-0.2447,-0.09963,0.04727,0.05446,-0.01691,0.01541,-0.52965,-0.31998,0.11309,0.05343,-0.01693,0.01668,-0.53319,-0.33251,0.10927
1794,-0.01734,0.00997,-0.0124,0.19263,0.11349,0.07724,-0.13162,0.08612,0.11266,0.19748,0.18237,-0.04283,-0.04269,0.14577,0.06425,0.07109,0.02548,0.05096,0.04435,0.146,0.00152,-0.1029,-0.0077,-0.01218,-0.10676,-0.00646,-0.00212,-0.00431,0.0068,-0.0447,0.01869,0.00727,-0.01544,0.00201,0.01537,-0.00535,0.00631,0.02451,-0.01677,0.02657,0.01407,0.00611,-0.26155,-0.11183,0.0544,0.03009,-0.03041,0.00207,-0.58786,-0.34844,0.10613,0.02589,-0.03153,0.00085,-0.59266,-0.36378,0.09654
1795,-0.0145,-0.00751,-0.01413,0.21642,0.08358,0.08798,-0.16748,0.03155,0.14554,0.19509,0.18497,-0.04046,-0.05866,0.11771,0.0598,0.07076,0.0283,0.04027,0.02684,0.11065,0.00303,-0.07913,-0.03551,-0.0085,-0.08728,-0.03301,0.00064,0.00983,-0.01393,-0.05271,0.01349,-0.00355,-0.00987,-0.00586,-0.02116,-0.0045,0.00857,0.02632,-0.01495,0.03404,-0.01492,-0.00182,-0.26979,-0.10452,0.0613,0.01848,-0.02728,-0.01431,-0.63523,-0.35645,0.10306,0.01173,-0.02917,-0.01651,-0.64092,-0.37311,0.08919
1796,-0.01615,-0.02513,-0.01888,0.07789,-0.00627,0.06598,-0.20757,-0.00292,0.16598,0.07126,0.06745,-0.03245,-0.0816,0.09018,0.06638,0.01243,-0.02952,0.00541,-0.00637,0.06323,0.01128,-0.04371,-0.06795,-0.02176,-0.06604,-0.06123,-0.00583,0.01534,-0.04273,-0.05661,0.01221,-0.00072,-0.01154,0.00108,-0.03456,-0.01105,0.00774,0.03077,-0.01885,0.05034,-0.02889,-0.01673,-0.2746,-0.0881,0.06018,0.02533,-0.00779,-0.02741,-0.65512,-0.34304,0.1023,0.01913,-0.00939,-0.0284,-0.66086,-0.35918,0.08876
1797,-0.0189,-0.04076,-0.02563,-0.12785,-0.12808,0.05311,-0.23342,-0.01702,0.17683,-0.08981,-0.10654,-0.01975,-0.08814,0.07238,0.07724,-0.06726,-0.1319,-0.03339,-0.0276,0.02864,0.01715,-0.0196,-0.09991,-0.03129,-0.05953,-0.08818,-0.00566,0.01511,-0.06711,-0.05705,0.02282,0.00182,-0.02296,0.01426,-0.02899,-0.02292,0.00833,0.02558,-0.03126,0.05341,-0.02247,-0.03119,-0.27488,-0.07845,0.04647,0.0468,0.01747,-0.03244,-0.64141,-0.31563,0.09515,0.04451,0.01711,-0.03139,-0.64645,-0.32965,0.0849
1798,-0.01988,-0.05215,-0.03199,-0.25983,-0.22556,0.08274,-0.22653,-0.0342,0.17356,-0.17423,-0.22839,-0.00456,-0.07451,0.05817,0.07041,-0.1113,-0.22073,-0.05278,-0.02017,0.0205,0.00343,-0.0153,-0.13051,-0.0229,-0.06802,-0.11559,0.01191,0.01456,-0.07546,-0.0565,0.03575,-0.01098,-0.03871,0.01912,-0.02332,-0.03258,0.00837,0.00984,-0.04912,0.04012,-0.00465,-0.03654,-0.26695,-0.07653,0.02327,0.06586,0.03671,-0.03045,-0.60323,-0.2808,0.0746,0.06792,0.03758,-0.0281,-0.60741,-0.29188,0.06574
1799,-0.01613,-0.06362,-0.03564,-0.2633,-0.26511,0.1241,-0.18768,-0.06627,0.15119,-0.15782,-0.2632,0.01025,-0.05887,0.03939,0.0392,-0.09772,-0.26542,-0.04395,0.01375,0.03304,-0.02951,-0.02121,-0.15966,-0.00959,-0.08019,-0.14378,0.03397,0.02271,-0.07706,-0.05301,0.04182,-0.04341,-0.05184,0.01261,-0.03465,-0.03531,0.00599,-0.00953,-0.06577,0.02462,0.00597,-0.03065,-0.25197,-0.07311,-0.00244,0.06084,0.03716,-0.02622,-0.55872,-0.24147,0.0385,0.06416,0.03833,-0.02379,-0.56239,-0.24941,0.02621
1800,-0.00858,-0.08374,-0.03753,-0.2092,-0.26618,0.11914,-0.14143,-0.10058,0.12034,-0.11926,-0.27194,0.01978,-0.05324,0.02177,-4e-05,-0.05918,-0.29268,-0.02519,0.05747,0.04969,-0.06154,-0.03248,-0.18643,-0.00793,-0.08946,-0.17202,0.04118,0.04124,-0.09463,-0.04762,0.04395,-0.08541,-0.05916,0.00386,-0.06408,-0.03193,0.00076,-0.02997,-0.07671,0.01766,-0.00325,-0.01865,-0.23834,-0.06647,-0.02745,0.02533,0.01596,-0.02155,-0.51584,-0.19772,-0.01179,0.02635,0.01654,-0.0194,-0.5191,-0.20196,-0.02964
1801,-0.00334,-0.11538,-0.04098,-0.209,-0.28516,0.05824,-0.12092,-0.11959,0.09381,-0.15253,-0.33013,0.0194,-0.0519,0.01485,-0.03068,-0.04867,-0.34653,-0.02903,0.08961,0.052,-0.07664,-0.04895,-0.21415,-0.01389,-0.09405,-0.2036,0.03402,0.05992,-0.13582,-0.04729,0.04934,-0.12324,-0.06138,0.00147,-0.09934,-0.02614,-0.01049,-0.05605,-0.08176,0.01478,-0.02601,-0.00772,-0.23495,-0.0646,-0.05336,-0.02119,-0.00896,-0.0149,-0.46414,-0.14781,-0.07081,-0.02368,-0.00918,-0.01272,-0.46633,-0.14714,-0.09115
1802,-0.00448,-0.14942,-0.04575,-0.29059,-0.35681,-0.00681,-0.14689,-0.12028,0.06819,-0.26299,-0.44072,0.01177,-0.04622,0.01161,-0.04822,-0.07803,-0.43004,-0.06635,0.10136,0.0284,-0.07274,-0.06137,-0.24607,-0.01757,-0.09139,-0.23986,0.02709,0.06929,-0.18058,-0.05178,0.05715,-0.14833,-0.06056,0.00345,-0.1267,-0.02067,-0.03029,-0.08785,-0.08376,0.00437,-0.04617,-0.00175,-0.23794,-0.07406,-0.08015,-0.04746,-0.0202,-0.00832,-0.38596,-0.09396,-0.12532,-0.05234,-0.02111,-0.00689,-0.38635,-0.08786,-0.14316
1803,-0.00878,-0.17276,-0.04682,-0.37047,-0.44563,-0.0157,-0.2156,-0.10909,0.0388,-0.34604,-0.53023,0.00908,-0.03547,-0.00254,-0.04758,-0.10293,-0.49908,-0.10605,0.10209,-0.01545,-0.05229,-0.06016,-0.27824,-0.02172,-0.08376,-0.27425,0.02669,0.06796,-0.20694,-0.05098,0.06198,-0.15867,-0.05781,0.00231,-0.13943,-0.01662,-0.05193,-0.1153,-0.08425,-0.0175,-0.05522,-4e-05,-0.2305,-0.08876,-0.1022,-0.03819,-0.02345,-0.00688,-0.27482,-0.04343,-0.15853,-0.04336,-0.02489,-0.00821,-0.27355,-0.03401,-0.17058
1804,-0.00785,-0.18208,-0.04113,-0.34764,-0.46768,0.05169,-0.29064,-0.08934,0.01932,-0.28763,-0.52007,0.02365,-0.02304,-0.02381,-0.02048,-0.07815,-0.51009,-0.09693,0.10149,-0.05697,-0.02227,-0.04736,-0.3051,-0.02875,-0.07756,-0.30045,0.02884,0.06003,-0.22001,-0.04225,0.06854,-0.15959,-0.05353,0.00037,-0.13982,-0.01482,-0.0603,-0.12852,-0.08051,-0.04117,-0.05485,0.00044,-0.20342,-0.091,-0.11306,-0.0083,-0.03212,-0.00992,-0.14725,-0.00229,-0.16487,-0.01184,-0.03379,-0.0149,-0.14548,0.0057,-0.16951
1805,0.00456,-0.18466,-0.03222,-0.2125,-0.38047,0.16074,-0.31606,-0.06858,0.02359,-0.08902,-0.40294,0.05492,-0.01148,-0.03748,0.02438,-0.00801,-0.463,-0.02115,0.09923,-0.07965,0.00057,-0.02652,-0.32789,-0.02855,-0.07121,-0.32058,0.03126,0.0537,-0.23845,-0.03636,0.08837,-0.16034,-0.04888,0.0082,-0.13554,-0.0142,-0.0462,-0.1288,-0.07088,-0.05271,-0.04823,0.00331,-0.16886,-0.07328,-0.11239,0.01236,-0.04282,-0.01099,-0.03817,0.02573,-0.15478,0.0112,-0.04426,-0.01791,-0.03716,0.02746,-0.15122
1806,0.02356,-0.18916,-0.02697,-0.06051,-0.24651,0.23797,-0.26899,-0.06898,0.03751,0.11853,-0.26392,0.08663,-0.00584,-0.04911,0.05493,0.06236,-0.40186,0.0738,0.09631,-0.09352,0.00057,0.00214,-0.35308,-0.01519,-0.05757,-0.34251,0.03428,0.0553,-0.26473,-0.04151,0.11642,-0.16721,-0.04717,0.02456,-0.13296,-0.01165,-0.01994,-0.12743,-0.06217,-0.04839,-0.03537,0.0109,-0.14701,-0.05483,-0.1071,0.00883,-0.03983,-0.00681,0.01967,0.03713,-0.14178,0.00944,-0.04076,-0.01304,0.01933,0.03135,-0.1315
1807,0.03472,-0.20122,-0.02991,-0.00228,-0.1775,0.23606,-0.18934,-0.11049,0.03734,0.19161,-0.21365,0.10082,-0.01399,-0.08021,0.04697,0.08838,-0.37692,0.11588,0.09528,-0.11952,-0.02065,0.02915,-0.3841,-0.00026,-0.03854,-0.3718,0.03648,0.06121,-0.28918,-0.05335,0.12827,-0.18175,-0.05274,0.03615,-0.13442,-0.00924,-0.00568,-0.13726,-0.06398,-0.03434,-0.01862,0.01883,-0.14656,-0.06184,-0.10565,-0.00919,-0.01781,-0.00157,0.01901,0.03112,-0.13276,-0.00796,-0.01825,-0.00574,0.01762,0.02112,-0.12015
1808,0.03125,-0.2217,-0.0389,-0.0634,-0.22037,0.19616,-0.13383,-0.18911,0.03233,0.11827,-0.27914,0.09694,-0.0303,-0.13534,0.01415,0.06591,-0.39726,0.08688,0.09011,-0.16103,-0.04693,0.03964,-0.41574,0.00155,-0.02355,-0.40525,0.03794,0.06592,-0.30866,-0.06233,0.11086,-0.2014,-0.0651,0.03839,-0.14034,-0.01438,-0.01675,-0.16315,-0.07491,-0.01752,-0.00735,0.01766,-0.16127,-0.09512,-0.10969,-0.02427,0.01061,-0.00141,-0.01643,0.01397,-0.12861,-0.02309,0.01053,-0.00344,-0.01808,0.0043,-0.11785
1809,0.02458,-0.24408,-0.0445,-0.16519,-0.32119,0.19765,-0.11324,-0.27545,0.04761,0.02731,-0.37855,0.09096,-0.0313,-0.1963,-0.00983,0.03493,-0.42617,0.03998,0.07893,-0.20413,-0.06545,0.03367,-0.43908,-0.01042,-0.01726,-0.43323,0.04223,0.07594,-0.32407,-0.06182,0.08172,-0.22032,-0.07445,0.03807,-0.14988,-0.02499,-0.03991,-0.19688,-0.08151,-0.00424,-0.00835,0.00906,-0.17751,-0.13029,-0.11157,-0.02613,0.02819,-0.00319,-0.05162,-0.0004,-0.1246,-0.02539,0.02825,-0.00386,-0.05288,-0.00774,-0.11594
1810,0.02948,-0.25956,-0.03749,-0.21366,-0.40128,0.25856,-0.09951,-0.33632,0.07537,0.02408,-0.42282,0.09623,-0.00628,-0.24196,-0.01145,0.02899,-0.4355,0.03277,0.07788,-0.23645,-0.07454,0.02615,-0.45247,-0.02372,-0.01751,-0.45093,0.05053,0.0988,-0.33415,-0.0503,0.06843,-0.23432,-0.06929,0.04061,-0.15993,-0.02614,-0.04938,-0.2222,-0.07213,0.00237,-0.01551,0.01078,-0.18214,-0.14583,-0.10136,-0.0136,0.02812,0.0068,-0.06634,-0.00051,-0.11261,-0.01406,0.02789,0.00614,-0.06711,-0.00614,-0.10377
