Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
666,0.42087,0.61941,0.00313,0.24237,0.68425,0.00509,0.38557,0.59171,0.01233,0.21273,0.65013,0.0125,0.40117,0.58006,0.01439,0.21102,0.65819,0.01775,0.26329,0.47741,0.02556,0.09557,0.52434,0.03509
667,0.42065,0.6194,0.00303,0.24164,0.68361,0.00465,0.3854,0.59172,0.0125,0.21179,0.64971,0.01229,0.40098,0.58005,0.01462,0.21013,0.65775,0.01758,0.26289,0.47757,0.02489,0.09381,0.52455,0.03402
668,0.42044,0.61926,0.00288,0.24117,0.68313,0.00452,0.38516,0.5916,0.01227,0.21109,0.64937,0.01188,0.40073,0.57993,0.01444,0.20949,0.65739,0.01723,0.26259,0.47751,0.02455,0.09225,0.52487,0.03266
669,0.42031,0.61897,0.00274,0.24123,0.6828,0.00469,0.38489,0.59134,0.01167,0.21086,0.64917,0.01142,0.40046,0.57968,0.01387,0.20932,0.65714,0.01685,0.26236,0.47725,0.02437,0.09105,0.5254,0.03105
670,0.42033,0.61868,0.00275,0.24158,0.6827,0.005,0.38469,0.59108,0.01086,0.21097,0.64916,0.01098,0.40028,0.57943,0.01308,0.20948,0.65708,0.0165,0.26225,0.47693,0.02397,0.09032,0.52601,0.0293
671,0.42055,0.61855,0.00302,0.24181,0.68291,0.00521,0.38468,0.59096,0.01008,0.21108,0.64935,0.01049,0.40027,0.57933,0.01233,0.20961,0.65722,0.01609,0.26234,0.47669,0.02312,0.09008,0.52635,0.02747
672,0.42079,0.61862,0.00341,0.2417,0.68334,0.00518,0.38476,0.59101,0.00952,0.21101,0.64967,0.00994,0.40035,0.5794,0.0118,0.20952,0.65749,0.0156,0.26247,0.47663,0.02185,0.09022,0.52629,0.02563
673,0.42083,0.61874,0.00359,0.24138,0.6838,0.00489,0.3847,0.59113,0.00915,0.21083,0.64998,0.00944,0.40028,0.5795,0.01142,0.20925,0.65778,0.0151,0.26234,0.47672,0.02058,0.09053,0.52598,0.02401
674,0.42059,0.61872,0.00343,0.24106,0.68414,0.00449,0.38443,0.59114,0.0089,0.21064,0.65019,0.00902,0.39999,0.57947,0.0111,0.20898,0.658,0.01465,0.26187,0.47689,0.0197,0.09083,0.52563,0.02281
675,0.4203,0.61845,0.00312,0.24089,0.6843,0.00411,0.38411,0.59096,0.00883,0.21056,0.65026,0.00859,0.39963,0.57921,0.01094,0.20883,0.65808,0.01419,0.26115,0.4771,0.01925,0.09112,0.5253,0.02196
676,0.42018,0.618,0.00299,0.24088,0.68427,0.00377,0.38393,0.59065,0.00901,0.21062,0.65016,0.00807,0.3994,0.57882,0.01108,0.20885,0.65799,0.01364,0.26038,0.4774,0.01907,0.0914,0.52497,0.02128
677,0.42027,0.61759,0.00313,0.24096,0.68415,0.00344,0.38394,0.59039,0.00934,0.21072,0.64999,0.00753,0.39934,0.57848,0.01141,0.20893,0.65783,0.01307,0.25981,0.47775,0.01906,0.09162,0.5247,0.02081
678,0.42042,0.61737,0.00342,0.24105,0.68409,0.00306,0.38403,0.59025,0.00962,0.21082,0.6499,0.00708,0.3994,0.5783,0.01171,0.20902,0.65776,0.0126,0.25962,0.4779,0.01913,0.09179,0.52457,0.02054
679,0.42052,0.61727,0.00371,0.24119,0.68419,0.00263,0.38412,0.59013,0.00977,0.21098,0.65,0.0068,0.3995,0.5782,0.01187,0.20916,0.65787,0.0123,0.25979,0.47768,0.01921,0.09204,0.5246,0.02034
680,0.42063,0.61707,0.00389,0.24138,0.6844,0.00222,0.38427,0.58988,0.00994,0.21121,0.65021,0.00665,0.39967,0.57796,0.01201,0.20938,0.65808,0.01213,0.2601,0.47725,0.01931,0.0924,0.52467,0.0201
681,0.42087,0.61668,0.00394,0.24152,0.68452,0.00192,0.38457,0.58947,0.01031,0.2114,0.65032,0.00657,0.39996,0.57753,0.0123,0.20955,0.65819,0.01206,0.2603,0.47695,0.01956,0.09271,0.52465,0.01987
682,0.4211,0.61622,0.004,0.24153,0.68448,0.00179,0.38487,0.58904,0.01087,0.21142,0.65029,0.00654,0.40023,0.57704,0.01273,0.20955,0.65816,0.01202,0.26034,0.47679,0.02001,0.09275,0.52458,0.01971
683,0.42105,0.61586,0.00429,0.24144,0.68438,0.00179,0.38488,0.58867,0.0114,0.21127,0.65024,0.00652,0.40025,0.57666,0.0132,0.20941,0.65811,0.012,0.26031,0.47647,0.02056,0.09242,0.52469,0.01956
684,0.42068,0.61567,0.00492,0.24131,0.68433,0.00184,0.38456,0.58838,0.01189,0.21103,0.65028,0.00656,0.39996,0.57643,0.01372,0.20918,0.65816,0.01203,0.26033,0.4758,0.02101,0.09177,0.52509,0.01925
685,0.42017,0.61562,0.00582,0.24103,0.68433,0.00189,0.38414,0.58815,0.0126,0.21063,0.65041,0.00673,0.3996,0.57629,0.01453,0.20877,0.65829,0.0122,0.26048,0.47492,0.02133,0.09094,0.52555,0.01868
686,0.41968,0.61569,0.00689,0.24047,0.68425,0.00195,0.38383,0.58799,0.01364,0.20999,0.65042,0.00695,0.39934,0.57621,0.01563,0.20811,0.65829,0.01242,0.26079,0.47402,0.02161,0.09,0.52576,0.01789
687,0.41928,0.61575,0.00818,0.23979,0.68393,0.00203,0.38359,0.5878,0.01474,0.20924,0.65015,0.00697,0.39917,0.57611,0.0167,0.20735,0.65801,0.01246,0.26125,0.47302,0.02203,0.08903,0.52564,0.01714
688,0.41891,0.61554,0.00978,0.23931,0.68338,0.0021,0.3833,0.58736,0.01576,0.20868,0.64963,0.00672,0.39896,0.57576,0.01764,0.20683,0.65747,0.01224,0.26174,0.47174,0.0227,0.08815,0.52541,0.01663
689,0.41845,0.61491,0.01179,0.23917,0.6828,0.00219,0.38286,0.58654,0.01698,0.20842,0.64911,0.0064,0.3986,0.57503,0.01874,0.20663,0.65694,0.01197,0.26202,0.47015,0.02356,0.08745,0.52532,0.01637
690,0.41789,0.61393,0.01431,0.23918,0.68249,0.00244,0.38232,0.58542,0.01877,0.20832,0.64885,0.00624,0.39811,0.57396,0.02037,0.20657,0.65666,0.01185,0.26201,0.46844,0.02453,0.08697,0.52542,0.01615
691,0.41754,0.6127,0.01732,0.23917,0.68253,0.00283,0.38197,0.58411,0.02123,0.20826,0.64891,0.00628,0.39778,0.57264,0.02262,0.20651,0.65671,0.01189,0.2618,0.46692,0.02549,0.08671,0.52564,0.01578
692,0.41777,0.61108,0.02079,0.23919,0.68272,0.0032,0.38211,0.58252,0.02412,0.20825,0.64909,0.00631,0.39789,0.57099,0.02527,0.20647,0.65689,0.01192,0.26163,0.4656,0.02628,0.08663,0.52585,0.01526
693,0.41855,0.60873,0.02459,0.23925,0.68281,0.00338,0.38269,0.58034,0.0271,0.20827,0.64918,0.00619,0.3984,0.5687,0.02803,0.20649,0.65699,0.01179,0.26157,0.46406,0.02678,0.08653,0.52604,0.01479
694,0.41949,0.60531,0.02845,0.23928,0.68276,0.00338,0.38334,0.57722,0.02991,0.20824,0.64918,0.00594,0.39897,0.56545,0.03068,0.20648,0.65698,0.01155,0.26141,0.46181,0.027,0.08625,0.52629,0.01458
695,0.42005,0.60071,0.03194,0.23922,0.68262,0.00326,0.38358,0.573,0.03236,0.2081,0.6491,0.00572,0.39911,0.5611,0.03306,0.20639,0.6569,0.01135,0.26074,0.45865,0.02721,0.08581,0.52654,0.01474
696,0.41978,0.595,0.03474,0.23911,0.68226,0.00313,0.38297,0.56773,0.03428,0.20789,0.64883,0.0056,0.3984,0.55569,0.03496,0.20623,0.65663,0.01124,0.25916,0.45451,0.02781,0.08523,0.52668,0.01523
697,0.41842,0.58822,0.03668,0.23916,0.68153,0.00308,0.38126,0.56146,0.03556,0.20778,0.64825,0.00553,0.39657,0.54927,0.03627,0.20619,0.65607,0.01117,0.25639,0.4494,0.02899,0.08456,0.52673,0.01594
698,0.41606,0.58037,0.03777,0.2396,0.68054,0.00316,0.37852,0.55416,0.0363,0.20801,0.64745,0.00554,0.39369,0.5418,0.03707,0.20649,0.6553,0.01116,0.2524,0.44346,0.0306,0.08401,0.52679,0.01662
699,0.41305,0.57138,0.03825,0.24048,0.6796,0.00334,0.37508,0.5458,0.03683,0.20868,0.64671,0.00575,0.39006,0.53322,0.03766,0.2072,0.65458,0.01134,0.24725,0.43704,0.03228,0.08394,0.52683,0.01708
700,0.40969,0.56099,0.03861,0.24162,0.67898,0.00348,0.37117,0.53623,0.03748,0.20969,0.64624,0.00617,0.38587,0.52333,0.03837,0.20822,0.65414,0.01174,0.24097,0.43028,0.03382,0.08445,0.52688,0.01729
701,0.40591,0.54885,0.03921,0.24284,0.67861,0.00342,0.36671,0.52516,0.03834,0.21079,0.64603,0.00662,0.38104,0.51185,0.03931,0.20931,0.65395,0.01214,0.23357,0.42291,0.03534,0.08515,0.52706,0.01737
702,0.40147,0.53497,0.03994,0.24389,0.67819,0.00311,0.36153,0.51255,0.03923,0.21171,0.6458,0.0068,0.37543,0.4988,0.04034,0.21023,0.65374,0.01229,0.22518,0.41459,0.03722,0.08555,0.52736,0.01745
703,0.39631,0.51996,0.04038,0.24457,0.67756,0.00278,0.35563,0.49891,0.03983,0.21223,0.64535,0.00669,0.36908,0.48474,0.0411,0.21079,0.65331,0.01217,0.21617,0.40541,0.03973,0.08549,0.52755,0.01755
704,0.39067,0.50469,0.04013,0.24488,0.67685,0.00265,0.34931,0.48499,0.03993,0.21241,0.64479,0.00661,0.36233,0.47043,0.04132,0.21103,0.65274,0.01211,0.20703,0.39589,0.04274,0.08517,0.52754,0.0176
705,0.38485,0.4897,0.03904,0.24509,0.67641,0.00276,0.3429,0.4713,0.03952,0.21256,0.64443,0.00692,0.35549,0.45638,0.04098,0.21121,0.65235,0.01248,0.19807,0.3866,0.04581,0.08505,0.52744,0.01756
706,0.37884,0.47519,0.03739,0.24536,0.67645,0.00297,0.33642,0.45798,0.03889,0.21285,0.64452,0.00763,0.34861,0.44273,0.04041,0.2115,0.65241,0.01324,0.18938,0.37749,0.04864,0.08535,0.52745,0.0175
707,0.37232,0.46115,0.0358,0.24546,0.67685,0.00314,0.32958,0.4449,0.03846,0.21304,0.64491,0.00833,0.34143,0.4294,0.0401,0.21167,0.65276,0.01398,0.18084,0.36806,0.05129,0.08578,0.52753,0.01756
708,0.36517,0.44715,0.03469,0.24517,0.67711,0.0032,0.3222,0.43172,0.03846,0.21282,0.64514,0.00868,0.33376,0.41603,0.04031,0.21145,0.65299,0.01434,0.1721,0.3581,0.05401,0.08575,0.52756,0.01785
709,0.35762,0.43241,0.03405,0.24467,0.6768,0.00317,0.31441,0.41795,0.03877,0.21227,0.6449,0.00875,0.32564,0.40206,0.04088,0.21092,0.65276,0.01439,0.16289,0.34793,0.05695,0.08503,0.52753,0.01839
710,0.34993,0.41656,0.03363,0.2442,0.67601,0.00316,0.30641,0.40338,0.0391,0.21166,0.64425,0.00872,0.31723,0.38723,0.04145,0.21036,0.65214,0.01433,0.15324,0.33789,0.06016,0.08394,0.52747,0.01911
711,0.3421,0.4,0.03324,0.24381,0.67522,0.00324,0.29822,0.38831,0.03931,0.21116,0.64357,0.00872,0.30857,0.37188,0.04181,0.20989,0.65148,0.0143,0.1434,0.32804,0.06355,0.08303,0.5273,0.01975
712,0.33408,0.38336,0.03282,0.24359,0.67471,0.00331,0.28993,0.37315,0.0395,0.21091,0.64308,0.00881,0.2998,0.35645,0.04214,0.20965,0.65101,0.01438,0.13372,0.31808,0.067,0.08267,0.52695,0.01997
713,0.32602,0.36699,0.03251,0.24376,0.67428,0.00324,0.28169,0.35806,0.03985,0.21107,0.64269,0.00891,0.29117,0.34116,0.04266,0.2098,0.65061,0.0145,0.12449,0.30759,0.07037,0.08277,0.52659,0.01968
714,0.31808,0.35094,0.03242,0.2443,0.67364,0.003,0.27366,0.34308,0.04037,0.21152,0.64217,0.00883,0.28281,0.32604,0.04339,0.21027,0.65008,0.01443,0.1158,0.29648,0.07356,0.08284,0.52644,0.01916
715,0.31035,0.33516,0.03258,0.24488,0.67272,0.00269,0.26586,0.32824,0.04101,0.2119,0.64147,0.00853,0.27474,0.3111,0.04426,0.2107,0.64938,0.01413,0.10754,0.28505,0.07656,0.08248,0.52657,0.01884
716,0.30282,0.31962,0.03276,0.24527,0.67177,0.00243,0.25829,0.31361,0.04163,0.21204,0.64077,0.00817,0.26692,0.2964,0.04515,0.21089,0.64871,0.01374,0.09961,0.27379,0.07939,0.08177,0.52687,0.01892
717,0.2955,0.30445,0.03271,0.24548,0.67115,0.00224,0.25096,0.29934,0.04208,0.21206,0.64032,0.00785,0.25934,0.28205,0.04586,0.21095,0.64831,0.01336,0.09201,0.26283,0.08201,0.08117,0.5272,0.01924
718,0.28841,0.28968,0.03241,0.24563,0.67089,0.002,0.24389,0.28539,0.04232,0.21212,0.64013,0.00744,0.25206,0.26805,0.04632,0.21102,0.64817,0.01289,0.08484,0.25195,0.08448,0.08095,0.52741,0.01952
719,0.28159,0.27509,0.03211,0.24577,0.67075,0.00176,0.23711,0.27157,0.04247,0.21221,0.63999,0.00685,0.2451,0.2542,0.0467,0.21114,0.64804,0.01228,0.07812,0.24098,0.08696,0.08091,0.5275,0.01959
720,0.27515,0.26048,0.03212,0.24588,0.6705,0.00166,0.23068,0.25772,0.04277,0.21225,0.63975,0.0063,0.2385,0.24034,0.04728,0.21123,0.64778,0.01176,0.0718,0.23004,0.0895,0.08072,0.52756,0.0194
721,0.26922,0.24592,0.03258,0.24593,0.67008,0.00172,0.22473,0.24396,0.0433,0.21221,0.63938,0.00604,0.23236,0.22658,0.04811,0.21123,0.6474,0.01153,0.06592,0.21937,0.09195,0.08037,0.52755,0.01899
722,0.26389,0.23175,0.03337,0.24586,0.66963,0.00185,0.21934,0.23057,0.04397,0.21207,0.63898,0.00605,0.22676,0.21317,0.04903,0.2111,0.64698,0.01156,0.06054,0.20906,0.09408,0.08002,0.52734,0.01855
723,0.25905,0.21816,0.03418,0.24557,0.66933,0.00201,0.21446,0.21773,0.04466,0.21178,0.63868,0.00611,0.22166,0.20029,0.04991,0.21079,0.64668,0.01163,0.05563,0.19913,0.09583,0.07968,0.52705,0.01827
724,0.25456,0.20521,0.03489,0.24512,0.66927,0.00225,0.20997,0.20548,0.04539,0.21133,0.63857,0.00612,0.21695,0.18801,0.0508,0.21035,0.64656,0.01165,0.05108,0.1896,0.0973,0.0793,0.52686,0.01819
725,0.25041,0.1929,0.03567,0.24466,0.66928,0.00259,0.20585,0.19385,0.04624,0.21089,0.63855,0.00623,0.21261,0.17634,0.0518,0.20991,0.64652,0.01179,0.04688,0.18054,0.09864,0.07892,0.52675,0.01816
726,0.24679,0.18129,0.03668,0.24439,0.66913,0.00303,0.20225,0.18287,0.04727,0.2106,0.6384,0.00655,0.20881,0.16534,0.053,0.20962,0.64636,0.01214,0.04316,0.17195,0.09984,0.07858,0.52663,0.01811
727,0.2438,0.17038,0.03778,0.24439,0.66864,0.00359,0.1993,0.17251,0.04844,0.21052,0.63798,0.00695,0.20569,0.15499,0.05439,0.20955,0.64594,0.01254,0.04002,0.16365,0.1008,0.07821,0.5265,0.01804
728,0.24136,0.15997,0.03881,0.24465,0.66786,0.00415,0.19694,0.16259,0.04966,0.21064,0.63733,0.00732,0.20318,0.1451,0.05587,0.20968,0.64529,0.0129,0.03737,0.1555,0.10144,0.07783,0.52641,0.01801
729,0.23926,0.14971,0.03971,0.24505,0.66707,0.00456,0.19493,0.15285,0.05081,0.21091,0.6367,0.00774,0.201,0.13539,0.05724,0.20995,0.64468,0.0133,0.03503,0.14756,0.10175,0.07758,0.52634,0.01796
730,0.23729,0.13938,0.04047,0.24534,0.66668,0.00478,0.19305,0.14314,0.05171,0.21112,0.63643,0.00823,0.19888,0.12564,0.05827,0.21015,0.64441,0.01379,0.03282,0.13994,0.10181,0.07753,0.52635,0.01785
731,0.23533,0.12896,0.04098,0.24531,0.66687,0.00483,0.19113,0.13343,0.05218,0.21111,0.63664,0.00861,0.19669,0.11586,0.05882,0.21012,0.64461,0.01418,0.03071,0.13276,0.10173,0.07755,0.52646,0.01771
