Unnamed: 0_level_0,RTOES_DIST,RTOES_DIST,RTOES_DIST,LTOES_DIST,LTOES_DIST,LTOES_DIST,RTOES_PROX,RTOES_PROX,RTOES_PROX,LTOES_PROX,LTOES_PROX,LTOES_PROX,RFTS_DIST,RFTS_DIST,RFTS_DIST,LFTS_DIST,LFTS_DIST,LFTS_DIST,RFTS_PROX,RFTS_PROX,RFTS_PROX,LFTS_PROX,LFTS_PROX,LFTS_PROX
ITEM,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
909,0.48453,1.35451,1.2038,0.17469,0.69048,-0.00448,0.47168,1.31339,1.18826,0.17624,0.64641,0.00794,0.49012,1.30816,1.19227,0.16887,0.65205,0.01099,0.43894,1.20681,1.06272,0.17264,0.48461,0.07012
910,0.49597,1.35967,1.15915,0.17456,0.6906,-0.00409,0.48114,1.31633,1.15929,0.17606,0.64642,0.00792,0.49896,1.31001,1.16438,0.16871,0.65207,0.01102,0.44197,1.20045,1.04428,0.17215,0.48438,0.06942
911,0.50451,1.35952,1.13295,0.17459,0.69076,-0.00383,0.48783,1.31726,1.1388,0.17597,0.64655,0.00807,0.50511,1.31014,1.14464,0.16866,0.65219,0.01125,0.4453,1.19952,1.0269,0.17188,0.4841,0.06851
912,0.51328,1.3603,1.12055,0.17482,0.69081,-0.00378,0.49412,1.31875,1.1183,0.17607,0.64667,0.00839,0.5111,1.3113,1.12461,0.16876,0.65229,0.01162,0.44864,1.19804,1.01083,0.17195,0.4837,0.06742
913,0.52042,1.35509,1.11688,0.17536,0.69082,-0.00391,0.50153,1.32079,1.09311,0.1765,0.6468,0.00872,0.51838,1.31335,1.09974,0.16915,0.65237,0.01195,0.45086,1.19355,0.99599,0.17249,0.48333,0.06632
914,0.52194,1.33964,1.10665,0.17618,0.69087,-0.00412,0.50957,1.32165,1.06638,0.17725,0.64698,0.00893,0.52635,1.31417,1.07315,0.16983,0.65248,0.01209,0.45149,1.18862,0.98199,0.17341,0.48309,0.06537
915,0.52469,1.32855,1.08746,0.17704,0.69078,-0.00427,0.51699,1.32101,1.04293,0.17805,0.64695,0.009,0.53371,1.31319,1.04948,0.17058,0.65241,0.01211,0.45078,1.18653,0.96728,0.17425,0.48278,0.06462
916,0.53185,1.3266,1.06805,0.17753,0.69036,-0.00431,0.52275,1.32007,1.02363,0.17842,0.64657,0.0091,0.53943,1.31171,1.02956,0.17095,0.65203,0.01223,0.44951,1.18788,0.95046,0.17445,0.48219,0.06405
917,0.54222,1.33356,1.04795,0.17735,0.68975,-0.00431,0.52633,1.31962,1.00731,0.1781,0.64602,0.00931,0.54298,1.31074,1.01255,0.17067,0.6515,0.01253,0.44893,1.1915,0.93124,0.17395,0.48141,0.06355
