	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FORCE	FORCE	FORCE	FORCE	FORCE	FORCE
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
284	10.39437	-34.88988	237.99335	-9.74965	38.39235	468.06525
285	10.39247	-34.89285	238.00502	-9.74538	38.39859	468.07605
286	10.39047	-34.89590	238.01704	-9.74110	38.40471	468.08640
287	10.38839	-34.89905	238.02942	-9.73683	38.41070	468.09628
288	10.38622	-34.90231	238.04216	-9.73255	38.41654	468.10568
289	10.38395	-34.90567	238.05528	-9.72828	38.42225	468.11450
290	10.38160	-34.90915	238.06880	-9.72401	38.42780	468.12277
291	10.37916	-34.91274	238.08272	-9.71975	38.43319	468.13043
292	10.37664	-34.91645	238.09705	-9.71549	38.43844	468.13751
293	10.37404	-34.92029	238.11177	-9.71124	38.44353	468.14395
294	10.37137	-34.92425	238.12691	-9.70700	38.44846	468.14969
295	10.36864	-34.92834	238.14249	-9.70277	38.45323	468.15482
296	10.36583	-34.93256	238.15849	-9.69854	38.45784	468.15924
297	10.36297	-34.93692	238.17493	-9.69433	38.46229	468.16293
298	10.36005	-34.94142	238.19180	-9.69013	38.46657	468.16586
299	10.35708	-34.94606	238.20914	-9.68595	38.47069	468.16806
300	10.35407	-34.95084	238.22690	-9.68178	38.47464	468.16946
301	10.35101	-34.95576	238.24512	-9.67763	38.47842	468.17007
302	10.34791	-34.96083	238.26376	-9.67350	38.48204	468.16992
303	10.34478	-34.96605	238.28287	-9.66938	38.48550	468.16904
304	10.34162	-34.97141	238.30241	-9.66529	38.48880	468.16727
305	10.33843	-34.97693	238.32236	-9.66122	38.49194	468.16473
306	10.33523	-34.98260	238.34276	-9.65718	38.49492	468.16135
307	10.33201	-34.98841	238.36359	-9.65316	38.49774	468.15720
308	10.32877	-34.99439	238.38484	-9.64917	38.50040	468.15219
309	10.32553	-35.00051	238.40649	-9.64520	38.50291	468.14636
310	10.32228	-35.00678	238.42857	-9.64126	38.50527	468.13977
311	10.31903	-35.01320	238.45105	-9.63735	38.50748	468.13229
312	10.31577	-35.01977	238.47392	-9.63346	38.50955	468.12402
313	10.31251	-35.02648	238.49718	-9.62960	38.51147	468.11496
314	10.30926	-35.03334	238.52081	-9.62576	38.51326	468.10507
315	10.30601	-35.04033	238.54480	-9.62194	38.51491	468.09436
316	10.30276	-35.04746	238.56917	-9.61814	38.51643	468.08286
317	10.29953	-35.05473	238.59389	-9.61437	38.51782	468.07056
318	10.29630	-35.06213	238.61894	-9.61062	38.51909	468.05746
319	10.29310	-35.06965	238.64433	-9.60688	38.52024	468.04358
320	10.28993	-35.07730	238.67004	-9.60317	38.52126	468.02890
321	10.28679	-35.08506	238.69608	-9.59947	38.52217	468.01349
322	10.28368	-35.09294	238.72240	-9.59579	38.52296	467.99725
323	10.28063	-35.10093	238.74902	-9.59213	38.52364	467.98032
324	10.27762	-35.10901	238.77592	-9.58848	38.52421	467.96262
325	10.27468	-35.11720	238.80312	-9.58485	38.52467	467.94415
326	10.27180	-35.12548	238.83057	-9.58123	38.52504	467.92496
327	10.26898	-35.13384	238.85828	-9.57762	38.52529	467.90506
