	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d
	FP1	FP1	FP1	FP2	FP2	FP2
	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT	FREEMOMENT
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z
31	0.00000	0.00000	2.03373	0.00000	0.00000	-0.10262
32	0.00000	0.00000	2.03620	0.00000	0.00000	-0.10070
33	0.00000	0.00000	2.03861	0.00000	0.00000	-0.09885
34	0.00000	0.00000	2.04098	0.00000	0.00000	-0.09708
35	0.00000	0.00000	2.04331	0.00000	0.00000	-0.09538
36	0.00000	0.00000	2.04558	0.00000	0.00000	-0.09376
37	0.00000	0.00000	2.04780	0.00000	0.00000	-0.09221
38	0.00000	0.00000	2.04998	0.00000	0.00000	-0.09073
39	0.00000	0.00000	2.05210	0.00000	0.00000	-0.08933
40	0.00000	0.00000	2.05418	0.00000	0.00000	-0.08800
41	0.00000	0.00000	2.05620	0.00000	0.00000	-0.08674
42	0.00000	0.00000	2.05818	0.00000	0.00000	-0.08556
43	0.00000	0.00000	2.06011	0.00000	0.00000	-0.08444
44	0.00000	0.00000	2.06199	0.00000	0.00000	-0.08339
45	0.00000	0.00000	2.06382	0.00000	0.00000	-0.08240
46	0.00000	0.00000	2.06560	0.00000	0.00000	-0.08149
47	0.00000	0.00000	2.06734	0.00000	0.00000	-0.08063
48	0.00000	0.00000	2.06903	0.00000	0.00000	-0.07985
49	0.00000	0.00000	2.07067	0.00000	0.00000	-0.07912
50	0.00000	0.00000	2.07227	0.00000	0.00000	-0.07846
51	0.00000	0.00000	2.07382	0.00000	0.00000	-0.07785
52	0.00000	0.00000	2.07533	0.00000	0.00000	-0.07731
53	0.00000	0.00000	2.07680	0.00000	0.00000	-0.07682
54	0.00000	0.00000	2.07822	0.00000	0.00000	-0.07639
55	0.00000	0.00000	2.07960	0.00000	0.00000	-0.07601
56	0.00000	0.00000	2.08095	0.00000	0.00000	-0.07569
57	0.00000	0.00000	2.08225	0.00000	0.00000	-0.07542
58	0.00000	0.00000	2.08352	0.00000	0.00000	-0.07520
59	0.00000	0.00000	2.08475	0.00000	0.00000	-0.07502
60	0.00000	0.00000	2.08595	0.00000	0.00000	-0.07489
61	0.00000	0.00000	2.08711	0.00000	0.00000	-0.07481
62	0.00000	0.00000	2.08824	0.00000	0.00000	-0.07477
63	0.00000	0.00000	2.08934	0.00000	0.00000	-0.07477
64	0.00000	0.00000	2.09041	0.00000	0.00000	-0.07481
65	0.00000	0.00000	2.09145	0.00000	0.00000	-0.07488
66	0.00000	0.00000	2.09246	0.00000	0.00000	-0.07499
67	0.00000	0.00000	2.09345	0.00000	0.00000	-0.07514
68	0.00000	0.00000	2.09441	0.00000	0.00000	-0.07531
69	0.00000	0.00000	2.09534	0.00000	0.00000	-0.07552
70	0.00000	0.00000	2.09625	0.00000	0.00000	-0.07575
71	0.00000	0.00000	2.09714	0.00000	0.00000	-0.07601
72	0.00000	0.00000	2.09800	0.00000	0.00000	-0.07630
73	0.00000	0.00000	2.09885	0.00000	0.00000	-0.07661
74	0.00000	0.00000	2.09967	0.00000	0.00000	-0.07694
75	0.00000	0.00000	2.10046	0.00000	0.00000	-0.07729
76	0.00000	0.00000	2.10124	0.00000	0.00000	-0.07766
77	0.00000	0.00000	2.10200	0.00000	0.00000	-0.07805
78	0.00000	0.00000	2.10274	0.00000	0.00000	-0.07845
79	0.00000	0.00000	2.10346	0.00000	0.00000	-0.07887
80	0.00000	0.00000	2.10415	0.00000	0.00000	-0.07930
81	0.00000	0.00000	2.10483	0.00000	0.00000	-0.07973
82	0.00000	0.00000	2.10549	0.00000	0.00000	-0.08018
83	0.00000	0.00000	2.10612	0.00000	0.00000	-0.08063
84	0.00000	0.00000	2.10674	0.00000	0.00000	-0.08109
85	0.00000	0.00000	2.10734	0.00000	0.00000	-0.08155
86	0.00000	0.00000	2.10791	0.00000	0.00000	-0.08202
87	0.00000	0.00000	2.10846	0.00000	0.00000	-0.08249
88	0.00000	0.00000	2.10900	0.00000	0.00000	-0.08295
89	0.00000	0.00000	2.10950	0.00000	0.00000	-0.08341
90	0.00000	0.00000	2.10999	0.00000	0.00000	-0.08387
91	0.00000	0.00000	2.11045	0.00000	0.00000	-0.08433
92	0.00000	0.00000	2.11089	0.00000	0.00000	-0.08478
93	0.00000	0.00000	2.11130	0.00000	0.00000	-0.08522
94	0.00000	0.00000	2.11169	0.00000	0.00000	-0.08565
95	0.00000	0.00000	2.11206	0.00000	0.00000	-0.08607
96	0.00000	0.00000	2.11241	0.00000	0.00000	-0.08649
97	0.00000	0.00000	2.11275	0.00000	0.00000	-0.08689
98	0.00000	0.00000	2.11306	0.00000	0.00000	-0.08727
99	0.00000	0.00000	2.11335	0.00000	0.00000	-0.08765
100	0.00000	0.00000	2.11363	0.00000	0.00000	-0.08800
101	0.00000	0.00000	2.11389	0.00000	0.00000	-0.08835
102	0.00000	0.00000	2.11413	0.00000	0.00000	-0.08867
103	0.00000	0.00000	2.11437	0.00000	0.00000	-0.08898
104	0.00000	0.00000	2.11458	0.00000	0.00000	-0.08928
105	0.00000	0.00000	2.11479	0.00000	0.00000	-0.08957
106	0.00000	0.00000	2.11499	0.00000	0.00000	-0.08984
107	0.00000	0.00000	2.11518	0.00000	0.00000	-0.09010
108	0.00000	0.00000	2.11537	0.00000	0.00000	-0.09035
109	0.00000	0.00000	2.11554	0.00000	0.00000	-0.09060
110	0.00000	0.00000	2.11572	0.00000	0.00000	-0.09083
111	0.00000	0.00000	2.11588	0.00000	0.00000	-0.09106
112	0.00000	0.00000	2.11605	0.00000	0.00000	-0.09128
113	0.00000	0.00000	2.11621	0.00000	0.00000	-0.09149
114	0.00000	0.00000	2.11638	0.00000	0.00000	-0.09171
115	0.00000	0.00000	2.11654	0.00000	0.00000	-0.09192
116	0.00000	0.00000	2.11670	0.00000	0.00000	-0.09213
117	0.00000	0.00000	2.11687	0.00000	0.00000	-0.09234
118	0.00000	0.00000	2.11703	0.00000	0.00000	-0.09255
119	0.00000	0.00000	2.11721	0.00000	0.00000	-0.09276
120	0.00000	0.00000	2.11738	0.00000	0.00000	-0.09298
121	0.00000	0.00000	2.11756	0.00000	0.00000	-0.09320
122	0.00000	0.00000	2.11774	0.00000	0.00000	-0.09342
123	0.00000	0.00000	2.11793	0.00000	0.00000	-0.09365
124	0.00000	0.00000	2.11812	0.00000	0.00000	-0.09388
125	0.00000	0.00000	2.11832	0.00000	0.00000	-0.09412
126	0.00000	0.00000	2.11852	0.00000	0.00000	-0.09436
127	0.00000	0.00000	2.11873	0.00000	0.00000	-0.09460
128	0.00000	0.00000	2.11894	0.00000	0.00000	-0.09485
129	0.00000	0.00000	2.11916	0.00000	0.00000	-0.09510
130	0.00000	0.00000	2.11938	0.00000	0.00000	-0.09535
131	0.00000	0.00000	2.11960	0.00000	0.00000	-0.09561
132	0.00000	0.00000	2.11982	0.00000	0.00000	-0.09587
133	0.00000	0.00000	2.12005	0.00000	0.00000	-0.09614
134	0.00000	0.00000	2.12027	0.00000	0.00000	-0.09640
135	0.00000	0.00000	2.12049	0.00000	0.00000	-0.09667
136	0.00000	0.00000	2.12071	0.00000	0.00000	-0.09694
137	0.00000	0.00000	2.12093	0.00000	0.00000	-0.09721
138	0.00000	0.00000	2.12115	0.00000	0.00000	-0.09748
139	0.00000	0.00000	2.12136	0.00000	0.00000	-0.09774
140	0.00000	0.00000	2.12156	0.00000	0.00000	-0.09801
141	0.00000	0.00000	2.12175	0.00000	0.00000	-0.09828
142	0.00000	0.00000	2.12194	0.00000	0.00000	-0.09854
143	0.00000	0.00000	2.12211	0.00000	0.00000	-0.09881
144	0.00000	0.00000	2.12228	0.00000	0.00000	-0.09907
145	0.00000	0.00000	2.12243	0.00000	0.00000	-0.09933
146	0.00000	0.00000	2.12257	0.00000	0.00000	-0.09958
147	0.00000	0.00000	2.12269	0.00000	0.00000	-0.09983
148	0.00000	0.00000	2.12280	0.00000	0.00000	-0.10008
149	0.00000	0.00000	2.12289	0.00000	0.00000	-0.10031
150	0.00000	0.00000	2.12297	0.00000	0.00000	-0.10054
151	0.00000	0.00000	2.12303	0.00000	0.00000	-0.10076
152	0.00000	0.00000	2.12307	0.00000	0.00000	-0.10097
153	0.00000	0.00000	2.12309	0.00000	0.00000	-0.10116
154	0.00000	0.00000	2.12309	0.00000	0.00000	-0.10134
155	0.00000	0.00000	2.12306	0.00000	0.00000	-0.10150
156	0.00000	0.00000	2.12302	0.00000	0.00000	-0.10165
157	0.00000	0.00000	2.12296	0.00000	0.00000	-0.10179
158	0.00000	0.00000	2.12287	0.00000	0.00000	-0.10191
159	0.00000	0.00000	2.12275	0.00000	0.00000	-0.10202
160	0.00000	0.00000	2.12261	0.00000	0.00000	-0.10211
161	0.00000	0.00000	2.12245	0.00000	0.00000	-0.10219
162	0.00000	0.00000	2.12225	0.00000	0.00000	-0.10226
163	0.00000	0.00000	2.12203	0.00000	0.00000	-0.10232
164	0.00000	0.00000	2.12178	0.00000	0.00000	-0.10237
165	0.00000	0.00000	2.12151	0.00000	0.00000	-0.10241
166	0.00000	0.00000	2.12120	0.00000	0.00000	-0.10244
167	0.00000	0.00000	2.12087	0.00000	0.00000	-0.10247
168	0.00000	0.00000	2.12051	0.00000	0.00000	-0.10248
169	0.00000	0.00000	2.12012	0.00000	0.00000	-0.10250
170	0.00000	0.00000	2.11971	0.00000	0.00000	-0.10251
171	0.00000	0.00000	2.11927	0.00000	0.00000	-0.10251
172	0.00000	0.00000	2.11880	0.00000	0.00000	-0.10252
173	0.00000	0.00000	2.11831	0.00000	0.00000	-0.10252
174	0.00000	0.00000	2.11779	0.00000	0.00000	-0.10253
175	0.00000	0.00000	2.11726	0.00000	0.00000	-0.10253
176	0.00000	0.00000	2.11670	0.00000	0.00000	-0.10254
177	0.00000	0.00000	2.11612	0.00000	0.00000	-0.10255
178	0.00000	0.00000	2.11552	0.00000	0.00000	-0.10257
179	0.00000	0.00000	2.11491	0.00000	0.00000	-0.10259
180	0.00000	0.00000	2.11428	0.00000	0.00000	-0.10261
181	0.00000	0.00000	2.11363	0.00000	0.00000	-0.10265
182	0.00000	0.00000	2.11298	0.00000	0.00000	-0.10269
183	0.00000	0.00000	2.11231	0.00000	0.00000	-0.10273
184	0.00000	0.00000	2.11163	0.00000	0.00000	-0.10279
185	0.00000	0.00000	2.11094	0.00000	0.00000	-0.10286
186	0.00000	0.00000	2.11025	0.00000	0.00000	-0.10293
187	0.00000	0.00000	2.10955	0.00000	0.00000	-0.10301
188	0.00000	0.00000	2.10884	0.00000	0.00000	-0.10311
189	0.00000	0.00000	2.10814	0.00000	0.00000	-0.10321
190	0.00000	0.00000	2.10743	0.00000	0.00000	-0.10333
191	0.00000	0.00000	2.10672	0.00000	0.00000	-0.10346
192	0.00000	0.00000	2.10601	0.00000	0.00000	-0.10360
193	0.00000	0.00000	2.10530	0.00000	0.00000	-0.10374
194	0.00000	0.00000	2.10460	0.00000	0.00000	-0.10390
