	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N3_finishedFinal\FinishedRoundN3.c3d
32	0.12014	0.03586	0.01233	0.17288	0.54343	0.00741
33	0.12014	0.03619	0.01234	0.17279	0.54360	0.00742
34	0.12032	0.03657	0.01232	0.17276	0.54373	0.00743
35	0.12051	0.03686	0.01229	0.17289	0.54385	0.00747
36	0.12058	0.03691	0.01230	0.17309	0.54394	0.00759
37	0.12055	0.03664	0.01240	0.17312	0.54398	0.00773
38	0.12045	0.03626	0.01249	0.17280	0.54397	0.00774
39	0.12031	0.03605	0.01244	0.17218	0.54396	0.00754
40	0.12015	0.03610	0.01226	0.17158	0.54397	0.00725
41	0.12002	0.03628	0.01211	0.17133	0.54392	0.00706
42	0.11999	0.03638	0.01207	0.17140	0.54373	0.00702
43	0.12006	0.03638	0.01206	0.17152	0.54345	0.00702
44	0.12016	0.03636	0.01199	0.17154	0.54329	0.00699
45	0.12017	0.03633	0.01187	0.17157	0.54338	0.00693
46	0.12006	0.03629	0.01179	0.17181	0.54359	0.00692
47	0.11989	0.03627	0.01178	0.17223	0.54377	0.00702
48	0.11976	0.03635	0.01182	0.17257	0.54383	0.00722
49	0.11973	0.03650	0.01186	0.17257	0.54376	0.00742
50	0.11977	0.03661	0.01194	0.17229	0.54365	0.00757
51	0.11984	0.03661	0.01204	0.17213	0.54361	0.00768
52	0.12003	0.03647	0.01210	0.17222	0.54363	0.00772
53	0.12033	0.03622	0.01207	0.17229	0.54357	0.00766
54	0.12061	0.03593	0.01197	0.17215	0.54338	0.00758
55	0.12069	0.03574	0.01191	0.17196	0.54318	0.00764
56	0.12061	0.03573	0.01198	0.17189	0.54311	0.00780
57	0.12046	0.03591	0.01212	0.17199	0.54321	0.00792
58	0.12036	0.03617	0.01219	0.17216	0.54341	0.00792
59	0.12032	0.03635	0.01214	0.17223	0.54357	0.00793
60	0.12034	0.03639	0.01200	0.17214	0.54368	0.00803
61	0.12037	0.03636	0.01181	0.17202	0.54379	0.00810
62	0.12037	0.03641	0.01159	0.17201	0.54393	0.00800
63	0.12029	0.03651	0.01145	0.17219	0.54400	0.00781
64	0.12013	0.03648	0.01153	0.17244	0.54397	0.00779
65	0.11996	0.03626	0.01175	0.17261	0.54395	0.00792
66	0.11991	0.03601	0.01180	0.17261	0.54409	0.00794
67	0.11999	0.03592	0.01155	0.17250	0.54435	0.00774
68	0.12011	0.03603	0.01126	0.17248	0.54449	0.00750
69	0.12019	0.03623	0.01120	0.17265	0.54438	0.00744
70	0.12021	0.03646	0.01135	0.17281	0.54415	0.00753
71	0.12022	0.03667	0.01151	0.17274	0.54402	0.00758
72	0.12021	0.03678	0.01163	0.17256	0.54405	0.00755
73	0.12025	0.03672	0.01173	0.17257	0.54415	0.00753
74	0.12039	0.03655	0.01177	0.17290	0.54431	0.00752
75	0.12048	0.03646	0.01173	0.17344	0.54448	0.00749
76	0.12036	0.03651	0.01165	0.17392	0.54455	0.00750
77	0.12010	0.03662	0.01162	0.17406	0.54444	0.00755
78	0.11996	0.03663	0.01164	0.17375	0.54420	0.00758
79	0.12008	0.03654	0.01165	0.17317	0.54393	0.00754
80	0.12035	0.03640	0.01162	0.17263	0.54372	0.00754
81	0.12054	0.03628	0.01158	0.17228	0.54359	0.00761
82	0.12059	0.03613	0.01161	0.17214	0.54358	0.00772
83	0.12056	0.03599	0.01174	0.17221	0.54373	0.00778
84	0.12054	0.03588	0.01196	0.17243	0.54389	0.00781
85	0.12056	0.03584	0.01217	0.17265	0.54393	0.00782
86	0.12062	0.03588	0.01223	0.17275	0.54389	0.00781
87	0.12071	0.03596	0.01210	0.17278	0.54391	0.00773
88	0.12078	0.03603	0.01189	0.17279	0.54402	0.00765
89	0.12074	0.03608	0.01169	0.17284	0.54416	0.00763
90	0.12060	0.03612	0.01149	0.17301	0.54426	0.00772
91	0.12050	0.03613	0.01137	0.17321	0.54434	0.00790
92	0.12053	0.03611	0.01142	0.17322	0.54436	0.00811
93	0.12067	0.03610	0.01161	0.17298	0.54425	0.00826
94	0.12079	0.03614	0.01178	0.17268	0.54406	0.00826
95	0.12083	0.03615	0.01185	0.17253	0.54394	0.00812
96	0.12084	0.03604	0.01185	0.17253	0.54394	0.00790
97	0.12084	0.03585	0.01178	0.17254	0.54401	0.00770
98	0.12082	0.03572	0.01167	0.17248	0.54399	0.00757
99	0.12079	0.03567	0.01160	0.17236	0.54383	0.00754
100	0.12080	0.03572	0.01157	0.17226	0.54358	0.00762
101	0.12084	0.03584	0.01158	0.17227	0.54336	0.00775
102	0.12084	0.03598	0.01164	0.17233	0.54325	0.00792
103	0.12081	0.03604	0.01178	0.17241	0.54323	0.00811
104	0.12078	0.03593	0.01197	0.17253	0.54326	0.00831
105	0.12072	0.03577	0.01210	0.17273	0.54334	0.00850
106	0.12060	0.03568	0.01207	0.17300	0.54351	0.00865
107	0.12055	0.03565	0.01184	0.17335	0.54378	0.00869
108	0.12062	0.03557	0.01157	0.17368	0.54404	0.00860
109	0.12078	0.03540	0.01155	0.17381	0.54421	0.00844
110	0.12092	0.03520	0.01190	0.17373	0.54433	0.00836
111	0.12098	0.03507	0.01242	0.17361	0.54450	0.00842
112	0.12101	0.03504	0.01278	0.17360	0.54460	0.00858
113	0.12102	0.03518	0.01287	0.17374	0.54448	0.00876
114	0.12098	0.03546	0.01280	0.17380	0.54414	0.00887
115	0.12084	0.03575	0.01274	0.17353	0.54366	0.00886
116	0.12065	0.03583	0.01278	0.17302	0.54315	0.00880
117	0.12052	0.03565	0.01281	0.17262	0.54275	0.00873
118	0.12055	0.03536	0.01279	0.17257	0.54258	0.00860
119	0.12073	0.03514	0.01275	0.17273	0.54265	0.00846
120	0.12097	0.03509	0.01272	0.17280	0.54279	0.00842
121	0.12114	0.03527	0.01267	0.17268	0.54291	0.00844
122	0.12116	0.03562	0.01255	0.17260	0.54305	0.00842
123	0.12108	0.03592	0.01245	0.17268	0.54326	0.00834
124	0.12100	0.03600	0.01248	0.17273	0.54347	0.00830
125	0.12097	0.03593	0.01266	0.17270	0.54367	0.00841
126	0.12091	0.03586	0.01287	0.17271	0.54390	0.00863
127	0.12083	0.03583	0.01299	0.17286	0.54411	0.00885
128	0.12080	0.03580	0.01305	0.17305	0.54422	0.00899
129	0.12081	0.03575	0.01310	0.17323	0.54417	0.00910
130	0.12077	0.03574	0.01317	0.17340	0.54402	0.00921
131	0.12065	0.03582	0.01321	0.17350	0.54387	0.00925
132	0.12056	0.03599	0.01318	0.17335	0.54375	0.00914
133	0.12062	0.03619	0.01309	0.17291	0.54362	0.00896
134	0.12081	0.03628	0.01301	0.17237	0.54343	0.00887
135	0.12100	0.03619	0.01301	0.17194	0.54317	0.00893
136	0.12111	0.03597	0.01306	0.17171	0.54288	0.00910
137	0.12107	0.03578	0.01312	0.17165	0.54264	0.00931
138	0.12091	0.03572	0.01319	0.17170	0.54255	0.00949
139	0.12077	0.03575	0.01329	0.17185	0.54263	0.00958
140	0.12083	0.03580	0.01342	0.17208	0.54275	0.00958
141	0.12106	0.03589	0.01348	0.17226	0.54277	0.00955
142	0.12125	0.03601	0.01345	0.17224	0.54259	0.00953
143	0.12119	0.03609	0.01341	0.17206	0.54229	0.00960
144	0.12093	0.03602	0.01341	0.17192	0.54205	0.00969
145	0.12069	0.03582	0.01344	0.17201	0.54204	0.00970
146	0.12059	0.03564	0.01347	0.17223	0.54222	0.00961
147	0.12063	0.03561	0.01345	0.17238	0.54240	0.00949
148	0.12073	0.03571	0.01336	0.17247	0.54244	0.00942
149	0.12087	0.03575	0.01326	0.17262	0.54241	0.00934
150	0.12102	0.03560	0.01326	0.17286	0.54239	0.00922
151	0.12114	0.03535	0.01340	0.17305	0.54233	0.00919
152	0.12123	0.03513	0.01363	0.17314	0.54219	0.00937
153	0.12133	0.03496	0.01383	0.17321	0.54201	0.00965
154	0.12150	0.03485	0.01384	0.17334	0.54183	0.00979
155	0.12174	0.03485	0.01366	0.17343	0.54166	0.00977
156	0.12191	0.03500	0.01341	0.17333	0.54148	0.00976
157	0.12191	0.03523	0.01325	0.17305	0.54134	0.00984
158	0.12178	0.03540	0.01327	0.17280	0.54122	0.00996
159	0.12166	0.03536	0.01342	0.17283	0.54105	0.00999
160	0.12165	0.03517	0.01359	0.17318	0.54090	0.00991
161	0.12175	0.03503	0.01362	0.17364	0.54091	0.00985
162	0.12190	0.03501	0.01353	0.17391	0.54110	0.00990
163	0.12205	0.03502	0.01351	0.17385	0.54129	0.01002
164	0.12213	0.03492	0.01366	0.17354	0.54134	0.01009
165	0.12209	0.03473	0.01392	0.17326	0.54129	0.01003
166	0.12193	0.03456	0.01416	0.17321	0.54130	0.00986
167	0.12172	0.03453	0.01437	0.17335	0.54140	0.00965
168	0.12159	0.03460	0.01455	0.17348	0.54150	0.00952
169	0.12161	0.03468	0.01467	0.17351	0.54152	0.00954
170	0.12177	0.03472	0.01467	0.17361	0.54152	0.00964
171	0.12202	0.03470	0.01458	0.17384	0.54159	0.00972
172	0.12231	0.03459	0.01453	0.17402	0.54163	0.00980
173	0.12248	0.03441	0.01470	0.17394	0.54143	0.01001
174	0.12246	0.03425	0.01506	0.17374	0.54099	0.01046
175	0.12226	0.03422	0.01542	0.17367	0.54048	0.01097
176	0.12202	0.03439	0.01559	0.17375	0.54010	0.01122
177	0.12187	0.03466	0.01552	0.17377	0.53992	0.01115
178	0.12189	0.03483	0.01531	0.17361	0.53988	0.01098
179	0.12203	0.03478	0.01512	0.17337	0.53987	0.01093
180	0.12214	0.03459	0.01515	0.17318	0.53980	0.01112
181	0.12208	0.03444	0.01539	0.17316	0.53977	0.01152
182	0.12186	0.03448	0.01558	0.17327	0.53991	0.01194
183	0.12160	0.03472	0.01556	0.17336	0.54013	0.01217
184	0.12140	0.03498	0.01546	0.17333	0.54024	0.01219
185	0.12127	0.03505	0.01549	0.17335	0.54019	0.01224
186	0.12116	0.03490	0.01566	0.17352	0.54009	0.01241
187	0.12099	0.03473	0.01582	0.17365	0.54004	0.01261
188	0.12074	0.03470	0.01591	0.17369	0.54011	0.01268
189	0.12049	0.03480	0.01596	0.17382	0.54037	0.01264
190	0.12033	0.03489	0.01596	0.17413	0.54077	0.01256
191	0.12024	0.03493	0.01581	0.17450	0.54112	0.01250
192	0.12017	0.03494	0.01553	0.17482	0.54135	0.01244
193	0.12011	0.03491	0.01527	0.17503	0.54148	0.01235
194	0.12011	0.03483	0.01518	0.17498	0.54154	0.01221
195	0.12013	0.03478	0.01534	0.17465	0.54150	0.01205
196	0.12004	0.03490	0.01565	0.17426	0.54142	0.01194
197	0.11986	0.03514	0.01604	0.17407	0.54149	0.01197
198	0.11969	0.03533	0.01648	0.17412	0.54183	0.01214
199	0.11965	0.03542	0.01700	0.17437	0.54239	0.01233
200	0.11967	0.03552	0.01761	0.17473	0.54298	0.01237
201	0.11964	0.03583	0.01824	0.17504	0.54341	0.01224
202	0.11953	0.03638	0.01884	0.17521	0.54369	0.01200
203	0.11948	0.03701	0.01935	0.17525	0.54396	0.01175
204	0.11952	0.03750	0.01972	0.17528	0.54431	0.01153
205	0.11962	0.03778	0.01997	0.17545	0.54475	0.01134
206	0.11969	0.03796	0.02020	0.17582	0.54517	0.01115
207	0.11962	0.03814	0.02063	0.17620	0.54543	0.01093
208	0.11933	0.03838	0.02144	0.17642	0.54548	0.01076
209	0.11888	0.03863	0.02264	0.17652	0.54547	0.01072
210	0.11846	0.03889	0.02413	0.17672	0.54563	0.01077
211	0.11820	0.03920	0.02575	0.17709	0.54601	0.01083
212	0.11801	0.03960	0.02748	0.17739	0.54645	0.01087
213	0.11781	0.04013	0.02932	0.17729	0.54672	0.01093
214	0.11768	0.04074	0.03139	0.17674	0.54680	0.01107
215	0.11780	0.04131	0.03386	0.17603	0.54680	0.01126
216	0.11818	0.04190	0.03683	0.17547	0.54682	0.01145
217	0.11854	0.04272	0.04024	0.17520	0.54691	0.01157
218	0.11878	0.04386	0.04398	0.17521	0.54705	0.01177
219	0.11911	0.04505	0.04798	0.17532	0.54712	0.01225
220	0.11982	0.04592	0.05231	0.17531	0.54708	0.01298
221	0.12101	0.04640	0.05717	0.17509	0.54701	0.01373
222	0.12259	0.04659	0.06265	0.17479	0.54698	0.01435
223	0.12463	0.04672	0.06858	0.17461	0.54695	0.01492
224	0.12734	0.04702	0.07485	0.17464	0.54693	0.01541
225	0.13087	0.04766	0.08175	0.17487	0.54701	0.01555
226	0.13501	0.04875	0.08986	0.17525	0.54719	0.01510
227	0.13949	0.05039	0.09947	0.17581	0.54745	0.01431
228	0.14440	0.05257	0.11028	0.17646	0.54770	0.01371
229	0.15020	0.05531	0.12185	0.17695	0.54786	0.01368
230	0.15722	0.05886	0.13415	0.17720	0.54796	0.01412
231	0.16543	0.06362	0.14762	0.17739	0.54815	0.01453
232	0.17466	0.07005	0.16257	0.17768	0.54855	0.01452
233	0.18470	0.07858	0.17900	0.17810	0.54909	0.01417
234	0.19550	0.08935	0.19685	0.17850	0.54959	0.01379
235	0.20725	0.10208	0.21617	0.17858	0.54988	0.01355
236	0.21999	0.11638	0.23695	0.17817	0.54987	0.01341
237	0.23321	0.13220	0.25917	0.17746	0.54962	0.01327
238	0.24634	0.14976	0.28284	0.17689	0.54921	0.01323
239	0.25960	0.16921	0.30791	0.17677	0.54888	0.01365
240	0.27380	0.19039	0.33400	0.17719	0.54898	0.01471
241	0.28942	0.21290	0.36062	0.17791	0.54964	0.01617
242	0.30593	0.23611	0.38734	0.17860	0.55049	0.01760
243	0.32232	0.25923	0.41378	0.17910	0.55102	0.01867
244	0.33804	0.28238	0.43984	0.17953	0.55118	0.01925
245	0.35342	0.30739	0.46592	0.18020	0.55139	0.01943
246	0.36922	0.33633	0.49226	0.18120	0.55203	0.01930
247	0.38597	0.36927	0.51827	0.18244	0.55306	0.01906
248	0.40348	0.40416	0.54295	0.18380	0.55411	0.01892
249	0.42098	0.43864	0.56579	0.18518	0.55490	0.01895
250	0.43846	0.47152	0.58699	0.18637	0.55535	0.01901
251	0.45723	0.50318	0.60700	0.18712	0.55559	0.01900
252	0.47831	0.53531	0.62611	0.18748	0.55572	0.01912
253	0.50085	0.57002	0.64439	0.18776	0.55582	0.01957
254	0.52287	0.60901	0.66200	0.18814	0.55599	0.02028
255	0.54293	0.65300	0.67957	0.18869	0.55635	0.02091
256	0.56076	0.70110	0.69752	0.18928	0.55680	0.02125
257	0.57702	0.75173	0.71531	0.18962	0.55705	0.02140
258	0.59247	0.80469	0.73291	0.18949	0.55692	0.02159
259	0.60627	0.86075	0.75210	0.18909	0.55643	0.02191
260	0.61582	0.91984	0.77512	0.18885	0.55593	0.02229
261	0.61896	0.98096	0.80349	0.18901	0.55597	0.02253
262	0.61587	1.04283	0.83829	0.18949	0.55669	0.02254
263	0.60848	1.10381	0.87990	0.19012	0.55768	0.02245
264	0.59800	1.16246	0.92702	0.19071	0.55857	0.02243
265	0.58319	1.21767	0.97698	0.19111	0.55916	0.02254
266	0.56125	1.26756	1.02664	0.19119	0.55940	0.02281
267	0.53135	1.30908	1.07362	0.19096	0.55940	0.02325
268	0.49819	1.33935	1.11613	0.19063	0.55932	0.02380
269	0.47122	1.35772	1.15057	0.19055	0.55943	0.02430
270	0.45861	1.36662	1.17275	0.19101	0.55991	0.02461
271	0.46121	1.36888	1.18253	0.19198	0.56070	0.02469
272	0.47243	1.36505	1.18355	0.19310	0.56146	0.02466
273	0.48398	1.35490	1.17947	0.19392	0.56198	0.02456
274	0.49120	1.34028	1.17235	0.19433	0.56230	0.02440
275	0.49481	1.32505	1.16237	0.19466	0.56243	0.02425
276	0.49840	1.31204	1.14801	0.19507	0.56245	0.02420
277	0.50305	1.30022	1.12830	0.19547	0.56245	0.02420
278	0.50678	1.28480	1.10453	0.19584	0.56251	0.02412
279	0.50847	1.26207	1.07994	0.19613	0.56266	0.02384
280	0.50872	1.23518	1.05775	0.19623	0.56280	0.02336
281	0.50839	1.21155	1.03642	0.19623	0.56280	0.02286
282	0.50721	1.19364	1.01123	0.19643	0.56261	0.02256
283	0.50402	1.17850	0.98122	0.19703	0.56233	0.02252
284	0.49854	1.16352	0.94867	0.19786	0.56210	0.02259
285	0.49192	1.14724	0.91599	0.19850	0.56191	0.02248
286	0.48574	1.12818	0.88429	0.19870	0.56168	0.02198
287	0.48122	1.10579	0.85301	0.19849	0.56142	0.02126
288	0.47885	1.08034	0.82165	0.19828	0.56127	0.02074
289	0.47833	1.05240	0.79121	0.19839	0.56134	0.02071
290	0.47838	1.02324	0.76276	0.19885	0.56151	0.02123
291	0.47709	0.99422	0.73561	0.19941	0.56153	0.02211
292	0.47284	0.96545	0.70812	0.19972	0.56132	0.02299
293	0.46515	0.93623	0.68003	0.19954	0.56109	0.02359
294	0.45479	0.90639	0.65259	0.19901	0.56100	0.02386
295	0.44370	0.87602	0.62702	0.19849	0.56106	0.02396
296	0.43434	0.84502	0.60360	0.19818	0.56111	0.02402
297	0.42805	0.81355	0.58180	0.19788	0.56107	0.02404
298	0.42388	0.78222	0.56074	0.19725	0.56095	0.02397
299	0.41971	0.75151	0.53966	0.19612	0.56079	0.02390
300	0.41467	0.72117	0.51837	0.19465	0.56065	0.02398
301	0.40975	0.69019	0.49709	0.19335	0.56053	0.02425
302	0.40617	0.65742	0.47591	0.19258	0.56033	0.02466
303	0.40355	0.62261	0.45452	0.19233	0.55995	0.02517
304	0.40005	0.58661	0.43250	0.19235	0.55945	0.02564
305	0.39439	0.55082	0.40976	0.19236	0.55898	0.02584
306	0.38726	0.51637	0.38658	0.19215	0.55856	0.02560
307	0.38026	0.48371	0.36338	0.19163	0.55823	0.02507
308	0.37387	0.45275	0.34041	0.19082	0.55809	0.02461
309	0.36763	0.42323	0.31774	0.18982	0.55811	0.02428
310	0.36138	0.39509	0.29541	0.18868	0.55810	0.02374
311	0.35547	0.36863	0.27331	0.18736	0.55792	0.02287
312	0.35014	0.34435	0.25122	0.18598	0.55764	0.02202
313	0.34511	0.32268	0.22901	0.18495	0.55744	0.02159
314	0.33956	0.30392	0.20692	0.18468	0.55747	0.02144
315	0.33269	0.28815	0.18545	0.18510	0.55771	0.02112
316	0.32413	0.27521	0.16514	0.18551	0.55796	0.02040
317	0.31405	0.26482	0.14637	0.18515	0.55780	0.01943
318	0.30305	0.25689	0.12926	0.18368	0.55694	0.01859
319	0.29186	0.25142	0.11397	0.18146	0.55559	0.01821
320	0.28087	0.24800	0.10087	0.17916	0.55434	0.01832
321	0.27014	0.24565	0.09028	0.17742	0.55359	0.01859
322	0.25970	0.24354	0.08197	0.17667	0.55334	0.01856
323	0.24960	0.24175	0.07518	0.17702	0.55326	0.01812
324	0.23999	0.24110	0.06912	0.17807	0.55300	0.01751
325	0.23105	0.24229	0.06332	0.17909	0.55239	0.01700
326	0.22291	0.24516	0.05773	0.17958	0.55153	0.01671
327	0.21565	0.24882	0.05268	0.17946	0.55062	0.01680
328	0.20949	0.25218	0.04858	0.17896	0.54985	0.01737
329	0.20464	0.25457	0.04561	0.17824	0.54922	0.01816
330	0.20117	0.25588	0.04364	0.17719	0.54853	0.01872
331	0.19893	0.25635	0.04247	0.17559	0.54755	0.01897
332	0.19769	0.25629	0.04188	0.17354	0.54631	0.01939
333	0.19724	0.25589	0.04171	0.17163	0.54520	0.02032
334	0.19747	0.25523	0.04188	0.17051	0.54462	0.02152
335	0.19834	0.25435	0.04238	0.17020	0.54454	0.02243
336	0.19995	0.25309	0.04324	0.17013	0.54465	0.02263
337	0.20225	0.25135	0.04441	0.16989	0.54475	0.02219
338	0.20491	0.24928	0.04561	0.16966	0.54484	0.02158
339	0.20760	0.24713	0.04642	0.16974	0.54496	0.02118
340	0.21013	0.24505	0.04674	0.17018	0.54504	0.02103
341	0.21241	0.24324	0.04677	0.17087	0.54501	0.02099
342	0.21436	0.24189	0.04672	0.17170	0.54488	0.02097
343	0.21585	0.24111	0.04665	0.17247	0.54475	0.02100
344	0.21677	0.24070	0.04673	0.17297	0.54467	0.02107
345	0.21705	0.24045	0.04716	0.17315	0.54468	0.02108
346	0.21668	0.24044	0.04778	0.17303	0.54471	0.02095
347	0.21580	0.24087	0.04817	0.17267	0.54463	0.02068
348	0.21475	0.24154	0.04818	0.17220	0.54438	0.02046
349	0.21383	0.24211	0.04805	0.17173	0.54404	0.02050
350	0.21309	0.24263	0.04789	0.17133	0.54383	0.02081
351	0.21252	0.24332	0.04769	0.17105	0.54391	0.02112
352	0.21231	0.24405	0.04761	0.17079	0.54420	0.02121
353	0.21251	0.24451	0.04783	0.17034	0.54444	0.02112
354	0.21289	0.24470	0.04834	0.16961	0.54442	0.02108
355	0.21320	0.24483	0.04902	0.16865	0.54410	0.02133
356	0.21353	0.24496	0.04969	0.16755	0.54365	0.02176
357	0.21417	0.24491	0.05015	0.16655	0.54331	0.02200
358	0.21518	0.24456	0.05041	0.16603	0.54327	0.02191
359	0.21630	0.24397	0.05072	0.16608	0.54350	0.02180
360	0.21717	0.24349	0.05127	0.16633	0.54381	0.02204
361	0.21765	0.24349	0.05193	0.16629	0.54398	0.02261
362	0.21780	0.24398	0.05244	0.16591	0.54399	0.02309
363	0.21774	0.24466	0.05270	0.16559	0.54402	0.02309
364	0.21756	0.24521	0.05282	0.16562	0.54422	0.02254
365	0.21736	0.24554	0.05316	0.16601	0.54449	0.02174
366	0.21729	0.24575	0.05397	0.16654	0.54455	0.02114
367	0.21742	0.24598	0.05511	0.16690	0.54435	0.02105
368	0.21770	0.24620	0.05614	0.16699	0.54408	0.02147
369	0.21809	0.24615	0.05673	0.16694	0.54392	0.02213
370	0.21857	0.24583	0.05699	0.16683	0.54383	0.02277
371	0.21906	0.24557	0.05722	0.16660	0.54372	0.02332
372	0.21955	0.24571	0.05762	0.16629	0.54362	0.02379
373	0.22004	0.24623	0.05806	0.16610	0.54363	0.02409
374	0.22049	0.24688	0.05830	0.16608	0.54373	0.02418
375	0.22082	0.24748	0.05823	0.16606	0.54386	0.02409
376	0.22097	0.24798	0.05807	0.16586	0.54399	0.02399
377	0.22093	0.24837	0.05812	0.16527	0.54401	0.02397
378	0.22077	0.24871	0.05854	0.16412	0.54378	0.02403
379	0.22063	0.24913	0.05930	0.16263	0.54336	0.02410
380	0.22064	0.24954	0.06034	0.16129	0.54297	0.02420
381	0.22093	0.24968	0.06155	0.16050	0.54276	0.02434
382	0.22154	0.24939	0.06282	0.16015	0.54271	0.02449
383	0.22241	0.24884	0.06411	0.15992	0.54276	0.02468
384	0.22333	0.24836	0.06540	0.15973	0.54290	0.02493
385	0.22421	0.24816	0.06670	0.15970	0.54320	0.02528
386	0.22512	0.24820	0.06810	0.15993	0.54358	0.02569
387	0.22604	0.24844	0.06968	0.16032	0.54389	0.02607
388	0.22675	0.24903	0.07135	0.16077	0.54408	0.02630
389	0.22709	0.24999	0.07292	0.16117	0.54418	0.02642
390	0.22712	0.25112	0.07443	0.16128	0.54411	0.02653
391	0.22704	0.25225	0.07617	0.16089	0.54383	0.02656
392	0.22703	0.25342	0.07840	0.16011	0.54338	0.02641
393	0.22726	0.25471	0.08121	0.15923	0.54293	0.02611
394	0.22788	0.25612	0.08456	0.15844	0.54258	0.02580
395	0.22899	0.25750	0.08840	0.15785	0.54237	0.02544
396	0.23071	0.25870	0.09264	0.15748	0.54229	0.02470
397	0.23312	0.25975	0.09707	0.15733	0.54232	0.02337
398	0.23603	0.26086	0.10126	0.15737	0.54242	0.02169
399	0.23933	0.26245	0.10462	0.15775	0.54252	0.02019
400	0.24328	0.26503	0.10651	0.15854	0.54258	0.01923
401	0.24848	0.26913	0.10623	0.15953	0.54268	0.01875
402	0.25536	0.27516	0.10312	0.16050	0.54291	0.01848
403	0.26397	0.28325	0.09711	0.16125	0.54325	0.01825
404	0.27390	0.29323	0.08902	0.16153	0.54344	0.01810
405	0.28454	0.30469	0.08010	0.16122	0.54332	0.01812
406	0.29517	0.31707	0.07130	0.16073	0.54309	0.01825
407	0.30502	0.32986	0.06303	0.16069	0.54314	0.01829
408	0.31337	0.34262	0.05555	0.16139	0.54362	0.01805
409	0.31990	0.35475	0.04920	0.16249	0.54423	0.01751
410	0.32472	0.36524	0.04418	0.16339	0.54468	0.01675
411	0.32798	0.37292	0.04036	0.16376	0.54495	0.01602
412	0.32973	0.37696	0.03757	0.16377	0.54524	0.01551
413	0.33000	0.37744	0.03578	0.16370	0.54559	0.01524
