	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N2_finishedFinal\FinishedUpperN2.c3d
7	0.15305	0.34538	1.39142	0.09362	0.54693	0.06375	0.10514	0.10314	0.06506	0.10137	0.47620	0.42377	0.12693	0.17466	0.42632	0.09707	0.39824	0.79502	0.14085	0.23783	0.80910	0.08185	0.48597	1.28326	0.17188	0.18093	1.29307	0.07887	0.51164	1.00793	0.16270	0.12350	1.01949	0.16292	0.53502	0.79281	0.24176	0.12144	0.80506
8	0.15301	0.34589	1.39143	0.09361	0.54689	0.06349	0.10543	0.10313	0.06499	0.10128	0.47618	0.42352	0.12682	0.17469	0.42627	0.09731	0.39831	0.79479	0.14095	0.23787	0.80904	0.08193	0.48628	1.28311	0.17208	0.18156	1.29290	0.07836	0.51145	1.00774	0.16254	0.12342	1.01949	0.16082	0.53538	0.79207	0.24122	0.12098	0.80491
9	0.15309	0.34641	1.39142	0.09363	0.54686	0.06327	0.10561	0.10315	0.06492	0.10119	0.47625	0.42332	0.12682	0.17465	0.42621	0.09752	0.39854	0.79462	0.14090	0.23804	0.80895	0.08231	0.48687	1.28283	0.17217	0.18216	1.29276	0.07789	0.51155	1.00743	0.16261	0.12334	1.01949	0.15871	0.53542	0.79113	0.24053	0.12049	0.80465
10	0.15318	0.34688	1.39138	0.09365	0.54683	0.06315	0.10566	0.10325	0.06487	0.10126	0.47632	0.42323	0.12700	0.17463	0.42619	0.09768	0.39891	0.79459	0.14078	0.23833	0.80888	0.08299	0.48754	1.28246	0.17215	0.18257	1.29270	0.07745	0.51191	1.00705	0.16268	0.12338	1.01951	0.15647	0.53515	0.79002	0.23956	0.11992	0.80431
11	0.15313	0.34734	1.39131	0.09363	0.54681	0.06315	0.10565	0.10345	0.06490	0.10151	0.47636	0.42322	0.12722	0.17464	0.42624	0.09773	0.39932	0.79467	0.14074	0.23871	0.80888	0.08349	0.48791	1.28206	0.17219	0.18277	1.29272	0.07705	0.51236	1.00668	0.16263	0.12351	1.01954	0.15395	0.53487	0.78881	0.23846	0.11930	0.80398
12	0.15294	0.34778	1.39121	0.09351	0.54685	0.06320	0.10560	0.10373	0.06496	0.10179	0.47636	0.42326	0.12736	0.17465	0.42634	0.09765	0.39972	0.79478	0.14085	0.23916	0.80891	0.08355	0.48785	1.28170	0.17249	0.18281	1.29277	0.07672	0.51273	1.00637	0.16257	0.12362	1.01960	0.15125	0.53493	0.78764	0.23748	0.11874	0.80373
13	0.15273	0.34806	1.39112	0.09328	0.54692	0.06324	0.10549	0.10401	0.06494	0.10194	0.47633	0.42327	0.12739	0.17461	0.42638	0.09757	0.40012	0.79488	0.14106	0.23963	0.80886	0.08342	0.48760	1.28147	0.17305	0.18282	1.29285	0.07650	0.51294	1.00618	0.16259	0.12359	1.01970	0.14867	0.53549	0.78670	0.23659	0.11818	0.80352
14	0.15258	0.34810	1.39107	0.09304	0.54690	0.06323	0.10537	0.10414	0.06482	0.10192	0.47626	0.42325	0.12731	0.17457	0.42628	0.09761	0.40052	0.79495	0.14125	0.24005	0.80867	0.08342	0.48760	1.28138	0.17357	0.18281	1.29291	0.07636	0.51312	1.00611	0.16258	0.12347	1.01981	0.14639	0.53639	0.78601	0.23562	0.11754	0.80332
15	0.15254	0.34803	1.39110	0.09304	0.54666	0.06311	0.10533	0.10401	0.06467	0.10185	0.47615	0.42315	0.12714	0.17464	0.42610	0.09781	0.40087	0.79495	0.14129	0.24033	0.80845	0.08357	0.48803	1.28131	0.17374	0.18271	1.29297	0.07617	0.51344	1.00604	0.16240	0.12343	1.01987	0.14437	0.53729	0.78543	0.23468	0.11681	0.80315
16	0.15270	0.34798	1.39120	0.09331	0.54625	0.06289	0.10539	0.10371	0.06464	0.10183	0.47608	0.42301	0.12694	0.17485	0.42599	0.09807	0.40109	0.79487	0.14123	0.24046	0.80834	0.08369	0.48864	1.28120	0.17359	0.18259	1.29301	0.07586	0.51393	1.00593	0.16212	0.12355	1.01986	0.14254	0.53805	0.78489	0.23400	0.11614	0.80303
17	0.15305	0.34800	1.39130	0.09366	0.54592	0.06269	0.10546	0.10351	0.06473	0.10190	0.47613	0.42288	0.12680	0.17505	0.42601	0.09833	0.40123	0.79477	0.14123	0.24054	0.80838	0.08379	0.48902	1.28110	0.17340	0.18256	1.29298	0.07553	0.51446	1.00585	0.16187	0.12376	1.01978	0.14088	0.53876	0.78443	0.23361	0.11564	0.80293
18	0.15341	0.34810	1.39135	0.09392	0.54585	0.06261	0.10556	0.10354	0.06480	0.10202	0.47628	0.42286	0.12681	0.17502	0.42610	0.09853	0.40144	0.79475	0.14141	0.24075	0.80843	0.08402	0.48907	1.28102	0.17328	0.18268	1.29285	0.07524	0.51494	1.00584	0.16160	0.12384	1.01967	0.13942	0.53949	0.78410	0.23316	0.11527	0.80278
19	0.15360	0.34826	1.39134	0.09409	0.54590	0.06265	0.10571	0.10360	0.06480	0.10208	0.47648	0.42292	0.12694	0.17480	0.42616	0.09861	0.40173	0.79484	0.14165	0.24108	0.80838	0.08441	0.48902	1.28098	0.17314	0.18293	1.29266	0.07491	0.51544	1.00587	0.16123	0.12365	1.01959	0.13809	0.54020	0.78386	0.23246	0.11483	0.80259
20	0.15361	0.34837	1.39127	0.09416	0.54583	0.06270	0.10584	0.10348	0.06481	0.10203	0.47664	0.42302	0.12707	0.17466	0.42617	0.09856	0.40192	0.79494	0.14181	0.24131	0.80833	0.08473	0.48909	1.28094	0.17293	0.18319	1.29257	0.07446	0.51604	1.00591	0.16091	0.12333	1.01962	0.13667	0.54091	0.78364	0.23171	0.11424	0.80250
21	0.15361	0.34841	1.39117	0.09412	0.54575	0.06274	0.10584	0.10322	0.06491	0.10190	0.47672	0.42309	0.12716	0.17473	0.42619	0.09850	0.40186	0.79499	0.14184	0.24127	0.80837	0.08485	0.48918	1.28089	0.17278	0.18331	1.29270	0.07393	0.51677	1.00595	0.16079	0.12310	1.01983	0.13493	0.54185	0.78338	0.23115	0.11363	0.80258
22	0.15374	0.34845	1.39108	0.09403	0.54593	0.06277	0.10575	0.10309	0.06503	0.10180	0.47674	0.42310	0.12725	0.17491	0.42624	0.09849	0.40165	0.79494	0.14176	0.24106	0.80850	0.08497	0.48923	1.28086	0.17280	0.18328	1.29301	0.07340	0.51755	1.00602	0.16070	0.12306	1.02015	0.13287	0.54314	0.78309	0.23057	0.11314	0.80276
23	0.15397	0.34863	1.39104	0.09394	0.54638	0.06275	0.10573	0.10315	0.06508	0.10171	0.47670	0.42298	0.12738	0.17509	0.42626	0.09848	0.40147	0.79480	0.14164	0.24087	0.80859	0.08527	0.48929	1.28091	0.17293	0.18328	1.29328	0.07293	0.51823	1.00617	0.16027	0.12312	1.02043	0.13076	0.54455	0.78290	0.22957	0.11275	0.80289
24	0.15410	0.34900	1.39100	0.09386	0.54674	0.06262	0.10581	0.10319	0.06503	0.10159	0.47658	0.42276	0.12747	0.17520	0.42620	0.09842	0.40147	0.79460	0.14150	0.24086	0.80856	0.08558	0.48946	1.28105	0.17295	0.18343	1.29330	0.07257	0.51867	1.00636	0.15943	0.12313	1.02052	0.12886	0.54576	0.78279	0.22822	0.11238	0.80283
25	0.15397	0.34946	1.39094	0.09374	0.54678	0.06243	0.10589	0.10314	0.06491	0.10141	0.47640	0.42253	0.12752	0.17517	0.42607	0.09832	0.40164	0.79444	0.14142	0.24104	0.80840	0.08560	0.48975	1.28118	0.17278	0.18368	1.29308	0.07228	0.51893	1.00650	0.15865	0.12295	1.02043	0.12720	0.54663	0.78266	0.22708	0.11199	0.80263
26	0.15357	0.34982	1.39090	0.09360	0.54662	0.06231	0.10586	0.10309	0.06480	0.10120	0.47626	0.42241	0.12761	0.17503	0.42597	0.09825	0.40185	0.79440	0.14145	0.24127	0.80824	0.08543	0.49012	1.28121	0.17262	0.18388	1.29281	0.07200	0.51919	1.00653	0.15837	0.12259	1.02029	0.12576	0.54733	0.78246	0.22662	0.11158	0.80244
27	0.15316	0.34992	1.39095	0.09350	0.54658	0.06235	0.10570	0.10317	0.06477	0.10104	0.47622	0.42245	0.12780	0.17495	0.42595	0.09822	0.40199	0.79448	0.14158	0.24143	0.80818	0.08537	0.49046	1.28114	0.17270	0.18398	1.29266	0.07169	0.51959	1.00648	0.15857	0.12225	1.02024	0.12448	0.54803	0.78221	0.22669	0.11122	0.80235
28	0.15300	0.34970	1.39106	0.09346	0.54677	0.06251	0.10548	0.10334	0.06482	0.10100	0.47628	0.42259	0.12801	0.17502	0.42600	0.09824	0.40203	0.79461	0.14168	0.24149	0.80823	0.08552	0.49059	1.28099	0.17298	0.18404	1.29267	0.07122	0.52006	1.00640	0.15889	0.12215	1.02027	0.12326	0.54875	0.78200	0.22678	0.11095	0.80232
29	0.15314	0.34929	1.39110	0.09342	0.54705	0.06266	0.10534	0.10341	0.06491	0.10106	0.47636	0.42269	0.12806	0.17512	0.42607	0.09828	0.40208	0.79471	0.14158	0.24150	0.80833	0.08579	0.49050	1.28086	0.17320	0.18412	1.29272	0.07053	0.52045	1.00638	0.15895	0.12230	1.02032	0.12210	0.54937	0.78189	0.22649	0.11076	0.80228
30	0.15337	0.34893	1.39106	0.09335	0.54721	0.06270	0.10536	0.10335	0.06498	0.10113	0.47635	0.42270	0.12793	0.17508	0.42614	0.09828	0.40223	0.79474	0.14128	0.24157	0.80838	0.08600	0.49045	1.28084	0.17315	0.18429	1.29272	0.06977	0.52082	1.00645	0.15870	0.12250	1.02033	0.12108	0.54978	0.78191	0.22582	0.11057	0.80217
31	0.15350	0.34871	1.39106	0.09331	0.54718	0.06263	0.10551	0.10326	0.06496	0.10112	0.47623	0.42261	0.12771	0.17490	0.42616	0.09819	0.40247	0.79472	0.14091	0.24173	0.80835	0.08610	0.49075	1.28101	0.17282	0.18459	1.29268	0.06924	0.52131	1.00668	0.15835	0.12263	1.02033	0.12029	0.55011	0.78207	0.22499	0.11029	0.80205
32	0.15350	0.34867	1.39118	0.09325	0.54700	0.06254	0.10568	0.10321	0.06488	0.10103	0.47606	0.42252	0.12749	0.17475	0.42613	0.09808	0.40268	0.79471	0.14067	0.24190	0.80826	0.08619	0.49149	1.28139	0.17240	0.18505	1.29269	0.06898	0.52192	1.00707	0.15808	0.12269	1.02041	0.11959	0.55060	0.78233	0.22415	0.10993	0.80199
33	0.15347	0.34880	1.39136	0.09308	0.54682	0.06251	0.10575	0.10314	0.06479	0.10091	0.47590	0.42250	0.12732	0.17476	0.42604	0.09810	0.40282	0.79475	0.14070	0.24203	0.80814	0.08646	0.49241	1.28181	0.17213	0.18555	1.29276	0.06877	0.52248	1.00748	0.15787	0.12265	1.02061	0.11880	0.55132	0.78263	0.22341	0.10954	0.80205
34	0.15346	0.34914	1.39143	0.09289	0.54678	0.06255	0.10573	0.10302	0.06470	0.10082	0.47586	0.42253	0.12724	0.17486	0.42590	0.09825	0.40294	0.79482	0.14088	0.24215	0.80799	0.08696	0.49320	1.28206	0.17216	0.18586	1.29279	0.06846	0.52287	1.00774	0.15758	0.12249	1.02077	0.11791	0.55212	0.78282	0.22290	0.10918	0.80215
35	0.15350	0.34969	1.39135	0.09286	0.54692	0.06255	0.10570	0.10291	0.06455	0.10076	0.47597	0.42253	0.12724	0.17492	0.42573	0.09835	0.40307	0.79482	0.14096	0.24225	0.80780	0.08749	0.49363	1.28208	0.17239	0.18582	1.29273	0.06812	0.52309	1.00780	0.15719	0.12229	1.02078	0.11705	0.55279	0.78283	0.22267	0.10889	0.80222
36	0.15360	0.35039	1.39123	0.09308	0.54715	0.06244	0.10574	0.10289	0.06439	0.10070	0.47612	0.42241	0.12716	0.17491	0.42557	0.09826	0.40308	0.79467	0.14082	0.24225	0.80765	0.08777	0.49361	1.28197	0.17266	0.18556	1.29267	0.06781	0.52317	1.00774	0.15680	0.12223	1.02070	0.11630	0.55333	0.78274	0.22261	0.10874	0.80224
37	0.15377	0.35101	1.39118	0.09342	0.54727	0.06222	0.10582	0.10290	0.06431	0.10066	0.47614	0.42217	0.12689	0.17494	0.42551	0.09804	0.40289	0.79439	0.14059	0.24208	0.80762	0.08778	0.49326	1.28181	0.17287	0.18537	1.29272	0.06749	0.52320	1.00764	0.15651	0.12238	1.02070	0.11569	0.55380	0.78263	0.22251	0.10872	0.80231
38	0.15392	0.35129	1.39118	0.09367	0.54712	0.06194	0.10587	0.10287	0.06437	0.10068	0.47598	0.42190	0.12656	0.17509	0.42555	0.09788	0.40256	0.79409	0.14050	0.24181	0.80773	0.08771	0.49285	1.28165	0.17296	0.18537	1.29288	0.06714	0.52337	1.00757	0.15630	0.12257	1.02084	0.11522	0.55415	0.78256	0.22225	0.10870	0.80245
39	0.15398	0.35114	1.39121	0.09374	0.54670	0.06173	0.10588	0.10283	0.06443	0.10081	0.47578	0.42173	0.12639	0.17528	0.42558	0.09789	0.40229	0.79390	0.14059	0.24158	0.80782	0.08775	0.49256	1.28156	0.17296	0.18543	1.29309	0.06682	0.52370	1.00758	0.15617	0.12262	1.02106	0.11478	0.55432	0.78252	0.22187	0.10867	0.80260
40	0.15400	0.35074	1.39126	0.09372	0.54630	0.06170	0.10581	0.10283	0.06438	0.10103	0.47565	0.42175	0.12640	0.17536	0.42550	0.09800	0.40217	0.79392	0.14070	0.24145	0.80778	0.08773	0.49249	1.28157	0.17301	0.18542	1.29327	0.06655	0.52401	1.00765	0.15620	0.12249	1.02127	0.11415	0.55444	0.78249	0.22153	0.10879	0.80268
41	0.15404	0.35040	1.39132	0.09376	0.54620	0.06189	0.10567	0.10288	0.06423	0.10126	0.47557	0.42194	0.12640	0.17525	0.42538	0.09807	0.40212	0.79412	0.14074	0.24136	0.80764	0.08743	0.49267	1.28156	0.17317	0.18533	1.29334	0.06627	0.52408	1.00763	0.15647	0.12229	1.02136	0.11324	0.55465	0.78236	0.22136	0.10924	0.80260
42	0.15410	0.35032	1.39136	0.09391	0.54635	0.06218	0.10552	0.10298	0.06413	0.10142	0.47551	0.42219	0.12630	0.17500	0.42534	0.09808	0.40196	0.79434	0.14074	0.24118	0.80759	0.08694	0.49300	1.28148	0.17331	0.18533	1.29324	0.06589	0.52393	1.00748	0.15692	0.12209	1.02129	0.11232	0.55492	0.78215	0.22145	0.10984	0.80238
43	0.15411	0.35048	1.39137	0.09406	0.54650	0.06241	0.10543	0.10318	0.06414	0.10147	0.47549	0.42239	0.12614	0.17475	0.42544	0.09804	0.40164	0.79448	0.14076	0.24087	0.80770	0.08665	0.49338	1.28136	0.17320	0.18556	1.29300	0.06539	0.52378	1.00732	0.15727	0.12196	1.02111	0.11171	0.55508	0.78201	0.22177	0.11023	0.80216
